#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 dsdu_ut entropy h_squared 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 8.478338043794641e-12 8.591918641155684e8 1.7388124873517507e8
200 12040.153724599035 60.753940722385224 176.34283149671262 0.0670902977520238 0.09377578768975686 350.05992861618506 0.1402276866032538 0.21224691341862223 9.074370654730139e-12 8.591918641155668e8 1.7387193492380527e8
400 24027.21002478115 59.00670741857878 155.54953500198474 0.15015246216973605 0.1584801809630406 315.7503068451042 0.34522005571013176 0.3628296025685379 1.128805449917794e-11 8.591918641155503e8 1.7391114796575296e8
600 35834.51398046371 59.558812765103326 195.85291291730522 0.11034505198589865 0.25551408164764045 445.9345053122943 0.34791886829392166 0.5365254406794283 1.195220401998785e-11 8.5919186411555e8 1.7385914262768608e8
800 47765.761114944275 59.228870965962294 208.90602305103494 0.21797919293107706 0.22426450697095862 513.5659359358324 0.41351079290422377 0.4674027631759309 8.437463098950548e-12 8.591918641155643e8 1.738037802221389e8
1000 59497.02981308456 59.11533873955499 253.2995026840042 0.23002213326654294 0.25055477982966373 495.8030684528894 0.5017890209946839 0.5813556219203999 6.495854303053939e-12 8.591918641155565e8 1.7382352671175683e8
1200 71318.76855908372 59.172743044590895 252.56452706712858 0.21180845832416398 0.33803073501339315 479.20677084562885 0.49109646277439156 0.7915536830388332 6.525298369002318e-12 8.591918641155553e8 1.7383249488774335e8
1400 83226.33766421923 59.57324306350527 205.61506686742803 0.22777771068856467 0.391580765375928 411.5318881916792 0.5841598663190462 0.792200349186819 6.413295381088847e-12 8.591918641155668e8 1.7391960930944335e8
1600 95144.33238963534 59.524717933233525 248.34879847053375 0.3785736396891383 0.3281201152927158 487.25621453892563 0.7555858855813642 0.7618052393590119 6.199652585033315e-12 8.591918641155579e8 1.7387337072316566e8
1800 107117.74665708507 60.26690789326532 281.6239014700685 0.23469953268329213 0.48216913469479405 575.2576563331459 0.7025214374256392 0.9342442523687788 1.0282850949255466e-11 8.591918641155524e8 1.7385115178923598e8
2000 119145.23963277483 59.708416471515285 510.2957586701574 0.17308440360919927 0.5151778290606308 1016.0985846301755 0.5693456802943291 0.8938766220036823 1.028942590282248e-11 8.591918641155506e8 1.7391895022680527e8
