#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 dsdu_ut entropy h_squared 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0694849638864465e-14 7.388393342869583e8 1.0398650816245385e8
200 68135.68663041256 340.35340953564173 11.035877469360903 0.00544851071966315 0.005009349583036427 78.80739760038159 0.03844702371091274 0.05753142327336738 -4.0844775722149365e-13 7.388393342614644e8 1.0398769696336554e8
400 136064.88002338252 340.5241856072931 16.42694393968212 0.008214510302029904 0.00746216700151115 127.4680976943655 0.07151716244227668 0.08394542241543902 -1.418025791822784e-13 7.388393342305108e8 1.0397714203370626e8
600 204210.6658691939 341.5255357127365 20.010153817406948 0.009154479481361808 0.008140785080390943 103.5361385693484 0.06546370441760035 0.07040471013031488 1.38465687746426e-13 7.388393341947999e8 1.0396649579239959e8
800 272117.2040966711 342.8305652445233 20.2721288565522 0.010258310644197228 0.008730788959704118 116.17235219040617 0.06769426467362363 0.06199675870187177 3.279337712004677e-13 7.388393341548619e8 1.0397096170269461e8
1000 340237.2249120895 342.1727246652506 19.99207167974595 0.011532531391100644 0.009899735707558222 94.13937217132207 0.0662793031933881 0.06846003385059815 -1.3776157303977825e-13 7.388393341119789e8 1.039688360683374e8
1200 408263.54103006056 341.3023643902813 20.555174467778464 0.012147351961572411 0.010400442551481445 143.0917149296588 0.08002608019733401 0.07089919813233601 3.465468904022866e-14 7.388393340655146e8 1.039659885488479e8
1400 476510.23648653965 340.37590977491016 22.886521809433845 0.01163031751813479 0.010978895688063307 136.90163288614986 0.07499303076093043 0.09265849869244225 -4.491639554754725e-13 7.388393340117179e8 1.0396148326804294e8
1600 544679.7719277451 341.58905272859516 23.873862056943683 0.012261155074565133 0.011187640533220368 116.64957580358623 0.07624522521999325 0.07453139986365356 -6.735010237500269e-16 7.388393339569985e8 1.0395292501034829e8
1800 612829.3545033432 341.40751791122403 22.176034421503527 0.012401038069794354 0.011813173324527063 113.70391574465884 0.06927424921324929 0.08015021050650584 1.5270105029386974e-13 7.388393339008564e8 1.0395901440078458e8
2000 680661.0671177037 341.7520232048744 21.25282100205202 0.012743495613455459 0.01158388039160002 157.35831843852566 0.07047410398958218 0.05645519484148881 -5.233409091366687e-13 7.388393338383166e8 1.0396514136891529e8
2200 748769.9749976221 340.6724163269366 21.875337006392343 0.012660721865519186 0.012277153044559232 143.0854163948527 0.05625554234973924 0.06744876065613709 4.5185795957047265e-13 7.388393337720281e8 1.0396269527158682e8
2400 816764.9810776745 339.46422251299464 23.761435987211968 0.013254391316238233 0.013131112512357707 139.0869879753045 0.07000470295329303 0.06811215755371561 3.31729867879786e-13 7.388393337036347e8 1.0396848659824051e8
2600 884848.2574180986 339.7341114365023 25.28319071626378 0.014084143497513886 0.014297899034315316 96.96743376588347 0.08543158738147555 0.07274172585266281 1.5649714697318807e-13 7.38839333631225e8 1.0396560343039834e8
2800 952917.846762406 340.51214320632613 27.85056465469774 0.015235097302876994 0.014739363049799422 97.87601960557913 0.08597859504220623 0.09043662919069859 -6.1227365795457e-16 7.388393335603882e8 1.0395886288485576e8
3000 1.0212038054733789e6 340.9207315767769 29.74736572734556 0.016283630338369662 0.015709675753206576 115.88626960524562 0.07966958051720718 0.07614147113639036 -3.8181385310046985e-13 7.388393334913796e8 1.0396107361244163e8
3200 1.0892297458600309e6 341.66273968773123 30.055054894374187 0.017221023044075457 0.01715045092188777 119.34107428147672 0.07617258570621363 0.08576251135359222 -2.407460023077369e-13 7.388393334200146e8 1.0395546831215422e8
3400 1.1575628777955675e6 344.01871903699 31.342032570811842 0.01819735950620084 0.01777649379888802 134.52506272621213 0.08987440591279011 0.09892424436262758 -4.231423250124033e-13 7.388393333449584e8 1.0395236360993232e8
3600 1.225891030936022e6 341.46592713627945 32.88538201938498 0.017967582599474466 0.018323340380131274 129.39545954760797 0.1056794717992332 0.09550291109226824 -1.3225111011818712e-14 7.388393332705585e8 1.0395206790382919e8
3800 1.2941966089601675e6 340.5391648046531 35.883407672223285 0.018422392161589925 0.018538279643109255 132.03446643820644 0.08141021779691088 0.10110645839107207 2.346232657281912e-13 7.388393331940587e8 1.0394491011100022e8
3806 1.296e6 100.03748965752311 36.01391740794148 0.018447956095761872 0.018537540397541487 133.37851857150963 0.07857723695759189 0.10365969308295764 5.177386051663844e-13 7.388393331922779e8 1.0394555588150635e8
