#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 dsdu_ut entropy h_squared 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 3.151145470489805e-12 7.387781108739867e8 1.0400220349966617e8
200 10201.846651467094 51.23445386666001 0.06743263497049726 1.829957853080615e-5 1.5719530635338258e-5 0.3748298517311923 0.00012041980764082583 9.690620088173563e-5 -4.039881423515183e-5 7.387781104948852e8 1.0400220415041173e8
400 20410.27925849427 50.96147219181407 0.07068587665645411 2.7589157346854946e-5 1.9006747283623796e-5 0.3794698952276576 0.0001444408506315331 0.00011982789102565894 -4.172735966350081e-5 7.387781100800055e8 1.040022049161158e8
600 30607.451912572862 51.14363975583255 0.0714766546904509 3.2267741432069055e-5 2.1892044294598022e-5 0.3919227717342437 0.00017583168646656544 0.00012648048715524496 -4.3139050026096514e-5 7.387781096476009e8 1.0400220419249497e8
800 40821.252576714935 50.939610560787564 0.07361254791807564 3.477780910492676e-5 2.389788247238792e-5 0.41448275949551316 0.00016269562277201888 0.00014848600244327104 -4.422791414465924e-5 7.387781092012459e8 1.040022035928504e8
1000 51014.998552579105 51.06912343126447 0.0732651113036669 3.6468253366757686e-5 2.5493024109179745e-5 0.3886927668045246 0.00021881847227769868 0.0001543878252513453 -4.432306688578913e-5 7.387781087468381e8 1.0400220380253282e8
1200 61232.604434537796 50.93378933401536 0.0731126931118753 3.8785203585099586e-5 2.6170299871082242e-5 0.3849409942904458 0.0002165178416278432 0.00016489560710929857 -4.406859039617563e-5 7.387781082960316e8 1.0400220455920693e8
1400 71424.01686550457 51.010496703631944 0.07377009269912571 4.089597175619845e-5 2.6465524462408935e-5 0.46211379493934146 0.00023714560636300952 0.00019849698625763745 -4.382592436114419e-5 7.38778107848136e8 1.0400220408679546e8
1600 81643.90577811211 50.94448615348844 0.07439500427017014 4.3267443789791575e-5 2.7511010731598994e-5 0.3760018592774941 0.0002597752350564364 0.00023080803501852876 -4.3291439041403584e-5 7.387781074049382e8 1.0400220338106517e8
1800 91834.1833028871 50.96829518985778 0.0760298369836186 4.566478433832794e-5 2.9197808915710906e-5 0.42167560152938677 0.0002559739187658061 0.0002235323446945752 -4.331685196173294e-5 7.387781069632046e8 1.0400220339319867e8
2000 102054.81382679708 50.9716182713357 0.07816947760062089 4.864780088060681e-5 3.0679038660891676e-5 0.3811057714310664 0.00029531968126875197 0.00021726193392844484 -4.302670507548729e-5 7.38778106523624e8 1.0400220428232984e8
2200 112245.15407746487 50.942724330636864 0.07926692742835452 5.130185327407591e-5 3.199235862783199e-5 0.42117081938908996 0.0002700120482282825 0.00023122530463466628 -4.310144912779936e-5 7.387781060840473e8 1.0400220404419133e8
2400 122464.9954114576 51.01510124747003 0.07966715848617303 5.371676692429365e-5 3.309598585307355e-5 0.3983085054860567 0.00030301149419285217 0.00029176103853075647 -4.276008155981903e-5 7.387781056455493e8 1.0400220283922534e8
2600 132606.1536110021 50.93348822835696 0.08151617770906186 5.545072979945106e-5 3.425423636506294e-5 0.44753684072884425 0.00026880540645241036 0.00028781138708674554 -4.3026792631681594e-5 7.38778105210144e8 1.0400220322977261e8
2800 142823.5140124529 51.077707112407204 0.08097746305414903 5.7049984610123646e-5 3.552157925238403e-5 0.40607813601673115 0.0003161490720388349 0.0002839609719151037 -4.253706312691125e-5 7.387781047727064e8 1.0400220385633925e8
3000 153017.53781875529 50.94124573236122 0.08231214431205218 5.852904765495985e-5 3.6464862832349346e-5 0.465415684308482 0.0002831903037594695 0.00023333091296977304 -4.2992852951574873e-5 7.387781043362601e8 1.040022036679078e8
3200 163230.95391830982 51.154395100045654 0.08218983381172892 6.02176063366949e-5 3.6984331614631836e-5 0.4522805987871834 0.0003175031108539547 0.0002988526364850839 -4.253212571192623e-5 7.387781038998971e8 1.0400220263214175e8
3400 173428.5582030716 50.965078755497096 0.08421575895150557 6.189959230432539e-5 3.755540113910232e-5 0.4655681028807521 0.00028268094260122667 0.0002829010295237865 -4.284553407521778e-5 7.387781034652407e8 1.0400220282663825e8
3600 183636.46240090497 51.24702099059131 0.08479550778327635 6.327287229052372e-5 3.8601422687410855e-5 0.4786200556195581 0.0003662142820462025 0.00026751489157907093 -4.2414247543412564e-5 7.387781030293787e8 1.0400220338233349e8
3800 193838.83206121557 50.99885520201209 0.08667633218618585 6.462224445557424e-5 3.971338290862797e-5 0.46895064866657776 0.00032593409288511654 0.0002659869098250722 -4.2780846802392496e-5 7.387781025958345e8 1.0400220337008364e8
4000 204040.52090982677 51.23123769903922 0.08659706590753717 6.600105189148455e-5 4.018850934959303e-5 0.4776931407336633 0.0004072054605216979 0.00037497498624280284 -4.2304282167628056e-5 7.387781021606891e8 1.0400220244027258e8
