#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 l2_H l2_vcon1 l2_vcon2 linf_H linf_vcon1 linf_vcon2 dsdu_ut mass entropy pot_enst 
2850 56870.39203210136 19.687300935949754 0.018675466343358184 0.24107974442791963 0.5626655634785593 0.03700093461505861 0.31416103145562646 0.4473291030024976 0.018675466343358184 0.24209005569049336 0.5551745089934879 0.03700093461505861 0.3629349495126812 0.4631634421915454 -2.0430307293694662e-8 9522.996513302445 4.6255238260320276e8 1.1073035122363955e-12
2900 57854.45368590337 19.676005920830384 0.018891998005819963 0.24494585655395437 0.5727035677107146 0.037324452372593235 0.3191978756805193 0.4552264776806267 0.018891998005819963 0.2459953684934889 0.5651577602749849 0.037324452372593235 0.3689144542015175 0.47189040143208416 -2.1462014594493887e-8 9522.996513302318 4.625523826031848e8 1.1073034588282894e-12
2950 58838.04287514952 19.668264177423065 0.019111808052367063 0.24902685827564738 0.5824402207438659 0.03760104483726676 0.3243671441889555 0.46239575266006616 0.019111808052367063 0.2501106440860326 0.5748420720732789 0.03760104483726676 0.3750673240901824 0.48082809627428735 -2.221710750834349e-8 9522.996513302287 4.6255238260316706e8 1.107303396357491e-12
3000 59821.137873662185 19.655160873769105 0.019344445655084624 0.25332657138904147 0.5918564310404142 0.0378447215167857 0.32985152077929697 0.46902872977122 0.019344445655084624 0.2544377546004629 0.5842050110400177 0.0378447215167857 0.3815598939443372 0.48908046268799316 -2.3477243748069704e-8 9522.996513302309 4.625523826031415e8 1.1073033268758124e-12
3050 60794.31882091595 19.643246793741728 0.01959491271777765 0.25778061652161977 0.6008887451444467 0.038212608941786075 0.3356867296677212 0.47530600216185587 0.01959491271777765 0.2589135148032127 0.5931855791642913 0.038212608941786075 0.388389788665597 0.4965240665094221 -2.559943386725663e-8 9522.996513302309 4.625523826031149e8 1.1073032547445167e-12
3100 61776.215772311996 19.63309277520481 0.01987186077988799 0.26243241106673243 0.6097678423829884 0.039242932283754826 0.3419727629318867 0.4815833373490631 0.01987186077988799 0.2635858263930854 0.6020187215182321 0.039242932283754826 0.395640696192633 0.5033833684789246 -2.929253970715081e-8 9522.99651330237 4.6255238260310185e8 1.107303181955264e-12
3150 62757.63728077308 19.624062012422737 0.02017308241633214 0.26718003729293743 0.6184887311974319 0.040211025043279794 0.34855171765366566 0.4879911194534336 0.02017308241633214 0.2683582310990891 0.6107050546846572 0.040211025043279794 0.4031107631801088 0.5097782147794893 -3.565731257752186e-8 9522.996513302312 4.62552382603053e8 1.1073031120830147e-12
3200 63738.6173820698 19.61529553342273 0.020496132078838353 0.2719479125289305 0.6271416151307477 0.04107182153939423 0.3552599711331801 0.49464977247775693 0.020496132078838353 0.27316104561913707 0.6193358939927288 0.04107182153939423 0.4106107926246468 0.5159662366438826 -4.5741808283050054e-8 9522.99651330235 4.625523826030161e8 1.1073030485963695e-12
3250 64719.15037610315 19.60608967886873 0.020837807767319375 0.276651422608067 0.6358099837412765 0.041720024449326015 0.3619195686304706 0.5016126215105399 0.020837807767319375 0.2779143362827878 0.6279892261358465 0.041720024449326015 0.41795049757071634 0.5222101688982088 -5.995146488840113e-8 9522.99651330229 4.625523826029698e8 1.1073029953578102e-12
3300 65699.20166615215 19.595989224539824 0.021194986459845862 0.281206931532001 0.6445610839384589 0.04213238847604787 0.3683822401444968 0.5088896289265133 0.021194986459845862 0.2825366622141025 0.6367198374113219 0.04213238847604787 0.42498280060874094 0.528720110574149 -7.701429022037829e-8 9522.996513302362 4.6255238260290235e8 1.1073029555350577e-12
3350 66678.7195075762 19.584745633981203 0.02156419194121472 0.28554444899083825 0.6534431928186225 0.042346739759666456 0.37456123934552954 0.5164716289953488 0.02156419194121472 0.2869569105038035 0.6455588094443637 0.042346739759666456 0.4316330676467012 0.535608732518836 -9.403695973059643e-8 9522.996513302425 4.6255238260281646e8 1.107302931664953e-12
3400 67657.64307136244 19.572227063785853 0.021940750964054883 0.2896194281797345 0.6624877380567927 0.0424542049378662 0.38044273172831805 0.5243390313401718 0.021940750964054883 0.29112597251700734 0.6545198549747846 0.0424542049378662 0.4379068332233093 0.5431200246244633 -1.0785353261932437e-7 9522.996513302438 4.625523826027138e8 1.1073029262695488e-12
3450 68635.90635609042 19.55834998952777 0.022318676678106587 0.29342008642937184 0.6717121823892728 0.04326737395288047 0.3860746433791754 0.5324550198630654 0.022318676678106587 0.2950247593132886 0.6636072058542025 0.04326737395288047 0.44387503537969486 0.5511387122673851 -1.1856824560273853e-7 9522.996513302427 4.625523826026084e8 1.107302941963004e-12
3500 69608.67307295521 19.543141244079592 0.0226898434296898 0.2969519307053515 0.6810741353653752 0.04426522078509152 0.3915109612278976 0.5407136725660528 0.0226898434296898 0.2986496018386028 0.6727751445523779 0.04426522078509152 0.4496136867156103 0.5592494142871843 -1.267480987253201e-7 9522.996513302314 4.6255238260248464e8 1.107302981131249e-12
3550 70585.41073393593 19.52647732207742 0.023052685213410612 0.3003016000834149 0.6906533266909092 0.04517540694818108 0.39687935243352757 0.5490969646798315 0.023052685213410612 0.3020793889039598 0.6821082312648036 0.04517540694818108 0.4552749568736564 0.5676377440761717 -1.3013082707904064e-7 9522.996513302314 4.6255238260236394e8 1.1073030462513737e-12
3600 71561.2835686235 19.50862384447086 0.02340229403347416 0.3035254345652761 0.7003721057404959 0.0459496790565596 0.40218741306406625 0.5574330019943632 0.02340229403347416 0.3053626362980412 0.6915472817596563 0.0459496790565596 0.46088404594747817 0.5761535686122508 -1.2790165649527252e-7 9522.996513302407 4.625523826022311e8 1.1073031373750423e-12
3650 72536.2424207826 19.490031271033857 0.02373808327818965 0.30670916891993183 0.710174831854554 0.0465724804659405 0.40741291825437137 0.5657277130885782 0.02373808327818965 0.3085800249076889 0.7010623053923245 0.0465724804659405 0.4664365297191664 0.5845233128532572 -1.2199199810559313e-7 9522.996513302287 4.625523826021182e8 1.1073032516647729e-12
3700 73510.26754115413 19.47141101807341 0.024061724518275755 0.3099382986207315 0.7199822838982347 0.047058534329319474 0.41248958635777033 0.5737270687992598 0.024061724518275755 0.3118148357271955 0.7106027945795246 0.047058534329319474 0.47188412554221554 0.5927176690460714 -1.129503545321989e-7 9522.996513302294 4.625523826019966e8 1.10730338336633e-12
3750 74483.3791805911 19.45362088576456 0.02437657933118157 0.313287342824571 0.7296972152658872 0.047449853006330624 0.4173493872797188 0.5813274572246858 0.02437657933118157 0.31514233610992326 0.7200974237939546 0.047449853006330624 0.47717685969171053 0.6007275748030348 -1.0227453048934594e-7 9522.996513302358 4.625523826019006e8 1.1073035249518813e-12
3800 75455.64021668259 19.43747613446604 0.024686822606609208 0.3168120882185938 0.7392170868978108 0.0479625594258182 0.42197559756269776 0.588475958580987 0.024686822606609208 0.3186217838140377 0.7294612839860395 0.0479625594258182 0.48231347082890536 0.6085528498278835 -9.208104961804776e-8 9522.996513302252 4.625523826017994e8 1.1073036682212903e-12
3850 76427.14933995665 19.423573779318993 0.02499632901860151 0.320545431491447 0.7484524517311641 0.04876275238163919 0.42643657083982744 0.5951793033142848 0.02499632901860151 0.3222918455721368 0.7386104304254277 0.04876275238163919 0.48737100295773733 0.6161921838537187 -8.591829848246251e-8 9522.996513302314 4.625523826017189e8 1.1073038049342155e-12
3900 77398.0269370116 19.412177097182635 0.025307589702588562 0.3244962034833006 0.7573462703761891 0.04942948146000182 0.43088100862601453 0.6014993440678282 0.025307589702588562 0.326168976749184 0.7474800361853036 0.04942948146000182 0.49249571411246246 0.6236382394610026 -8.375262067921974e-8 9522.996513302392 4.625523826016279e8 1.1073039278670227e-12
3950 78361.57763366721 19.403211300217656 0.025618770937281266 0.3286204781280677 0.7658296621635324 0.04998905291273307 0.4354657809691731 0.6075020480096366 0.025618770937281266 0.3302187448380029 0.7559817711752984 0.04998905291273307 0.497821968482857 0.6308341534177655 -8.548855015004784e-8 9522.99651330229 4.6255238260154766e8 1.1073040310709946e-12
4000 79331.5488392707 19.39602711393212 0.025932335088834964 0.33294326659848955 0.7740652370263694 0.05048998759468757 0.44043378697065905 0.6134171877838305 0.025932335088834964 0.33447466257465647 0.7642523785740721 0.05048998759468757 0.5035707267723633 0.6378943791256656 -9.015696142497249e-8 9522.996513302345 4.625523826014586e8 1.1073041117821063e-12
