#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 dsdu_ut entropy h_squared 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 2.7265936389694085e-12 7.387780849071662e8 1.0400221015656391e8
200 3919.445288554053 19.590688398615775 8.381745137250219e-10 1.7653982051463216e-13 1.5423837324312947e-13 9.611540008336306e-9 2.93393087602567e-12 1.8418599978531347e-12 3.922676885466128e-12 7.387780849071586e8 1.0400221015656297e8
400 7841.3396532307515 19.640657383994263 8.199038523673513e-10 2.8224726041577796e-13 1.889845204224803e-13 7.474227459169924e-9 5.28577182024037e-12 5.0810466944994914e-12 3.2751907738201294e-12 7.38778084907156e8 1.0400221015656365e8
600 11778.950811393106 19.69367450781104 8.105085254567722e-10 3.580273673625996e-13 2.2498371229276017e-13 8.250935934484005e-9 7.738365503939804e-12 7.032652238336823e-12 3.589308432650503e-12 7.387780849071494e8 1.04002210156563e8
800 15707.63586985568 19.606102604082015 8.122261216696728e-10 4.093288380330825e-13 2.4830865791242564e-13 7.816197467036545e-9 6.831757382030901e-12 4.6722903324081244e-12 3.4444440780812144e-12 7.387780849071548e8 1.040022101565625e8
1000 19626.396548610515 19.59420920745572 8.192148561693799e-10 4.4951697739400525e-13 2.5480911936105736e-13 8.092229109024629e-9 7.28894722357154e-12 3.5236535911309375e-12 2.990450892962226e-12 7.387780849071572e8 1.0400221015656208e8
1200 23547.097305402647 19.593874502555924 8.287433744833126e-10 4.799022746523712e-13 2.5571377335745547e-13 8.85211193235591e-9 6.783781869579286e-12 6.2148619583979325e-12 4.596240974002321e-12 7.387780849071563e8 1.0400221015656424e8
1400 27465.902991697763 19.60676559952457 8.365772096557503e-10 5.086986857806784e-13 2.562929976496176e-13 9.249333743355237e-9 6.134481811415071e-12 5.98018856656779e-12 4.256187606157844e-12 7.38778084907153e8 1.0400221015656334e8
1600 31394.907661621623 19.695319385815253 8.380366446906342e-10 5.376713460173417e-13 2.6218029809021826e-13 8.894403435988352e-9 8.708311849403572e-12 6.96809276945487e-12 4.207143298510066e-12 7.387780849071586e8 1.0400221015656316e8
1800 35332.32129567914 19.639509146801203 8.314046790394623e-10 5.514189906983135e-13 2.7538804212590557e-13 8.429651643382385e-9 7.302769500228123e-12 7.743805596760467e-12 4.507493339600596e-12 7.387780849071504e8 1.0400221015656309e8
2000 39254.03602660584 19.590537436851708 8.334741201162716e-10 5.438414917668463e-13 2.956272451307242e-13 9.36211108637508e-9 8.4204865302695e-12 8.517853089529126e-12 2.850149400619042e-12 7.387780849071574e8 1.0400221015656306e8
2200 43173.57105897917 19.61493818457542 8.389002392084058e-10 5.227761648499182e-13 3.179094918124115e-13 1.0753183232736774e-8 8.814726726313893e-12 7.928158129999474e-12 3.45851914519668e-12 7.387780849071553e8 1.0400221015656357e8
2400 47080.11744417873 19.590941533898786 8.423277059988834e-10 5.040155139179934e-13 3.3872816493618863e-13 1.0428948371554725e-8 6.3907906744375964e-12 5.236559775211036e-12 2.7085355499369504e-12 7.387780849071583e8 1.0400221015656427e8
2600 51002.21436638343 19.642419089933796 8.437607380421338e-10 5.113374814068924e-13 3.496134743335722e-13 9.953510016202927e-9 7.178320438061547e-12 8.096983153405013e-12 2.4038236044822953e-12 7.387780849071541e8 1.0400221015656352e8
2800 54940.02593840612 19.69120742664646 8.335614175695797e-10 5.331800908454431e-13 3.4899403932356683e-13 8.64520188770257e-9 8.792411243518927e-12 8.034017895397483e-12 3.1122642620032546e-12 7.387780849071536e8 1.040022101565636e8
3000 58868.36629893677 19.605125256002065 8.250127520156797e-10 5.476566828948039e-13 3.369490463646205e-13 8.513097782270052e-9 7.1098682496995025e-12 4.298839062499837e-12 2.0404841322058423e-12 7.387780849071516e8 1.0400221015656264e8
3200 62787.08341331563 19.594739745125903 8.271084742130335e-10 5.597661398522707e-13 3.110489532555584e-13 1.0142457540496252e-8 7.0829453413523424e-12 6.0556976100301085e-12 2.3928375091827714e-12 7.387780849071575e8 1.0400221015656403e8
3400 66707.78032253274 19.59339327061889 8.287463885414581e-10 5.616901559406107e-13 3.004149193741909e-13 1.0714302334235981e-8 9.044917592682111e-12 8.301720422210224e-12 1.40917779073707e-12 7.38778084907157e8 1.0400221015656303e8
3600 70626.64105124725 19.60779291010661 8.318503274481924e-10 5.739374490640375e-13 2.960417283910619e-13 1.03793809103081e-8 7.814012891599331e-12 4.249517404630865e-12 2.932949184850383e-12 7.387780849071562e8 1.0400221015656316e8
3800 74556.00173688772 19.697834287327844 8.311769120104906e-10 5.926726952703234e-13 2.9743902238879375e-13 9.74546310317237e-9 9.820422253170591e-12 5.623917997965577e-12 2.7962578445597107e-12 7.387780849071574e8 1.0400221015656416e8
4000 78493.18280730846 19.63779673736096 8.27035603189969e-10 5.970682433759654e-13 3.057796088065996e-13 8.427377906627953e-9 7.817024805234496e-12 6.353584325324846e-12 2.8768627968161995e-12 7.387780849071547e8 1.0400221015656286e8
4200 82414.70646042003 19.590334250068693 8.30392488762066e-10 5.834479465539648e-13 3.222645306290214e-13 9.912582754623145e-9 7.316147687674857e-12 7.339295837738291e-12 3.1994587954532086e-12 7.38778084907165e8 1.040022101565638e8
4400 86334.33608322025 19.613735917655283 8.336298175720989e-10 5.663101994156618e-13 3.4059781060787063e-13 1.0422809282317758e-8 8.504141835175005e-12 6.784572903484332e-12 4.499639769949559e-12 7.387780849071509e8 1.0400221015656397e8
4600 90240.80148029147 19.591224781171135 8.30545364805689e-10 5.595760466744158e-13 3.5677458091500495e-13 1.00669694802491e-8 6.2416456551861454e-12 6.274947575435341e-12 3.6449771705404525e-12 7.387780849071496e8 1.0400221015656291e8
4800 94163.10699020958 19.644210714812875 8.300560206556339e-10 5.758289179841715e-13 3.647642633844501e-13 9.90166881820187e-9 8.574349563694739e-12 9.57788362510037e-12 4.676790676307772e-12 7.38778084907155e8 1.040022101565635e8
5000 98101.10217451712 19.68876891689265 8.258096113703515e-10 5.954295999621873e-13 3.650673096893657e-13 8.497181624989025e-9 9.928613486920312e-12 9.03044305999856e-12 5.434862122548551e-12 7.387780849071566e8 1.0400221015656318e8
5200 102029.1037204653 19.60417786776979 8.275514295062805e-10 6.030859647019605e-13 3.543493859340469e-13 8.542656360077672e-9 8.000350382175725e-12 4.556549582090952e-12 3.782067883920629e-12 7.387780849071562e8 1.0400221015656331e8
