#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 dsdu_ut entropy h_squared 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 -6.750304527483705e-12 7.387780849071592e8 1.0400221015656458e8
200 3184.816940290817 15.91669309743102 8.936734694061594e-12 2.052884068110071e-15 2.078655834568442e-15 4.547473508864641e-11 1.7819079545233762e-14 1.6486811915683575e-14 -5.275157517459598e-12 7.387780849071567e8 1.0400221015656443e8
400 6369.378797319115 15.935628932325347 1.1681543231895767e-11 2.943843261138204e-15 2.9963617326629098e-15 5.820766091346741e-11 2.4924506902834764e-14 2.1621593404574924e-14 -5.6437643710996005e-12 7.387780849071602e8 1.0400221015656383e8
600 9561.815814697939 15.995135907798588 1.3821069058174458e-11 3.634475898517073e-15 3.5910992495116e-15 6.184563972055912e-11 2.7533531010703882e-14 3.0531133177191805e-14 -8.734734398589539e-12 7.387780849071463e8 1.0400221015656488e8
800 12762.883058666186 15.977553287547455 1.541213587949796e-11 4.197610246947652e-15 4.1814214210314914e-15 7.821654435247183e-11 2.6006974351844292e-14 3.234066660307011e-14 -5.998309319496611e-12 7.387780849071624e8 1.0400221015656279e8
1000 15952.690501385705 15.927511340059477 1.6922557562772108e-11 4.768632296178702e-15 4.5812906063845864e-15 8.36735125631094e-11 3.6665115388245795e-14 3.762268274698499e-14 -8.487685573664595e-12 7.387780849071532e8 1.040022101565632e8
1200 19136.57324413096 15.918151258424587 1.8309504123783905e-11 5.1488557547170906e-15 4.9960708383472755e-15 7.821654435247183e-11 3.22519788653608e-14 3.1280533718813786e-14 -8.409026035899601e-12 7.387780849071623e8 1.0400221015656327e8
1400 22322.165216548437 15.929281213450054 1.9631264408490906e-11 5.589883280818211e-15 5.319241821056046e-15 8.731149137020111e-11 4.939104680801165e-14 3.6637359812630166e-14 -7.952241935549482e-12 7.387780849071559e8 1.0400221015656267e8
1600 25506.171267391124 15.91756086480312 2.0744306815528444e-11 6.002710869261669e-15 5.707823634151307e-15 9.276845958083868e-11 3.835820550079916e-14 4.066191827689636e-14 -8.384669572102135e-12 7.387780849071592e8 1.0400221015656446e8
1800 28691.910786255125 15.94648451443658 2.157748772742898e-11 6.526686414798711e-15 5.943752137082032e-15 9.640643838793039e-11 3.7247982476174e-14 3.6110003875933216e-14 -1.0151454271300243e-11 7.387780849071535e8 1.0400221015656349e8
2000 31887.508926568375 16.015777351177928 2.2168943580218005e-11 6.829864786782027e-15 6.2790778735207484e-15 1.0732037480920553e-10 3.783084956410221e-14 3.835820550079916e-14 -6.351105698178957e-12 7.387780849071612e8 1.0400221015656354e8
2200 35086.79837523568 15.961559823831962 2.304875614627841e-11 7.163639268491344e-15 6.498985915954376e-15 1.0913936421275139e-10 3.8691272408186705e-14 4.4048098502003086e-14 -5.654795037285453e-12 7.387780849071585e8 1.0400221015656325e8
2400 38274.40162789197 15.921447523968041 2.43298897996815e-11 7.524988034075679e-15 7.027097004048414e-15 9.458744898438454e-11 4.263256414560601e-14 4.446443213623752e-14 -7.762887101727869e-12 7.387780849071668e8 1.0400221015656371e8
2600 41458.0748220304 15.922046297110072 2.5562139248507116e-11 7.95385508490788e-15 7.533081960877282e-15 1.064108801074326e-10 5.051514762044462e-14 4.135580766728708e-14 -4.735355325275172e-12 7.387780849071598e8 1.0400221015656458e8
