#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 l2_H l2_vcon1 l2_vcon2 linf_H linf_vcon1 linf_vcon2 dsdu_ut mass entropy 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.265026760750536e-12 9507.350780127965 7.38778084907083e8
50 1592.953649144727 31.845157084508386 6.396034368453318e-9 3.236502000711015e-8 6.581381071034308e-8 2.6305743198170245e-8 1.8422801413003708e-7 2.2794503872323048e-7 4.946587523612686e-9 6.164161133153148e-8 7.438998125962554e-8 2.58195044308634e-8 3.7648236000320727e-7 6.31051084282995e-7 -5.094185480216073e-11 9507.350780127983 7.387780849070768e8
100 3184.8276921371535 31.83340196158406 6.4161132290487806e-9 4.3921462031044983e-8 6.3068772707465e-8 4.1345178509196835e-8 2.9956195179676535e-7 2.3658977393183624e-7 4.962116182881061e-9 8.578332693620742e-8 1.0604148025903809e-7 4.057976416495078e-8 5.937188845264455e-7 1.1198277905227945e-6 -5.853565790916926e-11 9507.350780127945 7.38778084907081e8
150 4776.6305318351515 31.841935209239683 6.111395950705841e-9 5.4725973139545354e-8 6.782276194367941e-8 5.0118695134934545e-8 3.8034393189218843e-7 2.2328529302984858e-7 4.726452863998415e-9 9.850431116139987e-8 1.1602255130822869e-7 4.9192067401369526e-8 5.699956177231789e-7 9.463571063143576e-7 -5.23805460578102e-11 9507.350780127932 7.387780849070855e8
200 6369.380065027618 31.870865814204947 5.857095970464998e-9 6.685954716201173e-8 7.103858469447814e-8 3.9112582819343586e-8 4.593256286842452e-7 2.4164135079809087e-7 4.5297814533092184e-9 1.1198463889461898e-7 1.2117382606391713e-7 3.8390971656888526e-8 6.087649044783775e-7 8.108909745332278e-7 -5.25557186150824e-11 9507.350780127947 7.3877808490708e8
250 7964.0952669530125 31.9201295725461 5.777736922235921e-9 7.757128206429416e-8 7.576670514662214e-8 5.230263176645614e-8 5.308545444872071e-7 2.6289296058693394e-7 4.4684064727059014e-9 1.245490176349284e-7 1.2570162506423343e-7 5.1335274792905534e-8 6.730255485474016e-7 8.029733631439753e-7 -4.9526389704596794e-11 9507.350780127972 7.387780849070749e8
300 9535.099048748563 31.988157020674585 5.831278614722226e-9 8.751032249046973e-8 8.135984202857981e-8 5.619531697576766e-8 5.857220078356899e-7 3.115749007232112e-7 4.5098147358568e-9 1.3657201920302755e-7 1.3621869002971833e-7 5.515928931597968e-8 7.480006768136722e-7 8.531070334806927e-7 -5.078820645320997e-11 9507.350780128005 7.387780849070817e8
350 11136.46243053687 32.037534095253896 5.8029177945620114e-9 9.668579049934918e-8 8.635245709923953e-8 4.952236100166015e-8 6.347269465300669e-7 3.7894795768018677e-7 4.487880944250481e-9 1.459508514884964e-7 1.499536451431089e-7 4.860654034961529e-8 7.87138877829485e-7 9.361326578731621e-7 -4.746446512143969e-11 9507.350780127976 7.387780849070814e8
400 12736.203521117694 31.956987578302506 5.85700029018664e-9 1.047544751758477e-7 9.227342239471267e-8 4.572702252512682e-8 6.684244190700417e-7 4.244259174695742e-7 4.529707455476727e-9 1.5344172667693337e-7 1.6387077762304087e-7 4.488150858144061e-8 8.22783090739038e-7 1.0581595566062504e-6 -4.800151546522358e-11 9507.350780127963 7.387780849070834e8
450 14332.421691837055 31.896297351653192 5.8285716564132615e-9 1.122228603255444e-7 9.658713160567213e-8 4.9285983577093314e-8 6.89223707004375e-7 4.439641469909743e-7 4.5077212187816886e-9 1.5994944574472126e-7 1.7603679471802427e-7 4.8374277305922366e-8 8.819310092609772e-7 1.1002933874980928e-6 -4.7595446332924846e-11 9507.35078012797 7.387780849070804e8
