#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 dsdu_ut entropy h_squared 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 -3.9327746561566707e-11 8.590948797757937e8 1.7343525023483774e8
200 4475.120908940992 22.41422131806092 102.54638280841719 0.04286553271004185 0.07204146289769565 239.53744876933706 0.28681951648962745 0.17101490791631968 -4.372181743444467e-11 8.590948797757758e8 1.7343444715297848e8
400 8971.48512273319 22.55916806736085 165.80334777272245 0.14581178664714403 0.23526808478712527 322.9051064318828 0.3859584064639585 0.4856431871130522 -5.4329787303896355e-11 8.5909487977575e8 1.7342794781785956e8
600 13499.138767329461 22.651521128151106 173.6932446122752 0.3133694263183183 0.4004101421948652 348.8600494152306 0.6457229937847995 0.9464334897154556 -4.708209070988302e-11 8.59094879775748e8 1.734163679294431e8
800 18006.823704699524 22.368350660181175 149.396488127218 0.48221462229455736 0.49495880679720916 319.5299280166764 1.0691699031560074 1.3076352715843456 -4.9652829830768433e-11 8.590948797757192e8 1.7341634184427673e8
1000 22449.49822483332 22.084247615580537 147.1523740916752 0.5676714522317342 0.5571064341655966 309.76484318467556 1.293162101845305 1.425416365379843 -4.1880061632761986e-11 8.590948797757404e8 1.7343424118297264e8
1200 26851.499886384954 21.966285583211732 172.915492630841 0.5269248033259201 0.6842977672299125 343.190676615106 1.1839459100495924 1.2056561895557332 -5.02276242369353e-11 8.590948797757099e8 1.734487685553095e8
1400 31247.81804157097 22.023948507154337 190.08115426239428 0.41119128487083195 0.853815413228907 394.746230426088 1.028039793768328 1.7344345734159106 -4.988210887149476e-11 8.590948797757239e8 1.734352472145644e8
1600 35670.88962301545 22.225831938214302 195.46211915395557 0.412352054138091 0.9557267294579909 457.0581653741483 1.2827087509501354 1.9938416214361157 -5.020108876532329e-11 8.590948797756851e8 1.733986519643812e8
1800 40130.70378661189 22.3075811686563 205.23089948355175 0.586202178670816 0.9396728682927782 502.70986300098593 1.5148560867438339 1.917151949232591 -4.72162652309368e-11 8.590948797756884e8 1.7336768797070777e8
2000 44591.736623755874 22.29798518116119 212.91078027177355 0.7497557807159793 0.8657799971793606 528.517986376839 1.542664901201198 1.6126620019769067 -4.1512640663831776e-11 8.590948797756677e8 1.7335863300186908e8
2200 49024.73717720998 22.057303696452983 204.57843262410188 0.8324240842995364 0.8411496768456765 507.206412855352 1.532340738180482 1.8142969920816436 -4.188485524654321e-11 8.59094879775681e8 1.733630546753746e8
2400 53424.460051854425 21.965800154325663 200.9732614328002 0.8586140732698002 0.8775038149247072 471.47748160370793 1.5212271313259058 2.011810894829639 -3.8286715750860556e-11 8.590948797756666e8 1.733706356533391e8
2600 57820.896304514405 22.022225500979047 234.6379086943964 0.863091405391197 0.9198784581915873 479.9569962225487 1.7947447312322948 2.1208531124459187 -3.125140205883448e-11 8.590948797756592e8 1.7338033079722625e8
2800 62239.705647199204 22.111596721758307 281.56217765731935 0.8563648269311709 0.9730774890343337 529.1476852966734 1.9196698109939585 2.089634916822469 -2.7567729989060827e-11 8.59094879775668e8 1.733896477834912e8
3000 66652.35283638485 22.03760510344709 294.33484771421547 0.8361491130253916 1.0870516383140152 549.1738621719342 1.8926748516035168 2.147575695827734 -2.951619384710128e-11 8.590948797756351e8 1.7339319300009033e8
3200 71063.11571918475 22.087770644741596 257.1748820262315 0.7964986532962507 1.2543527048027274 497.6951386921428 1.8179761872210027 2.9625285232669625 -2.5316543662416662e-11 8.590948797756362e8 1.7339800398049358e8
3400 75494.10206598461 22.2362027206533 198.76266292738893 0.7417271907560777 1.4099462549616821 382.6908100773089 1.8267199926806672 3.4078566882869072 -2.7936558919385453e-11 8.59094879775638e8 1.7342201362653816e8
