#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 dsdu_ut mass entropy 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.955002141485038e-12 9507.350780127865 7.387780849071515e8
50 1416.0287994380324 28.30902367082881 6.6144199881576725e-6 1.0600450232641685e-9 2.308920152481597e-9 5.254566349321976e-5 1.6289718296480515e-8 2.0235549180736e-8 -3.85678855186808e-12 9507.350780127788 7.387780849071503e8
100 2831.1174052295296 28.29711473296725 6.623342826040445e-6 1.329099573983252e-9 1.6538402355201494e-9 7.400826143566519e-5 2.8099099658174254e-8 2.8185106304423613e-8 -1.2660869386567674e-12 9507.350780127823 7.387780849071497e8
150 4245.972549726952 28.299424556724166 6.7404029931767496e-6 1.5732019819061643e-9 1.8474008799843e-9 5.84753342991462e-5 3.968871892245929e-8 4.463394548404054e-8 -3.3483746136763244e-12 9507.35078012782 7.38778084907148e8
200 5661.308022612511 28.316050003833496 6.4425908712661915e-6 1.8152727969161862e-9 2.3176384063162178e-9 5.258027977106394e-5 3.403180293126695e-8 4.03695894490852e-8 -1.8422275650708137e-12 9507.350780127823 7.387780849071475e8
250 7077.840075953849 28.346993769592935 6.168226359746691e-6 1.928748622118595e-9 2.2506053063077506e-9 5.456319013319444e-5 3.467385946420709e-8 3.30881260723892e-8 -2.3458429238658184e-12 9507.350780127817 7.387780849071542e8
300 8496.282583975453 28.392158966744013 6.200674950480477e-6 1.972629559554853e-9 2.29513583587692e-9 6.311454581009457e-5 4.632943027826908e-8 2.888118164241782e-8 -3.8032221239721696e-12 9507.350780127847 7.387780849071553e8
350 9917.341887414173 28.451342052972336 6.360269730343231e-6 2.0560173164542446e-9 2.2466540326343993e-9 5.378767900765524e-5 4.213398576563554e-8 2.720884878515406e-8 -3.088232836629148e-12 9507.350780127796 7.387780849071509e8
400 11341.143254524559 28.467515834133764 6.410038501457562e-6 2.240578711781004e-9 2.255545374462031e-9 7.033960764601943e-5 4.412501653644485e-8 3.0544354916867134e-8 -2.419670977552878e-12 9507.350780127803 7.387780849071493e8
450 12762.8680484544 28.40502534911799 6.586338691470791e-6 2.4340502135272112e-9 2.2841026590985053e-9 7.375351879090886e-5 4.467167690098972e-8 5.055524093799946e-8 -2.2793816898550794e-12 9507.350780127837 7.387780849071516e8
500 14181.822959861298 28.356489189719316 6.9969646429337026e-6 2.641887872419398e-9 2.3897671903140584e-9 7.683637841182644e-5 4.399102147834011e-8 6.26745579185295e-8 -2.986309210655225e-12 9507.3507801278 7.387780849071558e8
550 15598.712031794495 28.322137097480137 6.6856998596597334e-6 2.8117324932744324e-9 2.4432606616280686e-9 7.247940811794251e-5 4.31944727208311e-8 6.69119863475065e-8 -3.744672371851347e-12 9507.350780127823 7.38778084907151e8
600 17014.247995937414 28.302090350339498 7.307672017206871e-6 2.9733945382402015e-9 2.5805578616902286e-9 8.377631183975609e-5 4.6666226216629525e-8 6.540668021082219e-8 -3.460814336449112e-12 9507.350780127768 7.387780849071519e8
650 18429.14703794138 28.296368959256927 7.1714203230580664e-6 3.1540204937630623e-9 2.579683819058367e-9 8.204818095691735e-5 5.6448905660921866e-8 7.726618470038638e-8 -2.052645223757e-12 9507.35078012783 7.387780849071587e8
700 19844.123894862474 28.304897709273774 7.252909882327798e-6 3.29279237790226e-9 2.6978195014116225e-9 7.886140474511194e-5 7.204268218097276e-8 7.994298838187586e-8 -3.7602158253212146e-12 9507.350780127845 7.387780849071474e8
750 21259.88721224007 28.32751064354619 7.0299557757886984e-6 3.437401258696834e-9 2.784587619682474e-9 6.161133524074103e-5 7.124911688416447e-8 9.210742737963962e-8 -2.3147636747427943e-12 9507.350780127827 7.387780849071529e8
800 22676.11520898951 28.31306872768035 7.157945673507646e-6 3.6246241717837004e-9 2.8049191699464823e-9 7.688035066166776e-5 7.207869642811282e-8 1.0358066004911848e-7 -3.0595074089177763e-12 9507.350780127763 7.387780849071561e8
850 24091.334676787425 28.298353800361816 7.320168176513676e-6 3.791195058390276e-9 2.8711558866837063e-9 6.627241054957267e-5 6.466839001795233e-8 1.1356250842475824e-7 -3.698308120572463e-12 9507.350780127861 7.387780849071535e8
900 25506.179544512444 28.297827631392348 7.519453876201151e-6 3.936837467710107e-9 2.9148809279011508e-9 5.656802932207938e-5 5.836711064466371e-8 1.1362839549833303e-7 -2.3607794953613114e-12 9507.350780127825 7.387780849071503e8
950 26921.36255967409 28.311605155176103 7.351547572991464e-6 4.037221431678467e-9 3.028393508579468e-9 5.9471919485076796e-5 6.32675422607143e-8 1.0626147722847534e-7 -4.435711837429614e-12 9507.350780127821 7.387780849071484e8
1000 28337.599861976334 28.339708223421304 7.5721841422102314e-6 4.1436224713363804e-9 3.0701346032277984e-9 6.599312223443121e-5 6.804065328519515e-8 1.0540389348834278e-7 -2.6537168297019433e-12 9507.350780127807 7.387780849071524e8
1050 29755.60619777965 28.382060223361442 7.947701730378905e-6 4.266195953919414e-9 3.1324667105379822e-9 7.41736021154793e-5 7.342717588121328e-8 1.0950081302807391e-7 -2.8889376781026562e-12 9507.350780127801 7.387780849071528e8
1100 31176.089834032293 28.438479449021596 8.236451879174501e-6 4.345911499607463e-9 3.1392218105869862e-9 7.649027838851907e-5 8.225321358745763e-8 1.2977060330487955e-7 -2.685784655101048e-12 9507.3507801278 7.387780849071565e8
1150 32599.610177135826 28.481566934313463 8.747770067718496e-6 4.464058431486349e-9 3.2198183182258028e-9 9.245696492143907e-5 8.780341660685753e-8 1.4387233417123557e-7 -4.30956638763095e-12 9507.35078012782 7.387780849071509e8
1200 34021.968069197035 28.416341042802227 8.927371322876828e-6 4.6340974026639235e-9 3.197335079912535e-9 6.719684915879043e-5 9.37126519856557e-8 1.7179332423983285e-7 -3.1056261314483516e-12 9507.350780127763 7.387780849071492e8
1250 35441.41769793018 28.365010140479246 8.906329452198531e-6 4.7729846891725714e-9 3.3052683270085463e-9 7.026093135209521e-5 8.911191229366011e-8 2.0216390209104595e-7 -2.4476014281669028e-12 9507.35078012781 7.387780849071504e8
1300 36858.66072254251 28.327826526320948 9.05870441087582e-6 4.902062854398319e-9 3.3609777759388506e-9 9.133930689131375e-5 9.129990521938858e-8 2.0949078252674447e-7 -1.6893698856955073e-12 9507.350780127845 7.387780849071472e8
1350 38274.40857562215 28.30493244418527 8.89686142144985e-6 5.005745236140867e-9 3.4167423564870476e-9 6.77508614899125e-5 9.214047999583919e-8 1.9338088788622976e-7 -1.3579127760696837e-12 9507.35078012785 7.387780849071537e8
1400 39689.37715763296 28.296367530378106 9.10991924562541e-6 5.156758091558675e-9 3.5077341101509573e-9 9.982055098589626e-5 9.023004740593699e-8 1.7033721816384073e-7 -9.598230887842044e-13 9507.350780127814 7.387780849071488e8
1450 41104.28187256202 28.302075102634458 9.38467876655261e-6 5.270123444113845e-9 3.496535056931871e-9 0.00011170702646268182 8.68235287276864e-8 1.676844006009981e-7 -2.5841522654689287e-12 9507.350780127801 7.387780849071517e8
1500 42519.83293721047 28.321906897787372 9.713877880430261e-6 5.394540803675828e-9 3.501963630194522e-9 7.899348383944016e-5 9.996901392805846e-8 1.8688321416771014e-7 -3.1005399053113804e-12 9507.350780127817 7.387780849071541e8
1550 43908.11629096644 28.31815472792746 9.920375896468962e-6 5.558961762026098e-9 3.558801018064958e-9 7.151816862460691e-5 1.2139407029598814e-7 2.1138355245364782e-7 -1.2886947280428577e-12 9507.350780127803 7.387780849071497e8
1600 45323.51181008803 28.300363565415815 1.0019134870051777e-5 5.691833482234743e-9 3.6306506362308908e-9 7.126660739231738e-5 1.1304019731372961e-7 2.2222282974881935e-7 -2.334141779930872e-12 9507.350780127827 7.387780849071498e8
1650 46738.37788756492 28.296723958114587 1.0490062135736722e-5 5.80797148747349e-9 3.681580227572094e-9 8.479139341943664e-5 1.0338283815136684e-7 2.114926345164747e-7 -1.4970198883126675e-12 9507.3507801279 7.38778084907149e8
1700 48153.425914642896 28.30737071991916 1.06026822249154e-5 5.964752563411381e-9 3.775608580418861e-9 7.247225039463956e-5 9.783487697756499e-8 2.0475576661960204e-7 -2.3285716755004517e-12 9507.350780127812 7.387780849071519e8
1750 49569.37168879911 28.33234643424325 1.0745491097780404e-5 6.1039815288358225e-9 3.869234206435884e-9 9.525365794615936e-5 9.751145522984839e-8 1.4990357555255684e-7 -2.6771286898427253e-12 9507.350780127841 7.387780849071547e8
1800 50986.930684596126 28.37159660603623 1.051977609103253e-5 6.241886720030951e-9 3.933710046030266e-9 8.096311012195656e-5 1.0292866083061458e-7 1.103485487985445e-7 -2.0984715134119114e-12 9507.35078012788 7.387780849071499e8
1850 52406.81303912724 28.424963093477267 1.062059847838224e-5 6.3792865482205806e-9 4.01159072621993e-9 9.111766553360212e-5 1.1241115685511893e-7 1.306759336849872e-7 -1.4279894567952699e-12 9507.350780127825 7.387780849071509e8
1900 53829.71818008101 28.492176550422524 1.0497915904006527e-5 6.4802090652889575e-9 4.063323186140193e-9 8.268778401543386e-5 1.3046021889173698e-7 1.8763965170531804e-7 -1.5602801549380612e-12 9507.350780127857 7.387780849071523e8
1950 55252.801090988825 28.42941830466201 1.0819463662528808e-5 6.589781011050508e-9 4.0596659863069546e-9 7.952698251756374e-5 1.3531114258225063e-7 1.652008684849271e-7 -3.791095971209743e-12 9507.350780127808 7.387780849071504e8
2000 56672.82674757714 28.375025595431012 1.1024396386720625e-5 6.719532225542035e-9 4.099550663333853e-9 7.261804785230197e-5 1.3512833951789816e-7 1.7118664044635246e-7 -2.50123725502676e-12 9507.350780127834 7.387780849071599e8
2050 58090.49144967884 28.334734759099007 1.136217538035351e-5 6.8430853834986074e-9 4.1402554284442065e-9 7.791561984049622e-5 1.1342988862073078e-7 1.8767977931488655e-7 -2.04445423155712e-12 9507.350780127794 7.387780849071511e8
2100 59506.504963184154 28.30871140128399 1.1176620038194491e-5 6.9889304309999855e-9 4.226866278746088e-9 8.202649951272178e-5 8.643780247119537e-8 1.5757744140088015e-7 -2.691252575539726e-12 9507.350780127801 7.387780849071524e8
2150 60921.582648166666 28.297016972213427 1.1289553454942539e-5 7.150684392772937e-9 4.357453485863702e-9 8.208808685594704e-5 9.155233465785173e-8 1.1875219314144703e-7 -1.6074934666448159e-12 9507.35078012786 7.38778084907149e8
2200 62336.44042547098 28.299615406353425 1.1293264141178692e-5 7.308972402023373e-9 4.2862731305368485e-9 7.414070023514796e-5 1.1761413613864402e-7 1.4063834712085832e-7 -1.434812571485085e-12 9507.350780127823 7.387780849071494e8
2250 63751.790035290396 28.316378047153506 1.1463891318641844e-5 7.447830079196595e-9 4.39428570389065e-9 8.729210117053299e-5 1.5617186055472132e-7 1.8761093896479952e-7 -1.7403403137262692e-12 9507.350780127817 7.387780849071538e8
2300 65168.10652721221 28.323357300504043 1.185801804790199e-5 7.574387728666163e-9 4.386174536602527e-9 9.526085295874509e-5 1.4435096568066186e-7 2.3384541225635047e-7 -2.746256758523193e-12 9507.350780127772 7.387780849071536e8
2350 66583.69126795846 28.302777953453724 1.1856750216826524e-5 7.672280529985457e-9 4.40876546183354e-9 9.997808092521154e-5 1.0952904522243401e-7 2.630516518220549e-7 -1.5693431810159467e-12 9507.35078012781 7.387780849071527e8
2400 67998.60613307315 28.296312822416226 1.1991681019480786e-5 7.76101863457728e-9 4.525236060588234e-9 0.00012754769545608724 1.1253374204711619e-7 2.5191152833170527e-7 -2.4252152368518976e-12 9507.35078012778 7.387780849071537e8
2450 69413.56109712356 28.304114491889422 1.2321309152974555e-5 7.802526466764636e-9 4.576549732834627e-9 0.00010730870508268708 1.25884711960067e-7 2.4636575562952956e-7 -1.0832374201314494e-12 9507.350780127828 7.38778084907153e8
2500 70829.27144937718 28.326244166686248 1.2715683264385006e-5 7.91292138517018e-9 4.57322330798911e-9 0.00010335397064409335 1.4089049928112107e-7 1.657467882387742e-7 -1.0690666303070917e-12 9507.350780127807 7.387780849071466e8
2550 72246.45311420446 28.3626670445738 1.3353312373574971e-5 8.013683756787701e-9 4.653159207803279e-9 0.00012454680836526677 1.5403455951024103e-7 1.7390372872294613e-7 -2.5850396149803566e-12 9507.350780127834 7.387780849071511e8
2600 73665.81770078444 28.413246186677895 1.3468592052668266e-5 8.10176252431484e-9 4.653386225069393e-9 9.498108465777477e-5 1.493898246912595e-7 1.87527121137121e-7 -1.888632618154362e-12 9507.350780127828 7.387780849071506e8
2650 75088.06720821065 28.477735074718044 1.385784689210711e-5 8.194197732584992e-9 4.733527473634797e-9 0.00012200581954857626 1.627916071389457e-7 2.4497951456314837e-7 -2.3772843937019586e-12 9507.350780127807 7.387780849071516e8
2700 76511.6533850636 28.44188389670022 1.413556902866006e-5 8.270320528115293e-9 4.7750891461167676e-9 9.200909880746622e-5 1.724333480723761e-7 2.3548329991518457e-7 -3.4291851603635042e-12 9507.350780127792 7.387780849071534e8
2750 77932.23185333858 28.384718376417812 1.4448815256871766e-5 8.373380159518074e-9 4.825704665090778e-9 0.000113042402517749 1.5648053902639347e-7 1.677331171179297e-7 -1.4709263564822786e-12 9507.35078012783 7.387780849071513e8
2800 79350.30946126486 28.341608757143508 1.4891358905889478e-5 8.475492202851268e-9 4.87589409725629e-9 0.00011149132069476764 1.422336376316613e-7 1.7041481066570885e-7 -1.135086582629839e-12 9507.350780127841 7.387780849071523e8
