#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 l2_H l2_vcon1 l2_vcon2 linf_H linf_vcon1 linf_vcon2 dsdu_ut mass entropy 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -4.01406287701336e-12 9507.350780127945 7.387780849131678e8
50 1820.409404785586 36.39119828958848 7.688276959087659e-8 3.484486640571299e-7 7.917657518119218e-7 2.8325779573641844e-7 1.5376919961207995e-6 2.2364618658660172e-6 5.945986637268808e-8 6.282999009900233e-7 8.107893540728602e-7 2.780268730299764e-7 3.1378621393382694e-6 3.118906248741399e-6 -6.027771158252821e-9 9507.350780127952 7.387780849131622e8
100 3639.594421642962 36.38142965563242 7.253184344362452e-8 4.862932997481045e-7 7.104045302948247e-7 3.7858956148075467e-7 2.107274078537057e-6 2.623370545361974e-6 5.609493182873361e-8 9.184772428981181e-7 1.030289214103075e-6 3.715841071227124e-7 5.854999839954078e-6 4.7497573350309935e-6 -7.028666093117238e-9 9507.350780127987 7.387780849131485e8
150 5459.063879023829 36.402010206755335 7.093279151311808e-8 6.255153496431002e-7 7.799897186337052e-7 3.657106412124455e-7 2.518324788696133e-6 2.029792143873564e-6 5.4858251429296135e-8 1.1108771346078542e-6 1.1000651734649983e-6 3.5894489842864726e-7 9.143571286879133e-6 5.175371833901138e-6 -6.602931901924585e-9 9507.350780127941 7.387780849131359e8
200 7280.338744701174 36.453023209614095 6.831089728945581e-8 7.648803257534675e-7 7.860465276083224e-7 3.290608635569728e-7 3.074597268398421e-6 2.3722932882142235e-6 5.283052166805631e-8 1.291226371471731e-6 1.164611749142326e-6 3.2300543875068e-7 1.1408351039935377e-5 4.653732810924174e-6 -6.314412545833649e-9 9507.35078012791 7.38778084913128e8
250 9078.270385728127 36.532803993047374 6.841011461952406e-8 8.922915495498909e-7 8.517814395466926e-7 3.3525142354150426e-7 3.46079303077857e-6 2.2552007853252223e-6 5.290725471394204e-8 1.4525273285044571e-6 1.291936023116246e-6 3.2904858940004293e-7 1.2268320148324616e-5 5.824015924103078e-6 -6.2389252959735344e-9 9507.350780127948 7.38778084913116e8
300 10907.575871404186 36.629593940161406 6.813581908619439e-8 1.003428428215582e-6 8.916992785940633e-7 3.16645020619541e-7 3.8028130082365848e-6 2.3947839440607565e-6 5.269511907029317e-8 1.583761927331512e-6 1.4570255481382556e-6 3.108110302436987e-7 1.2503701801484143e-5 7.2255258337755735e-6 -6.1534222383092615e-9 9507.350780127968 7.387780849131011e8
350 12736.203023097245 36.522499881717714 6.826316610102926e-8 1.102942925864678e-6 9.580225660043682e-7 3.1700942756048524e-7 4.16690635291033e-6 2.5559825632439575e-6 5.279360715262729e-8 1.68764796078592e-6 1.6740749370633496e-6 3.1115042428118776e-7 1.2234027815195024e-5 8.263180904948538e-6 -6.211812466620996e-9 9507.350780127967 7.387780849130871e8
400 14560.22773814331 36.44503578132477 6.834789446632835e-8 1.1880474372805612e-6 1.0039392417952561e-6 3.112500064348277e-7 4.384154344613427e-6 2.8623203604002e-6 5.285913467380069e-8 1.7636022958815446e-6 1.9031538662744128e-6 3.055183489507857e-7 1.2042463994779382e-5 9.3368886871976e-6 -6.176756448188484e-9 9507.350780127974 7.38778084913082e8
450 16381.148288403416 36.397795433460516 6.942512506801989e-8 1.2600860452197704e-6 1.0641332393679336e-6 3.191812532724801e-7 4.67277851549751e-6 3.330506293884812e-6 5.369224706028622e-8 1.818989843372815e-6 2.1389453429620248e-6 3.1327428609732094e-7 1.173820899622555e-5 1.0020899567826334e-5 -6.30549599464495e-9 9507.350780127985 7.38778084913066e8
500 18189.565588738744 36.381007014203355 6.974306809051579e-8 1.3196296489549202e-6 1.109088463864474e-6 3.376763953410551e-7 5.195132957487947e-6 4.0625346302510454e-6 5.3938138949486017e-8 1.864233253646426e-6 2.3430473983524877e-6 3.314361433748316e-7 1.1041072886303306e-5 1.1932444590026817e-5 -6.375683388255321e-9 9507.350780127972 7.38778084913055e8
550 20008.83045349752 36.394344394694706 7.000955014104642e-8 1.372912379344121e-6 1.1507854926850874e-6 3.3908456348985067e-7 5.77952194405975e-6 4.6525259775304896e-6 5.414423177493608e-8 1.9088686566615923e-6 2.513783684833834e-6 3.3281899409351476e-7 9.957164944312847e-6 1.3055293627254666e-5 -6.464677759425534e-9 9507.350780127976 7.387780849130449e8
600 21829.467490879644 36.42266559826601 6.981395249064836e-8 1.417804311337911e-6 1.185288034479681e-6 3.4988507060883524e-7 6.0538334237834066e-6 5.024547730192949e-6 5.3992959776395345e-8 1.9503501458549738e-6 2.6381016619735443e-6 3.4341785535619894e-7 8.894392385131137e-6 1.331932776106881e-5 -6.512622503666346e-9 9507.350780127923 7.387780849130312e8
650 23649.5839622258 36.38765002458471 7.049130204819885e-8 1.4589488504332259e-6 1.212391257798575e-6 3.473088559158752e-7 6.686086883082216e-6 4.864055624576815e-6 5.451681075719161e-8 1.9929599201839786e-6 2.7030739753752413e-6 3.408955580773007e-7 8.033358428511363e-6 1.265573686870532e-5 -6.611251040029275e-9 9507.350780127956 7.387780849130219e8
700 25468.713236541127 36.382662819421675 7.03408130334573e-8 1.4970233421865114e-6 1.2291639641359532e-6 3.676398151664603e-7 6.98165467560472e-6 4.490775190576033e-6 5.440042503599773e-8 2.0364097521574832e-6 2.7100522748536876e-6 3.608341095802911e-7 8.950451761027881e-6 1.2290464482448427e-5 -6.697825148655605e-9 9507.35078012796 7.38778084913009e8
750 27266.642781991857 36.40757796565233 7.029890474253657e-8 1.531572649277541e-6 1.2385060382492475e-6 3.7270048773279797e-7 6.739961738575417e-6 4.127988972076942e-6 5.4368013853734654e-8 2.0843753117742794e-6 2.6760511655310027e-6 3.658086808658751e-7 9.578632195473377e-6 1.205438548002563e-5 -6.701987217985106e-9 9507.350780127932 7.387780849129975e8
800 29088.30936120218 36.46302813961963 7.036208180979033e-8 1.5687819125570056e-6 1.2429702841476599e-6 3.7606022535595063e-7 6.000518036751927e-6 4.042425388445157e-6 5.4416873956151635e-8 2.146161483316193e-6 2.6049703681988576e-6 3.6912724859087355e-7 1.0112779365671465e-5 1.188765725171369e-5 -6.779385718183984e-9 9507.350780127954 7.387780849129858e8
850 30913.51803540352 36.54857595341121 7.03342126400972e-8 1.6040570315240543e-6 1.2391371768742446e-6 3.699772931266339e-7 5.5826517912999836e-6 4.0752081699573665e-6 5.4395320398081776e-8 2.218767055200091e-6 2.5144847765653276e-6 3.6312888911534004e-7 1.0720687177152347e-5 1.1619539186559162e-5 -6.788691641592868e-9 9507.350780127985 7.387780849129728e8
900 32743.444130887594 36.61040307091243 7.052025110255415e-8 1.6374187229039812e-6 1.2404882418684326e-6 3.8283694579477005e-7 5.565184490831638e-6 4.0873159214566925e-6 5.453919947870864e-8 2.2974460086376636e-6 2.4250577731215335e-6 3.7577767660027534e-7 1.0905689721948695e-5 1.1193318876891978e-5 -6.8321419269357165e-9 9507.350780127967 7.387780849129605e8
