#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 l2_H l2_vcon1 l2_vcon2 linf_H linf_vcon1 linf_vcon2 dsdu_ut mass entropy 
2350 99732.29397764195 42.56431318601344 5.727786042292288e-7 2.3971630816187732e-5 1.5189544120114237e-5 5.1363919997891975e-6 7.971566882029176e-5 5.7073684040102096e-5 4.429775288757475e-7 2.952883614139616e-5 2.7568329648412606e-5 5.041791466465165e-6 0.00012885058235913264 0.00010681254519983277 -3.1944309202746256e-7 9507.350780128061 7.387780844606969e8
2400 101858.18067498841 42.48082916330185 5.78983397137756e-7 2.3924928383955944e-5 1.568144635233881e-5 4.914805371620951e-6 8.143521133648982e-5 4.8718297872648656e-5 4.4777621340832296e-7 2.906379944981359e-5 2.8982538811965485e-5 4.823840808252536e-6 0.00013000017317417733 8.623977880583955e-5 -3.228315323091694e-7 9507.35078012808 7.387780844600176e8
2450 103977.12494704044 42.44562716250583 5.818112936362492e-7 2.3911391476367784e-5 1.608516751051077e-5 4.6229069673737565e-6 8.969165173513262e-5 4.9220388672206276e-5 4.4996326193872253e-7 2.871632946203661e-5 3.0266418973186607e-5 4.53757385595725e-6 0.00013559403589722072 7.971150169178945e-5 -3.247580673064206e-7 9507.35078012804 7.387780844593298e8
2500 106099.53550263825 42.45852763316711 5.822778827578704e-7 2.395635617981464e-5 1.633659942116637e-5 4.466990379063594e-6 9.598629215655468e-5 5.2330911149048404e-5 4.503241142721e-7 2.8559527396139925e-5 3.1220823264793945e-5 4.3845090397509e-6 0.00014630683231735302 8.664569368737682e-5 -3.2513335281979076e-7 9507.350780128058 7.387780844586399e8
2550 108223.60629518062 42.48612801942762 5.808079666805826e-7 2.40828310324828e-5 1.640632847852492e-5 4.412478904110193e-6 9.53459152241974e-5 6.465207441896373e-5 4.491873054116626e-7 2.863718677108811e-5 3.166224900374949e-5 4.330918234899352e-6 0.00015617239669329878 9.307181046592699e-5 -3.2421334845535156e-7 9507.350780128047 7.387780844579501e8
2600 110346.71349002009 42.44685107192219 5.786687073520751e-7 2.430251425465406e-5 1.6297110654647253e-5 4.321659969615436e-6 9.205036573889121e-5 6.599517946049809e-5 4.47532837518425e-7 2.894670754658935e-5 3.150163256835275e-5 4.24200337118131e-6 0.0001561271838332268 9.73397542282748e-5 -3.2206391191929477e-7 9507.35078012806 7.387780844572656e8
2650 112447.36350920981 42.45513231929172 5.75767784018212e-7 2.4609743309079016e-5 1.6031351805341917e-5 4.106147981446895e-6 9.215732784713959e-5 6.545174418887255e-5 4.4528931124200687e-7 2.9463136184785226e-5 3.083925580123742e-5 4.030171094612556e-6 0.00015479838986729697 9.839447694824811e-5 -3.1878767352394323e-7 9507.350780128074 7.387780844565867e8
2700 114571.35827178079 42.51157987998579 5.741999292860274e-7 2.4993682345849402e-5 1.5660096595122887e-5 4.430941373876507e-6 9.085198008528172e-5 6.42029627245859e-5 4.440767582416502e-7 3.0176774422781826e-5 2.9870761860705792e-5 4.349172145622998e-6 0.00015268048293345807 0.00010104336934327416 -3.1508031474671456e-7 9507.350780128118 7.387780844559181e8
2750 116699.40321356003 42.61606605695684 5.754989983731914e-7 2.5426039818288102e-5 1.5258737522774665e-5 4.660368102792589e-6 8.770201640372765e-5 6.84720966812439e-5 4.450814368533438e-7 3.1059770718985e-5 2.879346826116285e-5 4.574695410185836e-6 0.0001494278866621937 0.00010679304886784477 -3.1335377043694655e-7 9507.35078012808 7.387780844552482e8
2800 118833.66862019162 42.7181117091311 5.765660267156088e-7 2.587187849566828e-5 1.4880731189335878e-5 4.815028318588737e-6 8.210392372833664e-5 7.18038516827317e-5 4.4590665898235927e-7 3.2044754596773366e-5 2.777803447482841e-5 4.725946756187949e-6 0.00014186346991408035 0.00010550245076310254 -3.148013003960727e-7 9507.350780128072 7.387780844545783e8
2850 120960.0 36.71434835570108 5.749085567707252e-7 2.6291930333257995e-5 1.4567706281399474e-5 4.87332694250265e-6 8.138506391089128e-5 7.302946327263718e-5 4.4462479905320665e-7 3.3021767037485205e-5 2.6960984542724138e-5 4.783757579241768e-6 0.00012242709864865358 0.00010315820461650094 -3.1733756257714316e-7 9507.350780128067 7.387780844539093e8
2900 123086.52265352919 42.49007283787128 5.746823745262676e-7 2.6660305610087193e-5 1.4338144040927219e-5 4.803448787422699e-6 8.68552279176499e-5 7.410546620522356e-5 4.444498734374476e-7 3.3906987261099366e-5 2.6349885105727925e-5 4.714540141285571e-6 9.740755222099223e-5 0.00010178311800158882 -3.2021574382116674e-7 9507.350780128054 7.387780844532309e8
2950 125209.74489303482 42.447722910587075 5.793563689208414e-7 2.6953488097648085e-5 1.4195956128248758e-5 4.624273742902548e-6 9.477235836188194e-5 7.59404634906306e-5 4.480646636379594e-7 3.463876030242797e-5 2.5905535896484862e-5 4.5389154127400504e-6 9.084686275478087e-5 0.00010559223561348193 -3.2281605565865617e-7 9507.350780128081 7.387780844525497e8
3000 127332.0817525523 42.453641153566245 5.876740478667969e-7 2.716337133484346e-5 1.4133508378903336e-5 4.402562755360595e-6 0.0001008295517036287 7.920473452247408e-5 4.544974193987685e-7 3.516472282389834e-5 2.5631241336719386e-5 4.321241249812751e-6 9.210356072554612e-5 0.00011191033216213778 -3.2379055428357696e-7 9507.350780128052 7.387780844518623e8
