#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 dsdu_ut entropy h_squared 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.955002141485038e-12 7.387780849071515e8 1.0400221015656292e8
200 5661.308022612511 28.316050003833496 6.4425908712661915e-6 1.8152727969161862e-9 2.3176384063162178e-9 5.258027977106394e-5 3.403180293126695e-8 4.03695894490852e-8 -1.8422275650708137e-12 7.387780849071475e8 1.0400221015656233e8
400 11341.143254524559 28.467515834133764 6.410038501457562e-6 2.240578711781004e-9 2.255545374462031e-9 7.033960764601943e-5 4.412501653644485e-8 3.0544354916867134e-8 -2.419670977552878e-12 7.387780849071493e8 1.0400221015656272e8
600 17014.247995937414 28.302090350339498 7.307672017206871e-6 2.9733945382402015e-9 2.5805578616902286e-9 8.377631183975609e-5 4.6666226216629525e-8 6.540668021082219e-8 -3.460814336449112e-12 7.387780849071519e8 1.0400221015656225e8
800 22676.11520898951 28.31306872768035 7.157945673507646e-6 3.6246241717837004e-9 2.8049191699464823e-9 7.688035066166776e-5 7.207869642811282e-8 1.0358066004911848e-7 -3.0595074089177763e-12 7.387780849071561e8 1.0400221015656243e8
1000 28337.599861976334 28.339708223421304 7.5721841422102314e-6 4.1436224713363804e-9 3.0701346032277984e-9 6.599312223443121e-5 6.804065328519515e-8 1.0540389348834278e-7 -2.6537168297019433e-12 7.387780849071524e8 1.0400221015656321e8
1200 34021.968069197035 28.416341042802227 8.927371322876828e-6 4.6340974026639235e-9 3.197335079912535e-9 6.719684915879043e-5 9.37126519856557e-8 1.7179332423983285e-7 -3.1056261314483516e-12 7.387780849071492e8 1.0400221015656291e8
1400 39689.37715763296 28.296367530378106 9.10991924562541e-6 5.156758091558675e-9 3.5077341101509573e-9 9.982055098589626e-5 9.023004740593699e-8 1.7033721816384073e-7 -9.598230887842044e-13 7.387780849071488e8 1.0400221015656258e8
1600 45323.51181008803 28.300363565415815 1.0019134870051777e-5 5.691833482234743e-9 3.6306506362308908e-9 7.126660739231738e-5 1.1304019731372961e-7 2.2222282974881935e-7 -2.334141779930872e-12 7.387780849071498e8 1.0400221015656295e8
1800 50986.930684596126 28.37159660603623 1.051977609103253e-5 6.241886720030951e-9 3.933710046030266e-9 8.096311012195656e-5 1.0292866083061458e-7 1.103485487985445e-7 -2.0984715134119114e-12 7.387780849071499e8 1.0400221015656283e8
2000 56672.82674757714 28.375025595431012 1.1024396386720625e-5 6.719532225542035e-9 4.099550663333853e-9 7.261804785230197e-5 1.3512833951789816e-7 1.7118664044635246e-7 -2.50123725502676e-12 7.387780849071599e8 1.0400221015656276e8
2200 62336.44042547098 28.299615406353425 1.1293264141178692e-5 7.308972402023373e-9 4.2862731305368485e-9 7.414070023514796e-5 1.1761413613864402e-7 1.4063834712085832e-7 -1.434812571485085e-12 7.387780849071494e8 1.0400221015656218e8
2400 67998.60613307315 28.296312822416226 1.1991681019480786e-5 7.76101863457728e-9 4.525236060588234e-9 0.00012754769545608724 1.1253374204711619e-7 2.5191152833170527e-7 -2.4252152368518976e-12 7.387780849071537e8 1.0400221015656246e8
2600 73665.81770078444 28.413246186677895 1.3468592052668266e-5 8.10176252431484e-9 4.653386225069393e-9 9.498108465777477e-5 1.493898246912595e-7 1.87527121137121e-7 -1.888632618154362e-12 7.387780849071506e8 1.0400221015656349e8
2800 79350.30946126486 28.341608757143508 1.4891358905889478e-5 8.475492202851268e-9 4.87589409725629e-9 0.00011149132069476764 1.422336376316613e-7 1.7041481066570885e-7 -1.135086582629839e-12 7.387780849071523e8 1.0400221015656292e8
3000 85011.84099113445 28.31192859887354 1.5628592736264727e-5 9.219972793151104e-9 4.9622629641441e-9 0.00012527613625934464 1.5177891465878446e-7 1.2801535242967788e-7 -1.6089149488718606e-12 7.3877808490715e8 1.0400221015656248e8
3200 90645.71088189015 28.30118717357311 1.633011737449909e-5 9.58848861051529e-9 5.138430092127063e-9 0.00011362218674548785 1.5667490357862413e-7 1.9854657440365742e-7 -1.6191639793129169e-12 7.387780849071486e8 1.040022101565626e8
3400 96318.38132736464 28.462472864369914 1.7034911236724233e-5 1.0060927686169788e-8 5.190575777383708e-9 0.00010286972110407078 1.5296429843603132e-7 2.0614642748384426e-7 -2.9624953151370967e-12 7.387780849071493e8 1.0400221015656304e8
3600 101998.60994355363 28.31782796236312 1.782507139487455e-5 1.0475295751123775e-8 5.468952511167516e-9 0.00011574079871934373 1.2420416906078202e-7 1.830816528797241e-7 -3.9068812026583035e-12 7.387780849071542e8 1.0400221015656272e8
3800 107659.8731731614 28.332597112076883 1.839884331122102e-5 1.0953987281587066e-8 5.821888264020968e-9 0.0001328217131231213 1.3951765072406364e-7 1.4329430703119428e-7 -3.342972981213554e-12 7.38778084907149e8 1.0400221015656167e8
4000 113321.21014721121 28.315269522675464 1.9140185990313584e-5 1.1342068780355869e-8 5.980175083139201e-9 0.0001387985648761969 1.535934711638376e-7 1.5673441017272083e-7 -2.929935235707515e-12 7.387780849071525e8 1.0400221015656286e8
4200 119000.79307447071 28.469822118660428 2.0045101412011596e-5 1.1791757922469512e-8 6.0755414354646925e-9 0.0001361310669381055 1.5247823147157558e-7 2.2604655412067354e-7 -2.2717921354005053e-12 7.387780849071512e8 1.0400221015656193e8
4400 124674.17253959888 28.30252485596829 2.0624851075217077e-5 1.2279045285510027e-8 6.079729617683202e-9 0.00013269412374938838 1.7733717727619336e-7 1.3062363943272537e-7 -3.836355582428014e-12 7.387780849071524e8 1.0400221015656185e8
4600 130308.00458792367 28.3142395237557 2.122021925897834e-5 1.2787181367284124e-8 6.4576793131294956e-9 0.00015917003179310996 1.758551317343482e-7 1.7181077149874824e-7 -2.7344254317041533e-12 7.387780849071512e8 1.0400221015656255e8
4800 135969.4212549861 28.33786255094068 2.173683502850215e-5 1.3178536909195295e-8 6.479359954266248e-9 0.00012898832756036427 2.2914685618435904e-7 1.6957737859757405e-7 -1.6153053969174843e-12 7.387780849071529e8 1.0400221015656267e8
5000 141653.5823196989 28.41944817282132 2.29611296652761e-5 1.3613127095688778e-8 6.567177454687353e-9 0.00013915474846726283 2.425900348657084e-7 2.5654365104488264e-7 -2.6607122452677635e-12 7.387780849071475e8 1.0400221015656275e8
5200 147321.31140871398 28.29646223554663 2.385600385672126e-5 1.3925298987495319e-8 6.872352459422891e-9 0.00016024386786739342 2.0093986841107636e-7 1.7442391286870418e-7 -1.8804860173607305e-12 7.387780849071497e8 1.040022101565623e8
5400 152983.46074009643 28.300727292951247 2.4891169131504343e-5 1.4286301972186202e-8 7.151261360356698e-9 0.00015925302795949392 1.5954149798491635e-7 2.3694350784198015e-7 -2.5131260154711345e-12 7.387780849071574e8 1.04002210156562e8
5600 158646.76230806013 28.370069347989773 2.5460927338229837e-5 1.465068261079937e-8 7.471890672483464e-9 0.00017029346236085985 2.664190594664495e-7 2.2916481062784655e-7 -4.1293029676530795e-13 7.387780849071512e8 1.04002210156562e8
5800 164332.65151991913 28.37660300056538 2.611872318331746e-5 1.504655763191006e-8 7.682032185054047e-9 0.00016434273129561916 3.5698030269315506e-7 2.951494986747072e-7 -1.5845858258731217e-12 7.387780849071447e8 1.0400221015656228e8
6000 169996.39074427297 28.299301691703484 2.6500358116595877e-5 1.5503106077374998e-8 7.952739529736734e-9 0.0001738751816446893 1.5436105454957882e-7 2.0645756729220643e-7 -2.2788475571394624e-12 7.387780849071501e8 1.0400221015656334e8
6200 175630.5723740201 28.296298475534016 2.701486454109939e-5 1.587761867250162e-8 8.246541055987649e-9 0.00015471903316210955 2.2080557657289113e-7 3.2984787612377886e-7 -2.1970927059290636e-12 7.387780849071459e8 1.0400221015656184e8
6400 181297.47710109127 28.410218846123037 2.8053503192384384e-5 1.6208453661335083e-8 8.381612670604311e-9 0.00019337382582307328 3.2301200318662904e-7 2.4707911587540377e-7 -3.782536446580629e-12 7.387780849071518e8 1.04002210156562e8
6600 186982.15421486105 28.343534057470208 2.897916336391226e-5 1.6592353708707667e-8 8.636513289067993e-9 0.00019086774227616843 3.5726851456419073e-7 2.3923929848290726e-7 -3.143991314558683e-12 7.387780849071503e8 1.0400221015656312e8
6800 192643.76679343233 28.31083732455255 2.996028262147063e-5 1.6930587827012607e-8 8.947844292638349e-9 0.0001953658338607056 2.2833962970425503e-7 2.5225398704586954e-7 -2.249144800570304e-12 7.387780849071537e8 1.0400221015656309e8
7000 198305.67921203483 28.300803443657657 3.0515039200145207e-5 1.7340785044506778e-8 9.08948649488904e-9 0.0001811457459552912 2.190729708473338e-7 4.335551095913104e-7 -2.1903193670478725e-12 7.387780849071536e8 1.040022101565635e8
7200 203978.08327821628 28.460216637175094 3.090797184639631e-5 1.7745713560889078e-8 9.327010726525834e-9 0.00018694523350859527 3.747407446991202e-7 3.5272957460419363e-7 -2.502024574307396e-12 7.387780849071475e8 1.0400221015656185e8
