#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 dsdu_ut entropy h_squared 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 2.1519805105400106e-13 7.387780845871602e8 1.0400221023860301e8
200 3298.410810726036 16.461349001109276 0.015572483575793265 9.47264782260542e-6 1.7589409678867423e-5 0.06967194994467718 0.0001176843359891877 9.570268192593545e-5 1.6923353774641593e-12 7.387780845871775e8 1.0400221023692699e8
400 6587.132817674847 16.43279843467938 0.025947177706437473 1.7952173208010746e-5 2.2722463201626934e-5 0.11367112634434307 0.0003545262440451946 0.0002660594669974259 -1.6088690041079417e-13 7.387780845871713e8 1.0400221023278865e8
600 9872.265843691806 16.42394376281633 0.029110495412496024 2.319501401739248e-5 2.4186113340400415e-5 0.11633390074348426 0.0005066927484393968 0.0004951726061953252 -6.839770450244465e-13 7.387780845871699e8 1.0400221022781841e8
800 13157.19011322813 16.42350920019505 0.02575015631325623 2.6892892469602045e-5 2.7666853321066913e-5 0.11131077176059989 0.0006587525623875448 0.0006862614625650632 1.1179302029995952e-12 7.387780845871743e8 1.040022102233351e8
1000 16443.474155675547 16.440394368030336 0.022953268318428248 2.8906196396221088e-5 3.183725470981583e-5 0.11520568490323058 0.0008040027000163485 0.0008667311732835081 -7.842829573512886e-13 7.387780845871818e8 1.0400221022020777e8
1200 19735.551013860324 16.48678479651388 0.02691252883699068 2.973530550868028e-5 3.534495531973576e-5 0.13480968253725223 0.0009318418282882601 0.0010656143481549973 -2.7145811605283505e-13 7.387780845871679e8 1.0400221021881056e8
1400 23037.291907818748 16.493836898807086 0.03312541006708241 3.0598432424442995e-5 3.807112006951951e-5 0.1882164046814978 0.0010382756069286514 0.0012771899314398816 -1.693315578004514e-13 7.387780845871696e8 1.0400221021911728e8
1600 26330.320749354083 16.443307140968113 0.03782336026721949 3.398820835240173e-5 4.0360565051277733e-5 0.23409612838804605 0.001121629097054544 0.001468192783797062 4.877799517107193e-13 7.387780845871708e8 1.0400221022109424e8
1800 29616.94982235934 16.424524876426982 0.03762243985006358 3.8688990999911926e-5 4.273453199653839e-5 0.24641781526315754 0.001127619315890338 0.001580866806627279 -1.098988593338913e-12 7.387780845871699e8 1.0400221022425446e8
2000 32901.85743542303 16.425239992876207 0.03579075066583523 4.074007473473201e-5 4.3921527869092155e-5 0.21139760474306968 0.0010601528626198453 0.0016875380340803936 -1.1187969721297623e-12 7.387780845871723e8 1.0400221022792e8
2200 36186.8420294098 16.431371803110515 0.035618295449443754 4.1599025815962004e-5 4.464907649363235e-5 0.18871055438717121 0.0009511935618535805 0.0018602483909682666 -9.040473819675152e-13 7.387780845871736e8 1.0400221023096617e8
2400 39475.03966153063 16.456488292079765 0.03923020102725628 4.296095220992622e-5 4.492757956374333e-5 0.1918358305711081 0.0009148151437169405 0.0019156168336593726 -3.00479326973219e-13 7.387780845871723e8 1.0400221023260371e8
2600 42772.141580621894 16.520651485161775 0.04558990889418823 4.514404953795966e-5 4.5354326852552686e-5 0.20490650096144236 0.0010181158688866154 0.0019853854501957757 -2.295545429526724e-13 7.387780845871708e8 1.0400221023278998e8
2800 46069.90663091803 16.466127900592404 0.05037758509295455 4.791064725178005e-5 4.521684394709798e-5 0.26432205956621146 0.0010967903415038949 0.0020501551883737035 -1.647437598025882e-12 7.387780845871682e8 1.040022102318641e8
3000 49359.197345324836 16.43370633851191 0.049695785537598056 5.289987621321638e-5 4.472127770658066e-5 0.2652175815114788 0.0011356013334450354 0.0020538736874743946 -1.617641033162444e-12 7.387780845871768e8 1.040022102300884e8
3200 52644.502980269164 16.423120716819238 0.04467495093794739 5.8961031888845555e-5 4.465034792543414e-5 0.25228991090580166 0.0010938284713265523 0.001991147741116084 -2.1600020735558039e-13 7.38778084587172e8 1.0400221022784057e8
3400 55929.44459916217 16.423057823666063 0.04178178802148351 6.312350592841682e-5 4.512946845006116e-5 0.24612871950421322 0.0014749033112213539 0.0021519275930617643 7.725626688590008e-13 7.387780845871714e8 1.0400221022572316e8
3600 59215.45255796372 16.438234550735235 0.04280780047276938 6.482790561256802e-5 4.826351196404115e-5 0.23870054312374123 0.0014766574446921643 0.0024534029524764245 -1.3277964991612373e-12 7.387780845871722e8 1.0400221022400877e8
3800 62506.71303177826 16.480836307030806 0.0437701321166511 6.574874858116362e-5 5.290363145834984e-5 0.20327917560462083 0.0016285364201106822 0.0023812763363773026 -2.3396123358507167e-12 7.387780845871692e8 1.0400221022286354e8
4000 65808.22463085045 16.500676926670035 0.043641029352139635 6.802256787685758e-5 5.66917490050287e-5 0.2034546297018096 0.0017770792332227336 0.0025772459488541677 8.444063908861298e-13 7.387780845871735e8 1.0400221022265421e8
4200 69102.25196777315 16.4464264534118 0.04397791307028493 7.103237284759173e-5 5.9364668640912924e-5 0.20482015962943478 0.0017923065343566635 0.002733630750582694 -1.5464003642021347e-12 7.387780845871836e8 1.0400221022362347e8
4400 72389.25867753963 16.425886136875604 0.04335879728670253 7.459990735774927e-5 6.180013635581467e-5 0.2581099361291308 0.0017660604356533605 0.0028133950029410534 -3.330040847664078e-12 7.387780845871813e8 1.0400221022518112e8
4600 75674.15199428248 16.42686274966838 0.04270789718535466 7.877462627201099e-5 6.271646118348626e-5 0.23726027678276296 0.0017236606829542367 0.0030161250596425215 4.800629065629928e-13 7.387780845871733e8 1.0400221022656296e8
4800 78959.07402494365 16.42913928276176 0.043835395379705266 8.191157773904783e-5 6.333722854544043e-5 0.2414817875769586 0.0014897896295001933 0.003305254690262438 2.8369674301446077e-12 7.387780845871724e8 1.0400221022723795e8
5000 82246.82790350092 16.452530183230675 0.04800916879953537 8.252980094962274e-5 6.495751022147108e-5 0.24881457426408815 0.0019899723780837375 0.0034510608942089904 1.5337898545159701e-12 7.387780845871778e8 1.040022102273017e8
5200 85542.76668642511 16.51304418980188 0.04855175496421886 8.311714296763244e-5 6.685490717849694e-5 0.23887532418848423 0.002129659745490897 0.00289776912243378 6.772745409389353e-13 7.387780845871664e8 1.0400221022644345e8
