#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 dsdu_ut entropy mass h_squared 
2100 167984.37414045373 79.39172351341576 20.39365175769596 0.0417704798082391 0.05489534032425506 189.14853341773687 0.37485411916241096 0.551691378865845 2.978848823068362e-14 1.5690751210171643e8 5619.927979669331 3.168037666263182e7
2150 171942.39047823747 78.93298106236672 21.414667313527264 0.0431372479483579 0.05578428870884528 209.74030147770918 0.4057578903143467 0.5528399529109944 4.095628467924895e-14 1.569075121017081e8 5619.927979669388 3.1680424843836594e7
2200 175878.91149659577 78.65908039116107 21.88986164799081 0.04378425678086823 0.056902381136342155 200.58568012458636 0.4200513471664822 0.5557321527017831 -3.3013315250176974e-14 1.569075121017018e8 5619.927979669331 3.1680122829029813e7
2250 179824.38369922584 79.12641704948332 23.25557421972476 0.04331514177272822 0.058151566220184435 211.5813998626145 0.4027001500110126 0.5788358015099971 -2.5431347565475956e-14 1.5690751210169578e8 5619.927979669289 3.167979881171445e7
2300 183737.17154192715 79.15402271383356 24.111481365529194 0.043633822108223745 0.05902649354723484 230.5380087841313 0.4112117488053043 0.586522414438895 -6.879511446171948e-14 1.5690751210168684e8 5619.927979669312 3.1679749513129923e7
2350 187684.78582376838 78.78463076923208 24.264614417841727 0.04509133726690503 0.059659725316718565 216.15306450712524 0.4323175123066657 0.5885396756137621 1.992215418500647e-14 1.569075121016814e8 5619.927979669333 3.1680100419814244e7
2400 191619.08295049655 78.61253168074715 23.66823608822935 0.04677126142180295 0.06065764055692541 192.54533310586703 0.44928228975594997 0.5959309182852689 3.1054054617724834e-15 1.5690751210167214e8 5619.927979669261 3.1680361171941783e7
2450 195546.51263009617 78.49546239113542 23.148296878939867 0.047746917930757825 0.06190045765672148 193.62114711059803 0.4560942266221062 0.6067374395640237 -2.662228015290202e-15 1.56907512101665e8 5619.927979669318 3.1680141205658674e7
2500 199468.31270730836 78.3863621470968 23.33763706167788 0.048042736638801924 0.06307374733363842 203.4428129942189 0.4572567454693005 0.6168611912456194 3.684115794421618e-14 1.5690751210165897e8 5619.927979669296 3.1679715032557707e7
2550 203384.79888468163 78.28234812332038 24.06087288298255 0.048312299639495654 0.0640656607447933 211.6470512030146 0.45685708857022683 0.6229661177536983 3.249480851877251e-14 1.5690751210165244e8 5619.927979669266 3.1679564232590675e7
2600 207295.9692835156 78.16909588323591 24.854083398867232 0.04895748733334108 0.06489795286992396 215.78352003827513 0.45811810089632693 0.6275139154556908 6.748223637795831e-14 1.5690751210164586e8 5619.927979669337 3.1679744436629467e7
2650 211201.82774344384 78.0674843764475 25.445678910497215 0.04988013272138619 0.06563082631176996 216.5202353739296 0.46132412738267725 0.6328484823177409 2.044786629375855e-15 1.5690751210163924e8 5619.92797966931 3.1679962288479317e7
2700 215102.38486408564 77.96076713804852 25.76186793333864 0.05087144358093629 0.06635416470612822 215.10222818948932 0.46461113322317016 0.6383010858358659 7.744924379141292e-15 1.5690751210163215e8 5619.927979669298 3.1680047195504166e7
2750 218997.36927956896 77.84535860599881 25.871828410508833 0.051777246176764956 0.06712426245346918 213.22774248963833 0.4668536837387197 0.6437380745005182 -7.07320522593168e-15 1.5690751210162565e8 5619.927979669241 3.167999880494072e7
2800 222886.73322781813 77.73261233010103 25.93173123083966 0.05254065362145663 0.06794404149880828 211.96710540763343 0.46762113059181054 0.6498245346394577 2.916136987716386e-14 1.5690751210161838e8 5619.9279796693445 3.1679891936250232e7
2850 226770.36395704577 77.61657886167858 26.080927267063476 0.05319917261010679 0.06877259049251676 212.1529742063576 0.4663983484827682 0.6559813800241938 -5.269702641075166e-14 1.569075121016106e8 5619.927979669278 3.1679800537817203e7
2900 230647.9720353798 77.49178176882924 26.355875339759454 0.05381871305054637 0.06960095046939545 213.40040134665105 0.46438706853017697 0.661473110578103 1.3516000508473802e-13 1.5690751210160568e8 5619.927979669318 3.167976083900041e7
2950 234519.24544350966 77.36452637945287 26.68268267244652 0.05444295834442986 0.07043301662030335 214.87169072786855 0.4612368899278685 0.6656340133483825 -3.589688707318353e-14 1.569075121015989e8 5619.9279796692745 3.1679769039070144e7
3000 238384.2725105722 77.24194055847 26.964944680424548 0.055104528008679154 0.07126523653573721 215.92541116685425 0.4582364070511996 0.6696418925158052 2.5684451868880236e-14 1.5690751210159156e8 5619.92797966932 3.1679798518597607e7
3050 242228.52512975174 77.12880699214352 27.18363036766742 0.055799314168410837 0.07207994224014458 216.2123167165837 0.45552319473005853 0.6745983027993883 6.339161615207773e-15 1.569075121015881e8 5619.927979669314 3.1679821532937855e7
3100 246082.17752105455 77.0181061310762 27.337103873631502 0.05652678223943611 0.07286752956187252 215.55186676830726 0.4524634958366517 0.6771623330513712 1.2579758753569087e-14 1.5690751210158172e8 5619.9279796692845 3.1679819028318588e7
3150 249930.49330225584 76.91388401968922 27.4952951527269 0.05723819713767834 0.07360227876062082 214.76099327705197 0.4504370921627008 0.6782776801638932 4.814428237252457e-14 1.5690751210157305e8 5619.927979669302 3.167978920226039e7
3200 253773.58930995996 76.815213575443 27.4429706069397 0.0580263330937648 0.07432153343076596 214.08204991572347 0.4468237160911199 0.6776772775323883 8.213397299290733e-15 1.5690751210156852e8 5619.92797966935 3.1679727583213106e7
3250 257612.0381220165 76.72559157336838 27.866534173916524 0.05857992276322536 0.07496485787393099 213.5654330185871 0.4428472919195803 0.6762641002717014 1.5679304938588215e-14 1.56907512101563e8 5619.927979669309 3.167968701992479e7
3300 261446.2333867485 76.64875620341593 27.92220015238091 0.059286466193225466 0.07565632273247017 213.7308427421758 0.4386733431050558 0.6741610806706682 2.8385671931384204e-15 1.569075121015551e8 5619.927979669293 3.1679636525020517e7
3350 265276.69092914084 76.57735717528331 28.23067572695733 0.059902257229897525 0.0762566679343366 214.81873546513089 0.4343336933265871 0.6724883558486335 1.4750764748666834e-14 1.5690751210154894e8 5619.927979669328 3.1679621133147262e7
3400 269103.87612604565 76.51077997897896 28.605115653800304 0.060494245308160055 0.07683492308067362 215.61906531573732 0.4305820042072348 0.6703328136025286 1.459023477446455e-15 1.5690751210154462e8 5619.927979669343 3.1679632981932998e7
3450 272927.9785924891 76.45625415115462 28.802613362180207 0.06115430128138474 0.07742723069904567 216.21458666560466 0.42523370109706154 0.6707672571847243 1.1271585291384851e-13 1.5690751210153836e8 5619.927979669292 3.1679652948530577e7
3500 276749.4102105907 76.40401953583674 29.119863048759886 0.06175505890854986 0.07799700023469282 216.77818818379183 0.4192075936820834 0.6710333528299515 -5.362549181730669e-14 1.5690751210153243e8 5619.92797966932 3.1679688563530967e7
3550 280568.36588905693 76.35836808914858 29.3685893333593 0.062328642477895393 0.07860793871919607 216.60896863884227 0.41234881161433556 0.6709360313687042 -4.884972134562043e-14 1.569075121015275e8 5619.927979669292 3.167971962609949e7
3600 284385.13195467513 76.31901328095604 29.490308566057056 0.062913149709949 0.07923760931681435 216.35435617720668 0.4060505432719653 0.6705312135669163 -2.128895481507276e-15 1.5690751210152027e8 5619.927979669365 3.1679737338275895e7
3650 288199.9034991718 76.27854280767214 29.572589319428655 0.0634628954163454 0.07985789221262693 215.77995084019494 0.39884528233610905 0.6701847080910005 -5.997459962023873e-14 1.5690751210151592e8 5619.927979669321 3.167974717481813e7
3700 292013.08246229176 76.25419178276383 29.734659537784932 0.06393799066584484 0.08047681301303 215.6542034404456 0.39144603921603177 0.6692600210829188 -4.917155904103501e-16 1.569075121015098e8 5619.927979669317 3.167975827778442e7
3750 295825.1743996213 76.23133094186021 30.024100370486725 0.06436089040471586 0.08108800034876616 216.08135750445035 0.38539077030184254 0.6683780017336558 -7.675110367487262e-14 1.5690751210150343e8 5619.927979669271 3.1679764975802213e7
3800 299636.50224709715 76.22492617467198 30.371862344220723 0.0648121960932914 0.0816356549036778 217.12467388165896 0.37931912222229314 0.66772530014873 5.3578699864982844e-14 1.569075121014972e8 5619.9279796693145 3.1679726985087797e7
3850 303391.03744089394 76.23464492051811 30.63635866347176 0.06543667047506006 0.08208734469834895 218.76369346866522 0.37385206586881325 0.6669233241281423 -4.146607540930557e-14 1.569075121014921e8 5619.9279796693345 3.167957065896074e7
3900 307203.3686548474 76.25813955075778 30.675440021121766 0.06633063903494035 0.08246502851312675 220.85531497910233 0.36819719096568765 0.6655717432369221 -5.610035758654901e-14 1.569075121014879e8 5619.927979669322 3.167930631567075e7
3950 311016.58282093593 76.26906106405275 30.422292909993903 0.06721906009415264 0.08278040967265643 221.40354345402375 0.362486394316491 0.6630477846256966 -4.743520892782421e-14 1.5690751210148168e8 5619.927979669294 3.167921501680169e7
4000 314830.54519683326 76.287281203581 30.1414118683369 0.06783071376516933 0.08313095336468246 217.37453427058426 0.3578208121585467 0.6612992257908251 -7.64960550039433e-14 1.5690751210147598e8 5619.927979669269 3.1679478416041285e7
4050 318644.97666289745 76.2823435747333 30.4301494193624 0.06832567637714947 0.08362150596179824 202.7078713615938 0.36635874739292 0.6634334054013757 -8.292473230866944e-14 1.569075121014691e8 5619.927979669246 3.1679740872602172e7
4100 322456.9639087542 76.17776727107781 31.508821751069377 0.06881565695540105 0.08423060062984453 214.44846165323906 0.3586732120773486 0.6707992129912079 -1.5287514882291855e-14 1.5690751210146472e8 5619.927979669294 3.1679603215315238e7
4150 326260.2843658822 75.97123458223659 32.47996659994592 0.06897498458410144 0.08488442787572405 238.005452985808 0.35446984006711285 0.6611714693363487 -5.074893467406357e-14 1.569075121014568e8 5619.927979669365 3.1679258501652677e7
4200 330062.0527366567 76.16413246372771 32.11840541190893 0.06889541753550507 0.08586597351214542 224.42871131353695 0.36389218626158326 0.6509647621413671 -4.7092760936644157e-14 1.569075121014534e8 5619.92797966922 3.1679088302031793e7
4250 333877.81377244316 76.41205255746485 30.59163239776326 0.06965969177445502 0.08688783794663553 197.21422403130873 0.35940899696002043 0.6656539067668178 7.261336244985627e-14 1.5690751210144717e8 5619.927979669307 3.16791424430075e7
4300 337692.91743376205 76.1099266807206 30.01642536432206 0.07153380172828615 0.08664473495422371 205.0005265545351 0.3651899664860657 0.6749094948154818 -4.644217556276445e-14 1.569075121014409e8 5619.927979669298 3.1679302676845722e7
4350 341489.6726108792 75.85735268830985 31.18528832635178 0.07291751293080553 0.08588790183440057 218.791613234157 0.36018695882844715 0.6593088091966672 -5.354309550426464e-14 1.569075121014337e8 5619.92797966931 3.1679435854705032e7
4400 345287.6966065904 76.10084335950576 33.02900431325381 0.07234288377611246 0.08663574808860092 220.2911141842551 0.35847622889469466 0.6539590347823806 1.3575274926391598e-15 1.5690751210142976e8 5619.927979669273 3.1679478692275614e7
4450 349097.3541869921 76.23975270271448 33.00633621505274 0.07139087206309697 0.08855113126383993 229.31104778608642 0.3578509808723157 0.6579065090561604 -5.4561779563981714e-14 1.569075121014247e8 5619.9279796693345 3.1679356476546012e7
4500 352907.4328197659 76.14443767898958 32.179331635849564 0.07191680813377814 0.08943337535800316 222.7038093405472 0.36155209815321626 0.6620713357593654 3.6205289936833724e-14 1.569075121014197e8 5619.927979669283 3.1679251177361157e7
4550 356711.91484802734 76.04996071496909 32.07717831680555 0.07359556507032466 0.08910655729294364 210.4955790097274 0.3662404135179044 0.661474961028518 -1.1267101280738634e-14 1.5690751210141203e8 5619.927979669336 3.167928807392349e7
4600 360515.183102996 76.10244492965414 33.0069918489956 0.07477660341259383 0.08878254107255974 215.1881712307486 0.3521406570416445 0.6638033249850014 -1.5770555602205857e-14 1.569075121014088e8 5619.927979669349 3.1679355810188103e7
4650 364251.1260759692 76.18385818714758 33.94971482178398 0.07500280108396733 0.0890440890417133 232.73434766707123 0.3670937761433986 0.6610750586407931 -2.3377751455544323e-14 1.5690751210140106e8 5619.927979669282 3.1679281117166474e7
4700 368060.48737645475 76.16941746456808 33.86059050668266 0.07516497374784582 0.08976669690225722 237.56480874589943 0.36679342381173796 0.6521206977893411 -5.347549134108619e-15 1.5690751210139567e8 5619.927979669273 3.1679131793378122e7
4750 371867.1516636274 76.09504800099788 32.83427904100455 0.07590174465373077 0.09059520862778574 214.08147512549476 0.36136559803887297 0.6512234798848108 -1.1573593429378642e-13 1.5690751210138983e8 5619.927979669291 3.1679135247013506e7
4800 375670.11257423577 76.02854320604487 31.99912979312442 0.07685770961315333 0.09131388762563586 203.0682720499599 0.3562606504995602 0.6602108111606869 -6.891556429072764e-15 1.5690751210138407e8 5619.927979669305 3.16792079148206e7
4850 379470.85525999096 76.00309193404073 32.24053201048514 0.07744116923625467 0.09181429312135433 213.6912586848839 0.35484534550551033 0.6665414654057548 -2.109311961361766e-14 1.5690751210138e8 5619.927979669282 3.16791315738122e7
4900 383270.90803675633 75.99955930137132 33.2111713248167 0.07768862956349833 0.09214372208202343 224.00766867814582 0.3626657673471074 0.6655445652164437 8.272295182958969e-14 1.5690751210137513e8 5619.927979669289 3.1678971429821737e7
4950 387071.322547619 76.01509749716205 34.004619584193236 0.07806094326649927 0.09244415956673156 226.91817600803552 0.36747963763052416 0.6599821077291468 -5.0539952556804514e-14 1.5690751210136792e8 5619.927979669312 3.1678971382331632e7
5000 390872.70721478225 76.03773486336426 34.18679119513396 0.0787563568324451 0.0927905239758867 224.2852662999985 0.36716351168380346 0.6541972832140426 -2.110545139072842e-14 1.5690751210136172e8 5619.927979669337 3.1679147763472214e7
5050 394675.4084851316 76.06532100015377 33.97615688078546 0.07955370831716317 0.09317835911922012 221.10964953389066 0.3731077140266524 0.651450247246415 5.973877775279743e-14 1.569075121013568e8 5619.927979669292 3.167927215302123e7
5100 398479.38700548717 76.08673687680349 33.835313699989044 0.0802108137488586 0.09359919732048098 220.5191597434341 0.3762546274941848 0.6520011877830562 4.0820194843961224e-14 1.5690751210135266e8 5619.92797966927 3.1679234054507747e7
5150 402284.1565843633 76.09828332366988 34.012788975625185 0.08071922635526596 0.09402246874884744 222.75243511535973 0.37766423633167917 0.654299152881237 2.3959543610720654e-14 1.5690751210134628e8 5619.927979669319 3.1679104517003577e7
5200 406089.1195521954 76.09878830913121 34.39754697650234 0.08120823161134141 0.09439925884205329 225.00063675389083 0.37812699758677165 0.656811450697711 2.9912576270464595e-14 1.5690751210134017e8 5619.927979669292 3.1678988387714315e7
5250 409893.59288680315 76.07818903198185 34.770413180947536 0.0817386882218528 0.0947461197323052 225.8207266504278 0.37907602287680753 0.658151171721563 6.709802187667298e-14 1.5690751210133487e8 5619.927979669339 3.1678933143224705e7
5300 413696.882954245 76.05179859468358 34.98609382235696 0.08229466869988963 0.09515985614606116 224.4574813642439 0.3807278417818026 0.657317921508344 -7.768573590477512e-14 1.5690751210132894e8 5619.927979669328 3.167892029605513e7
5350 417498.6815607436 76.02018077691949 34.97364070706281 0.08286066090412932 0.09568444394851493 222.73619056542793 0.38324315490197713 0.6546425526738815 5.78998014911554e-14 1.5690751210132343e8 5619.927979669312 3.167890279242787e7
5400 421299.2185720218 76.00185465788856 34.76078552392155 0.08346386678239315 0.09626081723917373 221.14797718706632 0.3857962511348478 0.6513296178491356 -2.4838397732040525e-14 1.5690751210131738e8 5619.927979669321 3.167885145308094e7
5450 425032.0569843587 76.0051402458373 34.73428758325295 0.08399607619648108 0.09674942177917706 220.92555682186412 0.3889596617809558 0.6488445607383846 -5.488062592474238e-14 1.56907512101312e8 5619.927979669337 3.1678794654466797e7
5500 428832.49968754215 76.01322982488249 34.62098162252319 0.08463260637275447 0.09713719150304995 221.92574409722602 0.39124125649190705 0.646879443539842 4.6880047129404344e-15 1.5690751210130736e8 5619.927979669298 3.167873591687623e7
5550 432633.7325634429 76.03684111040764 35.04193234241754 0.08514426765580978 0.0973767586292586 224.41131446654163 0.39306636109319376 0.6455151844430979 -4.12911870287645e-15 1.5690751210130152e8 5619.927979669313 3.1678747538102426e7
5600 436436.3731818989 76.06859603288169 35.478478897876336 0.08569807879269076 0.09759036292942434 227.46472826624813 0.395101061305969 0.6447893454850065 4.250304026292638e-14 1.5690751210129434e8 5619.927979669322 3.1678804821922608e7
5650 440240.4930230362 76.09704561662699 36.10270127770235 0.08613986290937947 0.09781861082039156 229.95374466395242 0.39658774403631264 0.6441625531760914 1.2774958296410231e-14 1.569075121012906e8 5619.927979669291 3.167890390158057e7
5700 444045.957798722 76.1197968964283 36.597755574208975 0.08658708989056701 0.09811167948769167 231.7928532873848 0.39854979513456545 0.6432092506004823 5.3969706448667706e-14 1.5690751210128406e8 5619.927979669296 3.167898035581013e7
5750 447852.3991736391 76.13418581191041 36.79367039996454 0.08707970780138626 0.09851473505376145 232.5160853709258 0.40043264404525175 0.6414440012900272 -4.050326948092361e-15 1.5690751210128027e8 5619.927979669319 3.16789662113766e7
5800 451659.66229716473 76.1538762489553 36.844418118803866 0.08759915671600321 0.0989600957290326 233.2992976114483 0.40195961006790587 0.6391813982446406 3.870443038679255e-14 1.5690751210127375e8 5619.927979669282 3.1678832246860813e7
5850 455467.71083505236 76.16914990606617 36.801123537907664 0.08818691202260384 0.099385198906048 233.69367052390953 0.40456903990354065 0.6370067432939259 3.785306663094214e-14 1.5690751210126662e8 5619.9279796693445 3.167860723341655e7
5900 459276.5150893909 76.18539113061156 36.65012760075304 0.08884678869094358 0.09977386522944548 233.71517871190372 0.40809655569994796 0.634359659676572 5.279279398969671e-14 1.5690751210126328e8 5619.927979669367 3.1678408708872594e7
5950 463086.31399355934 76.20207724817037 36.51992884182732 0.08944296471463441 0.10014794747077141 232.98592093254774 0.4120655190633343 0.6323117157530919 6.420747276558618e-14 1.5690751210125607e8 5619.9279796693145 3.167838564254385e7
6000 466896.828604635 76.21150352207532 36.78112008196041 0.08983300262505656 0.10055179260827789 230.91542686456432 0.41532606268009975 0.6324911037831994 1.4227071790806145e-14 1.5690751210125053e8 5619.927979669332 3.1678531341007404e7
6050 470706.91542371176 76.18188193482494 37.613966037516796 0.09015908085147113 0.1009719343510551 230.8891941327447 0.41664105042532146 0.6348878481629059 -3.80127104222532e-14 1.5690751210124555e8 5619.9279796692745 3.1678603468966864e7
