#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 dsdu_ut entropy h_squared 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7525248573411591e-13 7.387780849071587e8 1.0400221015656552e8
200 5095.06901835221 25.47694411647644 1.276297069874712e-6 2.6824684452619445e-10 3.639207867365258e-10 1.2260861694812775e-5 5.260692215180995e-9 4.539386033730608e-9 7.138779466928028e-13 7.387780849071717e8 1.0400221015656509e8
400 10201.935630846943 25.61847561495434 1.213586542231234e-6 3.4393537248640505e-10 3.9491875287240554e-10 1.0376732461736538e-5 1.01467517721332e-8 7.625719278259169e-9 5.907383395200748e-13 7.387780849071647e8 1.0400221015656549e8
600 15315.464806621861 25.495024887900414 1.2446027798197118e-6 4.750676777400828e-10 4.493970508526297e-10 9.991056685976218e-6 1.3901858400555689e-8 1.708747665585264e-8 7.476182871230225e-13 7.387780849071696e8 1.0400221015656519e8
800 20410.29418614769 25.48107680685863 1.6756386463080543e-6 5.256990419475305e-10 5.217340566428671e-10 1.6423317674707505e-5 1.9451745700282963e-8 2.754811147254177e-8 -1.1608111034174757e-12 7.387780849071633e8 1.0400221015656465e8
1000 25506.177426018345 25.46805677677959 1.3656017562441002e-6 6.24983239353166e-10 5.653279315827111e-10 1.2463607845347724e-5 1.299384493058664e-8 2.3267573395768792e-8 -1.1554640328987737e-13 7.387780849071695e8 1.0400221015656574e8
1200 30607.55794220094 25.572920156005946 1.855613906303899e-6 6.973784733535917e-10 6.39017425374776e-10 2.3590580894961022e-5 1.1650181222511158e-8 2.462507170397643e-8 -3.5604324809794536e-13 7.387780849071642e8 1.0400221015656461e8
1400 35725.02073742596 25.520717491215898 1.7202944015041155e-6 7.540549828256091e-10 6.034920336610027e-10 1.6096360923256725e-5 2.3156172021532306e-8 2.9089163161577503e-8 1.8097287481749631e-13 7.387780849071681e8 1.0400221015656507e8
1600 40821.26963393263 25.469835926152545 2.0000060864758468e-6 8.46478600939091e-10 6.513830915371329e-10 1.5443379425050807e-5 1.508830660412741e-8 2.522329617393737e-8 -3.104665554064691e-13 7.387780849071637e8 1.0400221015656538e8
1800 45900.799192285784 25.467434898588834 2.2644600614057486e-6 9.062217061861404e-10 6.609249582676974e-10 1.7933367416844703e-5 1.8239381005535904e-8 2.7978159344854703e-8 -1.8213446988989962e-13 7.387780849071697e8 1.0400221015656489e8
