#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 dsdu_ut entropy h_squared 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 -8.143239650795781e-14 7.388393342869583e8 1.0398650816245385e8
200 68135.68663041257 340.3534095356418 11.035877469361466 0.005448510719663228 0.005009349583036473 78.80739760038932 0.038447023710914685 0.057531423273362664 -4.397961685087676e-13 7.388393342614644e8 1.0398769696336555e8
400 136064.88002338252 340.5241856072927 16.426943939682168 0.008214510302029908 0.0074621670015112395 127.46809769434776 0.07151716244226938 0.08394542241544967 -4.62633975950473e-13 7.388393342305113e8 1.0397714203370634e8
600 204210.6658691938 341.5255357127369 20.010153817407343 0.009154479481361767 0.008140785080391033 103.53613856934317 0.06546370441760713 0.07040471013030852 3.7881371217649246e-13 7.388393341947994e8 1.0396649579239964e8
800 272117.2040966711 342.83056524452275 20.27212885655397 0.010258310644197029 0.008730788959704269 116.17235219041322 0.06769426467361389 0.06199675870186622 3.955287830386522e-13 7.388393341548613e8 1.0397096170269465e8
1000 340237.2249120895 342.17272466525037 19.992071679748364 0.011532531391100751 0.009899735707558237 94.13937217134253 0.06627930319338182 0.06846003385058037 1.5912992370239273e-13 7.38839334111979e8 1.0396883606833735e8
1200 408263.54103006056 341.30236439028045 20.55517446777702 0.012147351961572692 0.01040044255148119 143.0917149296406 0.08002608019735614 0.07089919813230772 3.036877343454667e-13 7.388393340655144e8 1.0396598854884784e8
1400 476510.2364865395 340.37590977491215 22.886521809431777 0.011630317518134394 0.01097889568806215 136.9016328861121 0.07499303076092471 0.09265849869246355 -5.156568747293388e-13 7.388393340117184e8 1.0396148326804292e8
1600 544679.7719277448 341.5890527285936 23.873862056939 0.01226115507456517 0.011187640533217975 116.64957580364535 0.0762452252199774 0.07453139986363713 3.6026182034046896e-13 7.388393339569988e8 1.039529250103484e8
1800 612829.354503343 341.4075179112224 22.176034421497032 0.012401038069794538 0.011813173324524097 113.70391574458881 0.06927424921321976 0.08015021050648227 -3.742216597418332e-13 7.388393339008569e8 1.0395901440078469e8
2000 680661.0671177035 341.7520232048746 21.25282100204302 0.012743495613454774 0.01158388039159672 157.35831843850337 0.0704741039895842 0.05645519484149125 -5.487502659417833e-13 7.388393338383178e8 1.0396514136891533e8
2200 748769.9749976218 340.6724163269373 21.87533700638476 0.012660721865519222 0.012277153044554512 143.08541639494 0.0562555423497421 0.06744876065610234 -2.8140097319592035e-13 7.388393337720281e8 1.0396269527158682e8
2400 816764.9810776744 339.46422251299464 23.76143598720314 0.013254391316237485 0.013131112512354473 139.08698797533862 0.07000470295326205 0.06811215755369439 2.632776729204651e-14 7.388393337036347e8 1.0396848659824051e8
2600 884848.2574180985 339.7341114365017 25.2831907162521 0.014084143497513728 0.014297899034310682 96.96743376593531 0.08543158738147133 0.0727417258526666 -4.5798069615001836e-14 7.388393336312253e8 1.0396560343039834e8
2800 952917.8467624063 340.51214320632494 27.85056465469186 0.015235097302876513 0.014739363049795251 97.87601960559732 0.08597859504220187 0.0904366291906699 4.5455196366547273e-13 7.388393335603871e8 1.0395886288485593e8
3000 1.021203805473379e6 340.9207315767783 29.747365727335026 0.016283630338369277 0.01570967575320138 115.88626960526744 0.07966958051724049 0.07614147113642827 1.40945396061142e-13 7.388393334913797e8 1.0396107361244163e8
3200 1.0892297458600309e6 341.66273968772896 30.055054894360946 0.017221023044074576 0.017150450921883956 119.34107428146172 0.07617258570621319 0.08576251135359625 -2.581345741936467e-13 7.388393334200149e8 1.039554683121542e8
3400 1.1575628777955677e6 344.0187190369906 31.342032570807202 0.018197359506200106 0.01777649379888462 134.52506272611936 0.08987440591276546 0.09892424436262351 -4.025087027393343e-13 7.388393333449576e8 1.039523636099322e8
3600 1.225891030936022e6 341.46592713628024 32.88538201938037 0.017967582599473956 0.018323340380127062 129.39545954756068 0.10567947179926265 0.09550291109224349 -4.3079574573683543e-13 7.388393332705581e8 1.0395206790382911e8
3800 1.2941966089601673e6 340.5391648046545 35.88340767220794 0.01842239216158882 0.01853827964310477 132.03446643824282 0.08141021779689511 0.1011064583911198 -1.8662101094455292e-13 7.38839333194058e8 1.0394491011100028e8
3806 1.296e6 100.03748965775594 36.01391740792428 0.018447956095760876 0.01853754039753631 133.37851857160467 0.07857723695759167 0.10365969308298706 -3.3393405304842247e-13 7.388393331922785e8 1.0394555588150635e8
