#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 dsdu_ut entropy h_squared 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.4031077744594754e-12 7.387780849071612e8 1.0400221015656391e8
200 4631.892473473406 23.156661100761752 6.719331070657151e-8 1.9963126664638368e-11 2.4770688218037254e-11 5.845267878612503e-7 3.342032206532508e-10 3.386858016263261e-10 -4.465522282046349e-12 7.387780849071636e8 1.0400221015656412e8
400 9271.044890157813 23.25513140021931 6.771687673645635e-8 2.149644766940383e-11 2.354497982901949e-11 7.947342055558693e-7 4.398921227277697e-10 3.367784384700201e-10 -2.1044618405344014e-12 7.387780849071604e8 1.040022101565637e8
600 13924.007949011951 23.2069942308158 7.430861023702725e-8 2.8152572070998336e-11 2.6073412269082062e-11 7.719982022535987e-7 5.288443294393375e-10 7.979085170362055e-10 -1.6158854765333957e-12 7.387780849071597e8 1.0400221015656503e8
800 18557.7636465264 23.15173688839946 7.073814609278209e-8 3.414953899448551e-11 2.779539177750489e-11 8.488195817335509e-7 9.381072585412653e-10 8.558694100657682e-10 -3.173744804163606e-12 7.387780849071617e8 1.0400221015656441e8
1000 23190.82556339274 23.159476426192604 7.461003847900398e-8 4.025512673917569e-11 2.9266483867771184e-11 8.714418981980998e-7 5.76160563703354e-10 9.274969403616495e-10 -6.329697628425473e-13 7.38778084907163e8 1.0400221015656406e8
1200 27822.43638108486 23.177408248158958 8.172582078877309e-8 4.3909110391290535e-11 3.072316856791036e-11 1.2394432360451901e-6 1.0953696422122405e-9 1.1481407352631479e-9 -1.1960329920745626e-12 7.387780849071592e8 1.0400221015656461e8
1400 32470.150264952623 23.30828727190675 8.42888736731575e-8 5.020674278186191e-11 3.2665615098329497e-11 8.608510597696295e-7 6.8603975278414e-10 1.8533025114564339e-9 -2.5251188444481243e-12 7.38778084907159e8 1.0400221015656433e8
1600 37116.15809969431 23.172953777051898 8.386661385213929e-8 5.349477174625739e-11 3.4048254862179285e-11 7.952878604555735e-7 1.1063146648782052e-9 1.4752530724804203e-9 -1.7728326693393389e-12 7.387780849071618e8 1.0400221015656438e8
1800 41747.5889584184 23.16225336817462 1.0105570281000696e-7 5.84984089597538e-11 3.568347215461788e-11 1.0125868357135914e-6 1.4308609297408736e-9 2.1973820263365695e-9 -3.896465614703839e-12 7.387780849071652e8 1.0400221015656413e8
