#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 l2_H l2_vcon1 l2_vcon2 linf_H linf_vcon1 linf_vcon2 dsdu_ut mass entropy 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.68741505214031e-14 9507.350780128016 7.387780849071587e8
50 1274.4786136696619 25.479854513824247 6.95313470208378e-11 3.2768397415686584e-10 6.835729850196305e-10 3.293730823081121e-10 2.1578306044729212e-9 2.414610233903358e-9 5.377439893648584e-11 6.430870112515329e-10 8.000448466979902e-10 3.232757992875067e-10 5.1870599083486e-9 9.459968928693592e-9 -2.8665414359032814e-12 9507.350780128014 7.387780849071587e8
100 2548.139292332293 25.46851353960726 6.807408677093304e-11 4.4279177236807143e-10 6.053402256295274e-10 5.820677088701379e-10 3.318280923300862e-9 3.066419134158198e-9 5.26473762315902e-11 9.22218395455066e-10 1.0994774952435674e-9 5.712966027430941e-10 7.2981515767904136e-9 1.3066424176213032e-8 4.868179378386641e-13 9507.350780128043 7.387780849071656e8
150 3821.4962741983645 25.46751725618111 6.600692452935772e-11 5.560456271854605e-10 6.92107035850537e-10 5.428089235955492e-10 4.309367500579297e-9 3.240598341960769e-9 5.104866611473522e-11 1.051509199811062e-9 1.2571907099050805e-9 5.327754478076153e-10 7.370720410957432e-9 1.12518184088999e-8 -7.802846187594748e-13 9507.350780128081 7.387780849071679e8
200 5095.069017232929 25.476944107976735 6.293355680161898e-11 6.663871205163419e-10 7.007286021901686e-10 5.322746788550765e-10 5.2940808796792745e-9 3.4759989169644115e-9 4.8671774890552685e-11 1.1590596771490361e-9 1.2591204706976984e-9 5.224273500544583e-10 8.482214641506654e-9 1.068180875692343e-8 -6.574714260240683e-13 9507.350780128041 7.387780849071666e8
250 6369.379516506844 25.496817833626423 6.245987588095079e-11 7.736999666404202e-10 7.495525586295745e-10 5.538321252858987e-10 6.101843123399561e-9 3.4713377179827107e-9 4.8305438179822605e-11 1.2869675522149756e-9 1.3202196417435421e-9 5.435820461915197e-10 9.66550670039945e-9 1.058844910546221e-8 4.0741499358573774e-13 9507.350780128032 7.387780849071643e8
300 7644.949502664172 25.52710475875203 6.187506153174566e-11 8.701817611746738e-10 7.975570028430422e-10 5.626708757074877e-10 6.803337812396674e-9 3.992575220033086e-9 4.785315203870413e-11 1.3977707878991377e-9 1.4267260252501897e-9 5.522910989505954e-10 1.1097187934632653e-8 1.2100437421940016e-8 -2.7161414370787716e-13 9507.350780128112 7.38778084907168e8
350 8921.194884827346 25.567671001693174 6.18796975238753e-11 9.585636207015778e-10 8.427002268402904e-10 5.164680935611139e-10 7.299622328852146e-9 4.400563840647496e-9 4.7856738093692035e-11 1.4947994860751927e-9 1.5105306783119749e-9 5.069173341843024e-10 1.2577151776054992e-8 1.3487487899525678e-8 -3.692704513194014e-13 9507.350780128001 7.38778084907165e8
400 10200.830831906054 25.618427511990674 6.203703888073842e-11 1.0389386502217925e-9 8.929849910932773e-10 5.350264047017971e-10 7.679470188812832e-9 4.861655925192459e-9 4.797842351200463e-11 1.5818870786518383e-9 1.602559761243819e-9 5.251504801496846e-10 1.3225359843103847e-8 1.3043951483212995e-8 3.277890154210932e-13 9507.350780128078 7.387780849071666e8
450 11482.3616341188 25.61450786076664 6.187124261599742e-11 1.11084314266182e-9 9.372303998410502e-10 5.67854803320886e-10 7.896429483188818e-9 5.3571888828282204e-9 4.785019863837923e-11 1.6538948384525085e-9 1.7154993982401012e-9 5.573637583528526e-10 1.319850360645274e-8 1.1829318757913977e-8 -3.891846036772739e-13 9507.35078012808 7.387780849071665e8
500 12761.768880835225 25.56446154871018 6.168078621874251e-11 1.1746702715239481e-9 9.838508940419201e-10 5.664570543456205e-10 8.013429313637091e-9 5.389271407096097e-9 4.7702903194058694e-11 1.7125036880305439e-9 1.8448161586660028e-9 5.559784480440517e-10 1.274668587678652e-8 1.1364661400935044e-8 3.848588944624486e-13 9507.350780128067 7.38778084907171e8
550 14038.932472653712 25.52458947579961 6.143301916093912e-11 1.2328433317189915e-9 1.0224762349901072e-9 5.702693990646173e-10 8.011775527055919e-9 5.62823397691635e-9 4.751128466882956e-11 1.7633754523615967e-9 1.9631250764731095e-9 5.597405435609985e-10 1.2163442473983624e-8 1.1524448696615846e-8 -5.619238896894328e-13 9507.350780128 7.387780849071656e8
600 15314.365331737235 25.495045860864785 6.139930831406318e-11 1.2852866138404344e-9 1.0548013799330998e-9 5.677921871433796e-10 7.99048592937953e-9 5.501602047221576e-9 4.7485212585656725e-11 1.8083606273050113e-9 2.0497451890680373e-9 5.572812328558519e-10 1.1566566472947003e-8 1.1988294334898293e-8 -3.71061423202769e-13 9507.350780128052 7.387780849071641e8
650 16588.586428983974 25.475920433974736 6.148205951512382e-11 1.3344300734410064e-9 1.0794576079609099e-9 5.448936900468467e-10 7.861027106087998e-9 6.025106055807327e-9 4.7549211211669764e-11 1.852344077826876e-9 2.1171554318370303e-9 5.348147781213653e-10 1.155441843790654e-8 1.2582485498452994e-8 -8.167118956282903e-13 9507.350780128012 7.387780849071693e8
700 17840.30438273688 25.467303179877064 6.155601552961121e-11 1.3808906513176784e-9 1.0979480945454171e-9 5.060551924609889e-10 7.60017061679458e-9 6.493514111243663e-9 4.76064076108809e-11 1.897831558733753e-9 2.177539912880236e-9 4.967028513109899e-10 1.1972765881996663e-8 1.2809441059856912e-8 -9.10673306676587e-13 9507.350780128052 7.387780849071671e8
750 19113.66613696559 25.468866581895426 6.155422600464768e-11 1.426399498690967e-9 1.1094396353313718e-9 5.093905828417062e-10 9.088786661977046e-9 6.844754576751997e-9 4.760502320766926e-11 1.9501209337613173e-9 2.237615364668017e-9 4.999620809189588e-10 1.2193208610924456e-8 1.2255263061770156e-8 8.99602018166149e-14 9507.350780128014 7.387780849071689e8
800 20387.37014919269 25.480768697674463 6.157850441535537e-11 1.4715925480447848e-9 1.1222740555841006e-9 4.976547522685292e-10 1.011033997097199e-8 7.1575774928807795e-9 4.7623801065153045e-11 2.005946508941096e-9 2.287246355006633e-9 4.884439981926519e-10 1.2342527500350546e-8 1.2247322508895997e-8 -8.63323111496116e-15 9507.350780128043 7.387780849071634e8
850 21661.92073781992 25.498938359702926 6.151003514471243e-11 1.5150634413056597e-9 1.1252302706331747e-9 5.018661312241393e-10 1.0816942107775961e-8 7.279733165321569e-9 4.7570846568114825e-11 2.0633746677139487e-9 2.319025735806446e-9 4.925752734896385e-10 1.2706142321368092e-8 1.2778543633411681e-8 -8.120645581115882e-13 9507.350780127957 7.387780849071709e8
900 22936.3001929213 25.478342535002817 6.15614097279151e-11 1.558360417215786e-9 1.1338285885433086e-9 5.108480166423158e-10 1.1055490713660289e-8 6.703115982949769e-9 4.761057864131308e-11 2.124134782828833e-9 2.336542940634529e-9 5.013905354519357e-10 1.3066965339235374e-8 1.2408322644986732e-8 -1.4724478689401484e-12 9507.350780128063 7.387780849071617e8
950 24209.910041884923 25.4679748923885 6.168037610400514e-11 1.6015966599807175e-9 1.135845197836311e-9 5.198935575455396e-10 1.0327138338120114e-8 6.216666617469305e-9 4.7702586619967857e-11 2.189707241828146e-9 2.3362384417002547e-9 5.102765123831276e-10 1.3420502668553072e-8 1.1761059310040387e-8 -1.327329849192294e-12 9507.35078012807 7.38778084907163e8
1000 25483.26512866847 25.467961638621055 6.157955037027049e-11 1.6467976556146024e-9 1.1347081147514495e-9 5.212298984475118e-10 8.728720332215677e-9 5.863176539735813e-9 4.7624608407221594e-11 2.261078951594665e-9 2.317629432859106e-9 5.115939801670017e-10 1.3771466491389276e-8 1.1063670144760367e-8 1.7665243035166007e-13 9507.35078012808 7.387780849071742e8
1050 26735.167952131862 25.47811105068756 6.15886376776627e-11 1.692420461546738e-9 1.128954237387504e-9 5.150737528428934e-10 8.715351931455317e-9 5.573225492941311e-9 4.7631636573431465e-11 2.335700856084045e-9 2.2865784706511514e-9 5.055432774134244e-10 1.3984116904975312e-8 1.2601769713367519e-8 -3.378389426276546e-14 9507.35078012804 7.387780849071684e8
1100 28009.557440879056 25.498793828717346 6.155202108637487e-11 1.7392638881488128e-9 1.1255359690665278e-9 5.384425687234348e-10 8.698466637715318e-9 5.408750107225884e-9 4.76033175764128e-11 2.4133959014189004e-9 2.2483952458251565e-9 5.28480139400339e-10 1.4145916350299385e-8 1.370254343960162e-8 -2.127857427814685e-12 9507.350780127985 7.387780849071617e8
1150 29285.246758716483 25.529884706045095 6.14351969982386e-11 1.786443261135122e-9 1.1180404885614118e-9 5.641352246463986e-10 8.758874856244146e-9 5.372171522858565e-9 4.751296838448442e-11 2.490719545899933e-9 2.205365513622583e-9 5.537286672055151e-10 1.4416860397064226e-8 1.4324378144589882e-8 -1.8813949044817012e-12 9507.350780128014 7.387780849071642e8
1200 30562.754040118933 25.57128435694711 6.138023426301634e-11 1.8304480591009408e-9 1.1175252966177333e-9 5.823192529910799e-10 8.817635971385179e-9 5.3972890534856644e-9 4.747046168395558e-11 2.563299450380908e-9 2.167498184100574e-9 5.715496833700997e-10 1.4611912946092255e-8 1.4223173671306569e-8 -1.0748986559997413e-12 9507.350780127974 7.38778084907164e8
1250 31842.590811048598 25.62282834755831 6.129268886371185e-11 1.872206453769772e-9 1.1170088517448969e-9 6.017176250751439e-10 9.415112877341331e-9 5.513302978483091e-9 4.7402755280831295e-11 2.630779312399887e-9 2.1346317702177358e-9 5.9060854354859e-10 1.4623992304826647e-8 1.3732271012223353e-8 -6.513535783053608e-13 9507.350780128058 7.387780849071704e8
1300 33124.08484986169 25.610223075504326 6.102886667278634e-11 1.909572693061315e-9 1.1208046369709588e-9 6.077751167562191e-10 1.1334031141337186e-8 5.647816382466587e-9 4.7198719414760935e-11 2.6910483213728056e-9 2.1092611951239128e-9 5.965406549845391e-10 1.4539196629999528e-8 1.4211051802543649e-8 -4.1751254283997285e-14 9507.350780128094 7.387780849071695e8
