#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 dsdu_ut entropy h_squared 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 1.213894533330157e-12 6.049694847641275e8 1.2304772251844485e8
200 6813.7672332503425 34.06881266172154 0.00023725423635827033 3.1306004758585508e-6 1.15669983113704e-6 0.005503905176738044 6.76161440369416e-5 4.782842376283014e-5 -4.58548165737798e-9 6.049694847640889e8 1.2304772251844513e8
400 13627.528821776308 34.06880244108363 0.0003013585510875254 5.042752496825924e-6 1.935994028245617e-6 0.007461545477781328 0.00017562351844435664 6.159519399706603e-5 -7.504381806651439e-9 6.049694847640578e8 1.230477225184452e8
600 20441.289148365246 34.068801453708986 0.0003221552213394415 6.425439878236776e-6 2.5826926521456218e-6 0.007692845556448447 0.0002696178064015564 9.159426079130562e-5 -8.646911616119482e-9 6.04969484764012e8 1.2304772251844661e8
800 27255.050028736776 34.06880596667781 0.0003277251226423931 7.500270462493919e-6 3.16442367315485e-6 0.006989675499426085 0.0002840569045924335 0.00011236820278842652 -8.964350475784246e-9 6.04969484763938e8 1.230477225184423e8
1000 34068.81112093424 34.0688063814846 0.00032991443893679696 8.400392287265125e-6 3.681223743976626e-6 0.006790520150389057 0.00026480204338687197 0.00012009217295289032 -8.913136371924376e-9 6.049694847638646e8 1.2304772251843965e8
1200 40882.5726896332 34.068808318463894 0.0003365898267467282 9.231708085506126e-6 4.171181892781816e-6 0.006878773181597353 0.0003195630025580043 0.00012206475425788343 -8.81902229132018e-9 6.049694847638124e8 1.230477225184321e8
1400 47696.334413693636 34.06880974551308 0.00034886220569465995 1.0050936702134098e-5 4.632853452474529e-6 0.007001210829912452 0.000376178831605789 0.00012156874938942797 -8.866219441208464e-9 6.049694847637627e8 1.2304772251843046e8
1600 54497.36696958643 34.06880744871777 0.0003682788869372216 1.0856256740204855e-5 5.113795886639705e-6 0.007083717982823146 0.00042929724533886937 0.00011549358105439333 -8.941443135425855e-9 6.049694847636845e8 1.2304772251843798e8
1800 61311.12956924023 34.06881339663962 0.00039051624367916527 1.1616006131875339e-5 5.705565251022753e-6 0.007027819554423331 0.00048216089040503674 0.00011317791426343482 -8.985386610162165e-9 6.049694847636374e8 1.230477225184412e8
