#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 l2_H l2_vcon1 l2_vcon2 linf_H linf_vcon1 linf_vcon2 dsdu_ut mass entropy 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.261589962562979e-12 9507.35078012804 7.387780850018977e8
50 1311.8543577948587 26.213177975148064 1.7530835197773754e-7 1.0495548860184887e-6 2.763556472534364e-6 7.619265640759374e-7 7.949597830377743e-6 8.177145641597415e-6 1.3558058895359498e-7 1.98493387365498e-6 3.424307208934257e-6 7.478466481302134e-7 9.269940000389835e-6 1.8071756715848535e-5 7.500938676695835e-12 9507.350780128072 7.387780850019033e8
100 2621.431161033616 26.17232484076976 1.8082639130079717e-7 1.2452370679510677e-6 2.7690021054798886e-6 9.298969990034931e-7 1.520992700267369e-5 1.3290565099720955e-5 1.3984814958587872e-7 2.361186860402903e-6 3.753998321669339e-6 9.127006640980005e-7 1.3905136996298716e-5 1.6425025965767486e-5 4.563166623401894e-12 9507.350780128028 7.387780850019002e8
150 3929.2149454639875 26.14130705832156 1.5796051975809485e-7 1.3991628896650429e-6 2.4963501711071104e-6 9.815245271067731e-7 1.6369542125337608e-5 1.4483856916015048e-5 1.2216406154513134e-7 2.6809809716352293e-6 3.7334182869891953e-6 9.633556906434079e-7 1.4874310456857029e-5 1.8260016359690286e-5 7.377513815875424e-12 9507.350780128043 7.387780850019063e8
200 5235.7037741169 26.12036255099745 1.7424460420798238e-7 1.6504610254396242e-6 3.0254795678846634e-6 1.1016779799646363e-6 1.8362717956870497e-5 1.742407196208967e-5 1.3475790396721172e-7 2.9715208904702596e-6 3.764003154300682e-6 1.0812934859614206e-6 1.8297122521688393e-5 2.0982130782698022e-5 6.987332738877028e-12 9507.350780128023 7.387780850018991e8
250 6541.406163503558 26.10966800788362 1.632468216830832e-7 1.8731802144189858e-6 2.902339472329377e-6 1.33744490560702e-6 2.1618425011949386e-5 2.018444731710881e-5 1.262524002932228e-7 3.2280535154618978e-6 3.7645619940728075e-6 1.3127708327126376e-6 2.2099096784488992e-5 2.266853830765494e-5 8.161176488874143e-12 9507.350780128052 7.387780850019015e8
300 7846.838056183873 26.10934793289674 1.6797615833109434e-7 2.114266278983027e-6 3.1396904767027883e-6 1.1216998938358728e-6 2.4419380599492956e-5 2.2540064996020814e-5 1.299099912803876e-7 3.493616757649864e-6 3.9683094895453535e-6 1.1009613797238988e-6 2.5506062910096694e-5 2.6175430864605292e-5 6.7833055282774786e-12 9507.350780128074 7.387780850018958e8
350 9136.218203466511 26.119249447650787 1.8025646451363544e-7 2.3124851999450314e-6 3.343776148004216e-6 9.052205719597942e-7 2.6489228504929703e-5 2.171028638161667e-5 1.3940737760564454e-7 3.7542669214792038e-6 4.285643708105582e-6 8.884888257603525e-7 2.8203517979012625e-5 2.7943671015529165e-5 7.732449791466904e-12 9507.350780128028 7.387780850019013e8
400 10442.656528799902 26.139604427427987 1.7056646903168258e-7 2.5200994939161385e-6 3.475756681906122e-6 1.2355100041676663e-6 2.8274434756503023e-5 2.3226993237091255e-5 1.3191329486703815e-7 3.969731325502315e-6 4.596843576612905e-6 1.2126566490406995e-6 3.066500205912775e-5 3.042905501422078e-5 7.789067859310906e-12 9507.350780128018 7.387780850018975e8
450 11749.602420716312 26.128980187794635 1.731116259299575e-7 2.6868173288154247e-6 3.582973811542721e-6 1.2728568507722153e-6 3.137944618742688e-5 2.6576691980950585e-5 1.3388167724812226e-7 4.159572147398924e-6 4.737204762394241e-6 1.249337321156998e-6 3.373535697017594e-5 3.5804962484291396e-5 7.585967244533244e-12 9507.350780127983 7.387780850018946e8
500 13055.610391672273 26.113378362334103 1.7351627459760296e-7 2.871175096541027e-6 3.7775514290653502e-6 1.141840854301288e-6 3.33578451736715e-5 3.0217967437705886e-5 1.3419462585646247e-7 4.381525998866838e-6 5.327982520517653e-6 1.1207039814382128e-6 3.521294174499985e-5 4.1990352568571265e-5 9.562836457079842e-12 9507.350780128021 7.387780850019034e8
550 14361.103718965565 26.10819241697583 1.7686535457827644e-7 3.026236336805434e-6 3.826221444877308e-6 1.4075461718325296e-6 3.6720189965140556e-5 3.378071969024875e-5 1.367847490936405e-7 4.4854961166928615e-6 5.521600537823421e-6 1.3815880957731365e-6 3.804080513878716e-5 4.692536261599911e-5 8.107139105261348e-12 9507.350780128014 7.38778085001899e8
600 15666.60298766165 26.113404654374246 1.7939490715428862e-7 3.1920771823623945e-6 4.01552794972649e-6 1.4163084953581292e-6 4.2000267052233894e-5 3.915021568582643e-5 1.387410633486119e-7 4.652490560418268e-6 5.88042059395704e-6 1.390126961117668e-6 4.285601456331447e-5 5.3916049239580136e-5 8.314294533986855e-12 9507.35078012806 7.387780850019054e8
650 16972.626415566036 26.128936707690272 1.802788094214021e-7 3.3522637746126345e-6 4.109347611667831e-6 1.4165274384149647e-6 4.568119499880232e-5 4.874709879453418e-5 1.394246587897733e-7 4.789995067892589e-6 6.151633447133544e-6 1.390320984017369e-6 4.585837208292971e-5 6.641648128737577e-5 8.279646742283305e-12 9507.350780127997 7.387780850018975e8
700 18273.47470981056 26.154500207721032 1.8586699053765472e-7 3.4654921206377335e-6 4.232514278134994e-6 1.3175577413849807e-6 4.874994626610982e-5 5.49088639048631e-5 1.4374646592697612e-7 4.87003308836268e-6 6.475543984350924e-6 1.2931826090675082e-6 4.843669265782694e-5 7.312817223986259e-5 7.637083171071247e-12 9507.350780128021 7.387780850018961e8
750 19582.067402072167 26.190134164157584 1.8638048252673356e-7 3.6291064881659998e-6 4.312368895477148e-6 1.687990575991094e-6 4.9576097846828006e-5 6.0131246708598555e-5 1.441435921638307e-7 5.046648705103075e-6 6.689205664427025e-6 1.6567971875801884e-6 4.869429848010541e-5 7.815430333229548e-5 7.939811981243576e-12 9507.350780128032 7.387780850018945e8
800 20892.690304743894 26.23546102499093 1.8666705320930808e-7 3.7908332984523877e-6 4.437808363886041e-6 1.2167355583874508e-6 4.9426511219675584e-5 6.796205401076359e-5 1.4436522120527787e-7 5.202576700046206e-6 6.954023906525929e-6 1.194246631404977e-6 4.833340432643276e-5 8.592514262326159e-5 8.658046268273655e-12 9507.350780128 7.387780850019047e8
850 22205.146787019316 26.236914907029583 1.9629664677005156e-7 3.906718236176117e-6 4.615439226263372e-6 1.5967736964871456e-6 5.2088762725345034e-5 6.863884295943795e-5 1.5181259009368354e-7 5.412331069458512e-6 7.168366507944801e-6 1.5672613043714032e-6 5.075770220869761e-5 8.62568829248595e-5 9.161861687428966e-12 9507.350780128003 7.387780850019033e8
900 23515.789962837604 26.19131401966908 1.9202429290337647e-7 4.011560975266014e-6 4.704219637332861e-6 1.3080053002410522e-6 5.458928089082239e-5 6.441900574751968e-5 1.4850842205481255e-7 5.553291206467714e-6 7.325228288461125e-6 1.2838331171424121e-6 5.3548479940311095e-5 8.24358904959239e-5 8.199974817234411e-12 9507.350780128041 7.387780850018954e8
950 24824.3985847406 26.155393516475627 1.9789399918178307e-7 4.1348075958093115e-6 4.824608857356579e-6 1.5138554364360542e-6 5.944043856031333e-5 6.0937452322502976e-5 1.5304795611264785e-7 5.723382896745897e-6 7.389118655438861e-6 1.485849200879847e-6 5.8808419752120056e-5 7.920443368240705e-5 8.489643221008155e-12 9507.350780128028 7.387780850019001e8
1000 26129.047796450912 26.12947543680374 2.052624077208073e-7 4.2205911162927255e-6 4.992158402532449e-6 1.215217358320891e-6 6.148047203267174e-5 6.13459877337839e-5 1.5874656178772863e-7 5.800563017429039e-6 7.51374641419816e-6 1.1927339687822728e-6 6.156512086527459e-5 8.395675613117997e-5 8.03430178162596e-12 9507.35078012802 7.387780850019025e8
1050 27435.075918868715 26.113675099676733 2.0902405005536703e-7 4.31534947597148e-6 4.994868404319371e-6 1.1556136241224768e-6 6.427206985292973e-5 6.451119377365643e-5 1.6165575394652693e-7 5.967471666954816e-6 7.448299417885351e-6 1.1342513246556405e-6 6.55514365385345e-5 8.890312170159012e-5 8.807574711803642e-12 9507.350780128048 7.387780850019034e8
1100 28740.57688141452 26.108197163471193 2.1476230605036167e-7 4.426704778285396e-6 5.020190203451398e-6 1.296753184271864e-6 6.686728057228846e-5 6.723653079544969e-5 1.660936265212618e-7 6.175172543036874e-6 7.403437466369889e-6 1.2728364549230876e-6 6.923220058693286e-5 9.347198949703982e-5 7.705752727962318e-12 9507.35078012802 7.387780850019065e8
1150 30046.068996731123 26.113122864707403 2.1892337341889745e-7 4.514813659364673e-6 5.0795254795077785e-6 1.5637808285019842e-6 6.581780579750241e-5 6.985063845451025e-5 1.6931172741741833e-7 6.344059696520801e-6 7.3978996722525975e-6 1.534833068343962e-6 6.948093751600127e-5 9.694309880404598e-5 7.566777713085542e-12 9507.350780128008 7.387780850019011e8
1200 31352.07291692757 26.128460175965177 2.1953988403599376e-7 4.5998174446528885e-6 5.1083076907605784e-6 1.3515683620863755e-6 6.932682561473646e-5 7.451393449241666e-5 1.6978852656286998e-7 6.493156012256851e-6 7.348981704828884e-6 1.3265958146289205e-6 7.457402114914933e-5 0.00010029440084738645 8.856401908372499e-12 9507.350780128032 7.387780850019e8
1250 32659.01555662025 26.140237325683735 2.280135818014654e-7 4.714422645702238e-6 5.104531122344275e-6 1.5485642892296684e-6 6.888970751364531e-5 8.266914599270258e-5 1.7634194470189842e-7 6.66097975442803e-6 7.270788274347381e-6 1.5199219597019942e-6 7.48151385096712e-5 0.00010824115007222465 8.419822837849662e-12 9507.350780128034 7.387780850018935e8
1300 33965.458576680714 26.11962011977069 2.4124319859223275e-7 4.829075149393607e-6 5.034652662810696e-6 1.47627979121661e-6 7.23476643769323e-5 8.75268818576406e-5 1.8657351219893687e-7 6.820449020665376e-6 7.187650844651107e-6 1.4489902342768637e-6 7.720610326219044e-5 0.00011256372513322448 7.66604168357295e-12 9507.350780128014 7.387780850019014e8
1350 35265.002716783056 26.109412668025087 2.4060398894337044e-7 4.886949225113176e-6 5.127570260708584e-6 1.9199614197687965e-6 7.436924009029536e-5 9.787254951001979e-5 1.8607915799633915e-7 6.910226421608673e-6 7.174435849273347e-6 1.8844664546731138e-6 7.77713856561364e-5 0.00012346424717097878 5.724663101181524e-12 9507.350780128067 7.387780850019008e8
1400 36570.43360972985 26.10955062516666 2.4752929926857466e-7 4.970971857743473e-6 5.161912257134869e-6 1.4428642165064444e-6 7.63131955700472e-5 0.00010842756627826519 1.9143507881740933e-7 7.042880326798746e-6 7.186548697023303e-6 1.4162408239455567e-6 7.82505850096751e-5 0.00013371538583082737 8.529008227804949e-12 9507.350780128008 7.387780850019039e8
