#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 l2_H l2_vcon1 l2_vcon2 linf_H linf_vcon1 linf_vcon2 dsdu_ut mass entropy 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.2027995912337642e-14 5619.927979669221 1.5690751210205686e8
50 1005.3616104902592 20.107229933168878 0.0003481312989623027 0.0012120702144309047 0.001772761345823116 0.0031033246400175695 0.030918577670940483 0.01042730154443517 0.0003471367721350398 0.0012896582756423748 0.0017869845423278514 0.0031033246400175695 0.04737619540491543 0.010623115483810478 -4.602957722466144e-14 5619.927979669272 1.5690751210205352e8
100 2010.7229543410413 20.107222504565925 0.0006434407944676777 0.0035772069598607645 0.005454377706651376 0.006122977471540521 0.05548963718122514 0.024392941481638262 0.0006416026399157582 0.0040408032197162365 0.005531964870877568 0.006122977471540674 0.08525632984957952 0.024315963564321176 -9.333243636736018e-15 5619.927979669253 1.5690751210205382e8
150 3016.0837866442375 20.107210436401658 0.0008713153758580093 0.0066340158911873896 0.010388770802300357 0.008682705687618444 0.08356366502524959 0.037703294229877 0.0008688262388028799 0.007693364135922063 0.01056456143968658 0.008682705687618444 0.13046936109909366 0.03748774152907726 8.226235961564069e-14 5619.92797966929 1.5690751210205406e8
200 4021.4382509378365 20.10685185240466 0.0010212040378209987 0.010153211998038139 0.016281225658763453 0.010508837322326017 0.10789568751878785 0.05099241299478349 0.0010182867051515456 0.011936844530692447 0.016599401520328773 0.010508837322326017 0.16743342959278543 0.050830573318494617 5.089457572368708e-14 5619.927979669265 1.569075121020533e8
250 5026.783920091619 20.106906601216064 0.0010912052998295406 0.013791378198226118 0.02269416629699159 0.01030279847594883 0.13765535574849988 0.0672805813889577 0.0010880879905041032 0.0163482117363084 0.023219714806167094 0.01030279847594883 0.21350128237913657 0.06661675108721382 3.2080531483974634e-14 5619.9279796692645 1.569075121020529e8
300 6032.137830238065 20.10710602198318 0.0011008100807061172 0.017097751938295463 0.029057345984008186 0.00912641584954642 0.16719629276644138 0.083423274001081 0.001097665332847345 0.020349560948728584 0.029813178913615918 0.009126415849546267 0.2562680888915762 0.08242200277726748 -1.0246907911572694e-14 5619.927979669341 1.5690751210205367e8
350 7037.494172585034 20.10711745656395 0.0010778170504042567 0.0197844819451483 0.034916299187522405 0.008353382292165064 0.1922997018538308 0.0973283797354887 0.0010747379880656984 0.023559022178324084 0.03589373697193931 0.008353382292165064 0.29429452904121217 0.09661566271372976 2.515743369949033e-14 5619.927979669313 1.5690751210205197e8
400 8042.848095998225 20.107036556316785 0.0010438291525376037 0.02174900503054017 0.04006609386749931 0.007909343314715149 0.2132481495517172 0.11058471658894294 0.001040847185393679 0.025826931511218378 0.04126934341138479 0.007909343314715149 0.32977006813486925 0.10934392717207617 2.6866835198495613e-15 5619.9279796693345 1.56907512102054e8
450 9042.133121764604 20.10659073478243 0.0010150359805605781 0.022982298826497098 0.04440232602902385 0.007098765153583317 0.21527089180166234 0.12073286024632278 0.0010121362685372316 0.02712654291230739 0.045851138901283686 0.007098765153583317 0.3357994932113954 0.12219407819724828 1.1385768534282105e-14 5619.92797966929 1.5690751210205248e8
