#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 l2_H l2_vcon1 l2_vcon2 linf_H linf_vcon1 linf_vcon2 dsdu_ut mass entropy pot_enst 
600 10664.629610478634 17.75450557452624 0.0034788870220677256 0.04784236673107622 0.10666741469706448 0.007176234842572606 0.058929860491866576 0.08089933210529529 0.0034788870220677256 0.04771186320172927 0.10521141279601827 0.007176234842572606 0.06932230537190481 0.08613434451603653 -1.0369413726595622e-13 9522.996520438093 4.625523835240494e8 1.1077747240097165e-12
650 11552.206687404141 17.748607471233782 0.003932361952621373 0.051471430102332426 0.11510297281431055 0.00809300853761323 0.06238957786697075 0.08663706844921375 0.003932361952621373 0.05123516293705131 0.11352079620461326 0.00809300853761323 0.07339506290874379 0.09223984032282896 5.177698764463756e-13 9522.996520438177 4.6255238352405196e8 1.1078284845125805e-12
700 12439.481980176915 17.74254469314955 0.004372747049402744 0.054973748040269756 0.12363414361605597 0.009231524650896097 0.06583149961538809 0.09352787413263403 0.004372747049402744 0.05467204457875976 0.1219145783552281 0.009231524650896097 0.07744689946220967 0.09861080834500646 -2.2543086847482656e-13 9522.99652043827 4.6255238352404356e8 1.1078866213839443e-12
750 13326.461112340725 17.736821002902342 0.004790311416890137 0.058361181073234555 0.13227266209770497 0.0102946637225167 0.06933873037441998 0.10053581287029836 0.004790311416890137 0.058041664939282776 0.1304005608194948 0.0102946637225167 0.08157532551620555 0.10529468488883592 -9.245617157373797e-15 9522.99652043818 4.6255238352404165e8 1.107947176564946e-12
800 14213.173507309555 17.73190035085307 0.00517640250889714 0.06166268159683179 0.14102247434775886 0.01121515873929754 0.07296115193027958 0.10754295179390641 0.00517640250889714 0.061376018749024215 0.13898292547095553 0.01121515873929754 0.08583986774496849 0.1123595896518321 9.052411638023687e-13 9522.996520438293 4.625523835240422e8 1.1080080442116212e-12
850 15099.660908394664 17.727780882753297 0.005525459764583106 0.06491862302203655 0.14988139359979316 0.011897225751308691 0.07673908289057851 0.11442074884484882 0.005525459764583106 0.06471377582695975 0.14766433191896486 0.011897225751308691 0.09028742237899537 0.11973196419454742 -3.8959489565557973e-13 9522.996520438277 4.6255238352403635e8 1.1080687219906198e-12
900 15985.950580196652 17.723904868628985 0.005836371717443588 0.0681749402656738 0.15884046338120372 0.012352384579998541 0.08077760562792884 0.12147150818939706 0.005836371717443588 0.06809435237903755 0.15644468723731278 0.012352384579998541 0.09504068723212625 0.12729044392708946 6.548774611360533e-13 9522.99652043818 4.625523835240433e8 1.1081291882927958e-12
950 16872.04034296677 17.719639478467936 0.006112318558041189 0.07147877072638685 0.16788284425046554 0.01260437323054215 0.08505587074044285 0.12876381230552003 0.006112318558041189 0.07155439142767558 0.16531834660611675 0.01260437323054215 0.10007340921056448 0.13486938595953687 -6.415714063154792e-13 9522.996520438293 4.6255238352403945e8 1.1081899023579503e-12
1000 17740.6152480334 17.71460651746146 0.0063546323824445325 0.07480903494265306 0.17680635205609785 0.012628584782248015 0.0895222840403627 0.135806830439879 0.0063546323824445325 0.0750565496056735 0.17409677046153704 0.012628584782248015 0.1053243546377604 0.14217668026980462 4.5266778516206933e-13 9522.996520438159 4.6255238352404195e8 1.1082486238220327e-12
1050 18626.1939617977 17.7084869818848 0.006579538719465558 0.0783405745066108 0.18593582564101918 0.01256058465823148 0.09434126584705006 0.14278179827490667 0.006579538719465558 0.07876983257415389 0.18310716691814075 0.01256058465823148 0.11098520753249952 0.14944506770515045 -7.312042365867014e-14 9522.996520438297 4.62552383524046e8 1.1083067129376295e-12
1100 19511.442731806856 17.70148526903183 0.006788216986308259 0.08204183432099697 0.19505808380608214 0.013145143818026285 0.09938429056291208 0.14948215111733165 0.006788216986308259 0.08264792008587205 0.19214309166746524 0.013145143818026285 0.11690499522800725 0.15645055731303278 -5.757548048350391e-13 9522.996520438292 4.6255238352404267e8 1.108360693944777e-12
1150 20396.327318549003 17.69400639688829 0.006986501177829789 0.08592939767420538 0.20413373052184552 0.013676318866679638 0.1045761944680369 0.15584958512033778 0.006986501177829789 0.08669811568327954 0.2011632275838611 0.013676318866679638 0.12298318599156365 0.16322911856833325 4.291095477679351e-13 9522.99652043831 4.625523835240499e8 1.1084088339452029e-12
1200 21280.8398219649 17.686772454154504 0.007180533599305299 0.08999671467347005 0.21312332381718233 0.014101915980636958 0.10977256106675344 0.16189128193379512 0.007180533599305299 0.09090648236131865 0.21012110898947825 0.014101915980636958 0.12909295016799852 0.16984801775863625 -8.449538051283323e-13 9522.996520438324 4.625523835240599e8 1.1084488506315935e-12
1250 22165.015239476783 17.680616358792772 0.0073772548385453145 0.09421394154691863 0.2219919019473196 0.014408686515343966 0.11493002978736984 0.16776291528909473 0.0073772548385453145 0.09523710722865852 0.2189710852002175 0.014408686515343966 0.13514449565119455 0.1764069310755748 7.669873594988815e-13 9522.996520438188 4.6255238352404207e8 1.1084799886490198e-12
1300 23048.921973300603 17.67600971858153 0.0075839705158994184 0.09853347580907966 0.23071526246950783 0.014620753790615903 0.11995604186730197 0.17348273379183204 0.0075839705158994184 0.09963719994882743 0.22767674285841735 0.014620753790615903 0.1410440032307704 0.18292159643259365 7.250247374525929e-13 9522.996520438222 4.625523835240387e8 1.1085032814117973e-12
1350 23932.622583713954 17.671413421383658 0.007807091856109704 0.10290014671040335 0.23928591801493349 0.014775185871591975 0.12477847591685587 0.1791629357715397 0.007807091856109704 0.1040476347207542 0.23621896885688962 0.014775185871591975 0.1467068223253389 0.18944403470452126 1.0018398552622906e-13 9522.99652043811 4.6255238352403486e8 1.1085219314012671e-12
1400 24816.045935630853 17.66584060876333 0.008050681356880323 0.10726125642172525 0.2477162740758352 0.015109435569442517 0.12939214802265786 0.18489897297357816 0.008050681356880323 0.10841372482387816 0.2446008407324113 0.015109435569442517 0.1521257555821208 0.19595213162778605 1.2167592111446501e-12 9522.996520438288 4.625523835240385e8 1.1085399027015505e-12
1450 25699.217582670688 17.661210367753117 0.008315680364660226 0.11157475106749547 0.25604209721215276 0.016113099014360557 0.13380932546627441 0.19080276153803627 0.008315680364660226 0.11269385526108476 0.2528523038661988 0.016113099014360557 0.1573129966405878 0.2024216044928678 2.0059160323140378e-13 9522.996520438353 4.6255238352404535e8 1.1085599776846162e-12
1500 26573.362399916878 17.656823583171015 0.008597177468509107 0.11576977413717272 0.26423568634968086 0.01705951505244947 0.138012772702338 0.19688204391987044 0.008597177468509107 0.11682094374842701 0.2609450220580715 0.01705951505244947 0.16224582372190893 0.20881266772738954 3.1641763663842957e-13 9522.996520438177 4.625523835240334e8 1.1085823691261794e-12
1550 27456.079058576903 17.651808026302273 0.00889708052745248 0.11991233732051709 0.27252754664466866 0.0179204013678403 0.1421703450079863 0.20319078199200175 0.00889708052745248 0.12086453108018708 0.2691096083209207 0.0179204013678403 0.16711879014300038 0.21531165394371038 -5.782836193272419e-13 9522.99652043817 4.625523835240402e8 1.1086055187960544e-12
1600 28338.520198098442 17.645778734942475 0.009208482878588555 0.12394779704977586 0.28090164870635687 0.01866714888058609 0.14629776951849338 0.20962945877309772 0.009208482878588555 0.12477698980740047 0.2773363362676885 0.01866714888058609 0.17194869272170704 0.22188443690694964 -3.7534645076471356e-13 9522.996520438179 4.625523835240421e8 1.1086249696488986e-12
1650 29220.636379656597 17.638848911991843 0.009527811215796352 0.12786704980434477 0.28941403764400003 0.019311524591617016 0.15043623123755487 0.21625484033147954 0.009527811215796352 0.12855684369182835 0.2856888934709482 0.019311524591617016 0.1767831488577571 0.2286463089727544 -3.398208817664877e-13 9522.996520438266 4.625523835240417e8 1.1086351376273404e-12
1700 30102.390681344663 17.63144755294567 0.009852099574104939 0.13166310680458582 0.2981008303663181 0.019879188545969075 0.15462651900516453 0.2229357734959484 0.009852099574104939 0.1322058635933197 0.29421162716922755 0.019879188545969075 0.18167107175718417 0.2357060218287813 7.417964329532002e-13 9522.996520438226 4.625523835240416e8 1.1086311203348477e-12
1750 30983.775056303937 17.62414808258836 0.010178248684615358 0.1353330078030938 0.30697424747962354 0.020386744949759047 0.1590613556715255 0.22961649535896164 0.010178248684615358 0.13573099852039075 0.3029238178659345 0.020386744949759047 0.18664522432117991 0.2431176244321047 9.546224752777102e-13 9522.996520438253 4.625523835240435e8 1.108609701841963e-12
1800 31864.81074309358 17.617535967922464 0.010502234939595173 0.1388804648416322 0.31602272150794875 0.020871305298559878 0.16424622998039956 0.2366368325122101 0.010502234939595173 0.1391469213153122 0.31181832423893135 0.020871305298559878 0.19169612594339475 0.25094115710896375 -2.251477087362097e-13 9522.99652043817 4.6255238352404404e8 1.1085715307868934e-12
1850 32745.53632888696 17.611738973108032 0.010819053708552673 0.1423171457423045 0.32521522042404394 0.02139376812684098 0.16923265447626232 0.2441832753279172 0.010819053708552673 0.14247671746703788 0.3208653128136372 0.02139376812684098 0.19725352883768946 0.25911428736451025 7.187090727649047e-13 9522.99652043817 4.6255238352404493e8 1.1085197477417736e-12
1900 33625.991616035055 17.606676966194122 0.011123728983233168 0.14566144713115267 0.334506876193083 0.021975217845133923 0.17403561576717658 0.25158058931857885 0.011123728983233168 0.14574962840734215 0.3300180985140379 0.021975217845133923 0.2027789252165774 0.2675096061286932 -9.375998666260866e-13 9522.996520438397 4.6255238352404237e8 1.108459906275182e-12
1950 34506.20408182257 17.601927052234807 0.011412977402205659 0.14893608708520265 0.34384436843161165 0.022572756387973264 0.1787761066083945 0.25963951580715283 0.011412977402205659 0.1489971598049592 0.3392197479644836 0.022572756387973264 0.20827233801835474 0.27603868677738425 7.379067406722127e-13 9522.99652043816 4.625523835240396e8 1.108397639909927e-12
2000 35369.552652003615 17.596367988048975 0.01168154676656586 0.15210519706838188 0.3529950699725782 0.023157226261400276 0.18343074894994765 0.2674982577972879 0.01168154676656586 0.15218768386331252 0.34823642395383064 0.023157226261400276 0.21370114653513922 0.28435418367959586 1.3835221921369726e-14 9522.996520438222 4.625523835240428e8 1.1083384608079597e-12
2050 36249.21591935669 17.59022683351314 0.011942802936300234 0.15531742435321827 0.3622565917057961 0.023723482552542127 0.18825696870757613 0.27532401858207256 0.011942802936300234 0.15547113845230784 0.357358250845953 0.023723482552542127 0.21935187612178123 0.29263548936659506 7.680934054882496e-13 9522.99652043821 4.625523835240467e8 1.1082826879174523e-12
2100 37128.564026764456 17.583774650516286 0.012196813609707906 0.15854242068967217 0.37140417276383525 0.02423151114776812 0.1932315496722425 0.28290119774250205 0.012196813609707906 0.15881275409796675 0.3663633408486266 0.02423151114776812 0.22519024848638308 0.30065542597357936 1.7998364068678017e-13 9522.99652043813 4.625523835240447e8 1.108232482659433e-12
2150 38007.58645620653 17.577249863908886 0.01244954169413432 0.16181639326731714 0.38039974209804 0.024674303563168996 0.19833911008815575 0.29017300856286365 0.01244954169413432 0.16223986302905802 0.3752171395074643 0.024674303563168996 0.23119004292020792 0.3083530368440061 6.796367979174451e-13 9522.996520438193 4.625523835240436e8 1.1081874338237404e-12
2200 38886.28303812056 17.570780450031144 0.012705990988609467 0.16517953323238135 0.3892175879635935 0.025068761655075173 0.20352946834625593 0.2971253022286748 0.012705990988609467 0.16578055821326598 0.38390017374758645 0.025068761655075173 0.2372858961568804 0.3157113884672504 -4.277260966199962e-13 9522.996520438233 4.6255238352404606e8 1.1081468986606578e-12
2250 39764.645516706994 17.563378074517914 0.012969489316370281 0.1686715217972946 0.39784386878436656 0.025472883415598998 0.2087280495023169 0.3038080294046577 0.012969489316370281 0.16946063799639105 0.39240607382056836 0.025472883415598998 0.24339485956810258 0.32278111605486776 -9.776133350099758e-14 9522.996520438193 4.6255238352404237e8 1.108109529193927e-12
2300 40642.59716839189 17.554812709662478 0.013241847009031889 0.17232451241317345 0.4062746444167168 0.02581528800835479 0.21381893786260195 0.31023110542351656 0.013241847009031889 0.17329792891186102 0.4007376142526734 0.02581528800835479 0.24937597357934588 0.3295711997955993 -3.5314075655317637e-13 9522.996520438159 4.625523835240456e8 1.1080747795676403e-12
2350 41520.11545754541 17.546063129596842 0.013524016441072553 0.17615653769100134 0.41451550528750436 0.026137762614180795 0.21867840867975535 0.31641222700662913 0.013524016441072553 0.17729699953676684 0.4089041393907069 0.026137762614180795 0.2550832189098541 0.33609972268907135 7.063993716918323e-13 9522.99652043816 4.625523835240442e8 1.1080399321288103e-12
2400 42397.19028314286 17.537063655272267 0.013816566356427496 0.18016655978753277 0.42258145541732217 0.02660960744066082 0.2232646179863921 0.3223725373085861 0.013816566356427496 0.18144551472152248 0.4169199638317616 0.02660960744066082 0.2604516408403215 0.3423893384838267 -1.9794558824734575e-13 9522.996520438119 4.625523835240494e8 1.1080025687249245e-12
2450 43270.11231839155 17.52779695145665 0.014118412298179419 0.18431511061907863 0.4304644320308502 0.02729831560893119 0.22761105848207946 0.3281364536795509 0.014118412298179419 0.18569562054672292 0.4247713180954017 0.02729831560893119 0.26551225455593097 0.34846691370646377 6.616682694206344e-13 9522.996520438193 4.625523835240524e8 1.1079596615997751e-12
2500 44146.26025274506 17.51827352981736 0.014431706886552435 0.18859733547287572 0.4382677102925789 0.027945763971580058 0.2317991328263806 0.3337767733241634 0.014431706886552435 0.1900392206678406 0.4325509559898575 0.027945763971580058 0.2703391268851831 0.3544095742372512 -3.0535807414514546e-13 9522.99652043823 4.625523835240427e8 1.107909207150379e-12
2550 45021.929375974185 17.508689551297415 0.014754001575790066 0.1929416905329492 0.44600539706096687 0.028527127932595812 0.2359320756782335 0.33930239034057574 0.014754001575790066 0.19440416911162461 0.4402599759652072 0.028527127932595812 0.27504004417545935 0.36022666425751104 9.508983832833255e-13 9522.996520438097 4.62552383524041e8 1.1078514869024985e-12
2600 45897.12198105527 17.49925055917541 0.015083503865486314 0.1972859323017417 0.4537339639507401 0.029082585362491743 0.24015181579146921 0.3447781458132714 0.015083503865486314 0.1987318610772378 0.44794119803184607 0.029082585362491743 0.2797746324205312 0.36598572395309203 8.940850410263617e-13 9522.996520438168 4.6255238352403855e8 1.1077877361668356e-12
2650 46771.85263534667 17.49023861989799 0.01541821017992285 0.2015661851022525 0.4615138659261949 0.029624817414776967 0.24457133817193538 0.3502660401795293 0.01541821017992285 0.20296497440562766 0.455643584146169 0.029624817414776967 0.2846766562617809 0.37175067596900574 2.9334559208357714e-13 9522.99652043816 4.625523835240496e8 1.107720384740334e-12
2700 47646.148944552115 17.48189822360315 0.015756075174118787 0.20572365630686462 0.4694033102153512 0.030184474932120092 0.2492362985514828 0.35584122126256384 0.015756075174118787 0.20705317048488703 0.46341850813554164 0.030184474932120092 0.28980281411424624 0.3775983653665403 4.4483491553642987e-13 9522.996520438288 4.625523835240472e8 1.1076519556315766e-12
2750 48520.04874634376 17.474394342818307 0.016094715970509967 0.20971218683261428 0.47745237990720546 0.030972860958597692 0.254161621485532 0.36154675096293476 0.016094715970509967 0.2109597534418547 0.4713154646668376 0.030972860958597692 0.2951918429225588 0.3835715588300409 -3.972521141101693e-13 9522.996520438204 4.6255238352403826e8 1.1075860424795686e-12
2800 49393.595159541066 17.467754170683143 0.016430855373674797 0.21350407772745972 0.48569846177363535 0.03190798870636951 0.2593597084500394 0.3673893739387668 0.016430855373674797 0.2146664607312135 0.4793777600463303 0.03190798870636951 0.300873875254784 0.3896768313515813 8.569537235843419e-13 9522.996520438192 4.625523835240499e8 1.1075262296334547e-12
2850 50266.83046276544 17.461836289739647 0.016760020572432657 0.21709306771824669 0.4941633842180822 0.032840444174349455 0.2648482867554367 0.37343714221106944 0.016760020572432657 0.21817569194902517 0.48763877413178536 0.032840444174349455 0.30688905222245993 0.39598616650622753 -1.3156272711636503e-13 9522.996520438184 4.625523835240493e8 1.1074755449249841e-12
2900 51139.77683309438 17.456116346957607 0.017076910063056085 0.2204938135435945 0.5028513562887437 0.03369114835974645 0.27051766162431584 0.3799473720791002 0.017076910063056085 0.22150926190598808 0.49611754507461986 0.03369114835974645 0.3131341588528396 0.4025869874015397 -2.4340609756126854e-13 9522.996520438172 4.625523835240522e8 1.1074361556938991e-12
2950 51997.0542820503 17.449943363332814 0.01737131567218668 0.22368269289308107 0.5115900001307796 0.03445025102363157 0.2761243196623395 0.3881475409811069 0.01737131567218668 0.2246494541840446 0.5046601398664583 0.03445025102363157 0.3193493054502499 0.4093912758763291 -5.936837280609931e-13 9522.996520438202 4.6255238352404433e8 1.1074092249256151e-12
3000 52869.36699709895 17.442428348212204 0.017650146899647737 0.22681741912153333 0.5206610402459921 0.0351348080737288 0.2817682115625143 0.39681192345063593 0.017650146899647737 0.2277549301930062 0.5135534949831816 0.0351348080737288 0.32564952227270194 0.41664958821125786 -5.61696549001655e-13 9522.996520438135 4.6255238352404857e8 1.1073936678719083e-12
3050 53741.26035006362 17.43318241072726 0.01790649890423831 0.22988966201843494 0.5298602544152597 0.035690953064392676 0.2872530371229894 0.4055945225105137 0.01790649890423831 0.23081853913987216 0.5226046746091468 0.035690953064392676 0.33182607952754695 0.4243022922186836 4.1607933513357364e-13 9522.996520438244 4.6255238352404356e8 1.1073879468539337e-12
3100 54612.643758987615 17.42212403877935 0.018141339834774554 0.2329515035097007 0.539123375354446 0.03612965380206523 0.2924756852890998 0.4142962721054841 0.018141339834774554 0.23388998952468013 0.5317512611992014 0.03612965380206523 0.3377751350931068 0.43235102534528264 -2.0960616969988295e-13 9522.99652043818 4.625523835240406e8 1.1073884878746184e-12
3150 55483.43886549433 17.40976482695242 0.018357646342752783 0.23605386778756748 0.548376049032606 0.03647029257342958 0.2974185752657699 0.4226781545678097 0.018357646342752783 0.2370158980517334 0.540915577608288 0.03647029257342958 0.34347540107656577 0.44126612199418763 1.4366100065589163e-13 9522.996520438237 4.625523835240525e8 1.1073905984398224e-12
3200 56353.60329547543 17.397118140906272 0.018559823786589266 0.2392435079288264 0.5575415853879372 0.03676982436024972 0.30206613107713975 0.43051891224434663 0.018559823786589266 0.24023760049933585 0.5500141196091829 0.03676982436024972 0.3489031063474036 0.4498289833037951 1.001838868121854e-12 9522.996520438126 4.625523835240518e8 1.1073908604196877e-12
3250 57223.15257827757 17.385315068279134 0.018753322375828246 0.2425597598266642 0.5665499365369683 0.03706349496235571 0.3064742123858921 0.43770651873295247 0.018753322375828246 0.24358894328021374 0.5589686167145732 0.03706349496235571 0.35411245443206407 0.45789766623771977 -1.5196213380871347e-13 9522.996520438235 4.6255238352403986e8 1.1073879668064586e-12
3300 58092.154214733804 17.37529457541319 0.018944435334495732 0.24603126623213786 0.5753463219270194 0.03731610425557886 0.31080458739955824 0.4442324934467587 0.018944435334495732 0.247093997346805 0.5677168668196318 0.03731610425557886 0.3592669664064341 0.4655771722876737 8.309766144641488e-13 9522.99652043823 4.6255238352404773e8 1.1073829726864497e-12
3350 58960.7118901507 17.367554911201037 0.019139950804057487 0.24967292672463015 0.5838982670463766 0.03756615506121324 0.31523291510694484 0.4502134899893324 0.019139950804057487 0.2507647756476276 0.5762214202469605 0.03756615506121324 0.3645397881139583 0.47325505506150223 -6.815429361874794e-13 9522.996520438044 4.6255238352404475e8 1.1073783368554414e-12
3400 59828.939081465396 17.36199280121603 0.01934636857240992 0.2534847482076016 0.5921991282649433 0.03778525573659715 0.31988447148492577 0.4558150020266944 0.01934636857240992 0.2546003715953983 0.5844740229748672 0.03778525573659715 0.3700429922705922 0.48039562676248815 5.658568972423939e-13 9522.99652043815 4.6255238352404535e8 1.1073768211650892e-12
3450 60688.3023444722 17.35815987209078 0.019566503059752514 0.2574119077575814 0.6001881900041307 0.038093679071203854 0.3248807280539106 0.4616629546316514 0.019566503059752514 0.2585468645188163 0.5924159953486117 0.038093679071203854 0.3758957165305454 0.4868902755220916 2.741436166543634e-13 9522.996520438277 4.625523835240427e8 1.1073822067344273e-12
3500 61556.13232355787 17.355182874294293 0.019807612959874793 0.2615055294088676 0.6080655703450917 0.03898849373771244 0.330328413181478 0.4673048491769346 0.019807612959874793 0.2626585131454889 0.6002501260065712 0.03898849373771244 0.3821944104821192 0.4929284919296398 6.339887319205382e-13 9522.996520438206 4.6255238352405214e8 1.1073970272107725e-12
3550 62423.82123523943 17.352414940266822 0.020068008414708606 0.265687235395697 0.615804973555285 0.03985886264302727 0.33609126026321773 0.47264077912493185 0.020068008414708606 0.26686055444503337 0.6079544219278792 0.03985886264302727 0.3887727709009326 0.4985774427604134 1.160899887771457e-12 9522.996520438212 4.6255238352404666e8 1.1074233194122217e-12
3600 63291.36722383984 17.349434559935283 0.020346326706764985 0.2699072579017525 0.6234687448188393 0.04066367732603217 0.34203889854383485 0.47781299081739786 0.020346326706764985 0.27110733691236377 0.6155931429740905 0.04066367732603217 0.3954685513859673 0.5039933745301943 1.0142017252117783e-12 9522.996520438151 4.625523835240369e8 1.1074601722716796e-12
3650 64158.7543576832 17.346035334938115 0.02064041893777696 0.2741088059297623 0.6311180675689622 0.0413556210224617 0.34801310604525 0.4836505199561755 0.02064041893777696 0.27534579108678725 0.6232257283505407 0.0413556210224617 0.4021124254328043 0.509352495945053 1.333057419248922e-12 9522.996520438208 4.625523835240399e8 1.1075056622230683e-12
3700 65025.96018756136 17.342212456679754 0.020948088401348847 0.2782321732352182 0.6388062027236515 0.041878138310254276 0.3538341891367917 0.48979274723418115 0.020948088401348847 0.27951873343118294 0.6308992167893984 0.041878138310254276 0.40850786296055264 0.5148461482593112 5.929423556796408e-13 9522.996520438232 4.625523835240481e8 1.1075563804896145e-12
3750 65892.96567767672 17.338044382880522 0.021267179716149366 0.2822215695707955 0.6465751795092343 0.0421947693751286 0.3594094857663878 0.49615987183281185 0.021267179716149366 0.28357112277932306 0.6386455083012226 0.0421947693751286 0.41456043152925137 0.5210228125905362 7.274045236521918e-13 9522.996520438168 4.625523835240463e8 1.1076090231217808e-12
3800 66759.75587077158 17.333599719287573 0.02159515303269576 0.2860319258648322 0.6544556704374658 0.04234665718288158 0.3647039760623685 0.502745209108723 0.02159515303269576 0.28745647874092056 0.6464828801665446 0.04234665718288158 0.4202469009424705 0.5277427243884435 1.9665464786283811e-13 9522.996520438206 4.625523835240472e8 1.1076609106022527e-12
3850 67626.31460084957 17.328775752884933 0.021928643930798707 0.2896351259177042 0.6624684027917616 0.04242258331891177 0.36973207730788304 0.5095537452452691 0.021928643930798707 0.29114321791254 0.6544198801775788 0.04242258331891177 0.42560206946487644 0.5347052357910118 5.1032169245760634e-14 9522.996520438275 4.6255238352404267e8 1.1077104549274535e-12
3900 68492.61829329969 17.32335489581798 0.022263473273400603 0.29302330544538263 0.6706254396356223 0.043273048606272575 0.37454831611883577 0.5165526766236651 0.022263473273400603 0.29461835224563243 0.6624593734403319 0.043273048606272575 0.4307006167938407 0.5418429235824883 1.189859118237751e-12 9522.996520438075 4.6255238352404517e8 1.107757639211662e-12
3950 69345.1335684478 17.317151667621136 0.022590075627877963 0.2961615537613175 0.6787999336465591 0.044134694057130684 0.379188557919544 0.5235754364968372 0.022590075627877963 0.29783968342227557 0.6704735283562981 0.044134694057130684 0.43559859471877627 0.5489913069152168 -4.166067672602684e-13 9522.996520438346 4.6255238352405125e8 1.1078025692795342e-12
4000 70210.80550941302 17.309674281232265 0.022914945356221357 0.299181138364314 0.6872450129847337 0.04493851346872935 0.383822491587521 0.5307974912633062 0.022914945356221357 0.3009349869464054 0.6787132535150604 0.04493851346872935 0.4404797551078922 0.556272945885024 1.0709504546401544e-13 9522.99652043828 4.6255238352404326e8 1.1078483861428786e-12
