#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 dsdu_ut mass entropy 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 -3.081754323691344e-12 9507.350780127865 7.387780849071515e8
50 1416.0287986059493 28.30902364633376 8.333756181363357e-6 7.895111122966844e-10 1.4821940161075363e-9 5.043149030825589e-5 8.964995787397179e-9 1.386844050710323e-8 -2.7442848707200198e-12 9507.350780127801 7.387780849071565e8
100 2831.117402279817 28.297114671700967 7.879227463108336e-6 1.0881699387794184e-9 1.3428354032598686e-9 7.068539298415999e-5 1.06731609661459e-8 1.1940649274899684e-8 -3.127849594158241e-12 9507.350780127841 7.387780849071512e8
150 4245.9725433954145 28.299424492191942 7.593336056586436e-6 1.3965150608522628e-9 1.3788364576787907e-9 6.287531027737714e-5 1.419848144612601e-8 1.408223448962076e-8 -3.793424904717083e-12 9507.350780127823 7.387780849071535e8
200 5661.308012465367 28.316049920483028 7.510073120515361e-6 1.710765155352097e-9 1.4684435817912327e-9 5.771495921180758e-5 1.7613439151631383e-8 1.3262151293824687e-8 -3.855921304125519e-12 9507.350780127785 7.387780849071493e8
250 7077.840062042643 28.34699369138753 7.398110375760691e-6 2.0059743170347524e-9 1.5118791593162229e-9 5.487546786753228e-5 2.0075222317839092e-8 1.2983500663477088e-8 -3.2492604492083785e-12 9507.350780127854 7.387780849071474e8
300 8496.282566298109 28.39215888409919 7.299814902840257e-6 2.285085316742039e-9 1.5961788190050685e-9 5.335558171282173e-5 2.2536883026447185e-8 1.6531535140806852e-8 -4.268708256134262e-12 9507.350780127808 7.387780849071525e8
350 9917.341866824203 28.451341987931286 7.338959633941064e-6 2.5370271247897966e-9 1.6695665539803722e-9 5.6964396662806394e-5 2.394357484503118e-8 2.0452945614923834e-8 -3.898035467129603e-12 9507.350780127827 7.387780849071498e8
400 11341.143232737211 28.467515873243567 7.305078241510178e-6 2.7656656825539977e-9 1.743376649239348e-9 6.125357595010428e-5 2.7309506822614793e-8 2.5164636763275183e-8 -2.0271064050246397e-12 9507.35078012786 7.387780849071492e8
450 12762.868028764511 28.40502539879256 7.312606125379517e-6 2.9681418587206614e-9 1.8266626320448983e-9 5.876505611013272e-5 3.1900537378337646e-8 2.8897472748035113e-8 -3.835760187178706e-12 9507.350780127805 7.387780849071534e8
500 14181.822942569159 28.35648923782012 7.3282459695987275e-6 3.148319851323428e-9 1.9056998692929965e-9 5.951852290309034e-5 3.553507818554458e-8 3.184247188148248e-8 -4.872190159889103e-12 9507.350780127832 7.38778084907151e8
550 15598.712016777494 28.32213713318204 7.307443384823284e-6 3.3005534849870644e-9 1.9716766678625953e-9 5.386003158491803e-5 3.835443596056365e-8 3.4156780043259616e-8 -3.988020556850527e-12 9507.35078012781 7.387780849071563e8
600 17014.247982364686 28.302090356159688 7.34002078424609e-6 3.432427220092324e-9 2.0462961987389047e-9 5.588442809312255e-5 3.8885802772226086e-8 3.424284958364332e-8 -4.594902531225209e-12 9507.350780127828 7.38778084907149e8
650 18429.147025355185 28.296368967049673 7.354367491345165e-6 3.5428715675816497e-9 2.1017670828601268e-9 5.6438957471982576e-5 3.8315998845961374e-8 3.367697271050574e-8 -3.99012549921906e-12 9507.350780127783 7.387780849071503e8
700 19844.123883215994 28.304897736936272 7.3952907719309085e-6 3.6388291017133227e-9 2.148763798623996e-9 5.79582429054426e-5 3.767659484399388e-8 3.284065683284432e-8 -3.1594811633115713e-12 9507.350780127803 7.38778084907151e8
750 21259.887201473193 28.32751067053045 7.400756508057766e-6 3.7233116769713386e-9 2.1958261541236755e-9 5.7610227031545946e-5 3.974625950586841e-8 3.0108488452418314e-8 -3.3041095614034403e-12 9507.350780127801 7.387780849071515e8
800 22676.115195710012 28.313068638695167 7.409203973831508e-6 3.799342576981229e-9 2.2231401028199326e-9 5.778970262326766e-5 4.055341340514218e-8 2.583237618258849e-8 -5.048969901443586e-12 9507.350780127852 7.387780849071448e8
850 24091.334659702687 28.298353730627895 7.44699865422237e-6 3.869086808460745e-9 2.2503034958939216e-9 5.8915078170684865e-5 3.801008571779896e-8 2.195638945656775e-8 -3.696455886155405e-12 9507.350780127857 7.387780849071509e8
900 25506.179523840754 28.297827554382753 7.467848339546049e-6 3.9358765720544806e-9 2.274235708794355e-9 6.015499366185395e-5 3.246159302472407e-8 2.3748026933834154e-8 -3.709600528540442e-12 9507.350780127827 7.387780849071513e8
950 26921.362535241882 28.311605084648512 7.495887605826426e-6 3.998511827938392e-9 2.2892832780379432e-9 5.9028519444837e-5 3.1913011011575065e-8 2.569887530556869e-8 -4.047054187264799e-12 9507.350780127845 7.387780849071481e8
1000 28337.59983385022 28.339708150643016 7.512422020195595e-6 4.0578546854350756e-9 2.3161554799977456e-9 6.184537687659031e-5 3.4909531043680886e-8 2.7492190385336457e-8 -4.689668013028195e-12 9507.350780127807 7.387780849071524e8
