#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 l2_H l2_vcon1 l2_vcon2 linf_H linf_vcon1 linf_vcon2 dsdu_ut mass entropy 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.023439514636193e-12 9507.350780128698 7.387780849070634e8
50 207.48710463817667 4.1490116006315105 1.8414832265542365e-9 9.606182633029984e-9 2.582714115929519e-8 5.5426779649415705e-9 6.82032075136565e-8 6.215204382905773e-8 1.4241727654801158e-9 1.5825821836965353e-8 2.1418201593470317e-8 5.440073314091167e-9 6.687532977498369e-8 6.800609700817269e-8 6.4164594952337486e-12 9507.35078012854 7.387780849071627e8
100 414.9002619070711 4.147549758497443 3.63319669825239e-9 1.9377076391745733e-8 5.172106551592873e-8 1.1037459371770199e-8 1.1761441056001136e-7 1.0576359533994014e-7 2.8098544229445934e-9 3.178745381357951e-8 4.2996474805240986e-8 1.0833134528415054e-8 1.0359508339234355e-7 1.0330309317863654e-7 -1.1104897232147824e-11 9507.350780128734 7.387780849071355e8
150 622.2412218701652 4.146123048874521 5.370146840287245e-9 2.9348038098349394e-8 7.771382525100956e-8 1.6444313869486393e-8 1.9917297984419566e-7 1.8072480490146967e-7 4.153183024371954e-9 4.7948059095821855e-8 6.482824038644388e-8 1.6139897199910808e-8 1.8003170755500227e-7 1.7276877156635177e-7 -3.3577707547825235e-13 9507.350780128361 7.387780849071397e8
200 829.511747850925 4.1447317351561495 7.051261447903903e-9 3.9452589921008167e-8 1.0369874587787672e-7 2.172107179506032e-8 3.129278397708301e-7 2.8423647582309265e-7 5.453329344007339e-9 6.423454676030084e-8 8.675930441024231e-8 2.1318972200724344e-8 2.8346598732486004e-7 2.682385355727361e-7 -3.4303233033736284e-12 9507.350780128514 7.387780849071486e8
250 1036.7136162247427 4.143376073473298 8.676752600772795e-9 4.970057743204912e-8 1.295958574094307e-7 2.683350361289805e-8 4.300297036114213e-7 3.964877448350595e-7 6.710457400829555e-9 8.068372064293287e-8 1.0873640343154993e-7 2.633674752139557e-8 3.8829336663068525e-7 3.7388603004539326e-7 -2.244137784975856e-12 9507.350780128618 7.38778084907153e8
300 1243.8486159718097 4.14205631371767 1.0249201021836778e-8 6.004849102732731e-8 1.5529854948985273e-7 3.174460466857703e-8 5.695782984055449e-7 5.220891940964121e-7 7.926563083536472e-9 9.726535870780292e-8 1.3069057719857225e-7 3.1156919892768666e-8 5.137922108556501e-7 4.975209357149984e-7 4.285050994225125e-12 9507.35078012859 7.387780849071678e8
350 1450.9185484274044 4.140772698493111 1.1771602664334416e-8 7.046190330236124e-8 1.8067466292411463e-7 3.640732503915506e-8 7.423443844997492e-7 6.550614898256993e-7 9.103963412799219e-9 1.1395892976697151e-7 1.5253024675979038e-7 3.573331177133155e-8 6.570647278120312e-7 6.295770059227018e-7 3.699454639319725e-12 9507.350780128787 7.38778084907175e8
400 1657.9252269156357 4.139525465967242 1.3248403825180359e-8 8.091701992805797e-8 2.0557418280541016e-7 4.0793196091976525e-8 9.371792305164823e-7 7.997080039104584e-7 1.0246097081295836e-8 1.3075414486706244e-7 1.7415881559252708e-7 4.003797940441715e-8 8.30409957403762e-7 7.742530140763615e-7 2.1993065328798585e-12 9507.350780128407 7.387780849071239e8
450 1864.8704764077281 4.138314844617587 1.4684314269400836e-8 9.138832333296214e-8 2.298528388480434e-7 4.486995469111046e-8 1.130617886500341e-6 9.56521114994174e-7 1.1356606543980107e-8 1.4763708209488957e-7 1.9549764335706377e-7 4.403927217831456e-8 1.0029658057583256e-6 9.280740768186414e-7 -5.198262388528333e-13 9507.350780128683 7.387780849071546e8
500 2071.7554861635163 4.137096961338544 1.608450042951279e-8 1.0185781725616298e-7 2.533583444598177e-7 4.866825533134013e-8 1.3522081983748786e-6 1.120666284578028e-6 1.2439487434066e-8 1.6459720452276399e-7 2.164648588844714e-7 4.776725054698329e-8 1.2010785837687027e-6 1.0920836033634303e-6 3.263613112180962e-13 9507.350780128685 7.387780849071125e8
