#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 l2_H l2_vcon1 l2_vcon2 linf_H linf_vcon1 linf_vcon2 dsdu_ut mass entropy pot_enst 
1850 37090.558625089514 19.912776689755496 0.012185895492056311 0.15832097705424927 0.3708403691599752 0.02416723473870202 0.199167999324463 0.29100722008492375 0.012185895492056311 0.15858190633803124 0.36585051646088684 0.02416723473870202 0.23210277024116843 0.306116223981934 -1.0394779228585755e-11 9522.996513302256 4.625523826031251e8 1.1073043753857334e-12
1900 38085.93105912523 19.902307906761063 0.012472186365873422 0.1620302024063052 0.38101933727121773 0.024725534329325848 0.20519761131929126 0.2994504441901335 0.012472186365873422 0.16246489252249335 0.3758704626872794 0.024725534329325848 0.23918377627946744 0.3149627524481006 -1.08850409554002e-11 9522.996513302362 4.625523826031169e8 1.1073044470783295e-12
1950 39080.77705817419 19.891725487680024 0.012763632887721763 0.1658580238537565 0.39096810471323856 0.02519028093727134 0.2113034713755588 0.307478345247253 0.012763632887721763 0.16649621152054989 0.3856700504451426 0.02519028093727134 0.246356330424424 0.3233722924001393 -1.1689138033837151e-11 9522.996513302412 4.625523826031223e8 1.1073045466253072e-12
2000 40075.09054770104 19.880995392153196 0.013064702664327736 0.16986028961103275 0.40066860275374666 0.025571634638323657 0.2173150609901952 0.3151308444814271 0.013064702664327736 0.17071143809535413 0.39524199517679004 0.025571634638323657 0.25341964973331427 0.331383314809942 -1.037097331993115e-11 9522.996513302214 4.6255238260312e8 1.107304683622405e-12
2050 41068.86102988345 19.86998230417664 0.013377623998066185 0.1740783142345894 0.41011944238979303 0.025957811129390804 0.22305965860731392 0.32246355527447196 0.013377623998066185 0.1751313582462057 0.4045935413742688 0.025957811129390804 0.26016854476170526 0.3390521910138784 -1.0923498331444532e-11 9522.996513302238 4.6255238260312533e8 1.1073048408936744e-12
2100 42062.070148816565 19.858529990930208 0.013703510619965255 0.1785269577494899 0.4193341940062397 0.026335429975526528 0.22843549222391796 0.32952587917698023 0.013703510619965255 0.17975248004698305 0.413741072220612 0.026335429975526528 0.2664735226235559 0.3464307908574014 -1.1263091497409336e-11 9522.996513302278 4.6255238260312355e8 1.1073049794395294e-12
2150 43054.69447265307 19.84661303154902 0.014042928066218903 0.18318814174378578 0.4283423961211461 0.027104804180205607 0.2334552101667802 0.33635610674143446 0.014042928066218903 0.18454279693573605 0.42270895262855523 0.027104804180205607 0.27232996845665525 0.3535605991852855 -1.0916335341311458e-11 9522.99651330227 4.6255238260311985e8 1.1073050714149754e-12
2200 44033.26315375575 19.834596187174373 0.01439073962918839 0.18794565046145395 0.4370728034114607 0.02782938771242356 0.2381765917307866 0.34290256719690476 0.01439073962918839 0.1893775326835212 0.4314132348117474 0.02782938771242356 0.27778258376945497 0.3603890372544077 -1.1796524614634228e-11 9522.996513302234 4.6255238260312885e8 1.1073051032515158e-12
2250 45024.68426687354 19.82255463230439 0.014755016783732502 0.19285647527457303 0.44583169859823274 0.028496159075045092 0.24292120783109386 0.34939076362056365 0.014755016783732502 0.19431458424066866 0.4401412385357591 0.028496159075045092 0.2831837552787135 0.3671511313878306 -1.1029110691832299e-11 9522.996513302289 4.625523826031192e8 1.1073050807675225e-12
2300 46015.5180857381 19.811183014827446 0.015128527852254168 0.19776707242254168 0.4545799275163794 0.02911904212922184 0.24783443422001375 0.3557941902360669 0.015128527852254168 0.19920386537241452 0.44883451925518697 0.02911904212922184 0.2886912954884299 0.37381727808913656 -1.0147496406507592e-11 9522.996513302252 4.625523826031226e8 1.1073050274424594e-12
