#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 l2_H l2_vcon1 l2_vcon2 linf_H linf_vcon1 linf_vcon2 dsdu_ut mass entropy 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.6975510340621134e-11 9507.350780127952 7.387780849071555e8
50 331.54752258393415 6.62910069137109 2.2338731884125347e-10 9.564944590806873e-10 2.3584051068134516e-9 7.89859621306806e-10 5.789361778735455e-9 6.458376124962427e-9 1.727640694153131e-10 1.8467167600968435e-9 2.3609799546301627e-9 7.752402794206769e-10 8.030396702593423e-9 7.252885587274692e-9 2.612816143478492e-11 9507.350780127788 7.387780849071685e8
100 662.9087250870282 6.625444499633817 2.395793387291974e-10 1.0999989895199213e-9 2.5428385992645213e-9 9.099666860786668e-10 7.817087017956737e-9 7.514310073302363e-9 1.8528671065412945e-10 2.3260729013149497e-9 2.9366911844276302e-9 8.931247914654004e-10 1.1240813967950697e-8 1.1229062151302828e-8 2.5069223942225992e-11 9507.350780128043 7.387780849071555e8
150 994.0908010122356 6.621933015101615 2.2444356863289338e-10 1.1196984394092949e-9 2.2163947596585313e-9 1.0569954918871368e-9 9.404611725322385e-9 7.050334923394024e-9 1.735809554033184e-10 2.467991127995772e-9 2.9661765734611135e-9 1.0374333521715526e-9 1.3430667236861783e-8 1.1829280343111927e-8 2.5842448293284356e-11 9507.350780127888 7.387780849071759e8
200 1325.1010281696126 6.6185678915014226 2.3044676011683087e-10 1.2518628933861322e-9 2.5081584883906166e-9 1.1095084245409058e-9 1.0744362079270271e-8 8.051348952804546e-9 1.7822372483007224e-10 2.558062285355729e-9 3.082025182939451e-9 1.0889759955008839e-9 1.636796489675126e-8 1.2021587310789708e-8 2.6659318370689074e-11 9507.350780127827 7.387780849071347e8
250 1655.946765283561 6.615350712461852 2.258413323442783e-10 1.3568468345757711e-9 2.405774288050677e-9 1.112742345277288e-9 1.182776195163699e-8 8.110190660122212e-9 1.7466196279816196e-10 2.691599171178657e-9 3.004062503827941e-9 1.09215008241623e-9 1.9227943190735283e-8 1.4187065691327292e-8 2.2903569206271517e-11 9507.350780127963 7.387780849071435e8
300 1986.635448508197 6.612282993643139 2.2567390223641933e-10 1.5093878212380453e-9 2.475725679563006e-9 1.068232854164573e-9 1.2876404550782473e-8 8.107855217375904e-9 1.7453247516811247e-10 2.9050203901353617e-9 3.013071636656025e-9 1.0484618804558733e-9 2.1406988071713668e-8 1.5846487685187257e-8 2.6606461008759282e-11 9507.350780127854 7.387780849071853e8
350 2317.174588038304 6.609366181730988 2.2695109811487112e-10 1.637455266368372e-9 2.5710945897525796e-9 1.0939246536188359e-9 1.3912052724489853e-8 8.578302636640244e-9 1.755202374718978e-10 3.13133027093983e-9 3.0972341218471074e-9 1.0736758424613157e-9 2.2684260613316946e-8 1.646756920581397e-8 2.908233246385001e-11 9507.350780127845 7.387780849071743e8
400 2647.571764640391 6.606601654808698 2.2417887495955635e-10 1.7764214881760436e-9 2.5797769244481045e-9 1.1244250695275611e-9 1.466370990071445e-8 8.513136399648144e-9 1.7337624578173164e-10 3.369305162486849e-9 3.1455886829176654e-9 1.1036098435420684e-9 2.3409194785148052e-8 1.6193755857584348e-8 2.548407300069104e-11 9507.350780127996 7.387780849071383e8
450 2977.8346262579694 6.603990722965674 2.2488906526033802e-10 1.921850551698698e-9 2.6882793800882054e-9 1.0822126075770932e-9 1.5637144735660237e-8 8.610693547716248e-9 1.7392549506256588e-10 3.6087528752749185e-9 3.235123484032724e-9 1.0621776402766141e-9 2.3695703641299e-8 1.4630610382691888e-8 2.898351073225773e-11 9507.350780127897 7.387780849071422e8
500 3307.9708845841496 6.601534627543663 2.2414034612695586e-10 2.0566808993014673e-9 2.745874467549754e-9 1.0642521822219214e-9 1.631498584361733e-8 8.827170831398985e-9 1.7334644823131027e-10 3.832833190560273e-9 3.3174471871364455e-9 1.0445495259321512e-9 2.4343425473289276e-8 1.548013138349969e-8 3.129658920871049e-11 9507.350780127932 7.387780849071635e8
550 3637.9883116449128 6.5992345420347975 2.2340794571913666e-10 2.200132615968989e-9 2.8193126248688272e-9 1.1059916287230729e-9 1.7114364396673395e-8 8.755448186471044e-9 1.7278002176871898e-10 4.047502214717969e-9 3.4128801709443715e-9 1.0855178627574928e-9 2.5991387725146456e-8 1.6552689371787738e-8 2.37849329374057e-11 9507.350780127863 7.387780849071573e8
600 3967.8947364085498 6.597091571742642 2.2357020966287012e-10 2.3358014403650074e-9 2.9168571995842724e-9 1.13397225227074e-9 1.780330972600049e-8 8.879702883890656e-9 1.7290551421231863e-10 4.248149532681799e-9 3.529866839389974e-9 1.1129823605758577e-9 2.7962335946271327e-8 1.7230209773859968e-8 3.0001007471069626e-11 9507.350780128012 7.38778084907153e8
650 4297.698041360276 6.595106753714207 2.2265165600236602e-10 2.4758248632247975e-9 2.9863866380817355e-9 1.1098546834635845e-9 1.8470688558853486e-8 8.931654167210912e-9 1.7219511985431117e-10 4.444029033639321e-9 3.6426925811931397e-9 1.0893151366028288e-9 2.964058816772955e-8 1.7321446675371185e-8 2.8561721777398018e-11 9507.350780127917 7.387780849071544e8
700 4627.406159121487 6.593281057459007 2.2231887588322773e-10 2.610823532466617e-9 3.082347397953285e-9 1.0903783368233863e-9 1.913542956170766e-8 8.901007074022388e-9 1.719377531376297e-10 4.633061284034561e-9 3.771533975943659e-9 1.070194435062162e-9 3.082813524731705e-8 1.727592880736743e-8 2.8451647841375494e-11 9507.35078012797 7.387780849071738e8
750 4957.027069036461 6.591615383905304 2.2189804422033335e-10 2.7445388065596437e-9 3.1719727414718347e-9 1.0579553673701531e-9 1.9741299302516322e-8 9.23613412743836e-9 1.7161228907236136e-10 4.816757770255265e-9 3.900545434935474e-9 1.038369796457751e-9 3.1773547574335397e-8 1.8328943369384596e-8 2.6420231282076216e-11 9507.350780127656 7.387780849071572e8
800 5286.568793779575 6.590110566642408 2.2118935339459288e-10 2.878844535175557e-9 3.2561304956072923e-9 1.0836473673106716e-9 2.037401659052681e-8 9.71229722834787e-9 1.710641990610292e-10 4.994728390054687e-9 4.02858352479802e-9 1.0635858920088134e-9 3.216576772416032e-8 1.908455879716182e-8 2.5893390722422766e-11 9507.350780127867 7.387780849071292e8
850 5616.039395959252 6.588767370734364 2.2106861039857928e-10 3.008092130820442e-9 3.3544414410800506e-9 1.0907980122069638e-9 2.0893685871543355e-8 1.0131694986922104e-8 1.709708184248138e-10 5.164626595528481e-9 4.1699202399456086e-9 1.0706048373438753e-9 3.239604517139001e-8 1.992793251166277e-8 2.933937258582232e-11 9507.350780127963 7.387780849071559e8
900 5945.4409078596855 6.587264737751314 2.2068436635867085e-10 3.1378837852029576e-9 3.4439942403540346e-9 1.0819141539369565e-9 2.1486500861019733e-8 1.0591167117613361e-8 1.7067365045293096e-10 5.328222172124578e-9 4.3172420229531785e-9 1.0618845450711098e-9 3.299290764830666e-8 1.9864750985154473e-8 3.1371312987646005e-11 9507.350780127927 7.387780849071558e8
950 6274.766292782089 6.58580659725343 2.203382070340328e-10 3.2637503658337868e-9 3.5373344261239354e-9 1.074607694340086e-9 2.1983623277637964e-8 1.1003240289643965e-8 1.704059363490315e-10 5.482314414986069e-9 4.474277061848958e-9 1.054714367410245e-9 3.4417877641443415e-8 2.0461166535296368e-8 2.6666564819058963e-11 9507.350780127892 7.387780849071641e8
1000 6604.022874862505 6.5845095155393345 2.2015801347310089e-10 3.388242684543894e-9 3.632985813261764e-9 1.047961256021541e-9 2.2497715893930947e-8 1.1420323032066528e-8 1.7026657780006765e-10 5.628579045327874e-9 4.6392172421009595e-9 1.0285606563139135e-9 3.576083732089658e-8 2.2149113949431357e-8 2.987670890119899e-11 9507.350780127703 7.387780849071491e8
1050 6933.218723685233 6.583374134041967 2.1973585480162642e-10 3.510800371536669e-9 3.724484596641958e-9 1.0433139586051475e-9 2.3030310625790527e-8 1.1819835166696307e-8 1.6994008716434007e-10 5.767334936818793e-9 4.807720488807093e-9 1.0240036029341193e-9 3.6695686427042724e-8 2.3410140997693305e-8 3.261218752200774e-11 9507.350780128141 7.387780849071696e8
1100 7262.361939143611 6.582401025100897 2.1952344760518507e-10 3.630217786008485e-9 3.819447541676685e-9 1.039910946554183e-9 2.3468389824002668e-8 1.220287755910118e-8 1.6977581511692022e-10 5.898886030860182e-9 4.98254001906187e-9 1.0206596181164506e-9 3.772189343200513e-8 2.4775388625065664e-8 2.660557533439526e-11 9507.350780127807 7.387780849071488e8
1150 7591.460647981386 6.581590691738024 2.1922546385370054e-10 3.747886922189117e-9 3.913310268363196e-9 1.0213926762783811e-9 2.3954302502171746e-8 1.2601530412535057e-8 1.6954535935471796e-10 6.0242775630668305e-9 5.1602906392606574e-9 1.0024838042244008e-9 3.836135354283782e-8 2.5409228176041835e-8 3.0735756318595665e-11 9507.350780127903 7.387780849071448e8
1200 7920.523000328594 6.580943567812351 2.1891108978082357e-10 3.862671804241462e-9 4.006043022971456e-9 1.007686624603822e-9 2.4393363045905012e-8 1.296256597865231e-8 1.6930222748438676e-10 6.143146885276091e-9 5.340432402977706e-9 9.890347489034018e-10 3.880161077865878e-8 2.6179381962812367e-8 3.0552999172484425e-11 9507.350780127737 7.387780849071534e8
1250 8249.557166242297 6.580460017851326 2.1875003118436452e-10 3.9754853104604185e-9 4.099175420749413e-9 1.0167613570386965e-9 2.479028281948088e-8 1.3326962874976343e-8 1.6917766755889059e-10 6.256623788106145e-9 5.525439466816597e-9 9.979382668681146e-10 3.948905820573358e-8 2.6633343601411972e-8 2.8356798123588683e-11 9507.350780127847 7.387780849071591e8
1300 8578.571332233478 6.580140336923304 2.1849095578078307e-10 4.085252014636341e-9 4.191528683896086e-9 9.937291547420792e-10 2.5226948364046983e-8 1.3696208266514186e-8 1.6897730277285607e-10 6.3642807659963364e-9 5.715009737623074e-9 9.753322083548872e-10 4.064489503157377e-8 2.7866693194334874e-8 2.7812606865721485e-11 9507.350780127883 7.387780849071537e8
1350 8903.201284681658 6.579985741806919 2.1833660034066975e-10 4.19105294627001e-9 4.2823254982755355e-9 9.890783545282435e-10 2.558094869625789e-8 1.4020997102150867e-8 1.688579269374461e-10 6.46519896754806e-9 5.9059091138209564e-9 9.707689393023e-10 4.160987333706859e-8 2.8894280345314736e-8 2.6890385571444197e-11 9507.350780127666 7.387780849071518e8
1400 9232.200052701884 6.579992222661852 2.1817134948697922e-10 4.295692820271913e-9 4.373518482223267e-9 9.640966465045872e-10 2.5965089549435716e-8 1.435384034458924e-8 1.6873012456850078e-10 6.562642728926388e-9 6.10250899565788e-9 9.462496173440238e-10 4.229481445816522e-8 3.0373637828824324e-8 2.416115644699223e-11 9507.350780128232 7.387780849071556e8
1450 9561.203335119239 6.580163039669042 2.1798505918567618e-10 4.3973352229621076e-9 4.464283789005083e-9 9.627590594142172e-10 2.6312171567717188e-8 1.467748177534533e-8 1.685860507812154e-10 6.655324430933706e-9 6.301931086223584e-9 9.449364520203104e-10 4.3026555508896024e-8 3.148046526777298e-8 3.0204571383799156e-11 9507.350780127901 7.387780849071518e8
1500 9890.219349471645 6.580498210013008 2.178768560282044e-10 4.496624160997712e-9 4.553521464376375e-9 9.53343407494683e-10 2.6643622946406957e-8 1.4977049062722894e-8 1.685023682702315e-10 6.743771787615015e-9 6.503516275122931e-9 9.35695351399478e-10 4.354583962639983e-8 3.222304660977115e-8 3.0026546289801986e-11 9507.350780127734 7.387780849071455e8
1550 10219.256312365076 6.580997680596927 2.1773958666923843e-10 4.592596567671035e-9 4.6420258745694945e-9 9.571219970225676e-10 2.696279748427045e-8 1.5268592900599974e-8 1.6839620609461915e-10 6.827596948811298e-9 6.707389554244128e-9 9.39402574910889e-10 4.406292937097312e-8 3.300303957337884e-8 3.121003314572884e-11 9507.350780128027 7.387780849071908e8
1600 10548.32243595574 6.581661327918238 2.1766532790902264e-10 4.6857670293839194e-9 4.730397523727561e-9 9.53418496609234e-10 2.7264537949867304e-8 1.55438190765365e-8 1.6833877583711576e-10 6.9070301076496835e-9 6.9136972678367935e-9 9.357692794276384e-10 4.4867982077127686e-8 3.3926174047451505e-8 3.062952421349451e-11 9507.35078012801 7.387780849071511e8
1650 10877.421678708633 6.5819656925333705 2.1758557561814125e-10 4.776110158152147e-9 4.816375892951027e-9 9.605450240551147e-10 2.7568748221758218e-8 1.5778554976367588e-8 1.6827709670759213e-10 6.9824107073967875e-9 7.12118049095804e-9 9.427629786524624e-10 4.548551688562779e-8 3.536799980552066e-8 3.1189544178504076e-11 9507.350780127705 7.387780849071717e8
1700 11206.500720103626 6.581237844684089 2.1751743566734036e-10 4.863243425799965e-9 4.901936910138006e-9 9.53013097088383e-10 2.7842227774669296e-8 1.5959962440366083e-8 1.6822439828244246e-10 7.0538795321155126e-9 7.32984774073604e-9 9.353708716161868e-10 4.566989191397636e-8 3.680919560236286e-8 2.6280837241013328e-11 9507.350780127766 7.387780849071374e8
