#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 l2_H l2_vcon1 l2_vcon2 linf_H linf_vcon1 linf_vcon2 dsdu_ut mass entropy 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.646388698904152e-11 9507.350780128503 7.387780849071326e8
50 165.99553514276175 3.3194417670105163 6.990861183311958e-12 2.9645778782049685e-11 7.377528521884844e-11 2.461487111282988e-11 1.8307930901387413e-10 2.1023170570929903e-10 5.406616710039755e-12 5.7606151323735314e-11 7.380310235182112e-11 2.415914626243929e-11 2.499858332905536e-10 2.2549272010843824e-10 6.268001710170359e-11 9507.35078012807 7.387780849072144e8
100 331.94352267598674 3.318499557020666 7.501009099493999e-12 3.3680119986019787e-11 7.947923086441443e-11 2.9407842707540414e-11 2.454113990696574e-10 2.464552720683204e-10 5.801156628022037e-12 7.23270265100254e-11 9.171833267465222e-11 2.886342025022665e-11 3.4169531171138593e-10 3.46040832354231e-10 4.864673743567037e-11 9507.350780128136 7.387780849071833e8
150 497.8448565527114 3.317575280445691 7.03375237453959e-12 3.347110241592902e-11 6.921721328204796e-11 3.313165836001047e-11 2.8917611890501704e-10 2.3083521191871578e-10 5.4397882424055086e-12 7.625749747603134e-11 9.249489227075983e-11 3.251830021569467e-11 4.0361214704324644e-10 3.6403090893637927e-10 4.320228946157307e-11 9507.350780128243 7.387780849071801e8
200 663.7004362362721 3.316669046448441 7.231700136852369e-12 3.7006631414140256e-11 7.831071144559035e-11 3.4835249304369834e-11 3.275615204053531e-10 2.6876177821601293e-10 5.5928775447862876e-12 7.848008871988816e-11 9.6015547418269e-11 3.419042274331611e-11 4.915326647176807e-10 3.7067514497027236e-10 4.456102264108472e-11 9507.35078012815 7.387780849071356e8
250 829.5111665924933 3.3157809620001704 7.086289182977359e-12 3.9364293745316935e-11 7.485927989091155e-11 3.4659653006577385e-11 3.6053911034604433e-10 2.647264131230068e-10 5.480419151066142e-12 8.19062584407079e-11 9.324816635195285e-11 3.40180831325887e-11 5.810703607936593e-10 4.3194736962697904e-10 6.851457693339387e-11 9507.350780128178 7.387780849071972e8
300 995.2779577804781 3.31491113191486 7.093005551619087e-12 4.354902974470959e-11 7.698682368583168e-11 3.342097192451003e-11 3.902888507682059e-10 2.7084251637697505e-10 5.485613436910168e-12 8.80800963015977e-11 9.311352594515916e-11 3.280224258263485e-11 6.516323276158909e-10 4.959075672608403e-10 5.544291725087089e-11 9507.35078012821 7.387780849071862e8
350 1161.0017251448483 3.314059658833385 7.135225648955275e-12 4.678755646174425e-11 7.976363109149681e-11 3.359636807302901e-11 4.2017375292146065e-10 2.8657354415853423e-10 5.5182658646117446e-12 9.473472644688773e-11 9.529728251715631e-11 3.2974467459772075e-11 6.941930964173852e-10 5.251846407823571e-10 5.830022832543588e-11 9507.350780128238 7.387780849072151e8
400 1326.6833891067954 3.313226643228204 7.052282644224594e-12 5.051821191573037e-11 7.982733546289988e-11 3.4720097627615575e-11 4.4272427579592204e-10 2.828568375082332e-10 5.4541191000410804e-12 1.018946417164378e-10 9.621528485855222e-11 3.4077308099547604e-11 7.142414329134057e-10 5.162270392952697e-10 4.836171134391287e-11 9507.350780128096 7.387780849071382e8
450 1492.3238750562584 3.312412183417005 7.0825021166791985e-12 5.445360935357867e-11 8.308968166590689e-11 3.397941751173652e-11 4.69595778537543e-10 2.904048760048014e-10 5.477490343211253e-12 1.091965134567398e-10 9.833196620636663e-11 3.335034324558759e-11 7.227292982254353e-10 4.761296266699994e-10 4.031175782088714e-11 9507.35078012843 7.387780849071751e8
500 1657.924113243671 3.31161637554522 7.0632006482512194e-12 5.809558292352733e-11 8.460061907545557e-11 3.25637391040609e-11 4.905499457762216e-10 2.942896610160014e-10 5.462562934497946e-12 1.1613134301307412e-10 1.0005083157061763e-10 3.196095356902939e-11 7.378003887017592e-10 4.475977992734893e-10 5.1211442017507325e-11 9507.350780128494 7.387780849071447e8
550 1823.4850386718322 3.3108393136091596 7.04579886648741e-12 6.206796027341581e-11 8.679267031939227e-11 3.526509995755575e-11 5.125723618949782e-10 2.977144266447902e-10 5.449104703900745e-12 1.2284524451338842e-10 1.0214525726179296e-10 3.461225839114908e-11 7.786089458720149e-10 4.824766046228132e-10 5.3589948879941993e-11 9507.350780128329 7.387780849072257e8
600 1989.0075287056425 3.3100704578719355 7.05730898594637e-12 6.57942403973618e-11 8.956077972671723e-11 3.656132351853946e-11 5.333060612654223e-10 2.982673174612426e-10 5.458006488723365e-12 1.2921954389503889e-10 1.0473365205869287e-10 3.5884406052679275e-11 8.436492947332984e-10 4.97320275994941e-10 4.777024000774944e-11 9507.350780128452 7.387780849071621e8
650 2154.490850147538 3.309281293509503 7.034855352203207e-12 6.97676051492548e-11 9.155713759817892e-11 3.7358545377258783e-11 5.52554552500509e-10 3.051011460708217e-10 5.440641193553802e-12 1.3558560450271314e-10 1.0715114976387676e-10 3.666689065818877e-11 9.079910648995124e-10 5.213234893970362e-10 4.958333705857028e-11 9507.35078012873 7.387780849071747e8
700 2319.9351902463477 3.3085108450995477 7.027446958122509e-12 7.352695116685557e-11 9.441087611109504e-11 3.724089185431616e-11 5.717446244352112e-10 3.01896843586136e-10 5.434911668141951e-12 1.418253944946658e-10 1.0993650558247084e-10 3.655150620779042e-11 9.630278647172836e-10 5.30895467601446e-10 6.754348476905193e-11 9507.350780128403 7.387780849072045e8
750 2485.3414871182745 3.307759203211547 7.019447027669687e-12 7.736511203392004e-11 9.689399572305549e-11 3.63253159602508e-11 5.893414494636732e-10 3.068377094221989e-10 5.428724599468843e-12 1.4806914322240505e-10 1.1258007346750228e-10 3.5652847431452874e-11 9.997978412775624e-10 5.23838675898808e-10 6.071043699356154e-11 9507.350780128516 7.387780849072008e8
800 2650.7106833525095 3.307026456238244 7.0035322327709945e-12 8.122031241225646e-11 9.943434872708161e-11 3.554493987338034e-11 6.076826233806294e-10 3.075643680925285e-10 5.416416283431119e-12 1.5421836659573528e-10 1.1522847731986815e-10 3.488685197422045e-11 1.0195798528680402e-9 5.048677985041796e-10 6.129774929767699e-11 9507.350780128405 7.387780849071859e8
850 2816.0437259022897 3.3063126903921916 7.0029571265101525e-12 8.493971896696692e-11 1.0228423807443907e-10 3.6828754273456826e-11 6.231661299456169e-10 3.200763048929578e-10 5.4159716582131984e-12 1.601904026107782e-10 1.180911810456043e-10 3.614698241888556e-11 1.0276238730670355e-9 5.027521399066355e-10 5.27223227335477e-11 9507.350780128276 7.387780849071686e8
900 2981.3415659759617 3.3056179897108 6.995769308875044e-12 8.874558613514332e-11 1.0485058147530776e-10 3.7551554523659916e-11 6.407693757212143e-10 3.2949938304914783e-10 5.410412707176468e-12 1.6604679789657064e-10 1.209755123532745e-10 3.685639223870114e-11 1.0395960913488495e-9 5.015636327886817e-10 5.7213446113914035e-11 9507.350780128607 7.38778084907199e8
