#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 l2_H l2_vcon1 l2_vcon2 linf_H linf_vcon1 linf_vcon2 dsdu_ut mass entropy 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.6015369452443748e-12 9507.350780127985 7.387780849071612e8
50 1158.657490216063 23.164875215230765 8.587363238270073e-12 3.564433803539742e-11 7.88612402493593e-11 4.678520429387007e-11 2.9333856657843603e-10 3.815267448003269e-10 6.6413250626510036e-12 6.917105600281187e-11 8.977429500685648e-11 4.591910101074721e-11 5.578405633271202e-10 5.411783656565545e-10 -3.6999488078029316e-12 9507.35078012803 7.387780849071678e8
100 2316.6009413208712 23.15435873467996 8.231406662223608e-12 4.967598194916557e-11 7.463475008819288e-11 6.167786833701337e-11 3.4441283687944205e-10 3.2418554100475554e-10 6.366034231910992e-12 1.0325344374820272e-10 1.1529300031157726e-10 6.053699185179847e-11 8.859693813759631e-10 7.681137734418556e-10 -3.004367299687732e-12 9507.350780128008 7.387780849071547e8
150 3474.2160672152813 23.15160008649448 7.931499309397869e-12 6.250748336505083e-11 7.818025021012472e-11 5.815366385618762e-11 4.56324443069543e-10 3.3650640775760636e-10 6.134090887896777e-12 1.1872464623104471e-10 1.2642674871791828e-10 5.7078347288923474e-11 1.2292222168913905e-9 8.469321660130547e-10 -2.2868116865193065e-12 9507.350780127983 7.387780849071624e8
200 4631.892473556837 23.15666110140944 7.799583781116637e-12 7.588180290011626e-11 8.048787081287822e-11 5.213629960418815e-11 5.482270726458823e-10 3.020118492012502e-10 6.03206902303283e-12 1.377390513860824e-10 1.325520403493956e-10 5.117143140062584e-11 1.397097930328932e-9 9.745571783011857e-10 -1.6784139430493118e-12 9507.350780127985 7.387780849071661e8
250 5790.022006577144 23.169570037404483 7.702100720666084e-12 8.850761218212062e-11 8.578201740314552e-11 5.427980373035045e-11 6.232990629176914e-10 3.37603458769086e-10 5.956677873251254e-12 1.5787045879012084e-10 1.4051410417695705e-10 5.327519096021192e-11 1.5354753085507458e-9 1.0259256337455753e-9 -2.8293043449172233e-12 9507.350780127927 7.38778084907159e8
300 6948.997039983932 23.190320171766572 7.638006381623154e-12 1.0017969765135758e-10 8.958579799446867e-11 5.437322767284746e-11 6.710528347832645e-10 4.6174395370103846e-10 5.907108436458849e-12 1.759228188819964e-10 1.49061002501198e-10 5.336880900685968e-11 1.6837201065327113e-9 9.038516970341434e-10 -1.893745526996468e-12 9507.350780127928 7.387780849071603e8
350 8109.208682675907 23.218868049567313 7.588322678080734e-12 1.1084802442430486e-10 9.474208620981086e-11 5.109104987973868e-11 7.254333957220343e-10 6.066880590967003e-10 5.8686837871206235e-12 1.9084443276553563e-10 1.6084500454414358e-10 5.0145202518298976e-11 1.7776177214590538e-9 9.636329603949275e-10 -2.9295815402982072e-12 9507.350780127903 7.387780849071611e8
400 9267.61356988963 23.255013148132626 7.58902883786201e-12 1.2056254123266436e-10 9.97444182196039e-11 5.2910729015312666e-11 9.188603398958543e-10 7.558124257968543e-10 5.8692293547632316e-12 2.041120574688015e-10 1.7548902867262754e-10 5.193281612230385e-11 1.8365795155128144e-9 1.0837978830228172e-9 -1.8567994330454587e-12 9507.350780127948 7.38778084907161e8
450 10431.450664278162 23.298846315542583 7.580368077681086e-12 1.2933577178676396e-10 1.0526080212309771e-10 4.910571733633262e-11 1.0894787126174562e-9 8.9051485232649e-10 5.8625314005051946e-12 2.1570330171755545e-10 1.9063368642585097e-10 4.819674934097154e-11 1.898398384388369e-9 1.3075807790913635e-9 -2.176581243867742e-12 9507.350780128016 7.387780849071622e8
500 11596.45155343967 23.28140275989968 7.539310073345308e-12 1.3710610013989827e-10 1.1062580219184045e-10 4.677136080882681e-11 1.2301965499613203e-9 9.873289768021228e-10 5.830777758859588e-12 2.2532881743888365e-10 2.0572128860665065e-10 4.5906045874347334e-11 1.9163880131574376e-9 1.4997646829169265e-9 -2.0943209767543928e-12 9507.350780127927 7.387780849071628e8
550 12759.44505906002 23.24041958641344 7.532400616072947e-12 1.439236782276505e-10 1.1601449039071566e-10 4.901078064604536e-11 1.3130794585956136e-9 1.036184429228072e-9 5.825434078169636e-12 2.3341967196387053e-10 2.2084988303939268e-10 4.810448722722649e-11 1.9432820077720473e-9 1.6309049182266356e-9 -1.341536056418934e-12 9507.350780127907 7.387780849071541e8
