#timestep time dt l2_h l2_h_v1 l2_h_v2 l2_h_v3 l2_b linf_h linf_h_v1 linf_h_v2 linf_h_v3 linf_b l2_H l2_v1 l2_v2 l2_v3 l2_b linf_H linf_v1 linf_v2 linf_v3 linf_b dsdu_ut waterheight e_total 
18500 270001.9576455662 14.6078219294763 2.2370341465374343e-15 1.0 1.0 1.0 0.0 2.5789363187855856e-14 1.0 1.0 1.0 0.0 2.231049465808701e-15 1.0 1.0 1.0 0.0 2.5789363187855856e-14 1.0 1.0 1.0 0.0 1.4446550026542958e-23 5942.574955414761 1.740795387723071e8
18550 270732.3487420413 14.607821929476291 2.2422900009228387e-15 1.0 1.0 1.0 0.0 2.5789363187855856e-14 1.0 1.0 1.0 0.0 2.236289583566157e-15 1.0 1.0 1.0 0.0 2.5789363187855856e-14 1.0 1.0 1.0 0.0 1.456333484934315e-23 5942.574955414761 1.740795387723071e8
18600 271462.73983851634 14.607821929476287 2.247722189292907e-15 1.0 1.0 1.0 0.0 2.5789363187855856e-14 1.0 1.0 1.0 0.0 2.2417073080002025e-15 1.0 1.0 1.0 0.0 2.5789363187855856e-14 1.0 1.0 1.0 0.0 1.4588296490857694e-23 5942.574955414761 1.740795387723071e8
18650 272193.1309349914 14.60782192947628 2.2524001690564652e-15 1.0 1.0 1.0 0.0 2.5789363187855856e-14 1.0 1.0 1.0 0.0 2.246373323884769e-15 1.0 1.0 1.0 0.0 2.5789363187855856e-14 1.0 1.0 1.0 0.0 1.44732946424514e-23 5942.574955414761 1.740795387723071e8
18700 272923.5220314665 14.607821929476273 2.257651014153876e-15 1.0 1.0 1.0 0.0 2.5789363187855856e-14 1.0 1.0 1.0 0.0 2.2515936691720882e-15 1.0 1.0 1.0 0.0 2.5789363187855856e-14 1.0 1.0 1.0 0.0 1.4697949416082305e-23 5942.574955414761 1.740795387723071e8
18750 273653.91312794155 14.607821929476268 2.263748342140661e-15 1.0 1.0 1.0 0.0 2.5941962970032516e-14 1.0 1.0 1.0 0.0 2.2576776357724972e-15 1.0 1.0 1.0 0.0 2.5941962970032516e-14 1.0 1.0 1.0 0.0 1.469616644168841e-23 5942.574955414761 1.740795387723071e8
18800 274384.3042244166 14.607821929476263 2.268848802380742e-15 1.0 1.0 1.0 0.0 2.5941962970032516e-14 1.0 1.0 1.0 0.0 2.2627663751757185e-15 1.0 1.0 1.0 0.0 2.5941962970032516e-14 1.0 1.0 1.0 0.0 1.463643679949289e-23 5942.574955414761 1.740795387723071e8
18850 275114.6953208917 14.607821929476257 2.2748540307031132e-15 1.0 1.0 1.0 0.0 2.5941962970032516e-14 1.0 1.0 1.0 0.0 2.2687558079772622e-15 1.0 1.0 1.0 0.0 2.5941962970032516e-14 1.0 1.0 1.0 0.0 1.4753221622293083e-23 5942.574955414761 1.740795387723071e8
18900 275845.08641736675 14.607821929476254 2.2810055363793035e-15 1.0 1.0 1.0 0.0 2.6094562752209173e-14 1.0 1.0 1.0 0.0 2.274890878642224e-15 1.0 1.0 1.0 0.0 2.6094562752209173e-14 1.0 1.0 1.0 0.0 1.4771051366232045e-23 5942.574955414761 1.740795387723071e8
18950 276567.646931577 14.607821929476252 2.285754773189801e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 2.2796368830481943e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 1.4810276802897757e-23 5942.574955414761 1.740795387723071e8
19000 277298.0380280521 14.607821929476243 2.291073279444609e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 2.284941104471176e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 1.480492787971607e-23 5942.574955414761 1.740795387723071e8
19050 278028.42912452715 14.60782192947624 2.2964520356527683e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 2.2903064149250055e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 1.483925013679857e-23 5942.574955414763 1.740795387723071e8
19100 278758.8202210022 14.607821929476234 2.3008718885364275e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 2.2947147772376573e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 1.489496808660782e-23 5942.574955414763 1.740795387723071e8
19150 279489.2113174773 14.607821929476225 2.306239757120356e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 2.300057451550952e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 1.4907448907365094e-23 5942.574955414763 1.740795387723071e8
19200 280219.60241395235 14.60782192947622 2.311445962242846e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 2.3052502223245456e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 1.4902545727781878e-23 5942.574955414763 1.740795387723071e8
19250 280949.9935104274 14.607821929476215 2.3164820825789975e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 2.3102732209759047e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 1.4975647677931618e-23 5942.574955414761 1.740795387723071e8
19300 281680.3846069025 14.60782192947621 2.3221735773639564e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 2.3159497521683922e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 1.4913243574145257e-23 5942.574955414761 1.740795387723071e8
19350 282410.77570337756 14.607821929476202 2.327911708314225e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 2.3216664809244353e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 1.5168208912472394e-23 5942.574955414761 1.740795387723071e8
19400 283141.1667998526 14.607821929476197 2.333275332451201e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 2.327014545105213e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 1.5113828193458565e-23 5942.574955414761 1.740795387723071e8
19450 283871.5578963277 14.607821929476192 2.3387836477852946e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 2.3325109471392124e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 1.5120960091034148e-23 5942.574955414761 1.740795387723071e8
19500 284601.94899280276 14.607821929476188 2.3445376015776106e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 2.3382494033608577e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 1.5186930143608302e-23 5942.574955414761 1.740795387723071e8
19550 285324.509507013 14.607821929476183 2.3501112270264997e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 2.3438019554717818e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 1.525423742697788e-23 5942.574955414761 1.740795387723071e8
19600 286054.9006034881 14.60782192947618 2.3546215446215563e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 2.348297441312102e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 1.5260032093758042e-23 5942.574955414761 1.740795387723071e8
19650 286785.29169996316 14.607821929476174 2.3598749209928743e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 2.353538473004948e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 1.5337145736294048e-23 5942.574955414761 1.740795387723071e8
19700 287515.6827964382 14.607821929476172 2.365104051123785e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 2.3587535271803718e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 1.538974348091398e-23 5942.574955414761 1.740795387723071e8
19750 288246.0738929133 14.607821929476167 2.3708732219726646e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 2.3645002412547973e-15 1.0 1.0 1.0 0.0 2.624716253438583e-14 1.0 1.0 1.0 0.0 1.525290019618246e-23 5942.574955414761 1.740795387723071e8
19800 288976.46498938836 14.60782192947616 2.376519678629649e-15 1.0 1.0 1.0 0.0 2.6552362098739146e-14 1.0 1.0 1.0 0.0 2.3701316389813426e-15 1.0 1.0 1.0 0.0 2.6552362098739146e-14 1.0 1.0 1.0 0.0 1.538929773731551e-23 5942.574955414761 1.740795387723071e8
19850 289706.85608586343 14.607821929476154 2.382863946246869e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 2.3764828701932467e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 1.5374588198565865e-23 5942.574955414761 1.740795387723071e8
19900 290437.2471823385 14.607821929476152 2.3891336297198617e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 2.382735801882041e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 1.5339820197884893e-23 5942.574955414761 1.740795387723071e8
19950 291167.63827881357 14.607821929476145 2.3943269200448844e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 2.387915150715566e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 1.5505191072918754e-23 5942.574955414761 1.740795387723071e8
20000 291898.02937528864 14.60782192947614 2.4002523758453334e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 2.393830687692468e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 1.5489590046972163e-23 5942.574955414761 1.740795387723071e8
20050 292628.4204717637 14.607821929476131 2.405894941882508e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 2.399458092280818e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 1.559255681821966e-23 5942.574955414761 1.740795387723071e8
20100 293358.8115682388 14.607821929476124 2.411364897481201e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 2.4049054327063273e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 1.5668778973558717e-23 5942.574955414761 1.740795387723071e8
20150 294081.37208244903 14.60782192947612 2.4162681887122134e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 2.409792724920267e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 1.5654738050206785e-23 5942.574955414761 1.7407953877230707e8
20200 294811.7631789241 14.607821929476117 2.4220637493855506e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 2.415572739198352e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 1.5648051896229677e-23 5942.574955414761 1.7407953877230707e8
20250 295542.15427539917 14.607821929476115 2.427613355166713e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 2.4211074583825954e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 1.574901282128404e-23 5942.574955414761 1.7407953877230707e8
20300 296272.54537187424 14.60782192947611 2.432809358434605e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 2.426288973651832e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 1.5701986871645034e-23 5942.574955414761 1.7407953877230707e8
20350 297002.9364683493 14.60782192947611 2.4375866528785914e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 2.431053454322036e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 1.5806848053186046e-23 5942.574955414761 1.7407953877230707e8
20400 297733.3275648244 14.607821929476103 2.4428882232804777e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 2.4363403434317248e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 1.5831252515202497e-23 5942.574955414761 1.7407953877230707e8
20450 298463.71866129944 14.607821929476097 2.448586759761774e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 2.442023094520812e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 1.5861897387597586e-23 5942.574955414761 1.7407953877230707e8
20500 299194.1097577745 14.607821929476096 2.4540843471493804e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 2.4475064634147687e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 1.5956617902273316e-23 5942.574955414761 1.740795387723071e8
20550 299924.5008542496 14.607821929476096 2.459551086385745e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 2.4529570075767984e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 1.5974781953911132e-23 5942.574955414761 1.740795387723071e8
20600 300654.89195072465 14.607821929476092 2.465332150320346e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 2.4587282215076863e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 1.6024426647191175e-23 5942.574955414761 1.740795387723071e8
20650 301385.2830471997 14.607821929476087 2.4700519348294653e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 2.463435265190572e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 1.604955544255515e-23 5942.574955414761 1.740795387723071e8
20700 302115.6741436748 14.607821929476087 2.4751685859555305e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 2.468545831067827e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 1.6045376596319454e-23 5942.574955414761 1.740795387723071e8
20750 302838.23465788504 14.607821929476083 2.4808259108827536e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 2.474188713157497e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 1.613825841865148e-23 5942.574955414761 1.740795387723071e8
20800 303568.6257543601 14.607821929476081 2.486848289738559e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 2.480194586052825e-15 1.0 1.0 1.0 0.0 2.6704961880915803e-14 1.0 1.0 1.0 0.0 1.6053567134941414e-23 5942.574955414761 1.740795387723071e8
20850 304299.0168508352 14.607821929476081 2.4911491486946336e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 2.4844842830635343e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 1.6184950060591632e-23 5942.574955414761 1.740795387723071e8
20900 305029.40794731025 14.607821929476074 2.496421932154155e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 2.4897489116346003e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 1.6178932522012233e-23 5942.574955414761 1.740795387723071e8
20950 305759.7990437853 14.607821929476074 2.502001110595825e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 2.495313071853556e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 1.62112489329016e-23 5942.574955414761 1.740795387723071e8
21000 306490.1901402604 14.607821929476074 2.506943973874901e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 2.500231828523525e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 1.6196093650553483e-23 5942.574955414761 1.740795387723071e8
21050 307220.58123673545 14.607821929476072 2.5123308545382132e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 2.50560442208286e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 1.6332936935285007e-23 5942.574955414761 1.740795387723071e8
21100 307950.9723332105 14.607821929476069 2.517873913229645e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 2.5111368277084622e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 1.6412725039411855e-23 5942.574955414761 1.740795387723071e8
21150 308681.3634296856 14.607821929476067 2.5225434851891455e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 2.5157928211844803e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 1.6363470371780475e-23 5942.574955414761 1.740795387723071e8
21200 309411.75452616066 14.60782192947606 2.527635614434319e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 2.5208712416514184e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 1.6499199297515816e-23 5942.574955414761 1.740795387723071e8
21250 310142.1456226357 14.607821929476058 2.533010947231181e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 2.5262212856450646e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 1.6410719193218724e-23 5942.574955414761 1.740795387723071e8
21300 310872.5367191108 14.607821929476055 2.5383350268854283e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 2.531535399723963e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 1.643256062954395e-23 5942.574955414761 1.740795387723071e8
21350 311595.09723332105 14.60782192947605 2.544194479897806e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 2.537378513246269e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 1.6530401349408998e-23 5942.574955414761 1.740795387723071e8
21400 312325.4883297961 14.607821929476044 2.5490064304677454e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 2.542177843858907e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 1.654199068296932e-23 5942.574955414761 1.740795387723071e8
21450 313055.8794262712 14.607821929476039 2.5548266515465992e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 2.5479827007625464e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 1.6614201145922114e-23 5942.574955414761 1.7407953877230707e8
21500 313786.27052274626 14.607821929476032 2.5600197889176834e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 2.5531621895054925e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 1.6636488325845812e-23 5942.574955414761 1.7407953877230707e8
21550 314516.6616192213 14.60782192947603 2.56555572003992e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 2.5586830958241362e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 1.6592359709596884e-23 5942.574955414761 1.7407953877230707e8
21600 315247.0527156964 14.607821929476025 2.570958962445402e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 2.5640702960389785e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 1.6757284841032273e-23 5942.574955414761 1.7407953877230707e8
21650 315977.44381217146 14.607821929476017 2.576171182001997e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 2.5692673921512254e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 1.680364217527357e-23 5942.574955414761 1.7407953877230707e8
21700 316707.83490864653 14.607821929476012 2.5813904194159075e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 2.574484473288953e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 1.6805425149667466e-23 5942.574955414761 1.7407953877230707e8
21750 317438.2260051216 14.607821929476007 2.586240029072209e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 2.5793190042851935e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 1.68237006372049e-23 5942.574955414761 1.7407953877230707e8
21800 318168.61710159667 14.607821929475998 2.5918021409073183e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 2.5848592317245715e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 1.6856239919893505e-23 5942.574955414761 1.7407953877230707e8
21850 318899.00819807174 14.607821929475993 2.597747143998356e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 2.590796788609619e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 1.6969013050307433e-23 5942.574955414761 1.7407953877230707e8
21900 319629.3992945468 14.607821929475987 2.6033447585586124e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 2.596381101139224e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 1.6937365254815775e-23 5942.574955414761 1.7407953877230707e8
21950 320351.95980875706 14.607821929475982 2.6099874876426597e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 2.603005977832328e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 1.6895465356559217e-23 5942.574955414761 1.7407953877230707e8
22000 321082.35090523213 14.607821929475975 2.6164937291354974e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 2.6094965371957156e-15 1.0 1.0 1.0 0.0 2.685756166309246e-14 1.0 1.0 1.0 0.0 1.696544710151964e-23 5942.574955414761 1.7407953877230707e8
22050 321812.7420017072 14.60782192947597 2.6226903472064313e-15 1.0 1.0 1.0 0.0 2.701016144526912e-14 1.0 1.0 1.0 0.0 2.6156740610704143e-15 1.0 1.0 1.0 0.0 2.701016144526912e-14 1.0 1.0 1.0 0.0 1.701537038454873e-23 5942.574955414761 1.7407953877230707e8
22100 322543.13309818227 14.607821929475964 2.628021134600446e-15 1.0 1.0 1.0 0.0 2.701016144526912e-14 1.0 1.0 1.0 0.0 2.62099095256104e-15 1.0 1.0 1.0 0.0 2.701016144526912e-14 1.0 1.0 1.0 0.0 1.7070196847161034e-23 5942.574955414761 1.7407953877230707e8
22150 323273.52419465734 14.607821929475959 2.6331392139552975e-15 1.0 1.0 1.0 0.0 2.701016144526912e-14 1.0 1.0 1.0 0.0 2.6261113164656643e-15 1.0 1.0 1.0 0.0 2.701016144526912e-14 1.0 1.0 1.0 0.0 1.717048915681769e-23 5942.574955414761 1.7407953877230707e8
22200 324003.9152911324 14.60782192947595 2.6384914255757175e-15 1.0 1.0 1.0 0.0 2.701016144526912e-14 1.0 1.0 1.0 0.0 2.631433774381934e-15 1.0 1.0 1.0 0.0 2.701016144526912e-14 1.0 1.0 1.0 0.0 1.7158008336060415e-23 5942.574955414761 1.7407953877230707e8
22250 324734.3063876075 14.607821929475946 2.644373583000604e-15 1.0 1.0 1.0 0.0 2.701016144526912e-14 1.0 1.0 1.0 0.0 2.6372969366800436e-15 1.0 1.0 1.0 0.0 2.701016144526912e-14 1.0 1.0 1.0 0.0 1.7251168748141487e-23 5942.574955414761 1.7407953877230707e8
22300 325464.69748408254 14.60782192947594 2.6506548033362215e-15 1.0 1.0 1.0 0.0 2.701016144526912e-14 1.0 1.0 1.0 0.0 2.643560772430552e-15 1.0 1.0 1.0 0.0 2.701016144526912e-14 1.0 1.0 1.0 0.0 1.7238687927384213e-23 5942.574955414761 1.7407953877230707e8
22350 326195.0885805576 14.607821929475932 2.6556487272090187e-15 1.0 1.0 1.0 0.0 2.701016144526912e-14 1.0 1.0 1.0 0.0 2.648540625827011e-15 1.0 1.0 1.0 0.0 2.701016144526912e-14 1.0 1.0 1.0 0.0 1.7277467620451453e-23 5942.574955414761 1.7407953877230707e8
22400 326925.4796770327 14.607821929475925 2.661355179811717e-15 1.0 1.0 1.0 0.0 2.7315361009622433e-14 1.0 1.0 1.0 0.0 2.654232314792965e-15 1.0 1.0 1.0 0.0 2.7315361009622433e-14 1.0 1.0 1.0 0.0 1.729329151819728e-23 5942.574955414761 1.7407953877230707e8
22450 327655.87077350775 14.607821929475916 2.666345007782333e-15 1.0 1.0 1.0 0.0 2.7315361009622433e-14 1.0 1.0 1.0 0.0 2.6592089059499485e-15 1.0 1.0 1.0 0.0 2.7315361009622433e-14 1.0 1.0 1.0 0.0 1.7394252443251646e-23 5942.574955414761 1.7407953877230707e8
22500 328378.431287718 14.607821929475913 2.672063825278303e-15 1.0 1.0 1.0 0.0 2.7315361009622433e-14 1.0 1.0 1.0 0.0 2.664921657225926e-15 1.0 1.0 1.0 0.0 2.7315361009622433e-14 1.0 1.0 1.0 0.0 1.7292177159201094e-23 5942.574955414761 1.7407953877230707e8
22550 329108.8223841931 14.607821929475902 2.676825050175043e-15 1.0 1.0 1.0 0.0 2.7315361009622433e-14 1.0 1.0 1.0 0.0 2.669672269037567e-15 1.0 1.0 1.0 0.0 2.7315361009622433e-14 1.0 1.0 1.0 0.0 1.7407624751205867e-23 5942.574955414761 1.7407953877230707e8
22600 329839.21348066814 14.607821929475897 2.68230343050856e-15 1.0 1.0 1.0 0.0 2.7315361009622433e-14 1.0 1.0 1.0 0.0 2.6751463605622164e-15 1.0 1.0 1.0 0.0 2.7315361009622433e-14 1.0 1.0 1.0 0.0 1.7540233471751887e-23 5942.574955414761 1.7407953877230707e8
22650 330569.6045771432 14.607821929475888 2.6875149498528554e-15 1.0 1.0 1.0 0.0 2.7315361009622433e-14 1.0 1.0 1.0 0.0 2.680343839380924e-15 1.0 1.0 1.0 0.0 2.7315361009622433e-14 1.0 1.0 1.0 0.0 1.7479278034660563e-23 5942.574955414761 1.7407953877230707e8
22700 331299.9956736183 14.607821929475875 2.6930896603145194e-15 1.0 1.0 1.0 0.0 2.7315361009622433e-14 1.0 1.0 1.0 0.0 2.685901998087259e-15 1.0 1.0 1.0 0.0 2.7315361009622433e-14 1.0 1.0 1.0 0.0 1.754881403602251e-23 5942.574955414761 1.7407953877230707e8
22750 332030.38677009335 14.60782192947587 2.6984670853546454e-15 1.0 1.0 1.0 0.0 2.746796079179909e-14 1.0 1.0 1.0 0.0 2.6912612131428846e-15 1.0 1.0 1.0 0.0 2.746796079179909e-14 1.0 1.0 1.0 0.0 1.75288670099908e-23 5942.574955414761 1.7407953877230707e8
22800 332760.7778665684 14.60782192947586 2.7031143735104455e-15 1.0 1.0 1.0 0.0 2.746796079179909e-14 1.0 1.0 1.0 0.0 2.6958999424477757e-15 1.0 1.0 1.0 0.0 2.746796079179909e-14 1.0 1.0 1.0 0.0 1.7549482651420222e-23 5942.574955414761 1.7407953877230707e8
