#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 l2_H l2_vcon1 l2_vcon2 linf_H linf_vcon1 linf_vcon2 dsdu_ut mass entropy 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.300924406593274e-13 9507.350780128008 7.388393342869583e8
50 4245.452311545384 84.88962843290047 0.0007355876233616867 0.004705457489629617 0.009660733666002275 0.0023028875063756016 0.011224778084305886 0.013391793193753582 0.0005688485271029753 0.007615761290195908 0.009678547066261048 0.0022607686859568814 0.016693197812261588 0.017193129668065164 -0.25447350280549835 9507.350780128027 7.388389120015187e8
100 8495.568065564368 85.17382233054153 0.0007119453241431001 0.005916390716418852 0.009277978464135007 0.002524958272169185 0.01507899879972846 0.01325709609982425 0.0005505653388345659 0.008941024378821024 0.011959917166583471 0.002479999941842817 0.028181625920658256 0.02886199132286754 -0.2653858778250955 9507.350780128034 7.388377161137586e8
150 12736.856531698593 85.24691706631329 0.0006950604040789881 0.006985219576947685 0.01016003404060471 0.002156309262063042 0.016800345799726734 0.01667921142502419 0.0005375078027887307 0.009077880550918209 0.015144511546788779 0.0021176520371896114 0.03147335815086994 0.04086088250231948 -0.24800551958535927 9507.35078012804 7.388366446245929e8
200 16989.492378281324 84.92928559616504 0.0007039588870598018 0.007968124980975063 0.010906573582273904 0.002028842945686385 0.018966322985167646 0.0188654937940908 0.0005443892247957991 0.009617255494721616 0.018320225275477206 0.0019918296215612123 0.023531846909009724 0.053561329349372515 -0.24618359572150722 9507.350780128043 7.38835594620245e8
250 21186.903138078746 84.99624860164262 0.0007270525108570257 0.008807263437952264 0.011394501603440443 0.002177311650784411 0.022261978246911344 0.02113738937994599 0.0005622481085084329 0.010572579566043658 0.020107858732580794 0.002137078731725782 0.03355238087283508 0.07219744216530465 -0.2500314061208728 9507.350780128038 7.388345547673004e8
300 25432.813865645207 84.87739442703482 0.0007432431353700921 0.009559766446346598 0.01167361093157994 0.002205779889501454 0.02592976692344151 0.018363956187743523 0.0005747687282925349 0.012044777309366983 0.019628640758319577 0.0021652681953709006 0.039252228962812 0.07082628231341608 -0.2552204985361264 9507.350780128025 7.388334818182585e8
350 29658.916078650655 85.11150492020744 0.000742425182072942 0.010241047319547314 0.011886942916733435 0.0022353963117145528 0.02766782615424156 0.01759352255191155 0.0005741361844238386 0.014064595352723279 0.01746778687834191 0.0021957210786023957 0.04553344589210334 0.06218400952210916 -0.25737030958949864 9507.350780128032 7.388323970960778e8
400 33924.91981070598 85.29091658876544 0.0007391904321901945 0.010843998540609134 0.012016033220413913 0.002191525056476176 0.02849720682865952 0.018304299659376695 0.0005716346704847834 0.016336669889409842 0.01517660542283689 0.0021519691064515118 0.04940570801462899 0.045455105666993185 -0.2562946524436857 9507.350780128036 7.388313012375339e8
450 38132.22503468898 84.94396398046008 0.0007472008609255557 0.011296751681560142 0.01222339100844422 0.0021380951122095693 0.028734639132884095 0.020474523039040397 0.0005778293376668524 0.018156230918521195 0.013883590295692763 0.002099024946615337 0.05321151613551298 0.03318539000195501 -0.25740840217492833 9507.350780128027 7.38830221853392e8
500 42378.7723201675 84.98129410591775 0.0007604531218575178 0.011584927710060408 0.012551260986858619 0.001998339082066048 0.02999592090503503 0.02401834538848496 0.0005880776463737678 0.018900279049394314 0.01384990424530877 0.0019614607493411845 0.061041540206927154 0.031011479666706875 -0.2607303270589812 9507.35078012802 7.388291218057601e8
550 46594.205231920394 84.81970200134374 0.0007641881081996971 0.011739666610512074 0.013034001115827679 0.0022032291498137666 0.031177825600610762 0.021532498754081253 0.00059096600589484 0.01841361844047833 0.014936702749278188 0.0021626599239563367 0.06338080028790874 0.039939459871310985 -0.26314039210906776 9507.350780128041 7.388280170541927e8
600 50838.88408654186 85.02833661648867 0.0007559607193090125 0.011795350083336764 0.013687653330812583 0.002324955661715168 0.03212772485134329 0.01971472837692422 0.0005846035579510058 0.017164663467691573 0.016904209183117778 0.0022834007421254133 0.06415255506049795 0.04685220330191538 -0.26276248842352484 9507.350780128032 7.388268998346957e8
650 55082.43025166078 85.3578478359201 0.0007482899257422521 0.011848488063397007 0.014338847585581117 0.0021980017834077148 0.033022430246089286 0.01893900197741211 0.0005786715391659676 0.015768359376645558 0.019530265795198194 0.0021581040719222157 0.060274196083148525 0.0530662863048655 -0.2606306871813469 9507.350780128041 7.388257892256553e8
700 59338.92925874848 84.97390100390729 0.0007499205086313794 0.011992249452146843 0.01482931702701862 0.002154209215180673 0.03319791797063913 0.02127435075417007 0.0005799325100832412 0.014629847939015356 0.02234403918462699 0.0021148218686672564 0.04738027811411478 0.05708973957745208 -0.25984624034250264 9507.35078012804 7.388246824245156e8
750 63537.81569923901 84.9741426681371 0.0007584138664955348 0.012241158646400158 0.015029350749792473 0.002239036904351767 0.03382217390815348 0.025983943031271033 0.0005865006385913985 0.014105372231044355 0.024038643616810747 0.0021978150803386495 0.038339100542583354 0.07621835647936198 -0.2610531333361853 9507.350780128032 7.38823589095952e8
800 67781.935287481 84.81227056722291 0.0007635674171375412 0.012594389909745317 0.014947601733681953 0.0021894307076408626 0.032984918572354076 0.023606658057257937 0.0005904860097774619 0.01452086248586327 0.023413771074580692 0.0021490547859830656 0.0365904370976303 0.07947962387793202 -0.26130039499853386 9507.350780128038 7.388224798961341e8
850 72006.33508447652 84.98437809849642 0.000759721207537848 0.013011743770996972 0.014741826174719965 0.00217459069280063 0.03393464536588688 0.0197071749803825 0.0005875116386686771 0.01590397051937843 0.020931505344122654 0.0021354507452356515 0.04425359230664889 0.0709146333074338 -0.25945032138596996 9507.35078012803 7.388213793222976e8
900 76267.82797461997 85.42101727593159 0.0007533573736752474 0.013447551293998949 0.014568123922878897 0.0021137938143365215 0.03437097662355771 0.0200822450314224 0.0005825903249154921 0.017888503272689153 0.018094024824014843 0.002075306418621993 0.04890149525691885 0.051565217165699125 -0.2571193033431469 9507.350780128054 7.38820278758957e8
950 80483.23423331893 85.00446320271408 0.0007547396460839276 0.013823507024783145 0.014531323181820167 0.0020772050698144883 0.034763748295736814 0.024135245994812572 0.0005836592710616758 0.019784897482798217 0.01605021985085022 0.0020392352168674124 0.050233804611513354 0.03677266270233719 -0.2556106195979348 9507.350780128054 7.38819198539117e8
1000 84730.92110190887 84.96833176709988 0.0007646428889885391 0.014067202775009082 0.014705688560164031 0.001986778157979681 0.03676641498366564 0.02940588494706042 0.0005913176993471599 0.020843800616739797 0.015325726070509787 0.0019503180938315547 0.05674726793019048 0.030754408396179038 -0.2559375617590029 9507.35078012804 7.388181128142486e8
1050 88945.6661771807 84.81757346261321 0.000772109905071972 0.01414960414380035 0.015110093806012012 0.002134916806481048 0.035508757597152205 0.027631739213567475 0.0005970921319008194 0.020585643337447175 0.015982034013098025 0.002095520006093173 0.05820679501933121 0.03558735702626643 -0.25686039251130105 9507.35078012804 7.388170319180229e8
1100 93188.43911380047 84.95508320780756 0.0007716486323707891 0.014137140207254645 0.01570949485774627 0.0021373319671211984 0.03610753153329653 0.02262963727220413 0.0005967354181705881 0.019305429935358366 0.017779000769132795 0.0020986382975878735 0.05606079307477665 0.04216698748600166 -0.2558516256250392 9507.350780128034 7.388159432789053e8
1150 97428.41818275893 85.47307632353113 0.0007706646997837351 0.014119851743028482 0.016411191577387522 0.0020572416060260722 0.036582023478075563 0.02216906543696199 0.0005959745182546524 0.01771252378116249 0.02049571659186655 0.002019703975585396 0.05177697420350036 0.048115167809589424 -0.2537226556249822 9507.350780128036 7.388148631400838e8
1200 101689.52175458733 85.03004736726625 0.000776099388091523 0.014176278018569587 0.017043099106837104 0.002080448308055409 0.03704602258263804 0.02714104446201692 0.0006001773001898274 0.01645142430054388 0.023516395321636966 0.002042457318864719 0.044744709227005484 0.05154062491241625 -0.2531884645976325 9507.350780128027 7.388137840118074e8
1250 105888.5537852685 84.95734668738092 0.0007844486413819635 0.01435482515157959 0.017411440536281613 0.002111144527730561 0.03719571201477294 0.03198168467965663 0.000606633988966903 0.015995423822375798 0.025447487928557725 0.0020722915944372954 0.043872520489125606 0.06622250313250848 -0.25483220719445415 9507.350780128032 7.38812717992304e8
