#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 l2_H l2_vcon1 l2_vcon2 linf_H linf_vcon1 linf_vcon2 dsdu_ut mass entropy 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -5.3621515059975144e-12 13175.848874782176 8.591918641180944e8
50 1870.1666237981892 37.41532751041202 0.003412858869687411 0.004298893340962217 0.00746726990023625 0.006274782528322352 0.0062489108920947695 0.0058522435617544 0.003412858869687411 0.0029612394428818085 0.00653658265085689 0.006274782528322352 0.004508354000224309 0.0047260052700869755 -2.9964972384296503e-7 13175.84887478217 8.591918641178662e8
100 3742.1290707608678 37.46719856947029 0.006586938332437441 0.013038102513077202 0.026313595651456873 0.012115879472144805 0.01942179808360514 0.019660543619672493 0.006586938332437441 0.011973649992147808 0.02569084351205954 0.012115879472144805 0.01726797710170825 0.018935597583365223 -2.2598673450953265e-7 13175.848874782221 8.591918641173476e8
150 5617.407198962389 37.546387863129205 0.009305517443838309 0.027425863610019124 0.05619705687402722 0.017115002053139174 0.038312276095658175 0.0435534658392552 0.009305517443838309 0.02725955263867942 0.05609592621360048 0.017115002053139174 0.03677663531445659 0.042675549619632436 -2.4540811681470775e-7 13175.848874782227 8.591918641169022e8
200 7497.215025983326 37.64703428795089 0.011395781751727776 0.047532452347207495 0.09501265417421043 0.021075305324334676 0.06143995357960376 0.0771874894055374 0.011395781751727776 0.048774797218261313 0.09548716626548975 0.021075305324334676 0.061118897622084986 0.07557563981450123 -2.262964560303567e-7 13175.848874782183 8.591918641164626e8
250 9357.06757247387 37.76235342635737 0.01273599421116537 0.07242629556316826 0.13918663913762125 0.023633055919311804 0.08667833879619428 0.11949701010833517 0.01273599421116537 0.07549994379004868 0.14012811295637553 0.023633055919311804 0.08894609724950267 0.11633009992399056 -2.432271771463844e-7 13175.848874782168 8.591918641160284e8
300 11248.431138381933 37.89134624662172 0.013335826915302915 0.1015953708903584 0.18634865077243043 0.02500403013627125 0.11103369562340629 0.17046926083993016 0.013335826915302915 0.10686405802101041 0.1874957658074699 0.02500403013627125 0.11728284223806253 0.16499321921573115 -2.6465429633138057e-7 13175.848874782241 8.591918641155486e8
350 13145.033623065117 37.91244213918567 0.013241457616854442 0.1329254061652458 0.23191724242916706 0.0251139317160346 0.13448639375646618 0.22577844296622981 0.013241457616854442 0.14056844567366342 0.23285798819713385 0.0251139317160346 0.14896968134217936 0.21949488412710375 -2.9588835668846065e-7 13175.848874782136 8.591918641150209e8
400 15038.191106044724 37.8185155755581 0.012636060989574685 0.16406956228911626 0.2719925029370137 0.024485461967586275 0.1750375832308872 0.2662252387731213 0.012636060989574685 0.17406213173684457 0.27226895728826983 0.024485461967586275 0.19443369841807853 0.2609514564702313 -3.57694782376392e-7 13175.848874782183 8.591918641144086e8
450 16924.481735589085 37.59648588327159 0.011812523264814469 0.19262369161008436 0.3041529981156736 0.023544109665585327 0.21521852354288756 0.30177633278364485 0.011812523264814469 0.2047338528521714 0.30346685615351526 0.023544109665585327 0.23924259133067918 0.2982930173002389 -4.454722745401477e-7 13175.84887478219 8.59191864113652e8
500 18777.594997211847 37.34338314037681 0.011136317862464648 0.2160566534165399 0.32820155071790863 0.02263544148581057 0.2515436974523097 0.33065549131065064 0.011136317862464648 0.22983649641056045 0.3267306020432706 0.02263544148581057 0.2795683101731176 0.3295128851646451 -5.490284244008036e-7 13175.848874782172 8.591918641127334e8
550 20639.071547759213 37.1272062300589 0.010899178875096244 0.23303914103972076 0.34776644197755774 0.022075109611409433 0.28210191915324423 0.352657920875041 0.010899178875096244 0.24790549371405676 0.3464076788787529 0.022075109611409433 0.31320751872737074 0.3541480355792962 -6.772291924897743e-7 13175.848874782198 8.591918641115985e8
600 22490.891295491245 36.95709016800003 0.011214314652781571 0.24191990818024778 0.36760880658003264 0.02210247273875495 0.2952669131206209 0.3520052912746397 0.011214314652781571 0.2571175984696705 0.3679427421888676 0.02210247273875495 0.3280602071762576 0.35430517623299945 -8.192201332871517e-7 13175.848874782201 8.591918641102175e8
650 24335.47865933792 36.83746878127929 0.011933521990393626 0.24197453429931873 0.39197445295928657 0.022719902393355765 0.28896138155791573 0.33461172218936625 0.011933521990393626 0.25661986131095205 0.39562309033430443 0.022719902393355765 0.32181957572923664 0.3312160408956067 -9.574326849335342e-7 13175.848874782183 8.591918641085753e8
700 26140.641315171604 36.77139127936513 0.012774384032973804 0.23359372367569617 0.420994016842371 0.023828559100715924 0.2713221306729009 0.31332889992316376 0.012774384032973804 0.24674168703890653 0.4287457921124949 0.023828559100715924 0.3026763716969174 0.3107173003879555 -1.0857534294383597e-6 13175.848874782192 8.591918641067263e8
750 27978.609411827383 36.75630885565473 0.01354436918786053 0.21786020532878358 0.4528124135947089 0.025254013375564124 0.24187404172962415 0.3373638425263879 0.01354436918786053 0.22846468178897614 0.4646003714516608 0.025254013375564124 0.270099055679778 0.36724274504593407 -1.1967428942787165e-6 13175.848874782174 8.591918641046221e8
800 29817.127299083953 36.79184787918759 0.014105185536893486 0.19829060368792997 0.4821479609979335 0.026877069096477153 0.2183440076807494 0.40466882467282733 0.014105185536893486 0.20544185516234448 0.4970834110986825 0.026877069096477153 0.22778710745825428 0.43779437817423966 -1.27248161019764e-6 13175.84887478218 8.591918641023449e8
850 31658.6316803503 36.87405009131316 0.014445125327179427 0.18139096340233024 0.5046572002414649 0.028478213776849372 0.23910354898528938 0.44036205258627337 0.014445125327179427 0.18478846415622174 0.5215254331451555 0.028478213776849372 0.24816465708386587 0.4743802454672695 -1.326067050866698e-6 13175.848874782247 8.591918640999527e8
900 33505.325587720436 36.99764100637165 0.014638429180764755 0.17665931904397283 0.5175706141602842 0.03009976643966797 0.26039700315375486 0.45744350745841034 0.014638429180764755 0.17762498070017713 0.5351218199167608 0.03009976643966797 0.2837470567020433 0.49584666197477756 -1.3704189161508026e-6 13175.848874782185 8.591918640974594e8
950 35339.534622716346 37.15471333240534 0.014800067810615184 0.19135566421915373 0.5199676972353016 0.03150797885088597 0.2876626751320636 0.46261379417914467 0.014800067810615184 0.1930504151699259 0.5370684192439309 0.03150797885088597 0.31349332986913103 0.5043559446657128 -1.384963855065766e-6 13175.848874782174 8.591918640949337e8
1000 37201.92410083044 37.330464745775565 0.01503486373221639 0.22441698285213588 0.5126100520356376 0.033172014549879676 0.3132135173125511 0.45675434497058426 0.01503486373221639 0.2297692664833952 0.5282774366717878 0.033172014549879676 0.34091717435146646 0.500906849960289 -1.347729257887282e-6 13175.848874782214 8.591918640923795e8
1050 39067.7570673697 37.30700305027718 0.015373275666765395 0.26730988983855586 0.4976441877084627 0.03502257912162886 0.33538224605410394 0.44089569261931427 0.015373275666765395 0.27747837879201254 0.5110914698521388 0.03502257912162886 0.3642420044835182 0.4859791885667802 -1.2730458009047276e-6 13175.848874782208 8.591918640899264e8
1100 40932.9274783841 37.30259760806701 0.01575697444143026 0.31107696749880914 0.4785629569009749 0.036509835779976386 0.35338310256563354 0.41651633973107927 0.01575697444143026 0.3258109414173763 0.48923609988726313 0.036509835779976386 0.3826494647619141 0.46095255738903507 -1.176874735757812e-6 13175.848874782174 8.591918640876416e8
1150 42798.248670975045 37.311999720669235 0.016068227350102503 0.3492677744522829 0.4596574278891335 0.03740924053010826 0.36718241365007376 0.38518934356509615 0.016068227350102503 0.3675237497393096 0.46727621252070717 0.03740924053010826 0.39604740191592414 0.42742542525388666 -1.0642058753333906e-6 13175.84887478215 8.591918640855505e8
