#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 l2_H l2_vcon1 l2_vcon2 linf_H linf_vcon1 linf_vcon2 dsdu_ut mass entropy 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.108081368798066e-12 9507.35078012804 7.387780850018977e8
50 1311.854166498011 26.213173627946965 2.2555971847940397e-7 1.0443003918479877e-6 2.4016086537039292e-6 8.031089581717333e-7 5.970964042755552e-6 5.473885127976789e-6 1.7444416726713439e-7 1.9268214778535553e-6 2.4219942171989794e-6 7.882680179386223e-7 8.13468917721024e-6 7.294634053286701e-6 -8.192559657974481e-8 9507.350780127994 7.387780850018457e8
100 2621.4306417837083 26.17231746269962 2.3963985410810337e-7 1.3379562585320983e-6 2.600086952589866e-6 8.584053257540393e-7 8.083125250342916e-6 6.3036402147282625e-6 1.8533351200993727e-7 2.524718185008233e-6 3.054236471243235e-6 8.425310670910065e-7 1.3063218478684725e-5 1.1887536414130814e-5 -1.0286084691177072e-7 9507.350780128112 7.387780850017126e8
150 3929.213898761286 26.141293626393704 2.2163366111944808e-7 1.5690341452240409e-6 2.319413369186225e-6 9.85653357747304e-7 9.943060547239578e-6 5.827798475396882e-6 1.7140781923840044e-7 2.8511853540138045e-6 3.155073047353707e-6 9.674080932097652e-7 1.6780135450080224e-5 1.251250502454356e-5 -9.28421738570513e-8 9507.350780128092 7.387780850015923e8
200 5235.702040698192 26.120346944836673 2.2399833766269944e-7 1.8700667499958203e-6 2.615634435991065e-6 1.0092608300667164e-6 1.1564401596167438e-5 5.520578178622984e-6 1.7323662108744898e-7 3.156859446475015e-6 3.3386480994292824e-6 9.905863427722447e-7 1.9944725730829216e-5 1.3559713369014824e-5 -9.326709126925896e-8 9507.35078012802 7.387780850014762e8
250 6541.403777607501 26.109655968333534 2.1981308614669534e-7 2.1659060852240714e-6 2.618405963814373e-6 1.0100898603036278e-6 1.2643275640970197e-5 6.086057622194336e-6 1.6999981657113193e-7 3.484797594556955e-6 3.462054227216219e-6 9.914550506405887e-7 2.2938266378388656e-5 1.4839725488605627e-5 -9.265945388584803e-8 9507.350780128058 7.387780850013553e8
300 7846.83498348485 26.109332228843755 2.1665269754380144e-7 2.450389479583798e-6 2.721836680588559e-6 9.551239357789398e-7 1.3755935980026699e-5 6.169984586647216e-6 1.6755562413435801e-7 3.7984776675182047e-6 3.733360812278123e-6 9.374651561915438e-7 2.5413969041687133e-5 1.4619166394532679e-5 -8.965455754266799e-8 9507.350780128054 7.387780850012293e8
350 9136.21796049115 26.119233923283815 2.1814891475752683e-7 2.7160645507031454e-6 2.8913906227022903e-6 9.78597498153547e-7 1.4726189023164235e-5 6.4635898370703975e-6 1.687127738576918e-7 4.068893570707083e-6 4.1081649278283e-6 9.605094812708067e-7 2.6084753852780607e-5 1.67506681678702e-5 -9.06065678969174e-8 9507.350780128048 7.387780850011169e8
400 10442.65554452436 26.139588634424975 2.1553466814099392e-7 2.9603872396062363e-6 2.9816284777847606e-6 9.14518549003731e-7 1.5543667630030694e-5 6.709946361647669e-6 1.666909586271421e-7 4.302516058896075e-6 4.494963353447666e-6 8.976026057902751e-7 2.566873338947273e-5 2.0511127823894946e-5 -8.985463947290099e-8 9507.350780128076 7.387780850010059e8
450 11749.601093055933 26.128980192379068 2.1528704997337853e-7 3.1863849714952664e-6 3.129710429004296e-6 9.052424739405752e-7 1.6581214412771262e-5 7.259644977996755e-6 1.6649945482043497e-7 4.500099265794975e-6 4.95733848425269e-6 8.885156306813734e-7 2.44892046428879e-5 2.4497942847714944e-5 -8.893781381520029e-8 9507.350780128032 7.387780850008808e8
