#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 l2_H l2_vcon1 l2_vcon2 linf_H linf_vcon1 linf_vcon2 dsdu_ut mass entropy 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -3.315724554900384e-12 9507.350780127865 7.387780849071515e8
50 1416.0287986059493 28.309023646333767 8.171833423593281e-10 3.4970858724720785e-9 7.990648782217027e-9 3.699401507632469e-9 2.278341363385885e-8 3.223565931981581e-8 6.319961244320436e-10 6.543241897804855e-9 8.61649522240593e-9 3.6309398883307148e-9 4.390740538060946e-8 3.9916161199790965e-8 -3.475253149858367e-12 9507.350780127801 7.387780849071565e8
100 2831.117402279817 28.297114671700953 7.726136134678281e-10 4.812377430889553e-9 7.256341228693679e-9 5.185121861173276e-9 2.680788282528295e-8 2.650221522846232e-8 5.975266299126662e-10 9.669165747378552e-9 1.0843953378351424e-8 5.089136379739758e-9 7.141159462219765e-8 6.056358503847524e-8 -4.6798985533586876e-12 9507.35078012784 7.387780849071512e8
150 4245.972543395413 28.299424492191935 7.445799467095407e-10 6.1603301055987906e-9 7.479386685215205e-9 4.612214278967082e-9 3.476328760827675e-8 3.015195182281541e-8 5.758458552858459e-10 1.141329620725491e-8 1.1585849936217336e-8 4.526977006129456e-9 1.0908868325935169e-7 6.394462111475054e-8 -3.747590000018372e-12 9507.350780127823 7.387780849071536e8
200 5661.308012465365 28.316049920483053 7.364154319975952e-10 7.521019043253676e-9 8.006707741826788e-9 4.233676604986117e-9 4.2237091391695e-8 2.7656373649929134e-8 5.695315534994551e-10 1.3300374834323218e-8 1.2266471765493804e-8 4.1554418357571625e-9 1.278713905362735e-7 6.350636586564118e-8 -3.401749596154451e-12 9507.350780127786 7.387780849071493e8
250 7077.84006204264 28.346993691387524 7.25436699716662e-10 8.782939162258575e-9 8.295950619024882e-9 4.025385815322048e-9 4.738984773446399e-8 2.661035288016527e-8 5.610407840149564e-10 1.523771754262375e-8 1.305884419155633e-8 3.95086782401847e-9 1.3516831571180502e-7 7.172844353968153e-8 -4.962434658151125e-12 9507.350780127854 7.387780849071474e8
300 8496.282566298105 28.39215888409919 7.157981345873708e-10 9.95921836534215e-9 8.822564411192643e-9 3.913894737948985e-9 5.263707461902227e-8 3.3593584122341656e-8 5.535864750467849e-10 1.6897421963666e-8 1.4239069548767584e-8 3.8416522978826465e-9 1.4435163547559605e-7 7.865027608439292e-8 -3.783313714976832e-12 9507.350780127808 7.387780849071527e8
350 9890.634575340133 28.45010351950792 7.195626331515888e-10 1.0984835018543468e-8 9.292196500871405e-9 4.164329660800505e-9 5.556017963504155e-8 4.1408715869718556e-8 5.564978767437721e-10 1.8188302222883684e-8 1.5570823925077452e-8 4.087236725527274e-9 1.54904023424672e-7 9.103007050611433e-8 -5.043596985793482e-12 9507.350780127828 7.387780849071523e8
400 11314.420756493933 28.46882048304251 7.163899941484353e-10 1.1918968874376726e-8 9.785281840490999e-9 4.497097332359538e-9 6.315349051446571e-8 5.101890521857896e-8 5.540442095806685e-10 1.9236362955460448e-8 1.714408228339539e-8 4.413870979244128e-9 1.5796948821456938e-7 9.89678385336543e-8 -3.822713181956739e-12 9507.35078012781 7.387780849071519e8
450 12736.204204518457 28.406070964881362 7.169668425116949e-10 1.2733039783614252e-8 1.0337191756163585e-8 4.309106444541266e-9 7.42153334240604e-8 5.85642356942757e-8 5.544903350560544e-10 2.0133565985864368e-8 1.9042325760165732e-8 4.229584303412721e-9 1.5245326059996877e-7 9.672499091153624e-8 -2.8732549480913507e-12 9507.350780127807 7.387780849071501e8
