#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 l2_H l2_vcon1 l2_vcon2 linf_H linf_vcon1 linf_vcon2 dsdu_ut mass entropy 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.7148474574999186e-11 9507.350780127952 7.387780849071555e8
50 331.54752262818414 6.629100692576902 1.6293220497662377e-10 9.016876306603578e-10 2.5214357701982838e-9 7.658861236580289e-10 8.217754093848425e-9 8.504063171525884e-9 1.2600908112487286e-10 1.872168858906335e-9 3.2825500706143103e-9 7.517104366037389e-10 9.881207468794002e-9 1.8028763956939657e-8 2.5647861256194712e-11 9507.350780127837 7.387780849071673e8
100 662.9087252118297 6.625444501719591 1.6547985654606837e-10 9.342809910346241e-10 2.4796844455295384e-9 1.0446922427554318e-9 1.403692832846378e-8 1.338609913502656e-8 1.2797939289615147e-10 1.956363722008926e-9 3.4256573920200785e-9 1.0253568460512024e-9 1.3671872029278492e-8 1.7256992203295598e-8 2.3745242952004305e-11 9507.350780127805 7.387780849071579e8
150 994.0908012423198 6.6219330171960635 1.4649977756727127e-10 9.876119958678574e-10 2.2410837202551785e-9 1.0584706141806095e-9 1.571210576690966e-8 1.3373674591577328e-8 1.1330051242312732e-10 2.0737049229075568e-9 3.2795070810775804e-9 1.0388811411837732e-9 1.3729587574217447e-8 1.9909626549358664e-8 2.7309521092813425e-11 9507.350780127912 7.387780849071337e8
200 1325.1010285172024 6.618567894097722 1.6240074796697582e-10 1.1335674055499657e-9 2.591249811632297e-9 1.2282669607665206e-9 1.880206126154636e-8 1.6411448102021278e-8 1.255980611043557e-10 2.180977834464097e-9 3.2058473841342714e-9 1.205536869569319e-9 1.7927554973573224e-8 1.8003960218426157e-8 2.6462814007740327e-11 9507.350780128021 7.387780849071573e8
250 1655.9467657619375 6.615350714648024 1.5036620611903068e-10 1.1885770757410756e-9 2.360414810535572e-9 1.2475755814597237e-9 1.9248757147498e-8 1.6212051282010262e-8 1.1629074472722512e-10 2.3098464566821916e-9 3.0422961405582695e-9 1.2244880103506437e-9 2.1009741369776833e-8 2.018431673667592e-8 2.3228409005031645e-11 9507.350780127907 7.387780849071581e8
300 1986.6354491318182 6.612282996638939 1.5088694174545374e-10 1.3408035506417468e-9 2.4950481963696183e-9 1.0906019007050905e-9 1.954099390726344e-8 1.5758246411616346e-8 1.1669347275923685e-10 2.515212614875859e-9 3.147572838100689e-9 1.0704169181692696e-9 1.7505242472256994e-8 2.0565341603245154e-8 2.4423610406072693e-11 9507.350780127917 7.387780849071482e8
350 2317.1745888170485 6.609366185089918 1.5856048532306165e-10 1.4013222129630856e-9 2.551023914956975e-9 1.1871285583123547e-9 2.0056250809777055e-8 1.584310219049774e-8 1.2262806530166753e-10 2.6657600261630024e-9 3.227464105777278e-9 1.1651546212418226e-9 1.963950843007705e-8 2.0716731485808378e-8 2.2662096947059844e-11 9507.350780127652 7.387780849071631e8
400 2647.571765590795 6.6066016581514475 1.5356600274714936e-10 1.478079019105003e-9 2.5155993782951746e-9 1.2311616309218545e-9 2.0371577590102234e-8 1.4747305951093704e-8 1.1876541457575095e-10 2.784484983773329e-9 3.2252378232742804e-9 1.208370471181476e-9 2.1638046711702807e-8 2.388573282629887e-8 2.7441707453203525e-11 9507.350780128001 7.387780849071366e8
450 2977.834627384641 6.60399072647425 1.5956952120527653e-10 1.5570320037612541e-9 2.6381482640470073e-9 1.2546031024777293e-9 1.975371138670538e-8 1.4765526828586354e-8 1.2340843654680898e-10 2.865505447050434e-9 3.3144408000991676e-9 1.2313766375174654e-9 2.4136424440968427e-8 2.4118057285876306e-8 2.5709245597032598e-11 9507.350780128063 7.387780849071425e8
500 3307.9708859226425 6.601534631857385 1.585638755600783e-10 1.6039791717016068e-9 2.6238641523688353e-9 1.3095579377295585e-9 2.180414033751765e-8 1.5233545560326055e-8 1.226306871850275e-10 2.9095991794780507e-9 3.3723945201051744e-9 1.2853139001136432e-9 2.6568644388941075e-8 2.6079998670919546e-8 2.2952373190093283e-11 9507.350780127865 7.387780849071633e8
550 3637.9883132226246 6.599234547049983 1.5721941441517248e-10 1.6685125562401586e-9 2.6218041229857017e-9 1.2828410486754415e-9 2.1906759021064503e-8 1.3748567389722247e-8 1.2159090311683228e-10 2.928018980077648e-9 3.4053542479554884e-9 1.2590934316673319e-9 2.777941529781392e-8 2.507784729398347e-8 2.4649003403951474e-11 9507.35078012776 7.387780849071646e8
600 3967.8947382377664 6.597091576556238 1.6074602846687604e-10 1.701572131506794e-9 2.6794778723779434e-9 1.4540961735707551e-9 2.1366290831874794e-8 1.4618375216667436e-8 1.2431832811068305e-10 2.9219836217080066e-9 3.485815917035923e-9 1.4271806202092352e-9 2.3584133749698483e-8 2.5989253240944084e-8 3.0227108338380667e-11 9507.350780127837 7.387780849071635e8
650 4297.698043435015 6.595106758286629 1.592035280561012e-10 1.7623924942191994e-9 2.668925657377956e-9 1.2295171540121794e-9 2.2786045707909993e-8 1.552031659582334e-8 1.2312538357385923e-10 2.9342895011864136e-9 3.5350558587851076e-9 1.2067630748886497e-9 2.2746928767288675e-8 2.6262348475884536e-8 2.8185469072385277e-11 9507.35078012813 7.387780849071337e8
700 4627.406161447227 6.5932810624414175 1.5989226777435877e-10 1.7959006736626049e-9 2.7062324426954803e-9 1.2372376176422748e-9 2.2994731091193905e-8 1.610557213773616e-8 1.2365804395144806e-10 2.9465310707771033e-9 3.591932334649553e-9 1.2143352903756803e-9 2.3123668314600242e-8 2.533895087076733e-8 2.269043421918666e-11 9507.350780127768 7.387780849071407e8
750 4957.027071627132 6.591615389358911 1.610412616749977e-10 1.8306784733263893e-9 2.7432108165202787e-9 1.226398681765559e-9 2.1927800188818906e-8 1.7264283405788632e-8 1.245466565194597e-10 2.9551030423327967e-9 3.6510015132253648e-9 1.203694738629325e-9 2.1935003220119317e-8 2.4312984600870345e-8 2.7920931947852554e-11 9507.350780127897 7.387780849071428e8
800 5286.568796620928 6.59011057210601 1.5988787073023667e-10 1.8839398323302086e-9 2.7606638069408653e-9 1.205412122835051e-9 2.4141739140982538e-8 1.815904917353024e-8 1.2365464323325757e-10 2.980550078094545e-9 3.692855566136439e-9 1.1830963537097328e-9 2.4269897121457155e-8 2.5179497270534677e-8 3.058972630073884e-11 9507.350780127777 7.38778084907149e8
850 5616.039399069431 6.588767376658542 1.608813843958314e-10 1.90647810471438e-9 2.8241654937405394e-9 1.054205265489143e-9 2.5121108121874914e-8 2.1012676058059933e-8 1.2442301031367344e-10 3.0054337376908225e-9 3.745566514254232e-9 1.0346895074556826e-9 2.5328205962728816e-8 2.6205229902137687e-8 2.680769407352729e-11 9507.350780127834 7.387780849071605e8
900 5945.4409111603145 6.587264740841246 1.613779306392287e-10 1.952016599007521e-9 2.85435399611028e-9 1.0925681188735065e-9 2.7100781602149004e-8 2.362015135200526e-8 1.2480703078521374e-10 3.054930571009101e-9 3.810730293656676e-9 1.0723413045940226e-9 2.7339191895191044e-8 2.837078628012904e-8 2.9030401219128747e-11 9507.35078012779 7.387780849071721e8
