#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 dsdu_ut mass entropy 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.4521681440881563e-13 11087.125395188052 6.050055088500553e8
50 427.5242180107883 8.550712808634087 0.35721772518691136 0.001788010970233539 0.0018833302974682418 10.151526815283432 0.045604932099311594 0.04732289190876156 -9.258075283553894e-5 11087.125395187964 6.050055088326917e8
100 855.0967437407465 8.552296393906657 1.2269348110048486 0.003144074215419356 0.0033010483630156627 32.653726715547236 0.07346015046591187 0.07577569093294101 -0.00010196107401742501 11087.12539518793 6.050055087860104e8
150 1282.7616620252084 8.55425578268656 2.267582062105715 0.003945250733107719 0.004133879441982569 57.09597804409532 0.08221535962407384 0.08393963613362712 -8.215978163373881e-5 11087.125395187695 6.050055087481898e8
200 1710.51936906483 8.555944704378438 3.181843311354321 0.004349594052243642 0.00456070056400863 75.78810127082215 0.08546663433625934 0.08392594310612278 -9.354713557035432e-5 11087.12539518772 6.050055087107899e8
250 2138.3503782506036 8.557216707163565 3.8498114108248975 0.004555523959099997 0.0047912992114625685 86.6677820392506 0.09075115730634131 0.08882889241274139 -9.220904420330636e-5 11087.125395188046 6.050055086705227e8
300 2566.2396482906233 8.558327710558945 4.281745140327347 0.004669053542923598 0.004932157070803082 91.62686603224029 0.09107879015559117 0.08962537548812222 -9.100238608191814e-5 11087.125395187964 6.050055086316917e8
350 2994.184594215093 8.559452469206269 4.536042152991641 0.004730496352391729 0.005019005720688604 93.48731112829773 0.08939693516378622 0.0877430466249649 -9.463104281693707e-5 11087.125395187772 6.050055085919194e8
400 3422.186603114775 8.560612501096728 4.673521048716109 0.004760289300492522 0.005066937486673042 94.03405909554021 0.08655939255975831 0.08510681297247391 -9.516892129770153e-5 11087.125395187913 6.050055085511883e8
450 3850.247901718209 8.561821881708267 4.741820424553912 0.004771910340977942 0.005087365201108369 93.99712320718027 0.08364877099678392 0.08278090851064768 -9.535566077229196e-5 11087.125395187832 6.050055085105155e8
500 4278.363896775876 8.562489716950743 4.77246951375852 0.004773630900301064 0.005089259343243619 93.68401962031203 0.08139309601004374 0.08067786326143445 -9.956051200279635e-5 11087.12539518777 6.05005508468857e8
550 4706.487102887163 8.562443142091984 4.783406847751448 0.004769987540532785 0.005079780413842449 93.19820123819227 0.07946900881731978 0.07899204919845815 -0.0001012233384535641 11087.125395187884 6.050055084257556e8
600 5134.608142437829 8.562395179845845 4.783493591685114 0.004763331296880445 0.005064906359728855 92.56335317743469 0.07810573304973367 0.0778418863369108 -0.00010395975357480297 11087.125395187762 6.05005508381971e8
650 5562.726137161639 8.56232428657278 4.776624953973266 0.004755176255113187 0.005048956988805207 91.8230147358754 0.07727566500523686 0.07700688527522725 -0.0001070884980888596 11087.125395187712 6.05005508336684e8
700 5990.840548631628 8.562253970503578 4.764524481392513 0.004746902768981624 0.005034511708835657 91.01705474922346 0.07677505059648482 0.0763836732156209 -0.00010868845152393425 11087.12539518789 6.050055082905416e8
750 6418.951243960251 8.562171265193184 4.748136994131381 0.0047396560177702845 0.005022792051882077 90.17053861221757 0.07648789805270884 0.07601603867685292 -0.0001116320530515926 11087.12539518781 6.050055082433658e8
800 6847.057161531596 8.562064143225276 4.728212544010725 0.0047343021470587455 0.005014094571911713 89.30950344371195 0.07625929145618038 0.07568490531186534 -0.00011402853923469855 11087.125395187793 6.050055081950853e8
850 7275.157191374128 8.561935366788752 4.705470711551173 0.004731460359910138 0.005008203749134445 88.45461537324081 0.07600294938540131 0.07537064780567082 -0.00011696860681661301 11087.125395187742 6.050055081456217e8
900 7703.250057015685 8.561777133225618 4.680623920732938 0.0047315203095885236 0.00500475769244758 87.62447485003031 0.07574225456595496 0.07510286342198924 -0.00011903857565854126 11087.125395187657 6.050055080951049e8
950 8131.334163837857 8.561584621443883 4.654348699435439 0.004734660960512286 0.005003369000086998 86.83846303855535 0.07549736257459205 0.07484918608547186 -0.00012205564061888813 11087.125395187653 6.050055080435295e8
1000 8559.407595039607 8.561349964945373 4.627258012637547 0.004740865110064149 0.005003695990772686 86.10569958680753 0.07527729934014626 0.07463664456892527 -0.00012416091450587137 11087.125395187717 6.050055079907788e8
1050 8982.447533300086 8.561077175673114 4.600212148857413 0.0047498387998609025 0.00500539074325971 85.43731987512729 0.07507412069731156 0.07446471935555987 -0.00012664043340814303 11087.125395187802 6.050055079377683e8
