#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 l2_H l2_vcon1 l2_vcon2 linf_H linf_vcon1 linf_vcon2 dsdu_ut mass entropy 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.288740237786861e-14 9507.350780128203 7.387780845871602e8
50 825.9390678075722 16.50887937516329 2.5928138815950216e-7 1.4938716707951998e-6 3.5229042358804823e-6 8.474532608610735e-7 5.781385146019459e-6 8.517870660102228e-6 2.0052395070097769e-7 2.6311490248086624e-6 3.2161728877022825e-6 8.317813178882776e-7 6.131318600901049e-6 6.311869576506444e-6 -1.678089770273002e-7 9507.350780128185 7.38778084587113e8
100 1650.9073748473888 16.490613049637943 2.578648193890248e-7 1.4266556206470305e-6 2.6997218590500045e-6 1.1923074504641109e-6 6.402079309755732e-6 6.2399185856730695e-6 1.994283997696692e-7 3.248001828856909e-6 3.993750716781323e-6 1.1702498249588802e-6 1.0946827024932097e-5 1.8700426732805383e-5 -1.9837842060726555e-7 9507.350780128152 7.387780845869354e8
150 2475.0233241785286 16.474745516961644 2.55878367071785e-7 1.5285051328959553e-6 3.0887579478840428e-6 1.5377606522794443e-6 7.730903473992169e-6 7.093790650498943e-6 1.9789211029918907e-7 3.2204772958199535e-6 4.864435602113226e-6 1.5093037346011265e-6 1.584394917340243e-5 3.060800694221948e-5 -1.986284337235956e-7 9507.350780128136 7.387780845867894e8
200 3298.4080193380537 16.461321681895203 2.356653914609627e-7 1.6810172161088607e-6 2.9506714053405355e-6 1.5523267073392438e-6 8.936728766340193e-6 6.686376015999012e-6 1.8225972822298652e-7 3.2249696295736186e-6 4.806072953785141e-6 1.5235964595467863e-6 1.934847106387009e-5 3.354574026880217e-5 -1.9604129537712963e-7 9507.350780128187 7.387780845866295e8
250 4121.184748884276 16.45038346026821 2.3163147554812947e-7 1.8656428915405252e-6 3.0482321427586936e-6 1.3810368839331528e-6 1.0475255754342721e-5 7.138476660324012e-6 1.7913996416519128e-7 3.4191773346926116e-6 4.574323740414443e-6 1.3554718257198282e-6 2.088450530251489e-5 2.9789233115640112e-5 -1.8757753330077575e-7 9507.350780128188 7.387780845864607e8
300 4943.478704867735 16.44196553416094 2.314884918206068e-7 2.0506841906152226e-6 3.1250646743232616e-6 1.3463940247946506e-6 1.1864478783110931e-5 7.973275017218672e-6 1.7902938290803792e-7 3.697709307647327e-6 4.567280356825175e-6 1.3214936684918583e-6 2.323959724145871e-5 2.5807386613138797e-5 -1.886754105266606e-7 9507.350780128176 7.387780845863055e8
350 5765.41664630555 16.436096165366475 2.3175815946466523e-7 2.2291106475906684e-6 3.2091330968108605e-6 1.2985063795091508e-6 1.3142120090587311e-5 8.872262116449914e-6 1.792379394174628e-7 3.971961886382675e-6 4.663607250194777e-6 1.274524062777614e-6 2.4880804151594606e-5 2.4444389923226284e-5 -1.8759802739493602e-7 9507.350780128192 7.387780845861553e8
400 6587.126590997206 16.432797281376168 2.3343880358159305e-7 2.4012172949555237e-6 3.291265758962063e-6 1.4692151395818333e-6 1.4211927159005514e-5 9.642890664203144e-6 1.8053772186834445e-7 4.217957797445302e-6 4.722459161781166e-6 1.4420319283221126e-6 2.6862766355281786e-5 2.4325591776961298e-5 -1.8758888416853158e-7 9507.350780128192 7.387780845859965e8
450 7408.659142811819 16.427913576073887 2.352536049091284e-7 2.5691069452259725e-6 3.3847299333849926e-6 1.6113660375699882e-6 1.5108442338030445e-5 1.034886327274394e-5 1.819412592927626e-7 4.430241540442761e-6 4.800897305702674e-6 1.5815482481604087e-6 2.9141128353026163e-5 2.3940209238812797e-5 -1.8740936595319366e-7 9507.35078012813 7.387780845858551e8
