#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 l2_H l2_vcon1 l2_vcon2 linf_H linf_vcon1 linf_vcon2 dsdu_ut mass entropy 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.7952564926631375e-13 9507.350780127921 7.387780641008914e8
50 1639.4565905352897 32.75307286777874 4.067975302736202e-6 2.4270379380458008e-5 5.553761090994928e-5 1.3186330213260406e-5 9.332699301138556e-5 0.00012734659892718695 3.1461051075885785e-6 4.202678098946661e-5 5.092142044866118e-5 1.2942865370854098e-5 8.936937599042634e-5 9.773366534887136e-5 -2.0699291577053696e-5 9507.350780127894 7.38778064086883e8
100 3275.546510881263 32.694858650034874 4.053882687206968e-6 2.5194437607727036e-5 4.33200111932182e-5 1.8522664809835197e-5 9.444540322913093e-5 9.457326508448976e-5 3.135206110814746e-6 5.239235918505054e-5 6.342552088455878e-5 1.818132868897354e-5 0.00017190095406046854 0.00028578953798658486 -2.424827791494389e-5 9507.350780127941 7.387780640446063e8
150 4909.220868990339 32.6561710990526 4.009557782798835e-6 2.9065384252067807e-5 5.018444843666513e-5 2.349273864739237e-5 0.00012962921743767526 9.838239023455689e-5 3.1009259596898817e-6 5.544264258953792e-5 7.7830692371094e-5 2.3058580264331283e-5 0.0002582771607938257 0.000452550166972971 -2.362249924294625e-5 9507.350780127917 7.387780640073264e8
200 6541.466284454262 32.63737956677 3.7189171195925902e-6 3.402339696582883e-5 4.9832829786629646e-5 2.2791678165377834e-5 0.00014793352183114415 9.744076922680068e-5 2.8761492570460275e-6 6.114477116182873e-5 7.865384012238435e-5 2.2370037022849353e-5 0.00037012573704085495 0.00047571267885520343 -2.357250196825047e-5 9507.350780127923 7.387780639677374e8
250 8173.288194850579 32.63884954071104 3.6264534932442175e-6 3.89012650279605e-5 5.238872045979669e-5 2.0079136929065595e-5 0.0001660003235604626 0.00010699546883092353 2.8046394111215667e-6 6.895277240140041e-5 7.847137758358278e-5 1.970910940460087e-5 0.00048115980291692733 0.00040912401874874726 -2.1928194725956077e-5 9507.350780127903 7.387780639311137e8
300 9782.78531555462 32.66018149829311 3.7047259773822066e-6 4.3737205841819926e-5 5.574748669395065e-5 1.8914530083452314e-5 0.0001814295822287765 0.00011953936131368559 2.8651740613599123e-6 7.640642301692321e-5 8.372199452573171e-5 1.8564680963065728e-5 0.0005591866988406812 0.0003487482157774923 -2.215462449350584e-5 9507.350780127881 7.387780638955622e8
350 11416.444473614734 32.66861323090155 3.7735462475731496e-6 4.8317665235527795e-5 5.895268608121479e-5 1.982507758932222e-5 0.00019218998267578224 0.00012971769203457765 2.9183985249902527e-6 8.263691540548587e-5 9.141447177664049e-5 1.9458289220535958e-5 0.0006228581500327038 0.0003214986962800842 -2.198325525209802e-5 9507.350780127903 7.387780638595648e8
400 13049.114008620809 32.642076321640126 3.835190871784049e-6 5.2643522711606526e-5 6.239635148382015e-5 2.3819941318708263e-5 0.0001993712905965584 0.00013643114056273483 2.9660734621897074e-6 8.787919785964996e-5 9.958270909172635e-5 2.338155122787307e-5 0.000672189699844745 0.00035661485573380543 -2.2128358900148918e-5 9507.350780127934 7.387780638235332e8
450 14680.974457828854 32.63585395662322 3.867297876755749e-6 5.678282513856699e-5 6.541770716952731e-5 2.648113873424228e-5 0.00021111680497544062 0.0001434715947547057 2.9909044910969157e-6 9.255055579797198e-5 0.0001084433364754018 2.5992021423596486e-5 0.0007122250930122598 0.00040396758379488275 -2.2021218980414288e-5 9507.350780127847 7.387780637875051e8
500 16313.04152646251 32.64991156551324 3.898945546453897e-6 6.070838988688408e-5 6.85927104868519e-5 2.660752812720665e-5 0.0002308036959718238 0.0001586622108151296 3.0153802776669003e-6 9.68796429720619e-5 0.00011874461467195514 2.611535824632618e-5 0.0007333401680613118 0.00044629885759190496 -2.208723719059886e-5 9507.350780127883 7.387780637515337e8
550 17933.516263800822 32.68365180614055 3.910387314415614e-6 6.445950990508814e-5 7.130845048965314e-5 2.5139971907398126e-5 0.0002461730555262368 0.0001717000379151613 3.024229152583686e-6 0.00010094422004113362 0.0001296232703233549 2.4676754877508388e-5 0.0007381229630755471 0.000495371499540404 -2.213536383653624e-5 9507.350780127905 7.387780637156965e8
600 19568.982993830294 32.73716175862124 3.930813359520814e-6 6.812634472791344e-5 7.358286524831747e-5 2.3726124475973023e-5 0.0002584362396397972 0.0001810974850898295 3.040026319492267e-6 0.00010488485619426175 0.0001399228670047191 2.3287879246173796e-5 0.0007512900268541437 0.0005518611877542457 -2.2246174263366246e-5 9507.35078012794 7.387780636794157e8
650 21207.61119914043 32.80960809354274 3.930561925965509e-6 7.17440886612475e-5 7.534142323886474e-5 2.3175109967327603e-5 0.0002677269360683335 0.00019587614962736374 3.03983186492074e-6 0.00010872452751090542 0.00014862228376232153 2.2746890724223226e-5 0.0007798008283866632 0.0006095784373280536 -2.233739567154721e-5 9507.350780127874 7.387780636428778e8
700 22847.687956512524 32.76748012840567 3.937495289311661e-6 7.52926182985264e-5 7.63581946627882e-5 2.2952519742634618e-5 0.0002734094559461479 0.00020720018644828972 3.0451940139550143e-6 0.00011246271377407528 0.00015519168034682873 2.2528828821912247e-5 0.0007961046654216379 0.0006552375629272371 -2.2381724795379986e-5 9507.35078012785 7.387780636062111e8
750 24484.40003716146 32.70540708454421 3.922255280353044e-6 7.87902658337837e-5 7.706204822788887e-5 2.386535244039552e-5 0.0002994723451978342 0.00021353003302989894 3.033407641998818e-6 0.00011612073574498893 0.0001593670926571904 2.3425050592251586e-5 0.0007968091347449964 0.0006847710487508054 -2.243773340839767e-5 9507.35078012787 7.387780635695206e8
800 26115.986287033105 32.662697727038015 3.9058879092031806e-6 8.22078319059331e-5 7.71614426938695e-5 2.6441282997715526e-5 0.000327372622766684 0.00021279893616132895 3.0207493866891256e-6 0.00011979569017533979 0.00016094012891245736 2.5952895888430364e-5 0.0007849594365685036 0.0006983304806754769 -2.2405728448390756e-5 9507.350780127888 7.387780635329338e8
850 27748.45252583834 32.63975123623024 3.888052436739043e-6 8.55728727065425e-5 7.703836083870045e-5 2.829680626274436e-5 0.00034290680570508514 0.00021536762072745026 3.0069557259999215e-6 0.00012360651543244074 0.0001602223630733837 2.77729518756533e-5 0.0007659088791479429 0.0006893944075224852 -2.239288127874669e-5 9507.350780127887 7.387780634963671e8
900 29380.28519831628 32.63699173887669 3.864549761875625e-6 8.889499959166387e-5 7.662027192113456e-5 2.9273559555541732e-5 0.0003435284422052746 0.0002195021685586167 2.9887791443034638e-6 0.00012757395864501558 0.00015775218346129758 2.8733077218322357e-5 0.0007360783236301509 0.0006749209091062848 -2.235853661391308e-5 9507.350780127888 7.387780634598473e8
950 31012.497961197434 32.654553348514014 3.848729976761642e-6 9.217340826841732e-5 7.606231481582816e-5 2.9496934894855755e-5 0.00033160905910581103 0.00022385847184206042 2.976544383018526e-6 0.00013166892906525261 0.0001542885028777541 2.8951971499052372e-5 0.0007446208362896158 0.0006409671670035258 -2.2291546074672643e-5 9507.350780127874 7.387780634234108e8
1000 32646.023719142 32.67618398828367 3.842491262261618e-6 9.536401492182525e-5 7.56269050485914e-5 2.935799492554873e-5 0.0003106579161151673 0.00022843800600223029 2.9717194639626528e-6 0.00013579238266048086 0.0001504824231181175 2.8815031684523086e-5 0.0007306312077968418 0.000611979192224629 -2.2251945748696572e-5 9507.350780127914 7.3877806338703e8
1050 34278.9716114752 32.64571210457453 3.846120213593579e-6 9.841028798981407e-5 7.52604180200988e-5 2.9188790098849328e-5 0.00029670394495099657 0.00022953390570324008 2.9745260351601766e-6 0.00013984196535445998 0.000146737909925481 2.8652385810527836e-5 0.0006746902122774329 0.0005970361159818793 -2.2259943767547986e-5 9507.350780127937 7.387780633507001e8
1100 35898.14992036273 32.63554314947661 3.859053425228714e-6 0.00010124409596527251 7.50047949749861e-5 2.9014524105290292e-5 0.00030251085731014055 0.00023171389507977997 2.9845283680547573e-6 0.00014379348456594336 0.00014322708731712315 2.8478314402901148e-5 0.0006057163240447461 0.0005957064994896113 -2.2312646940414213e-5 9507.350780127874 7.387780633146122e8
1150 37530.09723846724 32.645522327409424 3.865599014307671e-6 0.00010394202626386931 7.497770228360525e-5 2.863416671047184e-5 0.000309050796374291 0.00023700357733256365 2.989590618855013e-6 0.00014784975438726658 0.000139998099920735 2.8104518576497892e-5 0.000523700522240781 0.0006011485382798953 -2.2303567302239164e-5 9507.35078012788 7.387780632781986e8
1200 39163.05735066504 32.67560112140019 3.8820643438889064e-6 0.00010644705038822263 7.519223568234377e-5 2.791660429242324e-5 0.0003049128849595793 0.00024454000051635477 3.0023246336029044e-6 0.0001519008603083042 0.00013730410564670426 2.740221187995521e-5 0.0004296193666363777 0.0006117806897333986 -2.2303532574956378e-5 9507.350780127856 7.387780632417862e8
1250 40798.02565836511 32.7253723175894 3.906777285248797e-6 0.00010865635925256805 7.570219499482205e-5 2.6933580902239808e-5 0.00029573461628930835 0.00025640413276257546 3.021437215477321e-6 0.00015565751912178578 0.00013528804429532962 2.6436323547931257e-5 0.00037801231105303457 0.0006187484658098466 -2.2372152362980975e-5 9507.350780127897 7.387780632052711e8
1300 42435.97216989642 32.794229144903895 3.919467060600247e-6 0.00011057143144858414 7.65264701550351e-5 2.5831682086186344e-5 0.00028519168577411486 0.0002758192943298389 3.0312512787582463e-6 0.00015907833151674705 0.00013389308326972236 2.5354220491549218e-5 0.00041142626072360894 0.0006343340483709647 -2.2413246283322665e-5 9507.350780127901 7.387780631685874e8
1350 44052.86029830426 32.78272106794451 3.924340489990595e-6 0.00011220830339015535 7.748297896415665e-5 2.4697657064017346e-5 0.000318643486689703 0.0002784476730051156 3.0350203087924084e-6 0.0001620679131783524 0.00013306119387106055 2.4241236862434777e-5 0.00046926953486252745 0.0006463053278180613 -2.2407106028455924e-5 9507.350780127905 7.38778063132343e8
1400 45690.23648358519 32.716778990608766 3.92574977423797e-6 0.00011357770229890878 7.867099787389211e-5 2.375816451753566e-5 0.0003546049638782228 0.00027007168852258734 3.0361102260211306e-6 0.00016438064690983605 0.00013303034121224332 2.3319736540164235e-5 0.0005474790165045538 0.0006581506827406812 -2.23425053392911e-5 9507.350780127927 7.387780630956993e8
1450 47324.801373133814 32.66999925721921 3.933649117426319e-6 0.000114655712308541 8.020485141513161e-5 2.5679867898579812e-5 0.00038427189386305843 0.0002640984735178531 3.042219447958225e-6 0.00016584147826409517 0.00013400616681087448 2.5205889446801266e-5 0.0006183155662291917 0.0006737475308531375 -2.226805697041632e-5 9507.350780127903 7.387780630592475e8
1500 48957.5288039693 32.642966817533214 3.934401283007402e-6 0.00011551278692579924 8.203589463828424e-5 2.7565944799617835e-5 0.0004125557728411006 0.00026137583997433086 3.0428011604306263e-6 0.00016664333170390724 0.0001357145113904754 2.7055762041334658e-5 0.000682389313399758 0.000685672880259961 -2.224170365590387e-5 9507.350780127868 7.387780630229104e8
1550 50589.416778850464 32.636064835807026 3.911743987823962e-6 0.00011619665764556574 8.400864274812714e-5 2.8804543724794247e-5 0.0004203155522258109 0.000260288645547883 3.0252783814565854e-6 0.00016692445059624935 0.00013779856008752232 2.827221991709813e-5 0.0007340259477253204 0.0006845449392281936 -2.2188458283162506e-5 9507.350780127881 7.387780629866525e8
1600 52199.11657046008 32.64914735665549 3.89114278499403e-6 0.00011671863260041545 8.600728809815218e-5 2.959662970330118e-5 0.0004063579480909376 0.00025798004495018593 3.009345750448105e-6 0.0001666374716035039 0.00014028818981899702 2.9051139783031253e-5 0.0007783617084898268 0.000681146035723276 -2.2089788422501546e-5 9507.35078012791 7.387780629510074e8
1650 53832.34156699471 32.68254962997161 3.883725426740398e-6 0.00011715771488136308 8.818069440273758e-5 3.0236203993804206e-5 0.00037385471646743406 0.0002542085316276131 3.0036092877263717e-6 0.00016580608569605207 0.0001435075712394928 2.9676738761167866e-5 0.0008181812625914053 0.0006731191311638159 -2.201013061052641e-5 9507.350780127901 7.387780629150077e8
1700 55465.64357664255 32.65065462557941 3.878387174610984e-6 0.0001175933005443392 9.044027226143423e-5 3.0704001047591636e-5 0.0003299772346451084 0.0002436342337056866 2.999480771438379e-6 0.00016467542564357432 0.00014719641337251094 3.0137903547057774e-5 0.0008208338614504424 0.0006595439372367194 -2.1971398319063002e-5 9507.35078012789 7.387780628790966e8
1750 57097.71913630537 32.63604760754289 3.876175629739016e-6 0.0001180940545349771 9.252471611227049e-5 3.0787956743669886e-5 0.0003241334049280939 0.00024157149954124433 2.9977703990543874e-6 0.00016351805436133268 0.00015081731802338858 3.0218995449043932e-5 0.0008302271252408099 0.000651227568430771 -2.1964665081269824e-5 9507.350780127903 7.387780628432428e8
1800 58729.58272272291 32.64175959385565 3.876086737391434e-6 0.00011868863886856962 9.432944788848362e-5 3.021774491351794e-5 0.0003215505490558573 0.0002550607075662125 2.9977016511761607e-6 0.00016246565485548693 0.0001542043985241637 2.9658458294426378e-5 0.0008495137280319714 0.0006329997553779663 -2.197705221378095e-5 9507.350780127908 7.387780628073926e8
1850 60362.24704719228 32.66763058726823 3.8651058392740645e-6 0.00011940444610472128 9.586136190176982e-5 2.8850616532561725e-5 0.0003115452524498729 0.00026880223435140954 2.989209205406569e-6 0.0001616119121059665 0.00015743358147254897 2.8318076151185186e-5 0.0008653005652769211 0.0006065626096636333 -2.197136579513337e-5 9507.350780127941 7.387780627715114e8
1900 61983.76992012563 32.71286372218263 3.848947039631606e-6 0.00012027594168884218 9.698030285943744e-5 2.7010681578639614e-5 0.0003014618443771104 0.0002747588790106681 2.976712255866335e-6 0.0001610992840814482 0.0001602129780413228 2.6512223745272672e-5 0.000879053549303902 0.0005635726664161599 -2.193991876397275e-5 9507.350780127908 7.387780627359039e8
1950 63620.98575100697 32.777622259863925 3.8411315475994305e-6 0.00012135688223307283 9.757464000801707e-5 2.5388235174392023e-5 0.0003035170399029564 0.00027784151304675056 2.9706678830353076e-6 0.00016103407735527166 0.00016208383674187006 2.4919084966381363e-5 0.0009005945926453927 0.00050627045857542 -2.1923796109979308e-5 9507.350780127921 7.387780627000031e8
2000 65261.308893214795 32.79817393614561 3.834456798660822e-6 0.00012265919240078075 9.763862642686982e-5 2.4295767898063218e-5 0.00031018219811640907 0.0002731871339814713 2.9655057421260407e-6 0.00016143901410762816 0.0001627624751784997 2.3846699172529943e-5 0.0009275929980277535 0.00042271481894523626 -2.1932958859043468e-5 9507.350780127921 7.387780626640307e8
2050 66899.3613841972 32.728429388258455 3.815768458977092e-6 0.00012417126882205542 9.723887280986855e-5 2.3083717516112927e-5 0.00032070042982913424 0.0002647128334794283 2.951052487974463e-6 0.00016230402188904485 0.0001623166959203228 2.2657526524892876e-5 0.0009435074786285774 0.0004296696022024182 -2.1900687698372383e-5 9507.350780127867 7.387780626281215e8
2100 68534.40892264363 32.67771411924194 3.78672686047146e-6 0.0001258872870008324 9.646435412724842e-5 2.2444295131899697e-5 0.0003327104727245788 0.00025729073130903516 2.928592193948292e-6 0.000163699435078387 0.000160949228480763 2.2030761841171997e-5 0.0009465717633129634 0.00043042828851075094 -2.179055083418893e-5 9507.350780127901 7.387780625923947e8
2150 70164.9449393412 32.64667968366273 3.760503055101276e-6 0.0001277774077624706 9.546755778374703e-5 2.3143172942988416e-5 0.00034190527048610177 0.00026045070575497927 2.908311134729703e-6 0.00016567025441940834 0.0001588876333207757 2.2715084794548063e-5 0.0009534303006224744 0.00044014821110591857 -2.1658745183711942e-5 9507.350780127896 7.387780625569793e8
2200 71796.91358520335 32.635655280432324 3.7415018272717943e-6 0.0001298162733538533 9.437773723386043e-5 2.4395309117519805e-5 0.00036718966882163607 0.0002666238740360535 2.893615898038842e-6 0.00016816294155146805 0.0001563927250005082 2.3944472903480454e-5 0.0009579605748147959 0.0005001150146533043 -2.1553772351297123e-5 9507.350780127921 7.387780625217192e8
2250 73428.84796551526 32.64492245155266 3.731969939907087e-6 0.00013197549298865944 9.328419783922892e-5 2.562372189226154e-5 0.0003928562132684196 0.00027205556290600197 2.886244093321996e-6 0.00017105784390696003 0.00015383273878952873 2.515283593299582e-5 0.0009606491587713109 0.0005523251514158166 -2.1476543669758222e-5 9507.350780127894 7.387780624866145e8
2300 75061.76381845755 32.67449293702707 3.7296840184754975e-6 0.00013421621633445633 9.226519482262099e-5 2.5218385507618014e-5 0.0004020714809101314 0.00028229963254505525 2.8844761993321375e-6 0.00017421736537512718 0.00015147542950000575 2.475198119442857e-5 0.0009331871362609609 0.0005725549116284103 -2.1452939581204212e-5 9507.350780127916 7.387780624515688e8
2350 76695.31451357977 32.655798844732665 3.7261722432439957e-6 0.0001364793086542356 9.138464689445631e-5 2.3300690327918395e-5 0.00040258708834986154 0.00028641010135157786 2.881760250199676e-6 0.00017750058445991455 0.00014939504271261703 2.2870206274045302e-5 0.000838217245841998 0.0005777048287529217 -2.1454339392081647e-5 9507.35078012792 7.387780624165239e8
2400 78314.86511481141 32.63741562243803 3.728666213265224e-6 0.00013867001503617462 9.067893509894527e-5 2.1914479077915695e-5 0.00039524798982691823 0.0002897824954939447 2.883689045542916e-6 0.00018078214503324747 0.0001477406270787928 2.150988879199723e-5 0.000729211284757925 0.0006028509959194704 -2.1433313760887402e-5 9507.350780127885 7.38778062381788e8
2450 79946.69507932499 32.63913038675101 3.753070797976883e-6 0.00014075843558153663 9.015317991233838e-5 2.198282842613471e-5 0.00037951634908047865 0.0002966856192003404 2.902563149464544e-6 0.00018402911520419928 0.0001467197945620438 2.15758662951883e-5 0.0006372570635633997 0.0006441448428831736 -2.1428597059321392e-5 9507.350780127885 7.38778062346826e8
2500 81579.12684642614 32.6610469257691 3.79393314907631e-6 0.00014266418441041148 8.983039917547737e-5 2.2105840225074574e-5 0.0003550781386521181 0.000306413934043678 2.9341654188827633e-6 0.00018707281067554144 0.00014636591617566417 2.1697528961305224e-5 0.0005753572113266336 0.0006770239671553532 -2.1513139436289194e-5 9507.350780127881 7.387780623117886e8
2550 83213.16312111914 32.702842355173004 3.824780630957327e-6 0.00014432556347923687 8.970709987679738e-5 2.1081551851724162e-5 0.000356294475687981 0.0003206491382768289 2.958022353371772e-6 0.0001897813233245899 0.0001463668692450383 2.0692617221253634e-5 0.0005026292190044114 0.0006869584857927178 -2.1654366731032474e-5 9507.350780127917 7.38778062276522e8
2600 84849.78529464095 32.76399168491429 3.833418449556256e-6 0.0001456962352451921 8.976347106538303e-5 2.0726916850706607e-5 0.00036959567933324267 0.0003443715828309332 2.964702700028121e-6 0.00019207897003169693 0.0001465483841709978 2.034432660775741e-5 0.00043476205354430494 0.0006845336746540339 -2.1738483791307865e-5 9507.350780127937 7.387780622409986e8
2650 86465.63100476972 32.81467322710489 3.835478524368435e-6 0.00014674001899420461 9.000723630284771e-5 1.9597590253924485e-5 0.00038187785362338316 0.00036715806632509876 2.9662959279612317e-6 0.00019388195671769665 0.00014716879702786532 1.9235441827971048e-5 0.0004807976657340076 0.0006945614425083598 -2.1716404485158658e-5 9507.35078012786 7.387780622058784e8
2700 88104.41186135307 32.74111388906514 3.850988152069318e-6 0.00014748800224145814 9.04854374287354e-5 1.817748976630801e-5 0.00038854532805215165 0.00035295206821378165 2.978290818614031e-6 0.00019517365612388874 0.0001486220555228811 1.7841733068896558e-5 0.000539186181656076 0.000717593583329612 -2.1638642946310516e-5 9507.350780127888 7.38778062170352e8
2750 89739.99323092407 32.686441434917775 3.875968279067542e-6 0.00014795615215625922 9.123926139469476e-5 1.803714373449653e-5 0.00039247134752191834 0.00034322783862713506 2.997610037458981e-6 0.0001958623599557993 0.0001510548680192526 1.770478621332482e-5 0.0005858445430529305 0.0007522482562079373 -2.1586600199601004e-5 9507.350780127896 7.387780621350074e8
2800 91373.33699708692 32.65131223701605 3.891274283367649e-6 0.00014819951998523215 9.228766787345644e-5 1.9837579914818084e-5 0.0003986562703095429 0.0003359559499560441 3.0094474491247146e-6 0.00019592202857241195 0.00015429447806425842 1.9470647559478412e-5 0.0006138656461512462 0.0007797615107669672 -2.1573709535457303e-5 9507.350780127888 7.387780620997651e8
2850 93005.43292071915 32.63618776429174 3.885990409306405e-6 0.0001482779436704235 9.361125070651608e-5 2.027297278326416e-5 0.0004007424925453895 0.00032908579501217926 3.005360987941812e-6 0.0001953798656185641 0.00015799602272777307 1.98984747274546e-5 0.0006715486481010586 0.0007828343867259086 -2.1555911711364136e-5 9507.350780127883 7.38778062064561e8
2900 94637.2886756295 32.641326213535045 3.866958869108747e-6 0.0001482511829481325 9.518945669326795e-5 2.043435126564242e-5 0.0004054610460261648 0.00032234920152619557 2.9906423081654954e-6 0.00019435389684691442 0.0001620684556396403 2.005824430320197e-5 0.0007521312843527387 0.000754022557133899 -2.1486506170046518e-5 9507.350780127887 7.387780620294403e8
2950 96248.2487338585 32.66631281327001 3.8529228953968296e-6 0.00014818390907240695 9.696118917797971e-5 2.1342402633132686e-5 0.00042543589990917457 0.0003149407589965616 2.9797871172415763e-6 0.0001930556886888844 0.0001666032644586106 2.0947532814837313e-5 0.0008278877233330523 0.000754109876835035 -2.138937488236405e-5 9507.35078012792 7.38778061994902e8
3000 97881.9290900079 32.662504570682415 3.8600349408943105e-6 0.00014814020423429392 9.889800475006539e-5 2.3092051882345766e-5 0.0004282572823681066 0.0003007663343751949 2.985287456108051e-6 0.00019165795737529848 0.00017169962440113028 2.266489631034798e-5 0.0008790917545987444 0.0007764878313800438 -2.1322412255251438e-5 9507.350780127952 7.387780619600213e8
3050 99514.38702798294 32.63965081121288 3.887638680441401e-6 0.00014817428294619308 0.0001008593053362468 2.4895933243505588e-5 0.0004169729808970765 0.0002804986345962941 3.006635733693663e-6 0.00019034780190109026 0.0001770232881507648 2.443720202790097e-5 0.0009047864485154958 0.0007754595357839162 -2.1333288397476416e-5 9507.350780127865 7.387780619252155e8
3100 101146.22032522746 32.63711695692397 3.918903212919089e-6 0.00014832093616455006 0.00010270229390675636 2.5830931698154383e-5 0.00041560762033693337 0.0002557612585690116 3.030815208245983e-6 0.00018917979838809157 0.00018236327941109008 2.5353098624992382e-5 0.0009201689300704691 0.0007209352098038939 -2.140758691179448e-5 9507.350780127888 7.387780618903424e8
3150 102778.44387340828 32.65482592275644 3.938539294951677e-6 0.00014861062495546973 0.000104287751562458 2.5476025392483727e-5 0.0004241106104491746 0.00026793075940869564 3.046001430722928e-6 0.00018815805307256312 0.0001876622854031009 2.500517722930731e-5 0.0009268834169498491 0.0006493900427769173 -2.1491062050720578e-5 9507.35078012792 7.387780618553364e8
