#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 dsdu_ut entropy h_squared 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 5.6980756832030033e-11 7.387780849071326e8 1.040022101565697e8
200 663.7004362416842 3.3166690464904036 5.114216614590089e-8 1.213989972344695e-10 2.384291792209595e-10 5.492511263582855e-7 3.5812162124670976e-9 3.1916176368440574e-9 6.198192939358949e-11 7.387780849071808e8 1.0400221015656911e8
400 1326.6833891218398 3.313226643283851 4.778055903232222e-8 1.5590390788989653e-10 2.2690335560683437e-10 5.775650606665295e-7 3.930864966861236e-9 3.0341968937364072e-9 5.1032383477214276e-11 7.387780849071445e8 1.0400221015657473e8
600 1989.0075287336554 3.3100704579454994 4.9860212839702756e-8 1.7758441381342184e-10 2.381087310482552e-10 6.3296829466708e-7 3.746875254506676e-9 3.167385465019379e-9 5.222064887059577e-11 7.387780849071848e8 1.0400221015656644e8
800 2650.71068339455 3.3070264563091385 4.94558693458722e-8 1.9567316322373998e-10 2.4129263462588937e-10 5.447241164802108e-7 4.180698898181845e-9 3.544707638525324e-9 5.6812126981737295e-11 7.38778084907211e8 1.0400221015656704e8
1000 3311.8354642097715 3.3042861092114766 5.0600086012485124e-8 2.0676798116791466e-10 2.5097195792469045e-10 5.675910870195366e-7 4.074178772128789e-9 4.7168891015303416e-9 5.572471527375109e-11 7.387780849072244e8 1.0400221015657404e8
1200 3972.443130941557 3.301854586711722 5.0488700139068814e-8 2.157764640106061e-10 2.5437742549862965e-10 5.620186129817739e-7 4.326636826590402e-9 4.686858900981861e-9 5.446565904840899e-11 7.387780849071548e8 1.0400221015656671e8
1400 4632.595921562121 3.2997365039229205 5.109714883099858e-8 2.2097795692623565e-10 2.5806606067022593e-10 5.683045856130775e-7 4.548055265729545e-9 4.5883252752787484e-9 5.074316341462006e-11 7.387780849071969e8 1.0400221015656416e8
1600 5292.35660112309 3.2979094329612892 5.0904777106669e-8 2.258619131353849e-10 2.623946933488477e-10 5.755150596087333e-7 4.919279650295039e-9 5.288566473637957e-9 5.995889084473249e-11 7.387780849072112e8 1.0400221015656754e8
1800 5951.76273963143 3.2962137393088735 5.1246036603738714e-8 2.3324391272132584e-10 2.696758882223349e-10 4.980242920282762e-7 5.6501177070344966e-9 6.735090818388301e-9 5.488752045339401e-11 7.387780849072068e8 1.0400221015657069e8
2000 6610.861989246692 3.2948394341083174 5.124754307352706e-8 2.420301148259736e-10 2.7661288769324157e-10 5.812921699543949e-7 6.811041064480605e-9 7.982173477749654e-9 5.919509236864538e-11 7.387780849072319e8 1.040022101565648e8
2200 7269.718908707874 3.293789221689277 5.149747432965351e-8 2.514527123756924e-10 2.8287263349129745e-10 5.979381967335939e-7 7.60280038925032e-9 9.216886864837903e-9 6.449825619696602e-11 7.387780849072161e8 1.0400221015657172e8
2400 7928.398541750346 3.293065250462428 5.176386989947005e-8 2.611261722636405e-10 2.885317717384351e-10 5.87323938816553e-7 7.669525015074896e-9 9.981684589988049e-9 6.518642314370386e-11 7.387780849072059e8 1.0400221015656893e8
2600 8586.963707192692 3.2925940234009445 5.192277570401462e-8 2.7048297860103867e-10 2.9276415412747555e-10 5.268445875117322e-7 8.653274652381526e-9 1.1397346802444197e-8 6.458411623620064e-11 7.387780849071839e8 1.0400221015656681e8
2800 9245.448094185003 3.2923060042184114 5.1914194095476276e-8 2.807223714494194e-10 2.977383167898672e-10 6.20251739746891e-7 9.733192918304212e-9 1.33355591291906e-8 5.0457109500275834e-11 7.387780849071856e8 1.0400221015656388e8
3000 9903.9078928001 3.2923465768458082 5.218029024077481e-8 2.9165408683098757e-10 3.023471822624775e-10 6.412283255485818e-7 1.082193257229136e-8 1.497264939809284e-8 6.70407715967882e-11 7.387780849071925e8 1.0400221015657176e8
3200 10562.408850852036 3.2927159409562208 5.211115938397713e-8 3.034922931858739e-10 3.0641430105390224e-10 6.876180123072118e-7 1.250927961216064e-8 1.651280356895768e-8 5.0091994252096035e-11 7.387780849071541e8 1.0400221015656692e8
3400 11220.957375261512 3.2925461476232907 5.234024746102529e-8 3.1628470980464564e-10 3.1163976908121046e-10 6.504642442450859e-7 1.513232561478617e-8 1.7922729855790465e-8 6.819976755833835e-11 7.387780849071977e8 1.0400221015656334e8
3600 11879.43581517869 3.2922943106050724 5.2580830901782866e-8 3.287077452183576e-10 3.1568463010027077e-10 6.729951564921066e-7 1.7458324119701274e-8 1.8463675699464943e-8 6.748839467493723e-11 7.387780849072071e8 1.040022101565689e8
3800 12537.896932580052 3.2923712585132856 5.268962189411499e-8 3.410659159539032e-10 3.185005279049172e-10 6.25983375357464e-7 1.9936509665363644e-8 1.9052422389753687e-8 6.315131013234725e-11 7.387780849071922e8 1.040022101565711e8
