#timestep time dt l2_h l2_h_v1 l2_h_v2 l2_h_v3 l2_b linf_h linf_h_v1 linf_h_v2 linf_h_v3 linf_b l2_H l2_v1 l2_v2 l2_v3 l2_b linf_H linf_v1 linf_v2 linf_v3 linf_b dsdu_ut waterheight e_total 
1100 15923.543131425571 14.480208667147341 0.0008803922267421249 0.027295505299593847 0.017324890401348596 1.0 0.0 0.004670035438209906 0.1160452360397991 0.08570275931904016 1.0 0.0 0.0008778771450892808 0.030396984968606777 0.01955137114486685 1.0 0.0 0.004670035438209906 0.18181419538846946 0.12484693392088358 1.0 0.0 -5.546308631843401e-6 5619.927855768587 1.5690751187882507e8
1150 16647.553584592577 14.480209444948244 0.0008792467914429877 0.026930386403969494 0.017761936773231082 1.0 0.0 0.004568621296520727 0.11458538325109643 0.08986220250119022 1.0 0.0 0.0008767346463857238 0.029904743159640063 0.020097468038921287 1.0 0.0 0.004568621296520727 0.17955241211318695 0.13037366524177374 1.0 0.0 -4.941059881282185e-6 5619.927855768587 1.569075118750345e8
1200 17366.881261097635 14.480210222111905 0.000882077034171292 0.02664329725398809 0.018194706265055708 1.0 0.0 0.004486198642255879 0.11321829406972395 0.09385121397274368 1.0 0.0 0.0008795564448824587 0.02951452041837063 0.020636993624342 1.0 0.0 0.004486198642255879 0.17721748655595915 0.13572638378873406 1.0 0.0 -4.913884180571723e-6 5619.9278557685775 1.569075118715389e8
1250 18090.891792192782 14.480211006095978 0.000888610467723399 0.026433679278129573 0.018635313836041747 1.0 0.0 0.00440295353203059 0.11187354395868142 0.09785754991211393 1.0 0.0 0.00088607085458015 0.029220442049973542 0.0211838221033961 1.0 0.0 0.00440295353203059 0.17483024847873738 0.1409920626898759 1.0 0.0 -5.0107691037702195e-6 5619.927855768587 1.5690751186790392e8
1300 18814.902362478173 14.480211789320908 0.0008983867969170583 0.026301345081871225 0.01908847822445259 1.0 0.0 0.004425457651976631 0.11052959940644365 0.10178093385943046 1.0 0.0 0.0008958189256584388 0.02901861867671164 0.021741728774153514 1.0 0.0 0.004425457651976631 0.1723479844944774 0.14613184171337504 1.0 0.0 -4.5990636459005365e-6 5619.927855768573 1.569075118644385e8
1350 19538.912971852442 14.48021256930697 0.0009108635837283232 0.0262424064246812 0.019559927311044636 1.0 0.0 0.004667683917346959 0.10913725077311963 0.1056118959658953 1.0 0.0 0.0009082597898241585 0.028900171220658227 0.02231585155115599 1.0 0.0 0.004667683917346959 0.16980143995658165 0.15113852154704555 1.0 0.0 -4.992912528172826e-6 5619.927855768605 1.5690751186100942e8
1400 20262.819141987813 14.474562599067108 0.0009254922773599973 0.026249534552591013 0.020050333312826896 1.0 0.0 0.004922677285341653 0.10766302282805883 0.10936863812156397 1.0 0.0 0.0009228464700773899 0.02885330494489538 0.022906392066986515 1.0 0.0 0.004922677285341653 0.16716833856485225 0.1560140413811601 1.0 0.0 -4.932550764015383e-6 5619.9278557685875 1.5690751185733846e8
1450 20986.36835774143 14.467783146371858 0.0009417968289639382 0.02631028937392126 0.02055509858397514 1.0 0.0 0.0051613748278284965 0.10608943894764074 0.11305953554425573 1.0 0.0 0.0009391042711740154 0.02886290576201944 0.023508749675354552 1.0 0.0 0.0051613748278284965 0.16446773609190812 0.16076399307230946 1.0 0.0 -4.433159636530866e-6 5619.927855768577 1.5690751185399386e8
1500 21709.616158231358 14.462479801729138 0.0009594213805405414 0.02641095921555026 0.021068003162373786 1.0 0.0 0.005385002140744841 0.10481995075534159 0.1166855658497496 1.0 0.0 0.0009566783384696105 0.02891435509243737 0.024117139296830015 1.0 0.0 0.005385002140744841 0.16172566577006015 0.16539549253666352 1.0 0.0 -4.717476584470958e-6 5619.927855768593 1.5690751185069558e8
1550 22432.6348578938 14.458573735630967 0.0009781202239981016 0.026542047647680287 0.02158445025404154 1.0 0.0 0.005582866186963555 0.10526253923737576 0.12024681186038341 1.0 0.0 0.0009753236540754063 0.02899803947535617 0.024727406779431655 1.0 0.0 0.005582866186963555 0.1589533673119843 0.16991539782772927 1.0 0.0 -4.6028034276356305e-6 5619.92785576857 1.5690751184730342e8
