#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 dsdu_ut entropy h_squared 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 1.6153345504650454e-11 7.387780849071648e8 1.0400221015656263e8
200 2997.5604046317917 14.98056180153393 1.0348857139013345e-11 2.3442445049228084e-15 2.4049469636026026e-15 1.5825207810848951e-10 5.617728504603292e-14 6.294964549624638e-14 1.6984020770958274e-11 7.387780849071635e8 1.0400221015656371e8
400 5994.472672217454 14.994159245919588 1.44751086638311e-11 3.4740572242274433e-15 3.535917336353308e-15 2.473825588822365e-10 8.748557434046234e-14 1.0541567618815861e-13 1.8623872940383874e-11 7.387780849071634e8 1.0400221015656433e8
600 8997.516410910503 15.041646799373623 1.7834749870608434e-11 4.433599843126207e-15 4.347140390495663e-15 2.546585164964199e-10 8.43769498715119e-14 1.3514189767249718e-13 1.8774520262757484e-11 7.38778084907167e8 1.0400221015656395e8
800 12010.603022574038 15.05424545323152 2.0605338644952934e-11 5.2328450310658165e-15 5.10940967704991e-15 3.383320290595293e-10 1.3354595207459852e-13 1.857403120197887e-13 1.9197820679190605e-11 7.387780849071758e8 1.0400221015656392e8
1000 15015.491415013601 15.000481759378324 2.2983607013858654e-11 5.8968552098192264e-15 5.765986545842705e-15 4.05634636990726e-10 1.624256285026604e-13 1.0985656828665924e-13 1.9545466652651006e-11 7.387780849071611e8 1.0400221015656579e8
1200 18013.014961521683 14.980522177571613 2.5590124835198112e-11 6.4882042878676e-15 6.236721997563193e-15 4.220055416226387e-10 1.3283818489639998e-13 1.289246487345963e-13 1.749430190024036e-11 7.387780849071704e8 1.0400221015656498e8
1400 21009.955531936423 14.994403805858509 2.7198879173187205e-11 7.04744391153516e-15 6.7655742117671794e-15 3.965396899729967e-10 1.6053824936079764e-13 1.7832957333041577e-13 2.183615672420116e-11 7.387780849071735e8 1.0400221015656325e8
1600 24008.09505425448 14.981690657505055 2.8988990618408685e-11 7.625173877688932e-15 7.220090039279365e-15 3.8562575355172157e-10 1.601219157265632e-13 1.6553425297161084e-13 1.974074708111319e-11 7.387780849071667e8 1.0400221015656453e8
1800 27004.629133821225 14.989271070782202 3.0758179038156285e-11 8.13374309779289e-15 7.721038208334415e-15 5.311449058353901e-10 1.8714196858837795e-13 2.2815083156046967e-13 2.100904724845295e-11 7.387780849071714e8 1.0400221015656467e8
2000 30006.092919229643 15.03078926630073 3.270548743884201e-11 8.670264794616303e-15 8.004411351325682e-15 4.965841071680188e-10 2.042810365310288e-13 2.8485547254319954e-13 1.929399285107078e-11 7.387780849071563e8 1.0400221015656523e8
2200 33018.32265077782 15.06722753345251 3.440287056772103e-11 9.097125327966058e-15 8.38185865282072e-15 5.275069270282984e-10 2.3234192347842963e-13 3.1280533718813786e-13 1.8929709470622945e-11 7.387780849071733e8 1.0400221015656653e8
2400 36025.2178315456 15.007560472021332 3.6000998066435644e-11 9.502105370704967e-15 8.798376942882291e-15 5.420588422566652e-10 2.816635813474022e-13 3.2490676815655206e-13 1.9131677753100276e-11 7.387780849071658e8 1.0400221015656449e8
2600 39023.5522986649 14.981579338701634 3.758188263273336e-11 1.0002674476093927e-14 9.09654904310821e-15 5.820766091346741e-10 2.718658631550852e-13 2.691735723203692e-13 1.86552270931615e-11 7.387780849071581e8 1.0400221015656483e8
2800 42020.10341114577 14.98950760302665 3.902198592577562e-11 1.0471723156717087e-14 9.671454572000262e-15 7.239577826112509e-10 2.9458380179647747e-13 2.964573031505324e-13 1.5953195721813635e-11 7.387780849071717e8 1.0400221015656473e8
3000 45013.852958684285 14.983900874419781 4.02998931393537e-11 1.0848304653405989e-14 9.828707646187418e-15 5.748006515204906e-10 2.9715119254092315e-13 3.239630785856207e-13 1.86303029937003e-11 7.387780849071635e8 1.040022101565649e8
