#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 dsdu_ut entropy mass h_squared 
6000 466896.16897788463 76.22789033645175 36.7805431986816 0.08983293411946545 0.10055033136340208 230.707456737985 0.41489369458641345 0.632242716080228 -8.57911377269163e-6 1.5690750849498695e8 5619.927979669356 3.1678531054638106e7
6050 470706.95770545845 76.1956100235545 37.61347815849669 0.09015886132937231 0.10097125384940538 230.8559049560763 0.41627087565507315 0.634847331989299 -8.541388024317187e-6 1.5690750846235958e8 5619.927979669295 3.1678603270812124e7
6100 474515.0000249636 76.126668105421 38.65877732941622 0.09057206803331282 0.1013996593379495 237.60371229250904 0.4117557231178016 0.6353452329932029 -8.567716490951209e-6 1.5690750842962673e8 5619.927979669321 3.167845518496864e7
6150 478320.71824751416 76.12423747918706 39.22152474537955 0.0909898128674539 0.10180131102261196 249.96051987124793 0.4045717346780574 0.6305382435342801 -8.749937756291668e-6 1.569075083967096e8 5619.927979669232 3.1678342032464117e7
6200 482129.8440896175 76.25442401819538 38.99287041038604 0.09141457275485065 0.10217038920727746 242.4225839472074 0.410554412326408 0.626125676777278 -8.739152699120786e-6 1.5690750836358312e8 5619.927979669286 3.16785065475289e7
6250 485901.17975747277 76.34613614794169 38.52115931601363 0.09209207224969733 0.10257060734946366 226.54673755535168 0.41201624487315397 0.6349735454829369 -8.506139072593325e-6 1.569075083309843e8 5619.927979669348 3.167875766083711e7
6300 489714.4558704447 76.14567710268298 38.63241228767264 0.09300938063130813 0.1028532129752712 235.28438643976006 0.4074830046966626 0.6438645713389596 -8.498996841533625e-6 1.569075082983327e8 5619.92797966925 3.167880325085959e7
6350 493516.45838591683 75.99090890008945 39.34426263900603 0.09363275195336691 0.10299961465082821 254.82549341409685 0.4213858948010911 0.6324702899236313 -8.438049631144502e-6 1.5690750826630777e8 5619.927979669273 3.167862310165511e7
6400 497321.1751808765 76.2445702752357 39.90150206292895 0.09368517605805737 0.10362204837676513 252.2923276580632 0.42192109402801575 0.6243059542073988 -8.321478281179295e-6 1.5690750823444295e8 5619.927979669278 3.1678365044616107e7
6450 501139.4007352537 76.42318244649985 39.92942542618551 0.0936319275175742 0.10467508925055595 246.43926943899078 0.4083080339078144 0.6348523687294239 -8.471132378810427e-6 1.5690750820245346e8 5619.9279796693145 3.167819177345172e7
6500 504957.45631491474 76.2681071624747 39.767657720563705 0.09419890174925138 0.10520982777917623 241.93577984439435 0.4102075182455562 0.6438394493136277 -8.52326398608243e-6 1.5690750816987786e8 5619.927979669285 3.1678189943319883e7
6550 508767.0504035507 76.14506531022539 39.76429557092709 0.0954516992426512 0.10504119449033417 243.9001501648754 0.41926617545813205 0.6396807426807154 -8.565955702879328e-6 1.5690750813752413e8 5619.927979669293 3.167829314552178e7
6600 512574.5498719238 76.17446125378565 40.28353977687383 0.09642081848565327 0.10491481946536042 250.30700727647127 0.42557927120424066 0.6322221194993303 -8.379558241615764e-6 1.5690750810534507e8 5619.92797966937 3.1678415960571177e7
6650 516385.3886635844 76.25322319463554 40.78946056361542 0.09656408663803996 0.10544139706124833 255.05760655226277 0.41799069218130147 0.6310860380397152 -8.299730052403668e-6 1.5690750807319194e8 5619.927979669281 3.1678477076193016e7
6700 520197.9902528811 76.23798647264285 41.5472635440809 0.09614260925188685 0.10633375714576532 256.2285153458861 0.414392338032565 0.6358010612174546 -8.518526689046979e-6 1.5690750804128134e8 5619.927979669307 3.1678526584733065e7
6750 524008.4900960838 76.17710643967696 42.10745061419624 0.09635889690874715 0.10682429360662007 255.48987269891586 0.41931903925721303 0.637940319048817 -8.228695008552623e-6 1.5690750800954172e8 5619.92797966929 3.167855820279613e7
6800 527816.5012389473 76.16407600535916 42.58282860555191 0.09727604017960398 0.106768616953688 254.06765702143275 0.4243517330397988 0.6398795228788118 -8.406956789888976e-6 1.5690750797773007e8 5619.927979669343 3.167857422354165e7
6850 531626.1564659195 76.22403384505282 42.488842700927506 0.09823530291575085 0.10693013369612919 257.0651193175854 0.42728993257737446 0.6349798823663937 -8.110750319222266e-6 1.569075079464637e8 5619.927979669309 3.167850454997505e7
6900 535438.683805586 76.26308960428611 41.92701366151841 0.09873276858431675 0.10775796749390686 264.3199506335159 0.4244779399812387 0.633230007779272 -8.21768304466915e-6 1.5690750791501695e8 5619.92797966931 3.167833099621821e7
6950 539250.5288319985 76.20031825007139 41.70491204228164 0.09892823795724716 0.10870970665693785 260.90959175957687 0.4234195460019979 0.637672049676487 -8.378375867034987e-6 1.569075078835837e8 5619.927979669427 3.1678190419086657e7
7000 543058.3481778061 76.11683892004302 42.35014738498923 0.0992311744153214 0.10921041332835184 254.5844390692264 0.4197946814483814 0.6464558440929657 -8.31650515674668e-6 1.569075078517706e8 5619.927979669349 3.167818171293597e7
7050 546831.4761293022 76.11451812903731 43.32599759073939 0.09985958088290017 0.10921576498835213 264.1526797847355 0.43596382431271125 0.6505411992944181 -8.274919590530496e-6 1.5690750782060388e8 5619.927979669353 3.1678207334861055e7
7100 550638.1151872291 76.14355032548508 43.77041626557948 0.10071018932993166 0.10911262049020351 270.16008201559816 0.4357706533900833 0.6376928556340503 -8.025760358491563e-6 1.5690750778964555e8 5619.927979669334 3.167818045686174e7
7150 554444.7926600111 76.11520805138454 43.567789841854065 0.10140945594017016 0.10940977862421719 264.0216677554381 0.43385535541089937 0.6333812912246468 -8.179123442692255e-6 1.5690750775847718e8 5619.927979669314 3.1678191859223794e7
7200 558249.3397453034 76.07067440693001 43.34119345200372 0.10178551100230085 0.11013090288692039 255.07676652190548 0.430515489456802 0.6402091670872239 -8.23938185660232e-6 1.569075077274975e8 5619.927979669294 3.16783241926615e7
7250 562052.4759158685 76.0626716551424 43.645516391361774 0.10194006186825953 0.11082981420362334 263.91012016050536 0.43150055203538523 0.6439619096769614 -8.040972091991774e-6 1.569075076966148e8 5619.927979669334 3.1678396639214404e7
7300 565856.2846573647 76.0936409882677 44.32741054375648 0.10213097836261216 0.1112278114944276 274.43964470860465 0.43633922933679137 0.640335101555875 -7.912236789327502e-6 1.5690750766617894e8 5619.927979669334 3.1678289927161448e7
7350 569662.0567135273 76.13548512914508 44.87625631620264 0.1025702317336801 0.11145284342282442 276.91201902343073 0.43453711262008554 0.6338925060579104 -7.90540476630981e-6 1.569075076361037e8 5619.927979669305 3.167817719232594e7
7400 573469.5571761371 76.15948327815093 45.04379486477494 0.10323285184967873 0.11173419675911281 273.08631508974213 0.4345825742786779 0.6302652133287732 -7.92487528594938e-6 1.5690750760597998e8 5619.927979669303 3.1678214181325853e7
7450 577277.5326354109 76.1553030862256 45.00204575836002 0.10387817848107818 0.1121306641473131 270.8324813666304 0.4370148637459559 0.6316047192569804 -7.96885318420344e-6 1.5690750757564527e8 5619.927979669295 3.1678304580347e7
7500 581084.76489346 76.13285614232342 45.14300969827566 0.10431835688204583 0.11256278056640986 273.1551290778325 0.4370528772667251 0.6358741947450319 -7.97524010929791e-6 1.5690750754531398e8 5619.927979669315 3.1678297296882924e7
7550 584890.7984769683 76.1101607757986 45.631871380868745 0.10462089011286058 0.11293183345575247 277.63152789137894 0.43538091979897975 0.6395880960677199 -7.947921253489346e-6 1.5690750751499805e8 5619.927979669323 3.167823730546915e7
7600 588695.9365651162 76.09767066999862 46.2952730776398 0.10495948897554351 0.11321542551590294 280.9005598085241 0.4387638451355639 0.6405309036261589 -7.933286724854654e-6 1.5690750748478967e8 5619.927979669354 3.1678235279043227e7
7650 592500.7644198302 76.09728040443098 46.82458945030906 0.10542075464515174 0.11346233354583637 281.7684947001717 0.44056432223701414 0.638674478231428 -7.976721187664151e-6 1.569075074545322e8 5619.927979669275 3.1678294985468335e7
7700 596305.826744383 76.10635476329499 46.90778679471717 0.10603002104010047 0.11376975501732897 281.44119070515717 0.44089671391742014 0.6354770545180717 -8.062552383175659e-6 1.569075074240299e8 5619.927979669367 3.1678302868964523e7
7750 600111.5126191309 76.1215713471235 46.922702834247644 0.10657365723439849 0.11415563105787675 281.7902456291722 0.44055671849614886 0.6324999543704489 -8.125272043637054e-6 1.5690750739323074e8 5619.92797966933 3.1678200460287716e7
7800 603918.0872885628 76.14193900596204 46.77542899959327 0.10709997209204115 0.11462856920135625 283.4687485998156 0.44339322348776566 0.6303869004862955 -8.161462528789329e-6 1.5690750736224496e8 5619.927979669315 3.1677984019232985e7
7812 604800.0 44.32040230254643 46.76823755061834 0.1072062777450291 0.11473843653726976 283.97373219919336 0.4442963380015353 0.6300092216137859 -8.173424148485639e-6 1.56907507355041e8 5619.927979669356 3.167793365876118e7
