#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 l2_H l2_vcon1 l2_vcon2 linf_H linf_vcon1 linf_vcon2 dsdu_ut mass entropy pot_enst 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.1432869779331111e-12 9522.996520438197 4.625523835240407e8 1.1073035011997458e-12
50 891.2214854410892 17.82025183725697 0.0002787046836168819 0.003937866061111967 0.009413113533898378 0.0011143715041409819 0.005273203494115555 0.007469168222249718 0.0002787046836168819 0.004089511709318249 0.009369927654802043 0.0011143715041409819 0.006199143372896014 0.00793713642208797 -6.650919536000499e-6 9522.996520438148 4.62552383524775e8 1.1073036660436866e-12
100 1781.9755231721554 17.809848039019847 0.0005239656828611845 0.007920074834102168 0.01882748160169562 0.0020553225683626964 0.010785963042781364 0.015122864931885029 0.0005239656828611845 0.008213295808422201 0.01872493194266017 0.0020553225683626964 0.012677412814669576 0.016061556968385713 -5.89838979826049e-6 9522.99652043814 4.62552383515447e8 1.1073048357723641e-12
150 2672.185281247546 17.798781838334612 0.0007159623105345826 0.011967971437144809 0.02822618595663632 0.0026733886230837895 0.016421377601122004 0.022825319345112467 0.0007159623105345826 0.012382750917887757 0.028036922886551383 0.0026733886230837895 0.019300301997628753 0.024235405604570825 6.9613975171291464e-6 9522.99652043825 4.6255238351705843e8 1.107304665860043e-12
200 3561.8572513009653 17.788572492142244 0.0008598778048772351 0.016068637505730773 0.03756396589393824 0.0029331580663751913 0.02209647968857831 0.030465724158558735 0.0008598778048772351 0.01657495975153917 0.03725755242961313 0.0029331580663751913 0.025970629721905867 0.03234526878206448 9.080743913280606e-6 9522.996520438197 4.6255238352457327e8 1.1073051534384677e-12
250 4451.068841437213 17.780455122360433 0.000991119393709136 0.020187732050062933 0.04677698303133542 0.0028452199407708245 0.027683887108569075 0.03790403380074465 0.000991119393709136 0.020746185331953205 0.0463276728614203 0.0028452199407708245 0.03253992674777682 0.04028380315458977 8.039709137128383e-6 9522.996520438277 4.6255238353227377e8 1.107305343025026e-12
300 5339.937294487059 17.774800346079697 0.0011629110111061175 0.024289734573814527 0.05580576689640199 0.0024833056568318414 0.03309495018323414 0.04503578656731505 0.0011629110111061175 0.024853495912270984 0.055197607771242545 0.0024833056568318414 0.03890440969659019 0.048050942605612476 7.509275360634746e-6 9522.996520438204 4.6255238353910154e8 1.1073052963974376e-12
350 6228.579689049695 17.77124839101737 0.0014138711162331769 0.02835348345770735 0.06461880010648745 0.00251042450845459 0.03823972364368145 0.05179183780687925 0.0014138711162331769 0.028872666893126304 0.06384727914886029 0.00251042450845459 0.044958318277557426 0.05540086131892126 6.89168674693711e-6 9522.996520438264 4.625523835455971e8 1.1073052205575968e-12
400 7117.078924089646 17.768880467739784 0.0017470008892341664 0.032373068939795975 0.07322504268290972 0.0034844299028562813 0.04306649728867186 0.058146205578165355 0.0017470008892341664 0.032801185841227785 0.07229550621372352 0.0034844299028562813 0.05064019136174551 0.062261872108609784 4.545512421090258e-6 9522.996520438213 4.625523835507765e8 1.107305066757404e-12
450 8005.468126014532 17.76667659998263 0.002141610946427977 0.03634732468906093 0.08167059676650545 0.004481670095263659 0.047554826693689684 0.0641286238687832 0.002141610946427977 0.03664830619711794 0.08059439614286089 0.004481670095263659 0.055925161465256924 0.06861443661821684 2.599292375544584e-6 9522.99652043815 4.6255238355382633e8 1.1073048708381e-12
500 8888.699179191086 17.76379590239488 0.002571047066651309 0.04024592191594735 0.08997596081032061 0.005439551227889529 0.051694594188506936 0.06980204401785886 0.002571047066651309 0.04040033196835887 0.08876642135110271 0.005439551227889529 0.06080025525057504 0.07447180524971539 1.7197712442681873e-6 9522.996520438204 4.625523835557214e8 1.1073046956969106e-12
550 9776.791750172762 17.759790804717948 0.003021817992851513 0.04409372853623072 0.09830520999632386 0.006327876558554192 0.05557738164771386 0.07536487401338174 0.003021817992851513 0.04409836168443118 0.0969709571576568 0.006327876558554192 0.06537252519941202 0.08023703754122304 5.098015583725749e-7 9522.996520438188 4.6255238355675346e8 1.1073045585378303e-12
600 10664.65537079389 17.754700772151125 0.0034788721067060616 0.047842722580845994 0.106668065382292 0.0071515577594490586 0.05924279211267625 0.08094775707257254 0.0034788721067060616 0.0477123403807713 0.10521216637665297 0.0071515577594490586 0.06968814164446951 0.08619134862494714 -9.949934301341968e-7 9522.996520438157 4.6255238355654526e8 1.1073044492504656e-12
650 11552.245310201355 17.748948575474483 0.003932352504830998 0.05147184073288946 0.11510366911944894 0.008084011238181341 0.06276791758997782 0.08676041376769293 0.003932352504830998 0.05123569772337169 0.11352160059668161 0.008084011238181341 0.07383788153078094 0.09231513153677152 -2.3504513793518487e-6 9522.996520438242 4.625523835550415e8 1.1073043419330037e-12
