#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 dsdu_ut entropy h_squared 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.0564470182591175e-12 7.387783060143708e8 1.0400215347315396e8
200 17539.987022498983 87.73492685940698 0.11346617540922511 0.00016429724823965405 0.0001544089648938524 0.9574422850346309 0.0022376261165490963 0.00253559625633043 -1.2690964470669158e-12 7.387783060143622e8 1.040021743024143e8
400 35091.897144007446 87.5982540778493 0.12421385874498972 0.0002009023718454981 0.00018576758820431854 0.7806982231431903 0.0035652671391236956 0.004766891135504769 -8.220341238360012e-13 7.387783060143434e8 1.040021583419897e8
600 52646.526739373585 87.59212844830341 0.13346842835266604 0.00023973914340947057 0.00020425501182895413 0.8613996837430022 0.0026130053390009123 0.004360648103016285 1.9208976924270136e-12 7.387783060143529e8 1.0400216587530756e8
800 70200.37825826262 87.66777340943942 0.13794613215366927 0.0002606797670529752 0.0002332307413654506 0.867231463724238 0.002246320298223914 0.0038561178892808634 -1.1323587827364736e-13 7.387783060143384e8 1.0400216818894604e8
1000 87746.48708885968 87.96813332412319 0.13918062067973633 0.0002899307031021421 0.0002517732258041141 0.8278211292054038 0.0031466139603488763 0.004612116205657046 -9.558465088332092e-14 7.387783060143372e8 1.0400215643826029e8
1200 105281.88264391718 87.8598512498734 0.14502888147330756 0.0003110442981703201 0.00028402786111473476 0.9901351178768891 0.003863633909076014 0.005749001043986013 -3.1681847270828014e-13 7.387783060143261e8 1.0400217505666855e8
1400 122830.76874014235 87.6422410681332 0.1410641667202582 0.00033129129816369073 0.000301193279637643 0.7899443385722407 0.003746713706277216 0.005980711189579158 1.0965470843022602e-12 7.387783060143081e8 1.0400215398869622e8
1600 140302.76024118843 87.611915295301 0.14168770342635073 0.0003369051570727747 0.0003173634205424859 0.8865920329262735 0.004113960014120344 0.004805303169815561 -1.5342860368834038e-12 7.387783060143065e8 1.0400217271496837e8
1800 157857.44358737438 87.62989047338783 0.14073838764466667 0.0003381551756901668 0.0003257156306600919 0.853744341699894 0.004303877579484472 0.0042012636383024216 5.205389075303428e-13 7.387783060142945e8 1.0400216079117784e8
2000 175407.71212267823 87.81969820323451 0.13380839290569727 0.0003351698264600397 0.00033522131378237256 0.8448567338509747 0.0032558938729578824 0.004139713523549915 -1.5482538628096317e-13 7.387783060142791e8 1.0400216334013125e8
