#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 l2_H l2_vcon1 l2_vcon2 linf_H linf_vcon1 linf_vcon2 dsdu_ut mass entropy 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.1630916639554794e-12 9507.350780127952 7.387781108739867e8
50 2548.1650320172894 50.93746079267922 6.120128986366032e-6 4.0616486695463816e-5 0.000101226767859655 2.5784261226052256e-5 0.0002481968060278084 0.0003101389310889412 4.733206699568151e-6 6.814030147726594e-5 0.00011413220799263033 2.5308485139517777e-5 0.0003014380767091855 0.0005037259985125227 3.631642813564925e-12 9507.350780128 7.387781108739877e8
100 5095.1109364577505 50.95361097871702 6.614498560452533e-6 5.6306755687446524e-5 0.00010569827139433156 2.8789537308255287e-5 0.0005059989831485601 0.00047494957282991594 5.115543964902846e-6 9.272414940933117e-5 0.00013174557345980355 2.825883514368269e-5 0.0004827224404778641 0.0005175396100784845 3.5949925046375425e-12 9507.35078012793 7.387781108739855e8
150 7644.995808677397 51.05325404689396 5.496233003478527e-6 7.036467321660843e-5 9.372615425280564e-5 4.810056808793292e-5 0.0005842577858885977 0.0006430043293870382 4.250695848473273e-6 0.00011514932029554488 0.00013608625841425129 4.7212206264639654e-5 0.0006289012041164048 0.0007326676721258044 3.5032978119721697e-12 9507.350780127981 7.387781108739905e8
200 10175.198827682867 51.23291491595242 6.077841306705662e-6 8.432870123756668e-5 0.00012269391852486196 3.2894089499895695e-5 0.000686624789044624 0.000670443192198237 4.700502106394755e-6 0.00014067503374796494 0.00016090105553367995 3.2294280908362556e-5 0.0007685194687100469 0.0008342293688586496 4.203497905387155e-12 9507.35078012797 7.387781108739884e8
250 12736.193884292896 51.13201161573063 6.0835712965181755e-6 9.681775217111882e-5 0.000128907567597995 3.36176748915264e-5 0.0006901874294325164 0.000648122674416313 4.70493358590098e-6 0.00015359455051367263 0.00018007212705958386 3.299737139679026e-5 0.0008085107330263226 0.0008944662537475585 3.656714504210192e-12 9507.350780127983 7.38778110873988e8
300 15288.850363823722 50.99128362812468 5.991751114611192e-6 0.0001080099836902078 0.00012608191459214388 3.0284577052068134e-5 0.0007318293749033789 0.0007501719900479666 4.633921373390861e-6 0.00016252205104423157 0.0001977008861906076 2.9724515831464262e-5 0.0007748815226262427 0.0010125863494940752 4.305025234212736e-12 9507.350780127994 7.387781108739885e8
350 17789.3596634364 50.933973089274566 6.6132341529525985e-6 0.00011814047348373933 0.0001421709009399208 3.7362980397855746e-5 0.0009409494373707805 0.0009673570364461142 5.11456609302056e-6 0.00017626110720003643 0.00022754602938782555 3.667663877396935e-5 0.0009625721844030069 0.001253011125678154 4.69529818535672e-12 9507.350780128014 7.387781108739867e8
400 20336.33732697032 50.958244711214434 6.63225374828707e-6 0.00013080508799646968 0.00015062130122883458 5.199318958896515e-5 0.0010618574235430967 0.001362300013012419 5.129275533992432e-6 0.00019281612755540271 0.0002514906455599276 5.1032447220222655e-5 0.0010595885918073184 0.0016803922961016618 4.301410744907737e-12 9507.350780127992 7.387781108739853e8
450 22885.249841707846 50.958873832513866 6.5372254967547665e-6 0.00014015330801182423 0.00016298519708815888 3.696625220158753e-5 0.0013029519721340962 0.001500115547176238 5.05578225340935e-6 0.0002024422394215579 0.0002733462027160794 3.628340960733387e-5 0.0013009470187591648 0.0018381447164280995 3.3073802391351145e-12 9507.350780127985 7.387781108739855e8
