#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 dsdu_ut mass entropy 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.4937778235238389e-13 11087.125395188052 6.050055088500553e8
50 427.51564369218414 8.550337711718653 0.3606111105332683 0.0017902815661637174 0.0018856961698309202 10.01536048791786 0.045500172117217096 0.04707847322722106 -5.1350211618524584e-14 11087.125395188063 6.050055088500524e8
100 855.0690682921369 8.551945758348003 1.22885820941766 0.0031486579916670723 0.00330722269223875 32.83474393943652 0.0733423566688895 0.07572896678952443 6.911491709214213e-14 11087.125395188086 6.050055088500582e8
150 1282.7154496748085 8.553930139813925 2.268742261046748 0.003950191865055835 0.004138570003294714 57.41501532795519 0.0824466945423846 0.08367038258724716 -3.6978377557100557e-13 11087.125395187879 6.050055088500543e8
200 1710.4593787332594 8.555594745205118 3.1824765940852715 0.004354214694985619 0.004563095817512068 76.36687815859477 0.08728143218946549 0.08319720200292992 -1.9705028526615553e-13 11087.125395187692 6.050055088500631e8
250 2138.268881328827 8.556767509270797 3.85016284700246 0.004560003505526817 0.00479369719475304 86.91912088753452 0.09272552498666098 0.08676800234060611 -2.3492585046045913e-14 11087.125395187579 6.050055088500676e8
300 2566.1300840703534 8.557642590048138 4.2820848277985695 0.004674103262617564 0.004934840640047553 91.9810781986398 0.09322482398623144 0.08716787167761186 -2.415013649028558e-14 11087.125395187642 6.050055088500661e8
350 2994.037390050916 8.558617187552207 4.536422928243957 0.00473616529461779 0.005022251433196822 93.80694015923837 0.09162539911471779 0.08476930049299991 3.210521110026298e-13 11087.125395187555 6.050055088500665e8
400 3421.9933993500053 8.559616984565805 4.6739661445363625 0.004766352471845762 0.005071117731642772 94.06948622607342 0.0888846264403913 0.08223253386682661 1.1581088962394869e-13 11087.125395187828 6.050055088500764e8
450 3849.9987526188133 8.560606945694396 4.74234864543625 0.0047788228584157875 0.00509191999264228 94.27502192491193 0.08626613379387393 0.07999432981578547 -1.7120965208428896e-13 11087.12539518758 6.050055088500638e8
500 4278.055390593557 8.561591692628642 4.773037895025981 0.0047811517698318024 0.005094348738781462 94.09910540173223 0.0841679855228552 0.07832659460174263 -1.2996326030547507e-13 11087.125395187748 6.050055088500662e8
