#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 l2_H l2_vcon1 l2_vcon2 linf_H linf_vcon1 linf_vcon2 dsdu_ut mass entropy pot_enst 
1450 29124.43191878991 20.00533155753089 0.009492676522063898 0.12738018519831407 0.2883496706789696 0.01919862697617892 0.15506841206179264 0.22061181096170976 0.009492676522063898 0.12808112483583572 0.28467594495555165 0.01919862697617892 0.18222823129016122 0.2322393691729803 -1.946558437214674e-9 9522.996513302229 4.6255238260309196e8 1.107303459285539e-12
1500 30124.31104165526 19.990246028119234 0.009860194468754703 0.1316888067647951 0.2981866809071494 0.01983140352640619 0.15994130408224513 0.22837324428417613 0.009860194468754703 0.13222347189550074 0.29432826123068107 0.01983140352640619 0.18791198723646194 0.24042212372281507 -2.1214635341104524e-9 9522.99651330236 4.625523826030873e8 1.1073034505759093e-12
1550 31123.46183428203 19.976322137469804 0.010229865682439172 0.13583400286679764 0.3082595420027361 0.020404720272165788 0.16493265947925612 0.2366062672039164 0.010229865682439172 0.13620583806492936 0.30422040766692543 0.020404720272165788 0.19372792305057993 0.24908888037561164 -2.2460516839610658e-9 9522.99651330232 4.6255238260308117e8 1.1073034439052203e-12
1600 32121.957695970483 19.964025497999625 0.010595691923306939 0.13982260037395966 0.3185490884725065 0.02098108122402946 0.1707396308664038 0.24532253085570707 0.010595691923306939 0.14005099431174609 0.3143391515850166 0.02098108122402946 0.19970402684092048 0.25824711034902464 -2.3167847829235716e-9 9522.996513302283 4.625523826030854e8 1.1073034404812586e-12
1650 33119.87584924876 19.953101668825926 0.01095029933581291 0.1436743219375042 0.3290056094762042 0.021572588259445098 0.1765170154467619 0.25443352742428943 0.01095029933581291 0.14379512587518917 0.3246353503001817 0.021572588259445098 0.20583058288192682 0.2678042540697817 -2.341968396579804e-9 9522.996513302322 4.625523826030776e8 1.1073034411997314e-12
1700 34117.27015533569 19.94294945781141 0.011287143538112918 0.1474189448790961 0.33955910759311875 0.022216331677438788 0.1821460174978633 0.2637705059729177 0.011287143538112918 0.14748280769674174 0.3350351928940202 0.022216331677438788 0.21220525612519037 0.2775876888567192 -2.384339840747605e-9 9522.996513302338 4.625523826030785e8 1.1073034470853755e-12
1750 35098.26522387236 19.933160090460756 0.0115986389242351 0.151033351561708 0.3499610027931679 0.02286421858818019 0.18764636850178767 0.2729772120044797 0.0115986389242351 0.1511006258523675 0.3452868959936998 0.02286421858818019 0.21860491609584073 0.2872301214386641 -2.5583105523559603e-9 9522.996513302269 4.625523826030801e8 1.1073034586438424e-12
1800 36094.667156320116 19.923083075816585 0.011897583141562609 0.15467253826629873 0.36046858812764243 0.023532660071272325 0.19332299666897385 0.2821553976378169 0.011897583141562609 0.1548069405989674 0.3556385360795491 0.023532660071272325 0.22524547917322313 0.2968429309431493 -2.686479303955887e-9 9522.99651330224 4.625523826030725e8 1.1073034760778779e-12
1850 37090.559550574406 19.912783508430334 0.012185895756380133 0.1583209825640467 0.3708403794791285 0.024167209332191117 0.19917515680850664 0.29100525971112695 0.012185895756380133 0.1585819126257805 0.3658505271680168 0.024167209332191117 0.23211104504893562 0.3061141727428126 -2.3962016733021313e-9 9522.996513302207 4.625523826030686e8 1.1073034987875801e-12
1900 38085.93225625973 19.90231218433704 0.012472186710852881 0.1620302084113235 0.38101935051124636 0.024725516588909677 0.20520377427390063 0.2994485508583831 0.012472186710852881 0.1624648991902017 0.37587047617896235 0.024725516588909677 0.23919087423642268 0.31496077237076614 -2.1374458917106595e-9 9522.996513302314 4.625523826030662e8 1.1073035262497176e-12
1950 39080.7784221299 19.891728227666395 0.012763633292915185 0.16585803051910306 0.39096811856694275 0.025190266593430787 0.21130838429844387 0.30747702091342927 0.012763633292915185 0.1664962188377686 0.3856700645948693 0.025190266593430787 0.24636199870460798 0.3233709094445427 -2.48155553411268e-9 9522.99651330233 4.625523826030675e8 1.1073035572384548e-12
2000 40075.09203800468 19.880997357234946 0.013064703123187076 0.16986029693162194 0.400668616711521 0.02557161831175987 0.21731875335156978 0.31512979376432526 0.013064703123187076 0.1707114461356088 0.39524200912806284 0.02557161831175987 0.2534238963519431 0.3313822201195883 -3.008258075828745e-9 9522.996513302374 4.625523826030597e8 1.1073035901519562e-12
2050 41068.86253649461 19.8699810428776 0.013377624480100834 0.17407832171069657 0.41011945684488393 0.02595772803186067 0.22306267463425847 0.32246266618989483 0.013377624480100834 0.17513136629258075 0.4045935558668121 0.02595772803186067 0.2601720275059523 0.3390512681397365 -3.1413511452742287e-9 9522.9965133023 4.6255238260305923e8 1.107303623916076e-12
2100 42062.071557861054 19.858528247800447 0.01370351109075343 0.17852696540172425 0.4193342067730514 0.026335409356775266 0.22843862134913837 0.3295252994860136 0.01370351109075343 0.1797524881961493 0.413741085184743 0.026335409356775266 0.2664771545495022 0.3464301956904537 -3.4664701395362603e-9 9522.996513302312 4.625523826030623e8 1.1073036578110918e-12
2150 43054.69586362981 19.846614474973023 0.01404292855198786 0.18318814923612345 0.4283424083862896 0.027104753689207242 0.2334582968209619 0.33635596315291394 0.01404292855198786 0.1845428048178747 0.42270896500683264 0.027104753689207242 0.27233357553158277 0.35356046335537666 -4.132208834251207e-9 9522.996513302316 4.625523826030473e8 1.1073036907626488e-12
2200 44033.2633019603 19.83460088137556 0.014390739683933573 0.1879456516021251 0.43707280383957 0.02782923867450469 0.23817982030010135 0.3429021123706811 0.014390739683933573 0.18937753376410768 0.431413235233683 0.02782923867450469 0.2777863731988853 0.36038857660627704 -4.7223807178301e-9 9522.996513302318 4.6255238260304356e8 1.1073037208622336e-12
2250 45024.68469355024 19.822560839969682 0.0147550169438905 0.1928564774665084 0.4458317001331488 0.028495965665006236 0.24292474096854436 0.3493903725566512 0.0147550169438905 0.1943145862949686 0.44014123964516444 0.028495965665006236 0.28318791714052194 0.36715073746143373 -4.707874318744138e-9 9522.996513302378 4.6255238260305023e8 1.107303747181394e-12
2300 46015.518824080944 19.811188920425902 0.015128528134385318 0.19776707539473826 0.4545799304822797 0.02911868504574878 0.24783855898629994 0.3557938229913621 0.015128528134385318 0.1992038680109265 0.4488345216295314 0.02911868504574878 0.28869615506739515 0.37381691277688756 -5.060719037753433e-9 9522.996513302287 4.625523826030362e8 1.1073037674838174e-12
2350 47005.8126203252 19.80099933303291 0.01550837638879366 0.20258570135214377 0.4634054887055609 0.0297443859635244 0.25309855450949426 0.3621926544272349 0.01550837638879366 0.20396329675954897 0.45756499778524057 0.0297443859635244 0.2945192349273439 0.3804677710891444 -5.593355505006986e-9 9522.996513302354 4.6255238260302806e8 1.1073037804584828e-12
2400 47995.63454483097 19.79230913545176 0.01589154068216847 0.20723086689372963 0.4723911975703234 0.03040167852140432 0.2588078309475725 0.36867677042538505 0.01589154068216847 0.20852403911222764 0.46640739069910303 0.03040167852140432 0.3007925026661691 0.38719415464118867 -6.063718831472882e-9 9522.99651330241 4.6255238260303044e8 1.1073037857251716e-12
2450 48985.05924663143 19.785020457689384 0.01627419578112363 0.21164404434007303 0.4816041145535054 0.03146957365901125 0.2649743795844295 0.37533869613926113 0.01627419578112363 0.21284137141638415 0.47543114837537404 0.03146957365901125 0.3075510153033806 0.3940906129716813 -6.137521737009515e-9 9522.996513302303 4.625523826030202e8 1.1073037837656793e-12
2500 49974.14198478391 19.778451613627396 0.01665077049373996 0.21579910595252877 0.491087804248596 0.032518163893871174 0.27151215761692854 0.38226750041373764 0.01665077049373996 0.21690246422841167 0.4846925202374828 0.032518163893871174 0.31472570141968004 0.4012496243292831 -6.360955952122237e-9 9522.996513302254 4.62552382603021e8 1.1073037753617133e-12
2550 50962.88931740001 19.771379314983843 0.017013936884546478 0.21970521383153604 0.5008578652062041 0.03348680356999686 0.2782624647082892 0.3895437997779934 0.017013936884546478 0.22072789189194023 0.4942270436236381 0.03348680356999686 0.32216306568432335 0.408756811221586 -6.8621760305645275e-9 9522.996513302362 4.625523826030162e8 1.1073037610642535e-12
2600 51938.81464203315 19.762519329987782 0.017351919732083793 0.223356872107398 0.5107721461354534 0.034334028218877974 0.2849442935465024 0.39854339628734137 0.017351919732083793 0.22432113420449676 0.5039173667803655 0.034334028218877974 0.3295682358455799 0.4165831407432695 -7.576491190730178e-9 9522.996513302347 4.6255238260300416e8 1.1073037415766929e-12
2650 52926.650570347134 19.750622589410046 0.017667670903718076 0.22690759416302234 0.5210393781466157 0.03506407550275415 0.2915338476602977 0.40874094728928934 0.017667670903718076 0.22783868866374604 0.5139849807786105 0.03506407550275415 0.33692706234044784 0.42497963370165714 -8.532932407336995e-9 9522.996513302318 4.6255238260299146e8 1.1073037168446463e-12
2700 53913.81219294559 19.73569093830117 0.01795462449028802 0.23038186211245362 0.5314627198851788 0.035666108382243406 0.29778707315913483 0.41905623260520986 0.01795462449028802 0.23130614189854765 0.5242469540947088 0.035666108382243406 0.34397910506465285 0.43386269026057295 -9.701283186438656e-9 9522.996513302269 4.625523826029822e8 1.1073036871726922e-12
2750 54900.17091965583 19.718821042927868 0.018214600970535032 0.2338549418473463 0.5419469282214783 0.03618243400666259 0.30361719904892975 0.42912082867680734 0.018214600970535032 0.23479490600473588 0.5346096383599301 0.03618243400666259 0.35063575049089574 0.44372868333430576 -1.083765084570475e-8 9522.996513302258 4.625523826029739e8 1.1073036519975027e-12
2800 55885.67821509424 19.70199990834401 0.018452533196928255 0.23739941259125047 0.5523835779578731 0.036622951225263184 0.3090368526346394 0.4386130912528367 0.018452533196928255 0.23837074106650105 0.5449581920598261 0.036622951225263184 0.35691401021149227 0.4537569564255548 -1.2071618552681965e-8 9522.996513302329 4.6255238260296404e8 1.1073036103238809e-12
2850 56870.39090563252 19.68729572278134 0.01867546611599007 0.2410797424445244 0.5626655520961991 0.03700095035703271 0.3141652765634103 0.44733169009123497 0.01867546611599007 0.24209005468008987 0.5551744984042305 0.03700095035703271 0.36294059885862034 0.46316225806551287 -1.385906066025238e-8 9522.996513302318 4.6255238260294574e8 1.1073035609218002e-12
2900 57854.45230886263 19.67600120419348 0.01889199772523483 0.24494585721747975 0.572703559441935 0.037324466921121055 0.3192021256640973 0.4552289502424944 0.01889199772523483 0.24599537130575316 0.5651577540832139 0.037324466921121055 0.3689201263268888 0.4718920625946746 -1.6373130546407857e-8 9522.996513302336 4.625523826029393e8 1.1073035025101316e-12
2950 58838.041285930325 19.668260438405397 0.019111807711586274 0.24902686157780118 0.582440216222641 0.0376010588188793 0.3243713620144969 0.4623981634358822 0.019111807711586274 0.25011065070565097 0.5748420709246699 0.0376010588188793 0.3750729658028473 0.48082979872590786 -1.971760522038576e-8 9522.996513302374 4.625523826029201e8 1.1073034342980817e-12
3000 59821.136316167074 19.655162544395953 0.019344445294210803 0.2533265781376703 0.5918564325665702 0.03784473550518045 0.3298556771940203 0.46903119476568594 0.019344445294210803 0.25443776579372757 0.5842050172117229 0.03784473550518045 0.3815654603908606 0.4890822407134203 -2.4092499817947624e-8 9522.996513302302 4.6255238260290337e8 1.1073033566668882e-12
3050 60794.318857808954 19.643249187415904 0.019594912750021138 0.25778063378701527 0.6008887667640327 0.03821259046906247 0.33569081228464026 0.47530865348430906 0.019594912750021138 0.2589135375904642 0.5931856065497024 0.03821259046906247 0.38839525340475617 0.4965259681554412 -2.952666602147573e-8 9522.99651330228 4.62552382602871e8 1.1073032722013513e-12
