#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 dsdu_ut entropy h_squared 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 1.1786984231363325e-11 7.387780849075294e8 1.0400221015647152e8
200 2639.7481991792306 13.177440024105639 7.423206287201752e-5 4.133387002193758e-8 5.984662738270478e-8 0.00047745217170813703 5.485857277331974e-7 3.87777909338638e-7 -1.820501132953166e-10 7.38778084907524e8 1.0400221015647125e8
400 5272.27829496054 13.151421880484783 7.169605645292591e-5 6.313161345945585e-8 6.285683803995374e-8 0.0004883065157628153 7.545261877517362e-7 4.391851209373243e-7 -1.7341143938713473e-10 7.387780849075124e8 1.0400221015647486e8
600 7901.439514869549 13.140211244315635 7.104524770348099e-5 8.425384698764917e-8 7.172782054885441e-8 0.00042373275482532335 9.2056261991047e-7 4.887196240824232e-7 -1.7638878033719156e-10 7.387780849075271e8 1.040022101564782e8
800 10529.25636706542 13.141437693005628 7.021031446574363e-5 1.0301343722668267e-7 8.012698597265778e-8 0.00041453593667029054 1.0528010954136136e-6 6.182349824856992e-7 -1.7436312796011656e-10 7.387780849075189e8 1.040022101564838e8
1000 13157.17154552868 13.138815804714515 7.014383831883369e-5 1.1874695607509605e-7 8.853226338543564e-8 0.00040827952625477337 1.1427384296602838e-6 6.917982352527829e-7 -1.7102462618663791e-10 7.387780849075186e8 1.0400221015648781e8
1200 15785.93315721362 13.148782784093138 7.028263441376358e-5 1.3111334193187024e-7 9.6151139921247e-8 0.0004200973635306582 1.1901340708497798e-6 6.734710401024024e-7 -1.7369972842673134e-10 7.387780849075208e8 1.0400221015648897e8
1400 18417.55668512389 13.17079926987931 7.059622928378277e-5 1.4036373953452682e-7 1.027719090114559e-7 0.00042597387573550805 1.2140460690091004e-6 6.285325619970195e-7 -1.7605226811130942e-10 7.387780849075137e8 1.0400221015649426e8
1600 21055.637205435094 13.213080437279928 7.087351489002421e-5 1.4708380749334138e-7 1.0827927023956972e-7 0.0004250541333021829 1.2003360081447312e-6 6.569086148378034e-7 -1.769797914864315e-10 7.38778084907523e8 1.0400221015649337e8
1800 23696.75648508615 13.184435394570764 7.093688662182702e-5 1.5207595202007265e-7 1.1299794658041605e-7 0.0004387598851280927 1.1569525661947466e-6 7.632558968184711e-7 -1.7476914444492505e-10 7.387780849075229e8 1.0400221015649158e8
2000 26330.310010469093 13.154651764096153 7.087714418497295e-5 1.5630240243274185e-7 1.1703326517752099e-7 0.0004356540143817256 1.0978351239199213e-6 7.888716346826641e-7 -1.7923255795569099e-10 7.387780849075259e8 1.0400221015648839e8
2200 28959.90429988797 13.14225711049771 7.057850890697923e-5 1.6043885434728914e-7 1.2033867497877175e-7 0.0004258955477780546 1.0932940190944151e-6 7.351406058342391e-7 -1.8113829370920175e-10 7.387780849075156e8 1.0400221015648538e8
2400 31587.74470312165 13.139643171448311 7.033452718938093e-5 1.6454466225435241e-7 1.2293788821485404e-7 0.0004107839440621319 1.0813546011956277e-6 7.166745625841742e-7 -1.79788363369481e-10 7.387780849075136e8 1.0400221015648007e8
2600 34215.7348573221 13.13821633081831 7.036440756523252e-5 1.6815677957095546e-7 1.2491437612448588e-7 0.0004113049699299154 1.070236253619683e-6 7.837937308075027e-7 -1.8260437266770462e-10 7.387780849075273e8 1.0400221015647845e8
2800 36844.15120312574 13.147009859032131 7.061349600734351e-5 1.7072302091326495e-7 1.263611558239368e-7 0.0004237272728460084 1.0288482192866155e-6 8.391960152343003e-7 -1.824758816824914e-10 7.387780849075199e8 1.0400221015647556e8
3000 39475.03391972885 13.165204816367629 7.104244427833533e-5 1.7217754929776099e-7 1.2732783503277382e-7 0.0004330871033744188 1.0386722890665112e-6 8.56258172365898e-7 -1.841407652206375e-10 7.387780849075212e8 1.0400221015647297e8
3200 42111.6256981706 13.203843807857831 7.139941762792093e-5 1.7298527841961643e-7 1.2786335514172693e-7 0.0004293543156563828 1.0136308350450207e-6 8.532312862907787e-7 -1.8563856907793485e-10 7.387780849075108e8 1.0400221015647472e8
3400 44753.49552580315 13.192102386275643 7.158158436891405e-5 1.7381893475987257e-7 1.278940231154708e-7 0.0004276776876395161 9.943153200797639e-7 8.699478732943078e-7 -1.8664905053871802e-10 7.387780849075148e8 1.0400221015647511e8
3600 47388.210350691246 13.158585537299025 7.14708531356605e-5 1.7534736377509424e-7 1.2740890684421625e-7 0.0004320045595704869 9.77967713478023e-7 8.649750151690228e-7 -1.8635159030638249e-10 7.387780849075124e8 1.0400221015647657e8
3800 50018.28132192977 13.145003951436841 7.115746774511597e-5 1.7790716945662086e-7 1.2646735325261193e-7 0.00042890140912277275 1.0002419410515273e-6 8.402135498464247e-7 -1.8580692809278796e-10 7.387780849075214e8 1.0400221015648097e8
4000 52646.286336247795 13.138555058070683 7.076888922571427e-5 1.8124531128134268e-7 1.2526439982161208e-7 0.0004192185465399234 1.0454371734969214e-6 8.245909572934806e-7 -1.9053222505528916e-10 7.387780849075176e8 1.0400221015648359e8
4200 55274.30755092385 13.138323112033255 7.050219670171264e-5 1.8436856021006067e-7 1.2419176302841443e-7 0.0004066688074999547 1.0642875780675354e-6 8.168004453912303e-7 -1.8853193632438924e-10 7.387780849075131e8 1.0400221015648675e8
4400 57902.42160205128 13.145950657828468 7.061531423215604e-5 1.8627492474251526e-7 1.235523210540371e-7 0.0004198594870103989 1.064484162816015e-6 7.581007855916866e-7 -1.8773923359860585e-10 7.387780849075162e8 1.040022101564881e8
4600 60532.704326975436 13.160301920718318 7.085246701046869e-5 1.8666083593508876e-7 1.2320411478898606e-7 0.0004369598896118987 1.0513094694797331e-6 8.085296326898472e-7 -1.892989432461977e-10 7.387780849075125e8 1.0400221015649056e8
4800 63167.94191991176 13.195258374397268 7.103319742074469e-5 1.8597840929404942e-7 1.2287232382160046e-7 0.0004294554150874319 1.0221259415521544e-6 8.422741064606498e-7 -1.8723439681804576e-10 7.387780849075098e8 1.0400221015649134e8
5000 65809.9408918498 13.200432680348616 7.128453091253406e-5 1.8492811726713844e-7 1.2258057120897553e-7 0.0004594508864101954 9.734774233383092e-7 8.565338125432476e-7 -1.8789227889449046e-10 7.387780849075224e8 1.0400221015649138e8
5200 68445.95357182302 13.163218370524868 7.115414824730899e-5 1.8416908853217657e-7 1.2244250858788303e-7 0.00043434234112282866 9.798948602535162e-7 8.764834176222536e-7 -1.9061321029592002e-10 7.387780849075142e8 1.040022101564894e8
5400 71076.56978804633 13.146513458482543 7.090498814619437e-5 1.842868142833916e-7 1.223522468348344e-7 0.0004275553096704243 9.75920501855576e-7 8.994745935853032e-7 -1.8728282437231477e-10 7.387780849075068e8 1.0400221015648569e8
5600 73704.85527680165 13.138173749918233 7.050210793302116e-5 1.8544451044563274e-7 1.2217054455234315e-7 0.00040388407978753094 1.0122911839882676e-6 8.738271208841297e-7 -1.8633118342138062e-10 7.387780849075063e8 1.0400221015648524e8
5800 76332.86365110865 13.139136747660036 7.030423221140935e-5 1.8720587153328524e-7 1.2185399581765566e-7 0.0003999922637376585 9.87124452622723e-7 8.77471501459226e-7 -1.880580224059765e-10 7.387780849075025e8 1.0400221015647958e8
6000 78960.75536307583 13.143240847384073 7.033574483528036e-5 1.8884342726370198e-7 1.2140514258891539e-7 0.00041526414770487463 1.0267854675394261e-6 9.322508423004194e-7 -1.8786843891453418e-10 7.387780849075195e8 1.0400221015647823e8
6200 81590.54246505802 13.156096165643229 7.065588526142946e-5 1.899082145861292e-7 1.2083746294076164e-7 0.0004282097333998536 1.0698640078299348e-6 9.36460751832513e-7 -1.8659524001791448e-10 7.387780849075001e8 1.0400221015647362e8
6400 84224.56187915955 13.187333020460848 7.08478710516166e-5 1.9048484478066171e-7 1.2020609094800504e-7 0.00043647423626680393 1.0596131911899676e-6 7.902581555807586e-7 -1.8504363138317614e-10 7.387780849074997e8 1.0400221015647444e8
6600 86866.06846371962 13.209417740746407 7.115511401069049e-5 1.9103317187954125e-7 1.195498597131189e-7 0.00042259208703399054 9.789036059526524e-7 8.60045143324939e-7 -1.8631280346473953e-10 7.38778084907501e8 1.0400221015647358e8
6800 89503.51417968461 13.168545010968769 7.110351424628553e-5 1.92031684932786e-7 1.1880596247201047e-7 0.00042613552750481176 1.0340084010129758e-6 8.346872713005382e-7 -1.8390476088186468e-10 7.387780849075077e8 1.0400221015647691e8
7000 92134.8127901732 13.148009472651559 7.089113494548654e-5 1.937572231428553e-7 1.179292382221399e-7 0.00042306546129111666 1.0193701818206335e-6 8.461414056082361e-7 -1.856843637790958e-10 7.387780849075077e8 1.0400221015647836e8
7200 94763.42564641262 13.138499009704844 7.053596303345523e-5 1.9608839084304929e-7 1.1698999751770959e-7 0.00042179260753982817 1.049607335046332e-6 8.337300400063086e-7 -1.840224596102639e-10 7.387780849075035e8 1.0400221015648325e8
7400 97391.37728500398 13.140656953681436 7.033265376868146e-5 1.983852424309604e-7 1.1625443483002895e-7 0.0003938667541660834 1.0534804482098536e-6 8.317534927471115e-7 -1.8276667626399324e-10 7.387780849075133e8 1.040022101564866e8
7600 100019.18678632876 13.14092235124199 7.031425480984215e-5 1.9981370197217213e-7 1.1603804686007567e-7 0.00041736739376574405 1.0358276316679849e-6 7.908751438190365e-7 -1.83962616644346e-10 7.387780849075041e8 1.0400221015649126e8
7800 102648.5226995453 13.152592378590382 7.05616225036699e-5 1.9999003160177362e-7 1.1637215751203064e-7 0.0004269583714631153 1.0080388077593483e-6 8.201282220010597e-7 -1.8200759039634557e-10 7.387780849075023e8 1.04002210156495e8
8000 105281.46124551879 13.180075944425433 7.088617375591845e-5 1.9923251876814948e-7 1.1691727705602729e-7 0.00043232199641352054 1.0096596481101727e-6 7.288037100483535e-7 -1.841642948197102e-10 7.387780849075159e8 1.040022101564949e8
8200 107921.8542956529 13.219048432849135 7.118831086579962e-5 1.9819250417680776e-7 1.174808219332939e-7 0.0004277338571228029 9.770029729683216e-7 7.532762056339237e-7 -1.835681577194091e-10 7.387780849074967e8 1.0400221015649335e8
8400 110560.86673820773 13.174559689779677 7.118289912835591e-5 1.9734276154911592e-7 1.1819821936252232e-7 0.00042165324794041226 1.0390857169140233e-6 7.996906514762259e-7 -1.8211174244698241e-10 7.387780849075043e8 1.0400221015649118e8
8600 113192.98808806068 13.150217733605068 7.098900612722512e-5 1.970485649481521e-7 1.1901754534486189e-7 0.0004235642536514206 9.787484835932503e-7 8.375228579549088e-7 -1.8234762234623367e-10 7.38778084907508e8 1.040022101564874e8
8800 115821.97145915216 13.139529908555112 7.066193534842388e-5 1.9749658963127198e-7 1.1973998642871208e-7 0.0004227027457091026 1.014446093128285e-6 8.232950770015179e-7 -1.8207076235877197e-10 7.38778084907504e8 1.0400221015648127e8
9000 118449.8229070013 13.142456950688311 7.038584212405605e-5 1.9843879835206499e-7 1.2025053484942083e-7 0.00039505149607066414 1.0133235461839973e-6 8.291976880681062e-7 -1.8365576908786454e-10 7.387780849075105e8 1.0400221015647887e8
9200 121077.69086452796 13.13930621058551 7.033988253657048e-5 1.9926547340911241e-7 1.2059708744157382e-7 0.00041265033314630273 9.972821246595487e-7 8.820826142841298e-7 -1.852401792999573e-10 7.387780849074997e8 1.0400221015647566e8
9400 123706.61907451435 13.149794632496729 7.052338917727327e-5 1.9947799192874481e-7 1.208267807955442e-7 0.00043132365817655227 1.0064268263221265e-6 9.203723287942722e-7 -1.859486570500274e-10 7.387780849074901e8 1.040022101564733e8
9600 126338.61521329128 13.173494559798895 7.08647133332359e-5 1.9904803731034625e-7 1.2094688774404678e-7 0.00043922909753746353 1.0010002791105421e-6 8.322391589210554e-7 -1.8453142299680433e-10 7.387780849074992e8 1.0400221015647057e8
