#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 l2_H l2_vcon1 l2_vcon2 linf_H linf_vcon1 linf_vcon2 dsdu_ut mass entropy 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.899554416776682e-12 13175.848874781965 8.591918641155558e8
50 1402.524373715349 28.05562672585411 0.002572910879667581 0.0029089215249645307 0.0046211442455704865 0.004729365047888352 0.0043063312076002625 0.0037627149551698216 0.002572910879667581 0.001662626046491465 0.0036861613085410233 0.004729365047888352 0.002556040823693107 0.0026648127179734688 -2.5464816283864624e-11 13175.848874782036 8.591918641155522e8
100 2805.82586607895 28.07828650461427 0.0050440770103965665 0.007993936339855718 0.01541741677632435 0.009274958983947394 0.012035521806218023 0.01135285458604474 0.0050440770103965665 0.006695511243921707 0.014600636867857243 0.009274958983947394 0.009933726148483897 0.010622474570916836 -2.370888100588566e-11 13175.84887478213 8.591918641155562e8
150 4210.59595204953 28.113777458756978 0.007316966912336153 0.0160919116386326 0.03281625476507452 0.013466656684223921 0.02365577496121485 0.024726423403948917 0.007316966912336153 0.015201346858401424 0.03231083765559633 0.013466656684223921 0.02157569844572399 0.023987589249596052 -1.662980092081198e-11 13175.848874782054 8.591918641155534e8
200 5617.425525565826 28.160130269944148 0.009305541182006802 0.027426100222624317 0.056197360421410596 0.017139875786047927 0.038305621014500135 0.043552822375875176 0.009305541182006802 0.027259807750849983 0.056096232560601936 0.017139875786047927 0.03677609009240581 0.042675203865151924 -2.1649275783965007e-11 13175.848874782023 8.591918641155446e8
250 7026.810226416788 28.215510218049033 0.010939362985373517 0.0419897036509578 0.08461997885460887 0.020199318742355574 0.055343571009068664 0.06785951577497515 0.010939362985373517 0.04283466644511343 0.08495384577105353 0.020199318742355574 0.054700124092784234 0.0665230682092826 -2.0091373381115725e-11 13175.848874782103 8.591918641155499e8
300 8439.158404778029 28.278263301038397 0.012168362919693069 0.059580809639215235 0.11687912086716822 0.022542292418254162 0.0740383198825156 0.09757148237289927 0.012168362919693069 0.0617019286811232 0.11761302817113517 0.022542292418254162 0.07473649184793414 0.09525671099088157 -2.2326544580642123e-11 13175.848874782045 8.591918641155486e8
350 9829.316614730125 28.34566917983707 0.012956621045690129 0.07940742148510965 0.15090316038218446 0.02412514340603762 0.09320990999810128 0.1315209972875614 0.012956621045690129 0.08300334479269202 0.15192762886781555 0.02412514340603762 0.09639205093332821 0.12784904802592564 -2.3784769012268078e-11 13175.848874782065 8.59191864115552e8
400 11248.4526372332 28.41900863957005 0.013335829598809712 0.1015957818231657 0.1863491332742864 0.02497106200763043 0.11101787835297061 0.1704657901678785 0.013335829598809712 0.10686450117944202 0.1874962419310544 0.02497106200763043 0.11728219258675376 0.16499025512355792 -2.6584064766561357e-11 13175.848874782027 8.591918641155546e8
450 12671.00639569002 28.453479695050504 0.013322166253773308 0.1250162474229545 0.2209053844102697 0.025228208157213345 0.12458322118328748 0.21320306808327913 0.013322166253773308 0.13205989420028974 0.22194146127484066 0.025228208157213345 0.13796988785942277 0.20548991515073414 -3.392667616980409e-11 13175.848874782043 8.591918641155567e8
500 14092.216885254766 28.397207630739555 0.01298664152084038 0.14867035577446872 0.2528374080517536 0.024932724308707563 0.15467747853286418 0.2464955767133747 0.01298664152084038 0.1575041847826691 0.2534995209110952 0.024932724308707563 0.1716565903477144 0.24061282700029493 -4.146902066296651e-11 13175.848874781994 8.59191864115552e8
550 15510.791809580425 28.347984552708358 0.012437057151344523 0.1715479240450711 0.2808271030448601 0.024253614407155386 0.18529456037831038 0.27563676913700075 0.012437057151344523 0.18209994694853884 0.2808782542591352 0.024253614407155386 0.20591757054392004 0.27074351064812285 -5.368363078068086e-11 13175.848874782085 8.591918641155523e8
