#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 dsdu_ut entropy h_squared 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.5744418511051001e-12 7.387780849071612e8 1.0400221015656391e8
200 4631.892473556838 23.156661101409448 7.954133842573516e-8 1.7216583710503202e-11 1.4819060624798126e-11 7.107391866156831e-7 2.2530044496704704e-10 1.4220133404130308e-10 -2.289042025636488e-12 7.387780849071662e8 1.040022101565641e8
400 9271.044890356636 23.25513140059495 7.739364127924545e-8 2.774195373363737e-11 1.7971049783247475e-11 7.213352546386886e-7 3.951033389348879e-10 3.725366126694496e-10 -2.784039947563507e-12 7.387780849071664e8 1.0400221015656391e8
600 13924.007949192064 23.206994230557967 7.703759489948458e-8 3.5005936805389674e-11 2.1275220923987576e-11 6.862446753075346e-7 5.752045229012737e-10 5.153792392853518e-10 -2.1305510648428904e-12 7.387780849071656e8 1.0400221015656422e8
800 18557.76364666528 23.151736887968923 7.748150186529258e-8 3.9535070901749495e-11 2.331126476315193e-11 6.958248377486598e-7 4.53310444736843e-10 3.543580429088422e-10 -3.715972310657893e-12 7.387780849071624e8 1.0400221015656467e8
1000 23190.82556356244 23.159476427079255 7.858829140162201e-8 4.2947804419747965e-11 2.403556584099899e-11 7.253222520375857e-7 4.0419817493031474e-10 3.407409077116341e-10 -2.394418369720144e-12 7.387780849071634e8 1.0400221015656452e8
1200 27822.436381400526 23.177408249001548 7.924763942659378e-8 4.564561077982244e-11 2.466703867959911e-11 7.075257144606439e-7 4.85887718948419e-10 4.6231243833183555e-10 -1.8985194577956796e-12 7.387780849071639e8 1.0400221015656404e8
1400 32470.15026545525 23.30828727030115 7.915141508777846e-8 4.8049772551440804e-11 2.5362020922319666e-11 6.735531314916443e-7 6.173740962900354e-10 5.420548454537766e-10 -1.741685157959536e-12 7.387780849071676e8 1.0400221015656482e8
1600 37116.15809999788 23.172953776658186 7.895826530921984e-8 4.883560343684517e-11 2.6524446377694784e-11 7.196040314738639e-7 6.308285560585603e-10 5.338962050238649e-10 -2.7415766359787403e-12 7.387780849071589e8 1.0400221015656428e8
1800 41747.58895866733 23.162253367807182 7.957960986879891e-8 4.751439460196037e-11 2.8047865436856142e-11 7.768837804178474e-7 5.124475843665266e-10 4.947559029133686e-10 -2.6952073592576393e-12 7.387780849071652e8 1.0400221015656418e8
2000 46373.09320845451 23.15151708014174 8.052186390270603e-8 4.590117385302934e-11 2.9601514696709694e-11 8.622714631201234e-7 3.907446588513608e-10 3.334219705886099e-10 -1.7554472716436185e-12 7.387780849071611e8 1.0400221015656392e8
2200 51007.56887557042 23.21381593103378 8.00084053708479e-8 4.54484791803436e-11 3.079577583807162e-11 7.568680757685797e-7 5.309467934755396e-10 3.6071536035908736e-10 -1.6037071548946228e-12 7.387780849071571e8 1.0400221015656364e8
2400 55661.02567922447 23.24630816378794 7.923600517503138e-8 4.681288227682537e-11 3.148083731177029e-11 6.732643669238314e-7 5.720920404073127e-10 5.235926137103775e-10 -1.5513741141027838e-12 7.387780849071559e8 1.0400221015656373e8
2600 60299.014899195776 23.154838595131967 7.893739848198605e-8 4.805547379580606e-11 3.0253744033979864e-11 6.806421879446134e-7 5.285223647621962e-10 5.689375498496574e-10 -1.9558619072506044e-12 7.387780849071643e8 1.040022101565646e8
2800 64931.202399457645 23.1774981840516 7.957198512706224e-8 4.838132582154867e-11 2.855351996008711e-11 8.139525107253576e-7 4.676115883395227e-10 2.6075158698901646e-10 -5.81439356964767e-13 7.387780849071614e8 1.0400221015656343e8
3000 69562.8036727082 23.159317057811386 7.958461071313e-8 4.8801125915531185e-11 2.8185172754635386e-11 8.360120773431845e-7 3.875203491432444e-10 4.251744789574019e-10 -9.984184850094372e-13 7.387780849071603e8 1.0400221015656461e8
3200 74203.31936927115 23.266018770399853 7.900884494831555e-8 5.028047366842594e-11 2.7688016428985183e-11 7.331045708269812e-7 4.94797536276792e-10 5.363851585116208e-10 -2.500937283987811e-12 7.387780849071542e8 1.0400221015656339e8
3400 78855.51353260914 23.199462174712192 7.93111845325128e-8 5.1493267696716685e-11 2.8065221026115986e-11 6.768941602786072e-7 7.208290075944035e-10 4.80858984575061e-10 -1.965941867457081e-12 7.387780849071628e8 1.0400221015656379e8
3600 83488.59624742638 23.152502199516857 7.960535676934846e-8 5.0397561009699096e-11 2.914602297743347e-11 7.078840553731425e-7 6.240614969232894e-10 4.041834089640872e-10 -1.007721057166325e-12 7.387780849071611e8 1.0400221015656269e8
3800 88114.30378250984 23.15686231501844 7.996526395191069e-8 4.9370930132631846e-11 3.042805191997271e-11 8.424617590208072e-7 4.3624362455751964e-10 3.505013046294081e-10 -2.338019028254577e-12 7.387780849071685e8 1.0400221015656498e8
4000 92746.20273062827 23.18288118477061 7.930511187670393e-8 4.961209843432561e-11 3.167102729013673e-11 8.223612439905992e-7 4.935339914524661e-10 4.4036633020660965e-10 -1.5918016429761918e-12 7.387780849071611e8 1.0400221015656355e8
4200 97395.48392667373 23.29585841601253 7.883493321398031e-8 5.103152731852334e-11 3.269621053825039e-11 6.604591362702195e-7 5.586074935948204e-10 5.143374615101948e-10 -3.5423791780824187e-12 7.387780849071585e8 1.0400221015656412e8
4400 102039.79751105308 23.16847328753889 7.919080282061666e-8 5.2170075064680216e-11 3.234738841214777e-11 6.69533164909808e-7 7.151297887197927e-10 6.382145922856353e-10 -3.685637784210047e-12 7.387780849071695e8 1.0400221015656434e8
4600 106671.1462462543 23.165842703704367 7.961107222497425e-8 5.235372545139073e-11 3.040783428707223e-11 7.555374850198859e-7 6.014348741256725e-10 3.1697974800515283e-10 -2.525692014080961e-12 7.387780849071593e8 1.0400221015656401e8
4800 111303.92991947106 23.15176558393246 7.970731098397954e-8 5.270345677957742e-11 2.956081470519565e-11 8.127540240820963e-7 4.510365145607431e-10 4.3731948617953265e-10 -2.3758333271752357e-12 7.3877808490716e8 1.0400221015656455e8
5000 115939.29006594338 23.22235352443613 7.881121480707611e-8 5.4008408909130554e-11 2.913396479309835e-11 7.182222816481953e-7 5.293467955636011e-10 5.192585250668458e-10 -3.0024449483864104e-12 7.387780849071566e8 1.0400221015656458e8
5200 120593.04614946604 23.23640814530498 7.868176923099425e-8 5.557993079790203e-11 2.9338339168348435e-11 6.850805220892653e-7 7.494079801162457e-10 4.856768320848914e-10 -2.320868629809186e-12 7.3877808490716e8 1.0400221015656422e8
5400 125229.88231893383 23.153201623740564 7.912898579721512e-8 5.481137401947538e-11 3.0289028422837404e-11 7.213614026113646e-7 6.418851283829241e-10 4.2573505831811076e-10 -2.9502705679845597e-12 7.387780849071592e8 1.0400221015656391e8
5600 129854.91886259509 23.1725882272372 7.987003898035958e-8 5.304444790899943e-11 3.142358813091484e-11 8.016500032681506e-7 5.275969938711711e-10 3.6589997698399657e-10 -2.082273316613257e-12 7.387780849071673e8 1.0400221015656392e8
5800 134486.34100445293 23.16244037206023 7.963401943141499e-8 5.243625546346608e-11 3.250494064806868e-11 7.908042789495084e-7 4.969486488981545e-10 4.521746067853716e-10 -1.7576752176930778e-12 7.387780849071628e8 1.0400221015656368e8
6000 139128.2920479015 23.27715458790311 7.883630908783676e-8 5.3290560788670655e-11 3.3239621609609675e-11 6.785589903302025e-7 4.827740984758577e-10 5.098225314137395e-10 -2.792669828383657e-12 7.387780849071627e8 1.0400221015656437e8
6200 143779.50057804203 23.192638473797015 7.895831772006979e-8 5.450124782473748e-11 3.31809632549958e-11 6.733771442668512e-7 7.858370343338805e-10 7.124493772714402e-10 -5.840257845590264e-13 7.387780849071585e8 1.0400221015656355e8
6400 148412.03255329715 23.15377604227925 7.942971996173928e-8 5.4698678376251705e-11 3.118100022458346e-11 7.737151008768706e-7 6.573863675640723e-10 4.5335690757042357e-10 -1.509182415704498e-12 7.387780849071585e8 1.0400221015656419e8
6600 153045.20472047324 23.15471962097334 8.001296150948765e-8 5.469182864414323e-11 2.9912405566108416e-11 8.204576715797884e-7 4.384719531902448e-10 4.081828763879969e-10 -2.4937419276137923e-12 7.387780849071575e8 1.0400221015656397e8
6800 157677.50750192237 23.189032747097272 7.935753802247507e-8 5.5363772889199755e-11 2.944816073112102e-11 7.643238859600388e-7 4.837753253550403e-10 5.282150550289799e-10 -2.690644138071376e-12 7.387780849071615e8 1.04002210156564e8
7000 162328.154899533 23.283636349574746 7.892910889180162e-8 5.673733194763083e-11 2.941622250151697e-11 6.919399311300367e-7 5.840310457472242e-10 4.753403226587238e-10 -2.012946294265026e-12 7.387780849071641e8 1.0400221015656455e8
7200 166970.83887572103 23.164425510506845 7.927983026491568e-8 5.6424155815168036e-11 3.035305057493153e-11 7.074945642671082e-7 6.889334935866742e-10 4.4311109642647395e-10 -4.049520722166237e-12 7.387780849071615e8 1.0400221015656404e8
7400 171602.21160735658 23.170052641217218 7.973735473459277e-8 5.4573025713853754e-11 3.15009127595363e-11 7.757639650662895e-7 6.166199217894075e-10 4.194666836099259e-10 -2.0687644493208866e-12 7.387780849071652e8 1.0400221015656388e8
7600 176227.37368012153 23.152537942785358 7.984822126239771e-8 5.365000665329923e-11 3.2584397943721576e-11 8.013196293177316e-7 4.905649497732867e-10 4.2676028162713653e-10 -2.350112156682436e-13 7.387780849071585e8 1.0400221015656368e8
7800 180863.70279737996 23.231206951771405 7.904148007389752e-8 5.404579213825389e-11 3.338187685986122e-11 7.276100859598955e-7 5.303276151558123e-10 5.063174324249076e-10 -2.0587561614926933e-12 7.387780849071639e8 1.0400221015656361e8
