#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 dsdu_ut entropy h_squared 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 -6.92313917724458e-12 7.387780849071512e8 1.0400221015656401e8
200 4245.968179180785 21.224603960805187 1.2477331500176637e-8 2.514386242003341e-12 3.6134181648231112e-12 1.4058196029509418e-7 6.238382033174616e-11 4.871694714303487e-11 -6.4158672109699015e-12 7.387780849071567e8 1.0400221015656354e8
400 8496.289876290599 21.294315322175848 1.1293919511260689e-8 3.2806245191957484e-12 3.888707941264655e-12 1.1157681001350284e-7 1.0755868418144132e-10 1.0581130416298379e-10 -6.932456825728119e-12 7.387780849071544e8 1.0400221015656328e8
600 12762.876498781254 21.303560571413126 1.2222391373205985e-8 4.484322253106809e-12 4.332093200808926e-12 1.3344310900720302e-7 9.643902343370314e-11 1.2979758934328345e-10 -6.742400823063872e-12 7.387780849071541e8 1.0400221015656291e8
800 17014.24365453467 21.226519643967038 1.5400806919821808e-8 5.001504587001446e-12 4.858026531232261e-12 1.5759223970235325e-7 1.8154079628462938e-10 2.351705774561452e-10 -8.137579885545816e-12 7.387780849071522e8 1.0400221015656306e8
1000 21259.886126312267 21.245744045006855 1.2300712264359217e-8 5.811522078511149e-12 5.203574886140194e-12 1.2068858268321492e-7 2.1617152512476423e-10 3.26040403009209e-10 -7.076038495998255e-12 7.387780849071541e8 1.0400221015656398e8
1200 25506.174631426205 21.2233956194738 1.6750776940640206e-8 6.555344981593747e-12 5.818510718987959e-12 1.7736056179273874e-7 1.1262299426384459e-10 2.640170027046196e-10 -8.223328288171185e-12 7.387780849071556e8 1.0400221015656342e8
1400 29755.611885802387 21.28673076264886 1.3614494088867718e-8 7.28448631130126e-12 6.000820142118211e-12 1.7270485841436312e-7 1.270052396584731e-10 2.9845786952975573e-10 -6.820731732803901e-12 7.387780849071528e8 1.0400221015656236e8
1600 34021.9777838576 21.312036913978442 1.6586693193526895e-8 8.064588536943531e-12 6.177363244429012e-12 2.18634340853896e-7 2.141968408198025e-10 2.110087105045011e-10 -7.885300831633713e-12 7.387780849071571e8 1.0400221015656385e8
1800 38274.404445341075 21.228640632855274 1.7842466308144043e-8 8.19293418012341e-12 6.007723083223575e-12 1.5659543350921012e-7 1.3549311672633735e-10 2.3481309258110983e-10 -7.448477847595518e-12 7.387780849071527e8 1.0400221015656304e8
2000 42519.831020344755 21.241530899597066 1.7861649159209592e-8 9.014006400521724e-12 6.1748970722342475e-12 1.6094418242573738e-7 2.318955860669547e-10 2.6134866493165987e-10 -7.317649792444593e-12 7.387780849071594e8 1.0400221015656358e8
2200 46745.447686643565 21.222569594217177 2.0195318285041763e-8 9.489261748581346e-12 6.8182010997571344e-12 1.734847501211334e-7 2.8060215262470933e-10 2.232722895456618e-10 -5.386536991578012e-12 7.387780849071543e8 1.040022101565631e8
2400 50994.02879521912 21.27904569968983 1.7638160863186623e-8 1.0586518160046699e-11 6.896490972425624e-12 1.5794148566783406e-7 3.180735119734379e-10 3.2312608144735577e-10 -4.553576166115333e-12 7.387780849071542e8 1.0400221015656309e8
2600 55259.92032616877 21.3216037208187 1.9236684656942515e-8 1.1376806836728838e-11 7.530563475136235e-12 2.0943025447195396e-7 3.6167846495516187e-10 3.8787772993487124e-10 -7.424029310517435e-12 7.387780849071583e8 1.0400221015656306e8
2800 59513.57917783431 21.231392841365967 1.707303972308968e-8 1.1801531396287492e-11 7.779865796927757e-12 1.4375473256222904e-7 2.9702013071286615e-10 5.360420440858604e-10 -6.760189931284344e-12 7.387780849071523e8 1.0400221015656354e8
3000 63758.86738659998 21.237462446868758 1.9107157113873926e-8 1.2093501179898224e-11 8.223322179304219e-12 1.7055344869731925e-7 2.9789011535275023e-10 6.1916327620537e-10 -5.146368475661447e-12 7.38778084907151e8 1.0400221015656309e8
3200 68005.67581729325 21.222239944394403 1.864401186686217e-8 1.250292717566164e-11 8.826468271047133e-12 1.740895640978124e-7 3.358258671148917e-10 5.736007502310514e-10 -4.960550835240162e-12 7.387780849071592e8 1.0400221015656295e8
3400 72253.5478940928 21.272327311235014 1.862801087346614e-8 1.3407313562627123e-11 9.010029337389296e-12 1.7377101357851643e-7 3.542390270006024e-10 5.20672172044101e-10 -3.699830231297253e-12 7.387780849071555e8 1.0400221015656367e8
3600 76518.77726434234 21.33093224608445 2.1446386502173068e-8 1.4016029605486188e-11 9.432565473890064e-12 2.3076131583366077e-7 2.8213120728537433e-10 4.6089606263455263e-10 -5.938450529418331e-12 7.387780849071496e8 1.0400221015656264e8
3800 80773.66991625987 21.234394590192228 2.064854640700038e-8 1.4362172405884543e-11 9.315485300191586e-12 1.7543288777233101e-7 3.155197214610439e-10 5.515675693956723e-10 -8.2176699991952e-12 7.387780849071468e8 1.0400221015656295e8
4000 85018.91665176568 21.234104599063684 2.2844709858176894e-8 1.4125973726791741e-11 9.904073173110715e-12 2.8451995603973046e-7 4.316320911801341e-10 7.889698616647678e-10 -8.577988582432409e-12 7.387780849071589e8 1.0400221015656385e8
4200 89244.969771288 21.2223568602715 2.3259829884171593e-8 1.4495812327820534e-11 9.612428170010727e-12 1.8954233382828534e-7 4.804586450912751e-10 9.100345754742278e-10 -4.3209872135956025e-12 7.387780849071555e8 1.0400221015656328e8
4400 93492.17436241078 21.26557608114135 2.2221868087823913e-8 1.5291675141895002e-11 1.0148841640174444e-11 2.0078800844203215e-7 5.347656761856001e-10 7.889853492759613e-10 -7.416968324896025e-12 7.387780849071556e8 1.0400221015656303e8
4600 97756.45553888219 21.34140980175654 2.2949188010864064e-8 1.599830064593342e-11 1.0298632544394186e-11 2.731794666033238e-7 6.3171040620702e-10 7.735450197055016e-10 -7.677371424938477e-12 7.387780849071609e8 1.0400221015656304e8
4800 102012.76715902986 21.238092902752854 2.18928820095612e-8 1.6495971422302368e-11 1.0474987778737943e-11 2.775377652142197e-7 5.644195388843087e-10 8.908237481008996e-10 -8.749736181180446e-12 7.387780849071542e8 1.0400221015656276e8
5000 106258.06329617577 21.23095883824111 2.365225385258465e-8 1.6532138645003453e-11 1.0851628031064276e-11 2.276210580021143e-7 7.612575014803724e-10 1.0431683572509343e-9 -8.866432453510885e-12 7.387780849071498e8 1.0400221015656304e8
5200 110505.19524344464 21.222903405327262 2.4016536808239603e-8 1.6417276589110915e-11 1.12441502257658e-11 2.52727659244556e-7 4.664081898475558e-10 1.0585609333535473e-9 -8.523599178546801e-12 7.387780849071547e8 1.0400221015656297e8
5400 114751.86645308539 21.259728953710894 2.5605095149487045e-8 1.6895189625048683e-11 1.1806402591645124e-11 2.8129215934313834e-7 5.227757948755851e-10 8.675547918945981e-10 -8.61268638925832e-12 7.387780849071579e8 1.0400221015656292e8
5600 119015.04502145329 21.351581713978767 2.4616970596223267e-8 1.7495173698930536e-11 1.2323793890544406e-11 3.2924981496762484e-7 5.942138170400568e-10 8.327780270933616e-10 -7.347926421610232e-12 7.387780849071627e8 1.0400221015656286e8
5800 123272.76383807532 21.241974883928226 2.469915548715227e-8 1.80606298872632e-11 1.2597308748861757e-11 3.3184369385708123e-7 6.892523773949222e-10 9.17705827996329e-10 -7.76664517527895e-12 7.387780849071472e8 1.0400221015656331e8
6000 127518.1935305887 21.22846268686617 2.5306995271448167e-8 1.8551374210204977e-11 1.228758005327284e-11 2.9504553822334856e-7 7.577612426423741e-10 1.0360536872866533e-9 -6.9969097973063055e-12 7.38778084907151e8 1.0400221015656288e8
6200 131744.48405610537 21.223960003266 2.41486019253064e-8 1.898548613279537e-11 1.1908567651709132e-11 2.7815076464321464e-7 4.919580298690107e-10 9.117427646199161e-10 -5.676329834931546e-12 7.387780849071462e8 1.0400221015656371e8
6400 135990.67657299514 21.253916347966463 2.5062875972169456e-8 1.9449125878622232e-11 1.2222962078919307e-11 2.2439689928432927e-7 6.04949534910304e-10 7.483570638178172e-10 -5.67858936947494e-12 7.387780849071648e8 1.0400221015656261e8
6600 140252.43407296186 21.362959826653526 2.4352400244650174e-8 1.9891411095667443e-11 1.2513220953556728e-11 2.933138603111729e-7 6.734333091173994e-10 8.212178714828156e-10 -5.30517364624698e-12 7.387780849071527e8 1.0400221015656361e8
6800 144511.75753599062 21.246618118059715 2.4182188537365148e-8 2.0149661438301187e-11 1.3078891772331227e-11 3.487475623842329e-7 7.656891232166174e-10 1.0757987417564507e-9 -6.2884708149327525e-12 7.387780849071609e8 1.0400221015656343e8
7000 148757.42493231836 21.226245938881217 2.5636023670228365e-8 2.0139565325319245e-11 1.3228759225043785e-11 3.161967470077798e-7 7.441698368637617e-10 1.2309920305320077e-9 -4.175895517592696e-12 7.387780849071566e8 1.0400221015656255e8
7200 153004.6830748924 21.225379299766235 2.6073843750956864e-8 2.027126585007255e-11 1.3546314436970383e-11 2.814485924318433e-7 5.786956469577831e-10 1.1805414840138084e-9 -5.828137436190309e-12 7.387780849071462e8 1.0400221015656391e8
