#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 dsdu_ut entropy h_squared 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 -9.489347503011699e-13 7.387780849071828e8 1.0400221015656595e8
200 3639.582230846691 18.190741692443495 7.423461113589239e-11 1.646471764091563e-14 1.3790148722245215e-14 1.1646079656202346e-9 3.842100249062952e-13 4.0397459682983694e-13 1.4308285923410544e-12 7.387780849071801e8 1.0400221015656668e8
400 7280.344495754009 18.226842231258743 7.330491910028381e-11 2.531041008053292e-14 1.728020201009254e-14 8.849383448250592e-10 4.538869280423796e-13 4.9679357849719e-13 2.0562178345596915e-12 7.387780849071854e8 1.0400221015656738e8
600 10934.3575575924 18.313305237842346 7.292460832279298e-11 3.131346242656996e-14 2.0407235472164147e-14 1.041598807205446e-9 5.395683899678261e-13 4.637956685371591e-13 3.827081966390702e-12 7.387780849071819e8 1.0400221015656674e8
800 14586.829823753078 18.22175538988995 7.326766664421165e-11 3.571396555870762e-14 2.1834540641257173e-14 9.861196303972974e-10 5.111883139008455e-13 5.175165851412089e-13 2.5152273682381734e-12 7.387780849071716e8 1.0400221015656598e8
1000 18227.02350349214 18.19048312963517 7.353296991514655e-11 3.975639751989695e-14 2.17163409284692e-14 9.88620740827173e-10 4.1378012127779584e-13 4.313216450668733e-13 3.5882159972353765e-12 7.387780849071776e8 1.040022101565668e8
1200 21866.977018115536 18.210574866548505 7.468551577384971e-11 4.279980739281509e-14 2.168749135954928e-14 1.0684289009077474e-9 4.888867088936877e-13 3.9812597663058114e-13 2.2224143537657043e-12 7.387780849071808e8 1.0400221015656668e8
1400 25506.172820336782 18.19149118506684 7.50123325629512e-11 4.5167893371958165e-14 2.2237797809071513e-14 1.0704752639867365e-9 5.111466805374221e-13 4.500289030318072e-13 2.467761827193487e-12 7.387780849071754e8 1.0400221015656625e8
1600 29147.631796736252 18.233025449922856 7.489912330182109e-11 4.745952460728144e-14 2.2966491661425667e-14 9.235918696504086e-10 5.68822766666699e-13 4.1110170823088765e-13 2.2418957198259997e-12 7.387780849071778e8 1.0400221015656553e8
1800 32803.0324351778 18.302727398900007 7.539833008101201e-11 4.902406975297977e-14 2.4035121914948992e-14 9.595169103704393e-10 7.383538225269604e-13 3.9007685970204875e-13 2.9539430968429767e-12 7.387780849071678e8 1.0400221015656617e8
2000 36453.918001561295 18.216484205824322 7.530183322476709e-11 5.004791953551832e-14 2.5240230200491938e-14 9.790710464585572e-10 5.431141647527227e-13 3.9631492532166135e-13 3.733614065733435e-12 7.387780849071708e8 1.0400221015656663e8
2200 40093.60391434644 18.190649703012703 7.586291589464552e-11 5.1112407689787856e-14 2.6853479786694686e-14 1.0497842595214024e-9 5.321576512784532e-13 4.500289030318072e-13 3.3021748858034657e-12 7.387780849071765e8 1.0400221015656677e8
2400 43728.08317531274 18.206505575005163 7.823396241293472e-11 5.170529486137249e-14 2.8940044262494273e-14 1.1737029126379639e-9 5.886124920806424e-13 4.633168848577895e-13 2.8618993631356053e-12 7.387780849071848e8 1.0400221015656693e8
