#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 dsdu_ut entropy h_squared 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 1.423617621200076e-11 7.387780849071437e8 1.0400221015656073e8
200 3397.039988155704 16.97779941187092 1.2382301990807234e-11 2.7228601364757065e-15 2.6021010503967304e-15 1.1596057447604835e-10 4.4353409833775004e-14 3.1807889655510735e-14 1.189318319248546e-11 7.387780849071351e8 1.040022101565614e8
400 6794.404726098469 17.003966984526823 1.4244087893544476e-11 4.0983626792548445e-15 3.555021948908377e-15 1.0095391189679503e-10 7.349676423018536e-14 7.116529587847253e-14 1.5314414154700154e-11 7.387780849071484e8 1.0400221015656105e8
600 10201.955383156846 17.079232344824213 1.608325765321174e-11 5.136723995809059e-15 4.342287938078008e-15 1.1368683772161603e-10 1.0785816684233396e-13 9.9253938401489e-14 1.4337347577136176e-11 7.387780849071392e8 1.0400221015656124e8
800 13614.536149226115 17.024301048503812 1.7714816647414362e-11 5.946724618300596e-15 4.926089951782736e-15 1.0550138540565968e-10 9.447997939560082e-14 7.188694084447889e-14 1.3681207295032661e-11 7.387780849071519e8 1.0400221015656161e8
1000 17014.241250353254 16.98119271308824 1.915680209449919e-11 6.680237610851802e-15 5.340106957121966e-15 1.000444171950221e-10 1.0597078770047119e-13 5.645484080218921e-14 1.584792778369722e-11 7.387780849071382e8 1.0400221015656206e8
1200 20410.29086118987 16.987461161379326 2.0415323237680362e-11 7.262021431712847e-15 5.7219302893593994e-15 1.1323209037072957e-10 1.0899614544257474e-13 1.0041967257734541e-13 1.473182839864304e-11 7.387780849071324e8 1.040022101565619e8
1400 23808.336240674922 16.980050142822357 2.173648548638336e-11 7.855893554617525e-15 6.125060952550794e-15 1.1459633242338896e-10 8.3322237998118e-14 7.790990075307036e-14 1.421665739443061e-11 7.387780849071425e8 1.0400221015656106e8
1600 27204.498823883656 16.98976294275496 2.2855129624647667e-11 8.448649823877481e-15 6.486301529374274e-15 1.268745108973235e-10 8.509859483751825e-14 9.475753515175711e-14 1.61183397100081e-11 7.387780849071441e8 1.040022101565627e8
1800 30607.57002192391 17.048822134099918 2.398243599361718e-11 8.866495958848362e-15 6.753258297715622e-15 1.2732925824820995e-10 1.187383524836605e-13 9.031664305325648e-14 1.405846604571585e-11 7.387780849071394e8 1.0400221015656179e8
2000 34021.98386201974 17.049524549921205 2.4911102716053968e-11 9.346254221238897e-15 7.073617627159065e-15 1.5552359400317073e-10 1.0397238625614591e-13 1.1063372440389685e-13 1.5183196238903923e-11 7.387780849071399e8 1.0400221015656134e8
2200 37425.09524500588 16.990053449668917 2.603410345721223e-11 9.604004680616558e-15 7.575933241174422e-15 1.3278622645884752e-10 1.167399510393352e-13 1.216249323476859e-13 1.3609449783365627e-11 7.38778084907136e8 1.0400221015656161e8
2400 40821.26453415534 16.979926746005443 2.697853609755441e-11 9.706898653221057e-15 7.903068421627071e-15 1.355147105641663e-10 1.3983258995153847e-13 1.3600232051658168e-13 1.3581057171547735e-11 7.38778084907133e8 1.040022101565609e8
2600 44202.59312703284 16.98787407122218 2.7859559315575425e-11 9.821617506761388e-15 8.345692626808767e-15 1.6007106751203537e-10 1.0258460747536446e-13 9.81992265280951e-14 1.0856798688061803e-11 7.387780849071432e8 1.0400221015656203e8
2800 47598.65368373245 16.98095266618485 2.922364016401924e-11 1.0280283103833963e-14 8.996575780188455e-15 1.5370460459962487e-10 8.106709747934815e-14 8.792445937988447e-14 1.0885501620936584e-11 7.38778084907139e8 1.0400221015656121e8
3000 50998.287736057035 17.02340411846019 3.009405342498307e-11 1.0629237255093592e-14 9.452143604098834e-15 1.5279510989785194e-10 1.0375034165122088e-13 1.0691794671835453e-13 1.1227634684285117e-11 7.387780849071417e8 1.0400221015656096e8
3200 54410.77524453604 17.08055954116662 3.10780098691373e-11 1.0995462873832084e-14 9.979205699925716e-15 1.418811734765768e-10 1.0996759058912176e-13 1.0080825063596421e-13 9.437865078141273e-12 7.387780849071304e8 1.0400221015656152e8
3400 57818.45161448558 17.004648501677693 3.1628043527456325e-11 1.1218004986891509e-14 1.0014606442247265e-14 1.4551915228366852e-10 1.0963452368173421e-13 1.1166068070167512e-13 1.0521461338777665e-11 7.387780849071345e8 1.0400221015656044e8
