#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 dsdu_ut mass entropy 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 2.9884648860596507e-12 9507.350780127965 7.38778084907083e8
50 1592.953649144727 31.84515708450838 6.522770119654919e-5 7.307842768606359e-9 1.2205320851496288e-8 0.00035860899470208096 7.2661682615216e-8 9.869243400295602e-8 -5.165874705695657e-11 9507.350780127983 7.387780849070768e8
100 3184.827692137153 31.833401961584055 6.54324683384845e-5 9.936933527472478e-9 1.1661733861668768e-8 0.0005636318712731736 1.2007869537589144e-7 1.0765834695947163e-7 -5.742603260987751e-11 9507.350780127945 7.38778084907081e8
150 4776.630531835151 31.841935209239665 6.232491664960081e-5 1.2420738730461304e-8 1.2480898949426073e-8 0.0006832355568349158 1.5665435559863994e-7 1.0543575404420302e-7 -5.336475163500341e-11 9507.350780127932 7.387780849070855e8
200 6369.380065027616 31.870865814204933 5.973152797970443e-5 1.523808243613566e-8 1.298911115241868e-8 0.0005331963780008664 1.9317825084019802e-7 1.170129147465282e-7 -5.123374397283901e-11 9507.350780127947 7.3877808490708e8
250 7964.095266953011 31.92012957254609 5.892221269679987e-5 1.7766870367840867e-8 1.3746525873346575e-8 0.0007130072449399449 2.2651654718597314e-7 1.2908710078640695e-7 -4.906661630370134e-11 9507.35078012797 7.387780849070748e8
300 9561.787229349333 31.989476715783372 5.94553991892044e-5 2.019003920422123e-8 1.4645267793613551e-8 0.0007653393813598086 2.523242939034276e-7 1.5402848510537304e-7 -4.885403148288583e-11 9507.350780127936 7.38778084907078e8
350 11163.189321245 32.036030032873 5.91855576387206e-5 2.242242565282241e-8 1.5407240837967065e-8 0.0006734189116741618 2.737911746764077e-7 1.865747990825728e-7 -4.842308210409191e-11 9507.35078012798 7.387780849070747e8
400 12762.86351361008 31.955810748042293 5.973174610550654e-5 2.4422354647099772e-8 1.6300970157611935e-8 0.0006235328744423896 2.868046527493284e-7 2.0928639585249265e-7 -4.8275037362519676e-11 9507.350780127976 7.387780849070857e8
450 14359.031358882003 31.89545545862941 5.944524035637716e-5 2.628886568750651e-8 1.6912399641814434e-8 0.0006729782894581149 2.9243033577985855e-7 2.168431346427635e-7 -4.809135697088117e-11 9507.350780128036 7.387780849070822e8
500 15952.69601546895 31.855321725951157 5.958268772567915e-5 2.7945320846049015e-8 1.7627749164881098e-8 0.0007213324697659118 2.944032952423292e-7 2.0906179126756186e-7 -4.783510536472334e-11 9507.350780127968 7.387780849070787e8
550 17544.873514960775 31.835573405559558 5.9254098470015527e-5 2.9523633540213003e-8 1.7978323716051317e-8 0.0007194301360868849 2.8753397457448315e-7 1.8848752710021177e-7 -4.6551622738179574e-11 9507.35078012796 7.387780849070783e8
600 19136.583445633154 31.83619460902476 5.927206345443735e-5 3.095776427272809e-8 1.8397037383494128e-8 0.0006833217241819511 2.719306117504594e-7 2.0658754446012395e-7 -4.9558228992028415e-11 9507.350780127965 7.38778084907077e8
650 20728.840266587973 31.8570010427343 5.888457998885669e-5 3.237555041133147e-8 1.858274968628047e-8 0.0006489948093530984 3.0727115951645345e-7 2.3232624163371796e-7 -4.6817312603434136e-11 9507.35078012795 7.387780849070807e8
700 22322.169881226735 31.858882184959846 5.8989159544797506e-5 3.3692973797950125e-8 1.8685886817238156e-8 0.0006198159449013474 3.5702066525367115e-7 2.5504977932411244e-7 -4.6966946341973973e-11 9507.350780127985 7.387780849070821e8
750 23914.469426695043 31.836875338387365 5.907957769944534e-5 3.4979242791514e-8 1.8794193792815306e-8 0.000583732524091829 3.86704873733823e-7 2.7536302141251134e-7 -4.8247482623538053e-11 9507.350780128014 7.387780849070797e8
800 25506.181805824137 31.835037904737625 5.8553801332428886e-5 3.620094478986262e-8 1.8763445819689913e-8 0.0005905261489260738 3.947537723369976e-7 2.8990259054451073e-7 -4.80950518674444e-11 9507.350780127963 7.387780849070808e8
850 27098.321101914007 31.853563263627695 5.876472712055459e-5 3.7344590466559144e-8 1.890098310989132e-8 0.0006191350603330648 3.686296207727757e-7 3.0476110179922244e-7 -4.915951519268094e-11 9507.350780128012 7.387780849070787e8
900 28691.906822608984 31.892476856314815 5.8439263341469244e-5 3.847862103176584e-8 1.8979509555813608e-8 0.0006482817061623791 3.424407333252333e-7 3.161790138039855e-7 -4.8617458072608456e-11 9507.350780127937 7.387780849070811e8
950 30287.955240767158 31.951625319870494 5.8644130394773764e-5 3.9526229759219675e-8 1.9091804677630894e-8 0.0006736356713190617 3.576375866565229e-7 3.2699503443867073e-7 -4.7574266726355417e-11 9507.35078012797 7.3877808490708e8
1000 31887.470107182595 32.030662418037586 5.876190904220565e-5 4.053589800898646e-8 1.9212090125818697e-8 0.0006891254690799542 3.680682786333378e-7 3.310800618314125e-7 -4.7156291962484865e-11 9507.350780127976 7.387780849070777e8
1050 33488.95516143438 31.994267725032174 5.852001698282896e-5 4.148446490059849e-8 1.929886134114954e-8 0.000698790675642158 3.779047720864348e-7 3.351861407943635e-7 -4.7851892256181715e-11 9507.350780127997 7.387780849070731e8
1100 35086.78694365015 31.923725056559846 5.859839162088952e-5 4.2319754224890184e-8 1.9394853641135082e-8 0.0006944613958239643 3.7514955608664025e-7 3.273762513231193e-7 -4.853134113755385e-11 9507.350780128003 7.387780849070755e8
1150 36681.60174468219 31.873246931350923 5.854321479944083e-5 4.301320184883077e-8 1.951471241424867e-8 0.0006768951491267217 4.087837948141271e-7 3.0597704277560145e-7 -4.90183998180054e-11 9507.350780127994 7.387780849070785e8
1200 38274.41024543361 31.84309398530739 5.8645349455919895e-5 4.3655258994708634e-8 1.9646003941533144e-8 0.0006587229661363381 4.2168687874877264e-7 2.746442062315224e-7 -4.9049386216100795e-11 9507.350780127996 7.387780849070743e8
1250 39866.23134191075 31.833340310708696 5.8835273875979114e-5 4.418392133270489e-8 1.9811039719666827e-8 0.0006332447176191636 4.056667829432925e-7 2.2710552205484902e-7 -4.854184909792246e-11 9507.350780127997 7.387780849070739e8
1300 41458.08315960353 31.84388632944236 5.908421673829493e-5 4.464715841276551e-8 2.0045303298904973e-8 0.0005988389348203782 3.578719797725505e-7 2.221987971950945e-7 -4.788359466013963e-11 9507.350780128008 7.38778084907084e8
1350 43050.97462433584 31.87446822764704 5.932585479906515e-5 4.512368651538372e-8 2.030798538314759e-8 0.0005683188373950543 3.5544918908225753e-7 2.35839811540961e-7 -5.04905796633607e-11 9507.350780128014 7.387780849070814e8
1400 44633.61799726301 31.84574119355439 5.9662814378809355e-5 4.5554516417786545e-8 2.064626541156813e-8 0.0005632193108340289 3.811730781011491e-7 2.404307897219127e-7 -4.7854944853368284e-11 9507.350780128001 7.387780849070737e8
1450 46225.507676323345 31.833452755453187 5.986057309715029e-5 4.596866844670301e-8 2.102115118159237e-8 0.0005814259691305779 4.3268073873781177e-7 2.389940902403076e-7 -4.9727956841618845e-11 9507.350780128005 7.387780849070811e8
1500 47817.299339085745 31.841447611379706 6.016021400666197e-5 4.637307908997916e-8 2.143381806562291e-8 0.0005830636414430046 4.526975189156346e-7 2.4094403711094614e-7 -5.124654401347204e-11 9507.350780127963 7.387780849070795e8
