#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 l2_H l2_vcon1 l2_vcon2 linf_H linf_vcon1 linf_vcon2 dsdu_ut mass entropy 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.250625998160997e-11 9507.350780128016 7.387780849075294e8
50 660.830870086377 13.210183248779453 5.287796909917586e-9 3.006905020735428e-8 8.19744602444931e-8 2.445353513332474e-8 2.5829519363256797e-7 2.7029321794747575e-7 4.0894949458167334e-9 6.05373552344592e-8 1.0550674007944396e-7 2.4000832946987405e-8 3.0928453665799607e-7 5.681815553498544e-7 1.4068944690994187e-11 9507.350780127914 7.387780849075383e8
100 1321.0254941092523 13.198045321490008 5.401045496653272e-9 3.26944824462463e-8 8.117539014875505e-8 3.279864330497859e-8 4.559010520661412e-7 4.2612916976222697e-7 4.177079536036518e-9 6.55716382368274e-8 1.1145998277670644e-7 3.219143349299758e-8 4.38127786887047e-7 5.42193823920025e-7 1.0331858343825415e-11 9507.350780127956 7.387780849075366e8
150 1980.644154694348 13.18712400462931 4.783590321009644e-9 3.514615665257055e-8 7.337709054752706e-8 3.2355518184127334e-8 5.137227624331424e-7 4.3971601833857286e-7 3.6995498831357817e-9 7.052550150655648e-8 1.0743767680473023e-7 3.17565174546084e-8 4.5193224955969005e-7 6.701263570802633e-7 1.2196767404766722e-11 9507.350780127948 7.387780849075242e8
200 2639.7482230534124 13.177440197508654 5.306793044470078e-9 4.057358893614419e-8 8.568666237756962e-8 3.759124390692926e-8 5.960296121993657e-7 5.297827610352675e-7 4.104186243024417e-9 7.530470113643164e-8 1.0591192400376729e-7 3.6895404582039514e-8 5.646231130934128e-7 6.089354184303121e-7 1.654110617319312e-11 9507.350780128001 7.387780849075137e8
250 3298.4000589306766 13.169012485420673 4.95557035150366e-9 4.3627550243351104e-8 7.913242865964075e-8 3.693971639034253e-8 6.154743749120873e-7 5.318735206619407e-7 3.8325564038941715e-9 8.05797732332364e-8 1.013784647669851e-7 3.625618894755292e-8 6.388246254282026e-7 6.625566355659831e-7 1.3960960860320401e-11 9507.350780127936 7.387780849075323e8
300 3956.662900976727 13.16185761703294 5.008678342536496e-9 4.874031791013201e-8 8.40044116157919e-8 3.1456766364257996e-8 5.951445289981475e-7 5.336149525449213e-7 3.8736292475990534e-9 8.765241020266289e-8 1.053416620851442e-7 3.08749899254687e-8 5.719764688128534e-7 6.802395858692183e-7 1.3908857075416399e-11 9507.350780127854 7.387780849075396e8
350 4614.600767490154 13.155990018314629 5.2731657271690675e-9 5.181596985636666e-8 8.70802538652786e-8 3.425350743651521e-8 6.493229158572015e-7 5.208897564321947e-7 4.078179429936809e-9 9.318599352281274e-8 1.0962821360166901e-7 3.3620050484750916e-8 6.481037041647555e-7 6.93277184526711e-7 1.5267699318988373e-11 9507.35078012793 7.387780849075255e8
400 5272.278348491771 13.151422072368732 5.090944510891627e-9 5.5175245343075606e-8 8.67791679563192e-8 3.263199809185857e-8 6.660405554682284e-7 5.342151680232698e-7 3.93725254641641e-9 9.751147635544875e-8 1.1077903850938122e-7 3.2028016363492436e-8 6.77081161837208e-7 6.560383377799174e-7 1.5223961698841517e-11 9507.350780127948 7.387780849075224e8
450 5929.760895747168 13.14816398074448 5.171641331171868e-9 5.870680690310542e-8 9.192685772609864e-8 3.2830420146361554e-8 7.175614146518924e-7 5.563206542385671e-7 3.9996621366592485e-9 1.0131585314478681e-7 1.1611407684926205e-7 3.222269659983059e-8 7.256404412294221e-7 7.563306323949945e-7 1.3914531517599507e-11 9507.350780127896 7.387780849075279e8
500 6587.11412521696 13.146224078055738 5.169386313848618e-9 6.173390340629777e-8 9.310670698193077e-8 3.484688921874317e-8 8.223812738990156e-7 6.553686889601394e-7 3.997918143161792e-9 1.0429018624083542e-7 1.202373468924814e-7 3.420210664497454e-8 8.373077586895462e-7 8.011950807968252e-7 1.3734247367672631e-11 9507.35078012795 7.38778084907526e8
550 7244.362020142698 13.143167568806167 5.1628292444897825e-9 6.496042056296173e-8 9.380809773268089e-8 3.505411701796576e-8 8.625367550234851e-7 6.72304667556033e-7 3.992847014174059e-9 1.0598471040296945e-7 1.2198232777047097e-7 3.44054903571592e-8 8.828928538779826e-7 8.325012942782361e-7 1.2902851608500984e-11 9507.350780127985 7.387780849075296e8
600 7901.439608638882 13.140211516189892 5.277139978017679e-9 6.719868510352805e-8 9.684901826084601e-8 3.900999980835708e-8 9.140153848497991e-7 7.040389701611465e-7 4.081253050146753e-9 1.0732936996058008e-7 1.2695844280416872e-7 3.828780075165063e-8 9.457074267248555e-7 8.849533571218375e-7 1.3822240467821448e-11 9507.350780127887 7.387780849075338e8
650 8558.402572518706 13.138557461416045 5.209854880686803e-9 7.012225722035971e-8 9.913053434996764e-8 3.6190100465994257e-8 1.0262554150292146e-6 7.894973139719935e-7 4.029215865053115e-9 1.0913407020800338e-7 1.3149022129045904e-7 3.552021896639085e-8 1.071678608525755e-6 1.0063313939512545e-6 1.3900364556683515e-11 9507.350780127963 7.387780849075376e8
700 9204.94434821112 13.138204882970511 5.253376826876406e-9 7.24131679019377e-8 1.0149230536121175e-7 3.7195823541402546e-8 1.1009878942464113e-6 8.284302661278508e-7 4.062875021057793e-9 1.1068466485702712e-7 1.3552348684722846e-7 3.6507299077322623e-8 1.1592559149138202e-6 1.0695954256993495e-6 1.3512449236126458e-11 9507.350780128083 7.387780849075317e8
750 9861.873100045214 13.139144470000742 5.3251633252667766e-9 7.451420790828495e-8 1.0416540409082492e-7 3.899072015140212e-8 1.0993609031226635e-6 8.497251587372839e-7 4.118393515416507e-9 1.1203107796323443e-7 1.3942723070463722e-7 3.8269162490947134e-8 1.1682548033342934e-6 1.1106684312147796e-6 1.3024820526943867e-11 9507.35078012794 7.387780849075348e8
800 10518.882192183173 13.141392134720087 5.27535708281765e-9 7.709295261014734e-8 1.0627767371595128e-7 3.8634465260010984e-8 1.2024575886136108e-6 9.187487275347357e-7 4.079874188505541e-9 1.1353563569004416e-7 1.4264858182113654e-7 3.791921094943401e-8 1.2911446596008533e-6 1.2149478939895973e-6 1.6382851647490608e-11 9507.350780127957 7.387780849075236e8
850 11175.973879744499 13.140854598932274 5.3366381212449815e-9 7.893825144495153e-8 1.0819397518581162e-7 3.953128272214686e-8 1.3744476401159435e-6 1.042091502887336e-6 4.127267933732022e-9 1.1563438830059667e-7 1.4654274485753509e-7 3.879951908273866e-8 1.4709920964116912e-6 1.3956876788015928e-6 1.4277694860091315e-11 9507.350780127988 7.387780849075295e8
900 11832.960304618498 13.138860089380564 5.268462597535206e-9 8.14941243422648e-8 1.1078085389954716e-7 4.734312362462532e-8 1.4844221605217842e-6 1.1690887027515377e-6 4.074542107285793e-9 1.1744144025031211e-7 1.5031008305727042e-7 4.646684939367987e-8 1.5756082157809665e-6 1.5883975424742358e-6 1.7472899738358875e-11 9507.350780127996 7.387780849075294e8
950 12489.880360063511 13.138173812396742 5.366276941989056e-9 8.385991346781394e-8 1.1250052340051568e-7 4.1229813021663836e-8 1.5533581544626514e-6 1.2720083973720738e-6 4.1501901086866556e-9 1.1950137902140032e-7 1.551751045278022e-7 4.046668508033545e-8 1.6355389571120127e-6 1.7514090715373383e-6 1.6486207285189474e-11 9507.350780128007 7.387780849075259e8
1000 13146.799460693741 13.138795543712057 5.3385485892117995e-9 8.593428635426094e-8 1.1401785963672621e-7 4.7885150167547964e-8 1.596098227885968e-6 1.350408102286806e-6 4.128745457768631e-9 1.2170537550809107e-7 1.595004488320587e-7 4.6998966069237286e-8 1.6656574184396327e-6 1.8825693084592621e-6 1.565706483858514e-11 9507.350780128076 7.387780849075297e8
1050 13803.782950966452 13.140722685481038 5.351327037964608e-9 8.865288843980217e-8 1.1669139513800435e-7 4.1928617019533365e-8 1.7035018431647603e-6 1.4756601011754007e-6 4.13862809894123e-9 1.238714823572306e-7 1.6331339637033314e-7 4.115241655707446e-8 1.7603458002473739e-6 2.0773509645665403e-6 1.529338937960076e-11 9507.350780127914 7.387780849075226e8
