#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 dsdu_ut mass entropy 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1532320176171657e-12 11086.792062029675 6.049694847630886e8
50 214.6340808471687 4.29268318530412 0.0028349641261197077 8.48970329459986e-6 1.0585749136237254e-5 0.0359148995103169 0.00013688911228770806 0.00021508625442945295 -7.389898629491515e-7 11086.792062030856 6.049694847630272e8
100 429.268244254807 4.292682741455337 0.002121335360936685 1.3059460741582199e-5 1.0199291501302289e-5 0.038439982577983756 0.00019546490058175436 0.00016191529683684536 -8.060178867783146e-7 11086.792062030405 6.049694847628317e8
150 643.9023967772586 4.292683915168082 0.0022956416511988116 1.8749516842721903e-5 1.253130148782587e-5 0.03589263300636958 0.0002866978050715119 0.00020388239893254223 -6.637809826851038e-7 11086.792062030392 6.049694847626709e8
200 858.5366380337782 4.292685396693689 0.0022934391616643915 2.463238885738841e-5 1.550968729670904e-5 0.03851998118807387 0.00039336493769326353 0.00030092902995182413 -7.817982533761881e-7 11086.792062030532 6.049694847625554e8
250 1073.1709299487516 4.292686458370237 0.0022070735234657733 3.0275218764140972e-5 1.7735699064603705e-5 0.037366242500866065 0.000504324571306114 0.0004068775006986769 -7.146618318777521e-7 11086.792062030405 6.049694847623564e8
300 1287.8053027106316 4.292688412290405 0.002270917893687835 3.5953825494231944e-5 2.065478097589522e-5 0.039240919384610606 0.0006254576103970066 0.0005118981154081936 -7.401945006476849e-7 11086.79206203076 6.049694847622058e8
350 1502.4397651500176 4.292690039831378 0.002239819272500167 4.1478382904309474e-5 2.3171788106734345e-5 0.03962514675549755 0.0007466675631846442 0.0006287361412065096 -7.451753129585984e-7 11086.792062030849 6.04969484762051e8
400 1717.0743169416062 4.2926920794027055 0.0022446955013588604 4.689995826934077e-5 2.5769150789235502e-5 0.04043715642183088 0.0008732937911517524 0.0007406886137895086 -7.407030663011542e-7 11086.792062030258 6.04969484761919e8
450 1931.7089752100965 4.292694039603253 0.0022527472396107434 5.217689913407319e-5 2.8256216452095243e-5 0.04146648848836776 0.0009983063049112673 0.0008583491085119022 -7.530194568684752e-7 11086.792062030421 6.049694847617463e8
500 2146.34370783191 4.292695301128853 0.0022481266143626216 5.732676450047652e-5 3.0615333714761754e-5 0.04181735848032986 0.0011237551919514033 0.000972314586420886 -7.553905049517755e-7 11086.79206203038 6.049694847615649e8
550 2360.978507963936 4.292696656250996 0.0022544266311942105 6.23211341183452e-5 3.290663376330966e-5 0.04289710744342301 0.001245886524799289 0.001084640991154906 -7.614844258306404e-7 11086.792062030872 6.049694847614123e8
600 2575.613374931753 4.2926980256932605 0.002257236600911334 6.717112367800405e-5 3.5056007299249114e-5 0.04322341650367889 0.0013644390361484682 0.0011931736018224726 -7.683996376274259e-7 11086.792062030438 6.049694847612399e8
650 2790.2483141828966 4.292699510844839 0.002260035555816814 7.187236686186292e-5 3.711106549228656e-5 0.04389292474843387 0.0014776954492852212 0.0012954936742426426 -7.734439196929708e-7 11086.792062030174 6.049694847610773e8
700 3004.8833264826644 4.292700956174874 0.0022648578499063514 7.641620470484519e-5 3.9052082347746635e-5 0.04461911709404376 0.001584338514959427 0.001392619694883912 -7.800167779884049e-7 11086.792062029888 6.049694847609165e8
750 3219.5184126286804 4.2927024651195 0.0022681369024720134 8.081341379172667e-5 4.087852989116692e-5 0.045084239694915595 0.0016837020707303196 0.0014810663432323068 -7.856775283812899e-7 11086.792062030796 6.049694847607435e8
800 3434.153573600848 4.292703933368085 0.002272717254271452 8.505746181817812e-5 4.260778312850236e-5 0.04570891747971473 0.0017745488966305345 0.001562106180169387 -7.913112358832803e-7 11086.79206203076 6.049694847605852e8
850 3648.7888074434004 4.292705396913588 0.0022767763779377864 8.915034827396172e-5 4.422863112744289e-5 0.046194686330636614 0.001856208138358184 0.0016344779954877708 -7.970501620534786e-7 11086.792062030365 6.049694847604228e8
900 3863.4241144126145 4.292706839668198 0.0022807796493000652 9.309772520962913e-5 4.57522083167735e-5 0.046564898160795565 0.0019337699073256331 0.0016972712080969288 -8.021650108360206e-7 11086.792062030287 6.049694847602334e8
950 4078.0594917694407 4.292708225227531 0.0022852369180957756 9.689795799517122e-5 4.718294980316487e-5 0.04697123805817682 0.0020817640366841417 0.0017516831721273718 -8.073684426869148e-7 11086.792062030996 6.049694847600489e8
1000 4292.694938388165 4.292709606855859 0.002289121004423897 0.00010055451791491825 4.852017168009689e-5 0.04728843255179527 0.0022270689074321837 0.0017964654964286453 -8.122393993971792e-7 11086.79206203089 6.049694847598845e8
1050 4507.33045268281 4.292710928211992 0.002293203947555284 0.00010407167500312634 4.977156447791629e-5 0.04754118925302464 0.002368643703200668 0.00183168843264081 -8.168107512659814e-7 11086.792062030872 6.049694847597307e8
1100 4721.966032262873 4.2927122310334145 0.002297233950445189 0.00010745119879566564 5.0939769185441355e-5 0.04775516015251924 0.002505389832893279 0.0018585844910692373 -8.212457407972178e-7 11086.792062030228 6.049694847595358e8
1150 4936.601676885998 4.292713520371584 0.002301017253959057 0.00011069643149273318 5.202785874454198e-5 0.04790721440440393 0.0026359752009028625 0.0018794349484858586 -8.253636808188958e-7 11086.792062030341 6.049694847593627e8
1200 5151.23738485111 4.292714771560664 0.0023047809699653543 0.00011381138496031873 5.304044235470702e-5 0.04800256190537766 0.0027592070025264093 0.0018941588596508296 -8.292688857778165e-7 11086.792062031187 6.049694847592076e8
1250 5365.873155636967 4.292716038234027 0.0023084008673360072 0.00011679924296223951 5.3980905727490805e-5 0.048041055579233216 0.0028740597014031977 0.0019015526631944724 -8.329192479813571e-7 11086.792062031045 6.0496948475902e8
1300 5580.508989932641 4.292717306194729 0.002311934482679526 0.00011966350010442712 5.4853040570246284e-5 0.04802809150351095 0.0029795032881860806 0.001901897889256432 -8.363209354227001e-7 11086.792062030874 6.049694847588215e8
1350 5795.1448876560535 4.292718583063642 0.0023153267887819733 0.00012240813629054703 5.566028243677162e-5 0.04796182496284018 0.003074619002951806 0.0018958200043321938 -8.395091216602305e-7 11086.79206203031 6.049694847586597e8
1400 6009.780850275907 4.292719901403957 0.0023185735386128696 0.0001250367872795935 5.6406385728635246e-5 0.04784348827524809 0.0031585748498734745 0.00188398274074153 -8.424333714741336e-7 11086.792062030889 6.049694847584599e8
1450 6224.416879514135 4.292721244823984 0.0023217366912809245 0.00012755317049299142 5.70952136040359e-5 0.04768029577280686 0.003230619940763013 0.0018670137388578922 -8.451408911271985e-7 11086.792062030236 6.049694847582681e8
1500 6439.05297676197 4.292722627333822 0.0023247404126469193 0.00012996128513599202 5.7730223324110796e-5 0.04747640183995827 0.0032919135994475823 0.0018485803598329298 -8.476355519523705e-7 11086.792062030494 6.049694847581059e8
1550 6653.689144828531 4.292724077637577 0.002327610052382891 0.00013226490674233307 5.8315414967693914e-5 0.0472394321259344 0.0033537356913990735 0.0018356726962061032 -8.498983237507247e-7 11086.79206203099 6.049694847579257e8
1600 6868.325386896372 4.292725581612999 0.0023303742871315196 0.0001344678271969697 5.8854819427910965e-5 0.047055105373146944 0.0034035712330044987 0.0018200587265209123 -8.519644806273187e-7 11086.792062031329 6.049694847577404e8
1650 7082.961705140169 4.292727124790768 0.002333001330304784 0.00013657398610137798 5.9352183334151276e-5 0.046848053327266825 0.0034410102476103432 0.0018022167647728793 -8.538364649626001e-7 11086.792062030576 6.049694847575648e8
1700 7297.598101907902 4.29272872470852 0.0023355117073796806 0.00013858718593801907 5.981148708491495e-5 0.046618105054221814 0.0034657511328521906 0.0017825650547189653 -8.555184874296213e-7 11086.792062030749 6.049694847573705e8
1750 7512.234570612124 4.292729498059314 0.0023379100967710954 0.00014051122670707982 6.023664728205219e-5 0.04636297532124445 0.003482696880998226 0.001761517489277331 -8.57031743742562e-7 11086.792062030914 6.049694847571915e8
1800 7726.871032267304 4.292728959314217 0.0023401946786343266 0.0001423499880729275 6.063139580700946e-5 0.04614295577084704 0.003490293746811979 0.001774994684266673 -8.583814301672226e-7 11086.79206203058 6.049694847569885e8
1850 7941.507464075703 4.292728308165656 0.002342380937823621 0.0001441072804134746 6.0999464754034414e-5 0.04595368189984583 0.0034853292192478236 0.0018093316631597745 -8.595818652127981e-7 11086.792062030467 6.049694847567892e8
1900 8156.143860673395 4.292727554582875 0.0023444692417568017 0.00014578691017413128 6.134438948038448e-5 0.04574195175700879 0.0034678548735280756 0.0018492956736047006 -8.606472134086661e-7 11086.792062030323 6.049694847566528e8
1950 8370.780217202819 4.292726709154405 0.0023464672056335376 0.00014739272980084445 6.166944342624702e-5 0.045513819211919326 0.0034380285555348777 0.001884626048839877 -8.615867735884902e-7 11086.7920620304 6.04969484756442e8
2000 8585.416529361375 4.292725783190377 0.00234838473369895 0.00014892855502861212 6.197770584369092e-5 0.04527175570729014 0.0033961102324457926 0.0019263390284223192 -8.624164250289014e-7 11086.792062030469 6.049694847562815e8
2050 8798.830830826404 4.292724793109497 0.0023502113005679105 0.0001503900013706908 6.22703235650013e-5 0.04501941670969245 0.0033428015572090075 0.00196633484960973 -8.631419227329507e-7 11086.792062030527 6.049694847560948e8
2100 9013.467043814147 4.2927237387029535 0.0023519750906157194 0.0001517976097129188 6.255308617000116e-5 0.044757615245544 0.003306468059427914 0.002007083746280891 -8.637825430668122e-7 11086.792062030032 6.049694847559129e8
2150 9228.103202841192 4.292722637568486 0.0023536733739912504 0.00015314662756582973 6.282641771524989e-5 0.044491384280263446 0.0032670725499901465 0.0020434790059171704 -8.643449269438639e-7 11086.792062030652 6.049694847557045e8
2200 9442.739305848801 4.2927215002052765 0.0023553084094134137 0.00015444082571386622 6.30921205023725e-5 0.04422382378652401 0.003259663540705837 0.0020755402255030475 -8.648389199878434e-7 11086.792062031058 6.04969484755538e8
2250 9657.375351256545 4.292720335624504 0.0023568874653909547 0.0001556839592521776 6.335165840651939e-5 0.04395853166533925 0.0032443091556997317 0.0021030973214282156 -8.652724104430722e-7 11086.792062030345 6.049694847553477e8
2300 9872.011337940721 4.2927191532211095 0.0023584165590386477 0.00015687974114002168 6.3606172651283e-5 0.04369940479955403 0.0032250088992080705 0.0021341108846995027 -8.656545502981249e-7 11086.792062031074 6.04969484755162e8
2350 10086.647265249941 4.292717962254499 0.00235989742914804 0.00015803182151984672 6.385649943217752e-5 0.04344980996756931 0.0032002396398045363 0.0021606410019616717 -8.659931878528142e-7 11086.792062030725 6.04969484754983e8
2400 10301.283132969154 4.292716770916139 0.0023613329633111707 0.00015914378308553965 6.410320848042695e-5 0.043499879400769714 0.0031682996167106126 0.002184497602145896 -8.66294111849609e-7 11086.792062031003 6.049694847547841e8
2450 10515.918941273088 4.2927155867235705 0.0023627244029656457 0.00016021912080850214 6.43466392834724e-5 0.04355392215620668 0.00312940553372254 0.002215836090340595 -8.665635465483187e-7 11086.792062030412 6.049694847545795e8
2500 10730.554690703193 4.292714416838246 0.002364070806421723 0.00016126121872697373 6.458693168995473e-5 0.04359371379905497 0.003083806345239637 0.0022431076448388154 -8.668067937698622e-7 11086.792062030958 6.049694847544225e8
2550 10945.19038214996 4.292713268084415 0.0023653729258926604 0.0001622733375274719 6.482407856202391e-5 0.04361991317819047 0.003037426710207569 0.0022729246225878796 -8.670275108872048e-7 11086.792062030967 6.049694847542236e8
2600 11159.82601683815 4.292712146984632 0.00236663200516708 0.00016325859863351353 6.505798094484434e-5 0.04363317824572732 0.0030664913747253664 0.002300705868341524 -8.672287170849512e-7 11086.792062030874 6.049694847540507e8
2650 11374.461596301298 4.292711059275803 0.0023678459687764396 0.00016421996444823613 6.5288485353123e-5 0.04363404502691992 0.0030922156033934556 0.0023244830399695715 -8.674143841884911e-7 11086.79206203088 6.049694847538683e8
2700 11589.097122332392 4.292710009663838 0.0023690112564616846 0.00016516022597996258 6.55154237994844e-5 0.04382336206253967 0.0031164539773564925 0.002344186046498997 -8.675857221649625e-7 11086.792062031223 6.049694847536708e8
2750 11803.732596944172 4.292709002331575 0.0023701277471768188 0.00016608199377013183 6.573865900562866e-5 0.044095172905144864 0.003137514077566017 0.002365063531986955 -8.677455949643669e-7 11086.792062030983 6.049694847534701e8
2800 12018.368022350438 4.292708041117182 0.002371195735975613 0.0001669876875486315 6.595811689432695e-5 0.04440286953467876 0.003155289923573612 0.0023859868856668243 -8.678946095221975e-7 11086.792062031138 6.049694847532992e8
2850 12233.003400941125 4.292707129166767 0.0023722130369958606 0.00016787952912428823 6.61738066485248e-5 0.04474201105404063 0.0031697822023870614 0.0024029113509200783 -8.680337720891585e-7 11086.792062030501 6.049694847531016e8
2900 12447.638735240582 4.29270626879081 0.0023731758749802106 0.00016875954183774564 6.638584258642761e-5 0.04510877431675908 0.003180994091914968 0.0024170289100036157 -8.68163829204419e-7 11086.792062030387 6.049694847529325e8
2950 12662.274027884507 4.292705462248323 0.002374082079207153 0.00016962955281065774 6.659445983104545e-5 0.045498481527829426 0.0031889387365051647 0.002441284231195162 -8.682847628111269e-7 11086.792062030887 6.049694847527512e8
3000 12876.909281609402 4.292704711009761 0.0023749267752667873 0.0001704911967541028 6.680001285299781e-5 0.04590477249621472 0.0031984437925203224 0.002462076788478207 -8.683954059970419e-7 11086.79206203112 6.04969484752535e8
3050 13091.544499198782 4.2927040161296794 0.0023757109864381274 0.00017134592031148023 6.700296360802717e-5 0.04632142661830585 0.0032070702780817584 0.002479406696715536 -8.684967120112022e-7 11086.792062031122 6.049694847523682e8
3100 13306.179683568324 4.292703381661864 0.0023764303339223803 0.00017219499395730928 6.720388424986376e-5 0.04674315476222546 0.0032128166432832117 0.0025023340298897523 -8.685875325971875e-7 11086.792062029574 6.049694847521731e8
3150 13520.814837747519 4.292702806087246 0.002377083020929628 0.00017303952503501863 6.740344035856593e-5 0.0471636976217269 0.0032157233960239395 0.0025219366135740273 -8.686662111344318e-7 11086.792062031202 6.049694847519858e8
3200 13735.449964481091 4.292702282399392 0.0023776693754164403 0.00017388047148332648 6.760235667384314e-5 0.04757551729562692 0.003215847080998202 0.002538073898314508 -8.687321232513674e-7 11086.792062030832 6.049694847518405e8
3250 13950.08506646759 4.2927018172485285 0.002378190677581915 0.00017471865480401464 6.780139461960805e-5 0.04797199730455759 0.0032132258617272313 0.0025506024346784173 -8.687845486322879e-7 11086.792062030932 6.049694847515978e8
