#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 l2_H l2_vcon1 l2_vcon2 linf_H linf_vcon1 linf_vcon2 dsdu_ut mass entropy 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -5.660352279647373e-13 9507.35078012792 7.387780641008912e8
50 1639.458467156871 32.75315533303797 6.701823648498371e-6 4.102947794512677e-5 0.0001040132775646755 2.032145754969558e-5 0.0002022581179406342 0.00020095152626899666 5.183080043900162e-6 6.630349082533868e-5 8.855947002741021e-5 1.994625380427446e-5 0.0001860061000759972 0.00017417748871816318 -1.1005815109461017e-13 9507.350780127892 7.387780641008911e8
100 3275.5586546200125 32.69517030644832 1.2111147501424789e-5 8.329724756766782e-5 0.00018917307158601647 4.105865425321083e-5 0.000444258680768305 0.00038193059835302847 9.366562030834471e-6 0.00013457540575300084 0.00016802071505830484 4.030202441165048e-5 0.00039853917357647866 0.0003074794283595881 -2.9015469976167406e-13 9507.350780127941 7.38778064100894e8
150 4909.246459825957 32.65634776192333 1.6767851268679256e-5 0.00012298662571725078 0.0002356782704439031 5.587311710869244e-5 0.0008419633973873118 0.00046806997999348176 1.2967980037679578e-5 0.00020048839323198026 0.00023039016248293308 5.484055189001205e-5 0.0007690693094564512 0.0004976782346081931 -3.791844843863566e-13 9507.350780127876 7.3877806410089e8
200 6541.492526845636 32.63722925459757 2.0284278327112572e-5 0.00015727124929402044 0.00025050873244949324 7.048478442587516e-5 0.0012865649629765154 0.0007189172528341322 1.568752681603806e-5 0.00025572843229291326 0.0002793892187280507 6.918083120128355e-5 0.001202924998084288 0.000884610727846917 -8.951988493570783e-14 9507.350780127897 7.387780641008912e8
250 8173.299625160226 32.63842085317403 2.235988914124534e-5 0.00018295040889225046 0.0002567904576651172 6.38169918035697e-5 0.0016358829062691057 0.0011303398437559793 1.729277003846112e-5 0.0002921302872859138 0.0003272529812312529 6.264094316753735e-5 0.0015752632456073707 0.0014331842846054045 3.5501641279892344e-13 9507.350780127907 7.387780641008933e8
300 9782.765616966492 32.65955591247559 2.2928210421565502e-5 0.0002018395670345627 0.00026957748940285777 6.610322247892046e-5 0.001898691578903551 0.0015470949098638767 1.773230035752617e-5 0.0003120108082315465 0.0003774238350189953 6.488055645965838e-5 0.0018841058412101311 0.002009891382315521 -9.575334826656037e-14 9507.350780127932 7.387780641008914e8
350 11416.39068861906 32.667938282557735 2.209047058833519e-5 0.00021743644369988938 0.00029076916471771665 6.477033241916003e-5 0.002116824677407734 0.0019148716420938012 1.708440616643352e-5 0.00032584811128879106 0.0004278573630643932 6.357200149034739e-5 0.0022290486717829435 0.002560338960237074 -3.6422110926536663e-13 9507.35078012797 7.387780641008868e8
400 13049.026375035495 32.64141896484679 2.0386554268208432e-5 0.0002308997483840729 0.00031473319119194973 6.362254277633443e-5 0.002355354509727121 0.0021966734228462564 1.5766625344596866e-5 0.0003425571392447295 0.00047031433053638613 6.245161278402428e-5 0.0024738751765363246 0.003050504672998944 4.366334302193489e-13 9507.350780127912 7.387780641008924e8
450 14680.856144372767 32.63529145189457 1.8715403341065082e-5 0.00024048855482319535 0.00034045177964936695 5.8456688750334486e-5 0.0026367054451231576 0.002402757265796746 1.4474184738112642e-5 0.00036162155976782954 0.0005022069121670514 5.737697095176812e-5 0.0026146361735494366 0.0033366382996558794 1.1332344441681597e-12 9507.350780127894 7.38778064100898e8
