#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 dsdu_ut mass entropy 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.0693327683341283e-12 11086.792062029675 6.049694847630886e8
50 214.6340808471687 4.29268318530412 2.555705324534217e-7 3.620724246111509e-6 6.3440609801846255e-6 3.1938611821638764e-6 8.811168449100493e-6 1.3848779528865969e-5 -7.389897669964687e-7 11086.792062030856 6.049694847630272e8
100 429.268244254807 4.292682741455337 1.9123727270921144e-7 5.569653556478448e-6 6.112456133839541e-6 3.418413245555945e-6 1.2581527749483133e-5 1.042525592438466e-5 -8.060178606285532e-7 11086.792062030405 6.049694847628317e8
150 643.9023967772586 4.292683915168082 2.0695089356272914e-7 7.996372532661065e-6 7.510034460183503e-6 3.1918810534822015e-6 1.8453934079988536e-5 1.3127395799218207e-5 -6.637810075124417e-7 11086.792062030392 6.049694847626709e8
200 858.5366380337782 4.29268539669369 2.0675234028404746e-7 1.0505324447844049e-5 9.294987131091685e-6 3.4255274087271515e-6 2.531979841280225e-5 1.9375946643964328e-5 -7.817984148710232e-7 11086.792062030532 6.049694847625554e8
250 1073.1709299487516 4.292686458370237 1.989665231951546e-7 1.2911902198690507e-5 1.0629040509490666e-5 3.3229270600282836e-6 3.246195900088855e-5 2.6197661108050282e-5 -7.146618043286135e-7 11086.792062030408 6.049694847623564e8
300 1287.8053027106316 4.292688412290405 2.0472205976082583e-7 1.5333738199117777e-5 1.2378452233962849e-5 3.489639422182639e-6 4.025895318403935e-5 3.295963361562312e-5 -7.401944900806071e-7 11086.79206203076 6.049694847622058e8
350 1502.4397651500178 4.292690039831378 2.0191853533496381e-7 1.768987459984563e-5 1.3886899725044007e-5 3.523808218145133e-6 4.8060898086484334e-5 4.048249491763045e-5 -7.45175184371477e-7 11086.792062030849 6.04969484762051e8
400 1717.0743169416064 4.292692079402707 2.0235812481533477e-7 2.0002090786343106e-5 1.5443504461606064e-5 3.5960190886755784e-6 5.6211473437210694e-5 4.7690789629914304e-5 -7.407030721707842e-7 11086.792062030258 6.04969484761919e8
450 1931.7089752100967 4.292694039603254 2.0308398480474537e-7 2.225262264490311e-5 1.6934007970032648e-5 3.6875561326740974e-6 6.42581785329971e-5 5.5266607318207255e-5 -7.530199209337207e-7 11086.792062030421 6.049694847617463e8
